geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00103528,55.3,1.9,42.8
E00103529,52.5,3.9,43.6
E00103530,58.7,2.2,39.1
E00103531,50.5,3.8,45.7
E00103532,54.3,0.9,44.9
E00103533,45.6,3.9,50.5
E00103534,59,2.8,38.2
E00103535,54.8,1.6,43.6
E00103536,60.1,2.3,37.6
E00103537,57.3,3,39.7
E00103538,45,1.6,53.5
E00103539,53.9,1.7,44.4
E00103540,61.2,1,37.8
E00103541,57.1,2,40.9
E00103542,50.7,0.3,49
E00103543,51.1,0.4,48.5
E00103544,46.1,2.9,51
E00103545,49.2,2,48.8
E00103546,56,1.6,42.5
E00103547,41.5,2.8,55.7
E00103548,50.6,2.7,46.7
E00103549,47.6,0.4,52
E00103550,49.1,1.8,49.1
E00103551,65.7,1.7,32.6
E00103552,62,0.4,37.6
E00103553,65.6,2.3,32
E00103554,70.6,1.6,27.8
E00103555,65.4,0.8,33.9
E00103556,48.5,3.5,48
E00103558,49.8,0.3,49.8
E00103559,61.8,0.8,37.4
E00103561,54.8,1.1,44.1
E00103562,57.5,3.2,39.3
E00103563,55.6,2.2,42.2
E00103564,53.3,2.4,44.3
E00103565,43.6,1.3,55.1
E00103566,65.2,1.8,33
E00103567,33.5,0,66.5
E00103568,69.1,2.5,28.4
E00103569,59.9,2.2,37.9
E00103570,51.2,2.9,45.9
E00103571,38,2,60
E00103572,61.3,6.6,32.1
E00103573,42.9,0.7,56.4
E00103574,68.2,2.4,29.4
E00103575,71.2,2.2,26.5
E00103576,43.8,3.3,53
E00103577,65.1,1.2,33.7
E00103578,55,1.8,43.3
E00103579,51.3,3.9,44.8
E00103580,46.7,1.9,51.5
E00103581,53.9,0.4,45.7
E00103582,47.5,1.1,51.4
E00103583,62.1,0,37.9
E00103584,52.1,3.9,44
E00103585,50.8,0,49.2
E00103586,44.9,2.2,53
E00103587,40.4,3.7,56
E00103588,55.9,2,42.2
E00103589,59.7,3.2,37.2
E00103590,52.1,2.1,45.7
E00103591,57.2,1.7,41.1
E00103592,64.5,2.4,33.1
E00103593,44.1,2,53.9
E00103594,59.9,0,40.1
E00103595,52.2,2.4,45.4
E00103596,45.8,3.6,50.6
E00103598,51.5,0,48.5
E00103599,50.5,0.3,49.2
E00103600,54.9,1.6,43.5
E00103603,67.5,0,32.5
E00103604,49.5,1.6,48.9
E00103605,44.9,0.9,54.3
E00103606,53.8,3.2,42.9
E00103608,57,4.8,38.2
E00103609,68.6,3.4,28
E00103610,38.4,2,59.6
E00103611,41.9,1.5,56.6
E00103612,38.3,0.9,60.9
E00103613,49.8,1.4,48.8
E00103614,60.1,2.6,37.3
E00103615,51.3,0,48.7
E00103616,65.2,0,34.8
E00103617,43.8,1.4,54.8
E00103619,48.3,2,49.7
E00103620,54.4,2.4,43.2
E00103621,43.9,2.2,53.9
E00103622,63.9,1.1,35
E00103623,47.7,1.1,51.1
E00103624,49.4,2.3,48.2
E00103625,44,0,56
E00103626,42.9,1.2,55.9
E00103627,39.2,0.5,60.3
E00103628,48.6,2.3,49.1
E00103629,51.8,1.8,46.4
E00103630,44.1,2.1,53.7
E00103631,55.5,0.8,43.7
E00103632,58,0.6,41.4
E00103633,55.1,3,41.9
E00103634,49.2,2.7,48.1
E00103635,40.3,1.3,58.4
E00103636,58,0.7,41.3
E00103637,65.4,0.5,34.1
E00103638,62.3,0.8,36.9
E00103639,27.8,3,69.2
E00103640,52.1,2.3,45.6
E00103641,43.3,1,55.7
E00103642,51.9,1.6,46.5
E00103643,47.7,1.8,50.5
E00103644,34.5,0,65.5
E00103645,49.2,0,50.8
E00103646,66.3,2.7,31
E00103647,63.1,1.4,35.5
E00103648,65.3,0.9,33.8
E00103649,59.4,1.2,39.4
E00103650,60.9,0.4,38.7
E00103654,53.9,0.8,45.3
E00103655,51.7,0.4,47.9
E00103656,69,2.5,28.5
E00103657,61.7,1.2,37.2
E00103658,60.2,1.9,38
E00103659,48.2,2.9,48.9
E00103660,72.3,0.4,27.3
E00103661,48,5.6,46.4
E00103662,60.9,1.4,37.7
E00103664,52.8,4.8,42.4
E00103665,60.1,1,38.9
E00103666,51.2,1.9,46.9
E00103667,67.2,0.8,32
E00103668,46.1,1.8,52.1
E00103669,57.8,0,42.2
E00103670,59.9,2.2,38
E00103671,35.1,1.9,63
E00103672,37.9,2,60.1
E00103673,61.3,2,36.7
E00103674,45.1,3.4,51.5
E00103675,62,3.8,34.1
E00103676,48.8,2.4,48.8
E00103677,59,2.8,38.2
E00103679,71.2,1.7,27.1
E00103680,57.1,1.7,41.2
E00103682,57.7,2.7,39.6
E00103683,60.2,2.6,37.2
E00103684,78.8,2.6,18.7
E00103685,55.7,3.4,40.9
E00103686,62.7,3.6,33.7
E00103687,63.4,4.9,31.7
E00103688,53.5,2,44.4
E00103689,51,3.5,45.5
E00103690,37.3,1.9,60.8
E00103691,45.7,2.4,51.9
E00103692,33.9,0.6,65.6
E00103693,38.2,1.8,60
E00103694,42.8,2.7,54.5
E00103695,47.9,0.5,51.6
E00103696,56.9,0,43.1
E00103697,44.9,2,53.1
E00103699,34.6,0.9,64.5
E00103700,59.5,1.5,39
E00103701,59.9,1,39
E00103702,59,3,38
E00103703,60.8,3,36.2
E00103705,40.9,0.4,58.8
E00103706,59.5,2.3,38.2
E00103707,46.2,1.9,51.9
E00103708,51.9,3.4,44.7
E00103710,57.8,0.6,41.7
E00103711,45.3,0,54.7
E00103712,49.3,0.9,49.9
E00103713,53.5,2.3,44.2
E00103714,50.7,3.5,45.8
E00103717,72.4,2.6,25
E00103719,77,0.6,22.5
E00103720,78.1,5.9,16
E00103721,75,4.6,20.4
E00103724,50.7,2.5,46.7
E00103725,48.9,2.2,48.9
E00103726,49.6,2.2,48.1
E00103727,57,2.1,40.9
E00103728,48.5,2.3,49.2
E00103730,51.8,1.6,46.6
E00103731,50.7,2,47.3
E00103732,54.3,0.4,45.3
E00103733,43.5,2.5,54
E00103734,48.4,2.8,48.8
E00103735,34.8,2.3,62.9
E00103736,62.5,1.2,36.3
E00103737,38.8,0,61.2
E00103738,67.1,2.6,30.3
