geography_code,disability_3a-001,disability_3a-002
E00103528,15.1,84.9
E00103529,18.2,81.8
E00103530,25.8,74.2
E00103531,15.6,84.4
E00103532,19.7,80.3
E00103533,12.7,87.3
E00103534,21.9,78.1
E00103535,12.8,87.2
E00103536,16.4,83.6
E00103537,20.1,79.9
E00103538,23.5,76.5
E00103539,19.9,80.1
E00103540,18.3,81.7
E00103541,18.6,81.4
E00103542,23.6,76.4
E00103543,17.6,82.4
E00103544,22.7,77.3
E00103545,24,76
E00103546,13.3,86.7
E00103547,28.6,71.4
E00103548,19.5,80.5
E00103549,23.7,76.3
E00103550,15.4,84.6
E00103551,14.4,85.6
E00103552,12.3,87.7
E00103553,17.2,82.8
E00103554,13,87
E00103555,15.2,84.8
E00103556,27.5,72.5
E00103558,14.5,85.5
E00103559,22.4,77.6
E00103561,15.4,84.6
E00103562,18.3,81.7
E00103563,20.1,79.9
E00103564,24.4,75.6
E00103565,26.4,73.6
E00103566,18.3,81.7
E00103567,28.6,71.4
E00103568,19.4,80.6
E00103569,20.1,79.9
E00103570,27.4,72.6
E00103571,29.2,70.8
E00103572,23.6,76.4
E00103573,34.1,65.9
E00103574,16.7,83.3
E00103575,18.3,81.7
E00103576,24.4,75.6
E00103577,20.3,79.7
E00103578,20.8,79.2
E00103579,30.4,69.6
E00103580,21.6,78.4
E00103581,19.6,80.4
E00103582,15.7,84.3
E00103583,16.5,83.5
E00103584,16.9,83.1
E00103585,20,80
E00103586,18.8,81.2
E00103587,17.5,82.5
E00103588,12.3,87.7
E00103589,20.1,79.9
E00103590,14.1,85.9
E00103591,21.4,78.6
E00103592,18.7,81.3
E00103593,23.1,76.9
E00103594,25.6,74.4
E00103595,15.4,84.6
E00103596,15.3,84.7
E00103598,23.1,76.9
E00103599,17.1,82.9
E00103600,20.2,79.8
E00103603,15.3,84.7
E00103604,32,68
E00103605,25.7,74.3
E00103606,25.1,74.9
E00103608,24.3,75.7
E00103609,18.7,81.3
E00103610,19.1,80.9
E00103611,21.5,78.5
E00103612,18.3,81.7
E00103613,21.6,78.4
E00103614,19.2,80.8
E00103615,15.7,84.3
E00103616,12.5,87.5
E00103617,15.4,84.6
E00103619,17.6,82.4
E00103620,26.9,73.1
E00103621,22.9,77.1
E00103622,17.7,82.3
E00103623,17.3,82.7
E00103624,22.7,77.3
E00103625,18.9,81.1
E00103626,23.2,76.8
E00103627,30.4,69.6
E00103628,18.4,81.6
E00103629,29.3,70.7
E00103630,34,66
E00103631,22.7,77.3
E00103632,15.5,84.5
E00103633,17.1,82.9
E00103634,17.2,82.8
E00103635,15,85
E00103636,14,86
E00103637,13,87
E00103638,10.5,89.5
E00103639,21.2,78.8
E00103640,10,90
E00103641,23.4,76.6
E00103642,23.3,76.7
E00103643,16.6,83.4
E00103644,16.9,83.1
E00103645,22.9,77.1
E00103646,17.4,82.6
E00103647,14.8,85.2
E00103648,14.1,85.9
E00103649,15.8,84.2
E00103650,17.3,82.7
E00103654,14.2,85.8
E00103655,12.9,87.1
E00103656,14,86
E00103657,13.5,86.5
E00103658,23.5,76.5
E00103659,26,74
E00103660,13.4,86.6
E00103661,23.9,76.1
E00103662,18.1,81.9
E00103664,24.6,75.4
E00103665,13,87
E00103666,17.3,82.7
E00103667,15.5,84.5
E00103668,24.8,75.2
E00103669,21.5,78.5
E00103670,14.1,85.9
E00103671,34,66
E00103672,29.9,70.1
E00103673,19.3,80.7
E00103674,33.9,66.1
E00103675,18.2,81.8
E00103676,25.6,74.4
E00103677,22.4,77.6
E00103679,13.2,86.8
E00103680,17.3,82.7
E00103682,18.1,81.9
E00103683,16.8,83.2
E00103684,10.3,89.7
E00103685,17.1,82.9
E00103686,19,81
E00103687,18.1,81.9
E00103688,18.9,81.1
E00103689,18.8,81.2
E00103690,21.5,78.5
E00103691,17.6,82.4
E00103692,25.9,74.1
E00103693,21.6,78.4
E00103694,14.7,85.3
E00103695,17.4,82.6
E00103696,19.5,80.5
E00103697,22.8,77.2
E00103699,37,63
E00103700,20.8,79.2
E00103701,20.6,79.4
E00103702,21.8,78.2
E00103703,13.5,86.5
E00103705,22.3,77.7
E00103706,19.4,80.6
E00103707,16.6,83.4
E00103708,15.5,84.5
E00103710,12.9,87.1
E00103711,25,75
E00103712,18,82
E00103713,12.7,87.3
E00103714,20.9,79.1
E00103717,6.6,93.4
E00103719,4.7,95.3
E00103720,6.5,93.5
E00103721,3.8,96.2
E00103724,14.8,85.2
E00103725,20.1,79.9
E00103726,17.2,82.8
E00103727,13.6,86.4
E00103728,19.1,80.9
E00103730,14.1,85.9
E00103731,20.6,79.4
E00103732,15.2,84.8
E00103733,23.6,76.4
E00103734,19.1,80.9
E00103735,23.8,76.2
E00103736,13,87
E00103737,24.8,75.2
E00103738,11,89
E00103739,14.6,85.4
E00103740,19.2,80.8
E00103741,12.7,87.3
E00103742,14.3,85.7
E00103743,26,74
E00103744,16.8,83.2
E00103745,20.2,79.8
E00103746,23.3,76.7
E00103747,11.9,88.1
E00103748,10.9,89.1
E00103780,22,78
E00103877,14.4,85.6
E00103878,21.1,78.9
E00103896,29,71
E00103897,16.4,83.6
E00103898,24.7,75.3
E00103899,21,79
E00103900,21,79
E00103901,19.9,80.1
E00103902,29,71
E00103903,9.3,90.7
E00103904,20.1,79.9
E00103905,25.3,74.7
E00103906,17.3,82.7
E00103907,17.3,82.7
E00103908,18.3,81.7
E00103909,19.6,80.4
E00103910,15.7,84.3
E00103911,15.5,84.5
E00103912,13.7,86.3
E00103913,17.8,82.2
E00103914,21.9,78.1
E00103915,14.2,85.8
E00103916,17.2,82.8
E00103917,22,78
E00103919,20.4,79.6
E00103920,24.3,75.7
E00103921,25,75
E00103922,16.2,83.8
E00103923,24.6,75.4
E00103924,19.8,80.2
E00103925,24.6,75.4
E00103927,31.2,68.8
E00103928,18.9,81.1
E00103929,20.9,79.1
E00103930,20.8,79.2
E00103931,33.2,66.8
E00103932,18,82
E00103933,24.8,75.2
E00103934,14.6,85.4
E00103936,33.3,66.7
E00103968,20.3,79.7
E00103969,24.1,75.9
E00103971,15.2,84.8
E00103980,17,83
E00103981,18.8,81.3
E00103982,16.3,83.7
E00103983,27.9,72.1
E00103984,14.6,85.4
E00103985,14.4,85.6
E00103986,20.1,79.9
E00103988,20.5,79.5
E00103989,32.2,67.8
E00103990,18.7,81.3
E00103991,21.1,78.9
E00103998,15.4,84.6
E00103999,16,84
E00104039,18.5,81.5
E00104097,12.4,87.6
E00104098,19.9,80.1
E00104099,19.9,80.1
E00104100,18.1,81.9
E00104101,18.8,81.2
E00104103,16.1,83.9
E00104105,16.8,83.2
E00104106,16.6,83.4
E00104107,15.3,84.7
E00104108,21.3,78.7
E00104109,17,83
E00104111,21.6,78.4
E00104115,18.8,81.3
E00104116,18.7,81.3
E00104117,16.7,83.3
E00104131,15.5,84.5
E00104132,17,83
E00104133,12.8,87.2
E00104134,16.9,83.1
E00104135,25.4,74.6
E00104136,18.7,81.3
E00104137,18,82
E00104138,20.5,79.5
E00104144,17,83
E00104145,17.5,82.5
E00104146,25.7,74.3
E00104147,16.8,83.2
E00104148,15.1,84.9
E00104149,17.5,82.5
E00104150,18,82
E00104165,18.6,81.4
E00104166,15.3,84.7
E00104167,13.1,86.9
E00104168,11.5,88.5
E00104169,13.6,86.4
E00104170,16.2,83.8
E00104171,16.3,83.7
E00104172,15.9,84.1
E00104173,14.1,85.9
E00104174,19.7,80.3
E00104175,15.8,84.2
E00104176,22.9,77.1
E00104177,24.2,75.8
E00104178,13.5,86.5
E00104179,17.3,82.7
E00104180,11,89
E00104181,11.4,88.6
E00104182,13.5,86.5
E00104183,15.3,84.7
E00104184,21.4,78.6
E00104185,17.1,82.9
E00104186,14.9,85.1
E00104187,14.5,85.5
E00104188,19,81
E00104189,18.9,81.1
E00104190,26.5,73.5
E00104191,35.6,64.4
E00104194,19.2,80.8
E00104195,21.4,78.6
E00104196,18.7,81.3
E00104197,16.7,83.3
E00104198,16.3,83.7
E00104199,14.8,85.2
E00104200,25.7,74.3
E00104201,24.7,75.3
E00104202,19.9,80.1
E00104203,14.9,85.1
E00104204,25.3,74.7
E00104205,25.5,74.5
E00104206,31,69
E00104207,19,81
E00104208,25.7,74.3
E00104209,16.5,83.5
E00104210,21,79
E00104211,15.2,84.8
E00104212,26.6,73.4
E00104213,14.5,85.5
E00104216,24.7,75.3
E00104217,21.6,78.4
E00104218,27.7,72.3
E00104227,11.2,88.8
E00104228,17.5,82.5
E00104229,20,80
E00104230,27.2,72.8
E00104231,18,82
E00104232,17.4,82.6
E00147787,12.6,87.4
E00147788,15.3,84.7
E00147789,16.2,83.8
E00147790,13.2,86.8
E00147791,14.7,85.3
E00147792,16.5,83.5
E00147793,21.6,78.4
E00147794,12.3,87.7
E00147795,18.1,81.9
E00147828,21.7,78.3
E00147829,12.9,87.1
E00147830,11.9,88.1
E00147832,15.6,84.4
E00147833,18.2,81.8
E00147834,16.2,83.8
E00147835,28.3,71.7
E00147918,11.5,88.5
E00147919,30.7,69.3
E00147920,25.4,74.6
E00147921,22.6,77.4
E00147922,30,70
E00147923,32.1,67.9
E00147924,29.2,70.8
E00147925,14.7,85.3
E00147926,28.1,71.9
E00147927,22.8,77.2
E00147928,14.3,85.7
E00147929,22.7,77.3
E00147930,18.7,81.3
E00147931,26.8,73.2
E00147932,24.3,75.7
E00147933,19.9,80.1
E00147934,25.9,74.1
E00147936,25.6,74.4
E00147937,21.2,78.8
E00147938,24,76
E00147939,23.1,76.9
E00147940,21.5,78.5
E00147941,23.3,76.7
E00147942,20.8,79.2
E00147943,19.9,80.1
E00147944,16.3,83.7
E00147945,25.2,74.8
E00147946,21.1,78.9
E00147947,22.1,77.9
E00147964,16.2,83.8
E00147965,20.6,79.4
E00147966,15.4,84.6
E00147967,14.9,85.1
E00147968,15.9,84.1
E00147969,17,83
E00147970,14.2,85.8
E00147971,19.8,80.2
E00147972,15.5,84.5
E00147988,10.6,89.4
E00147992,15.3,84.7
