geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00103528,81.4,18,0.6
E00103529,83.7,13,3.3
E00103530,77.7,16.4,6
E00103531,82.3,14.2,3.5
E00103532,84.2,11.9,3.9
E00103533,90,6.9,3
E00103534,78.9,17.1,4
E00103535,85,12.7,2.3
E00103536,81.8,12,6.1
E00103537,79.9,13.7,6.4
E00103538,71.8,21.5,6.8
E00103539,82.6,13.2,4.2
E00103540,84.4,11.1,4.5
E00103541,78.1,15.6,6.3
E00103542,79.1,15.9,4.9
E00103543,80.2,16.1,3.7
E00103544,77.6,15.3,7.1
E00103545,75.3,17.2,7.6
E00103546,86.7,10.6,2.7
E00103547,75.7,16.8,7.5
E00103548,78,16.8,5.2
E00103549,74.6,16,9.3
E00103550,81.9,13.6,4.5
E00103551,82.4,14.3,3.2
E00103552,84.6,13.8,1.6
E00103553,84.5,12.8,2.6
E00103554,88.3,8.8,2.9
E00103555,87.7,11,1.3
E00103556,73,16.2,10.8
E00103558,85.5,12.3,2.2
E00103559,82.7,11.7,5.6
E00103561,84.6,12.1,3.3
E00103562,84.2,12.7,3.1
E00103563,80.6,15.4,4.1
E00103564,74.6,18.8,6.6
E00103565,76.4,15.4,8.1
E00103566,83.2,12.8,4
E00103567,68.6,21.8,9.5
E00103568,83.1,13.3,3.6
E00103569,79,13.7,7.3
E00103570,71.7,18.4,9.9
E00103571,70,22.6,7.4
E00103572,79.4,13,7.6
E00103573,67.7,20.6,11.7
E00103574,85.5,12,2.5
E00103575,81.8,10.8,7.3
E00103576,73.6,20.8,5.6
E00103577,81.5,12.9,5.6
E00103578,81.7,12.4,5.9
E00103579,74.2,19.1,6.6
E00103580,78.5,16.9,4.6
E00103581,82.5,11.4,6.2
E00103582,80.3,14.1,5.6
E00103583,82.8,15,2.2
E00103584,85.4,11,3.6
E00103585,79,15.5,5.5
E00103586,80.6,14.5,4.8
E00103587,85.1,11.6,3.3
E00103588,84.1,12.4,3.5
E00103589,79.7,16.2,4.1
E00103590,88.3,8.5,3.2
E00103591,83.2,12.6,4.2
E00103592,77.8,15.8,6.4
E00103593,80.6,16.5,2.9
E00103594,78.9,11.7,9.4
E00103595,85.6,10.9,3.5
E00103596,84.7,11.3,4
E00103598,77.5,13.5,9
E00103599,85.8,11.7,2.5
E00103600,83.7,12.5,3.7
E00103603,86,9.7,4.2
E00103604,67.9,20.1,12.1
E00103605,75.7,17.1,7.2
E00103606,73,19,8
E00103608,81.9,12,6.2
E00103609,85.5,11.5,3
E00103610,81.3,14.7,4
E00103611,86.9,9.8,3.3
E00103612,81.4,12.6,5.9
E00103613,77.1,17.3,5.6
E00103614,80.8,12.6,6.6
E00103615,85.6,11.2,3.3
E00103616,91.1,7.3,1.7
E00103617,83.2,13.1,3.7
E00103619,85.3,11.3,3.4
E00103620,75.8,17.1,7
E00103621,80.1,14.4,5.4
E00103622,79.6,13.7,6.7
E00103623,83.3,13.1,3.5
E00103624,78.7,13.5,7.9
E00103625,71.7,23.9,4.3
E00103626,77.4,17.2,5.4
E00103627,70.4,25.2,4.4
E00103628,76,20,4
E00103629,71.6,20.6,7.8
E00103630,69.8,16.6,13.6
E00103631,80.7,11.4,7.9
E00103632,83.9,10.6,5.5
E00103633,82.2,12.8,5
E00103634,80.7,14.8,4.5
E00103635,85.2,11,3.8
E00103636,84.2,12.3,3.5
E00103637,84.7,10.3,5
E00103638,82,10.5,7.5
E00103639,77.7,17.2,5.1
E00103640,86.5,11.6,1.9
E00103641,74.7,18.6,6.7
E00103642,79.9,17.3,2.8
E00103643,83.5,12.1,4.4
E00103644,83.2,12.4,4.5
E00103645,75.4,17.1,7.5
E00103646,83.5,13.4,3.1
E00103647,87.1,10.3,2.5
E00103648,84.8,13.7,1.4
E00103649,84.4,12.1,3.5
E00103650,81.5,15.6,3
E00103654,85.9,11.8,2.3
E00103655,85.1,13.9,1.1
E00103656,86.3,10.9,2.8
E00103657,87.2,10.8,2
E00103658,78.5,12.6,8.8
E00103659,74.9,18,7.2
E00103660,87,10.4,2.6
E00103661,79.7,16.8,3.5
E00103662,84,11.3,4.7
E00103664,79.7,10.8,9.4
E00103665,87.9,9.6,2.5
E00103666,83.7,12,4.3
E00103667,83.2,12.9,3.9
E00103668,77.7,14.2,8.2
E00103669,83.8,11.6,4.6
E00103670,86.9,11.3,1.8
E00103671,67.4,24.9,7.7
E00103672,71.2,15.3,13.5
E00103673,80.8,13.3,5.9
E00103674,68.6,22.5,8.9
E00103675,83.9,11.5,4.6
E00103676,76.8,18.6,4.5
E00103677,82.5,12.7,4.8
E00103679,86.5,11.2,2.2
E00103680,81.5,14.9,3.6
E00103682,80.8,15.2,4
E00103683,81.1,14,5
E00103684,89.4,9.2,1.4
E00103685,81.8,14.4,3.8
E00103686,82.5,13.9,3.6
E00103687,81.7,13.5,4.9
E00103688,83.3,13.5,3.2
E00103689,84,14,2
E00103690,75.1,19,5.9
E00103691,85.9,10.1,4
E00103692,75,17.2,7.8
E00103693,79.4,17.4,3.2
E00103694,81.8,14,4.1
E00103695,83.6,11.9,4.4
E00103696,80.3,14.1,5.6
E00103697,75.4,19,5.6
E00103699,66.4,22.3,11.3
E00103700,76.5,17.9,5.6
E00103701,79.2,16,4.8
E00103702,79.3,12.8,7.9
E00103703,84.2,13.9,1.9
E00103705,77.6,15.8,6.6
E00103706,78.2,14.8,7
E00103707,85,12.9,2.1
E00103708,83.1,13.2,3.7
E00103710,85.1,13.4,1.5
E00103711,75.1,19.4,5.5
E00103712,84.3,11.8,3.9
E00103713,87,10,3
E00103714,83.1,12.9,4
E00103717,93.7,6.3,0
E00103719,96.8,2.6,0.5
E00103720,96.6,3.1,0.3
E00103721,96.5,2.4,1
E00103724,85.5,12,2.5
E00103725,79.6,13.6,6.8
E00103726,85.4,11,3.6
E00103727,86.4,10.2,3.4
E00103728,85.1,13.5,1.4
E00103730,86.9,10.2,2.9
E00103731,77.4,16.8,5.8
E00103732,85.6,10.8,3.6
E00103733,80.1,14.8,5.1
E00103734,83.2,13.6,3.2
E00103735,75.3,18.1,6.6
E00103736,85.3,10.9,3.8
E00103737,67.6,22.3,10.1
E00103738,90.8,6.8,2.4
E00103739,88.1,9,2.9
E00103740,81.9,12.8,5.3
E00103741,84.3,13.2,2.6
E00103742,80.2,15.2,4.6
E00103743,74.9,17.2,7.9
E00103744,83.4,12.6,4
E00103745,79.8,15.4,4.8
E00103746,76.9,15.6,7.6
