geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00103528,84.3,5.2,10.5
E00103529,81,1.3,17.6
E00103530,75.3,1.6,23.2
E00103531,85.1,1.3,13.7
E00103532,88.9,1,10
E00103533,88.2,3.7,8.1
E00103534,77.4,2.4,20.2
E00103535,88.7,1.7,9.6
E00103536,77.5,0.5,21.9
E00103537,72.9,2.3,24.8
E00103538,84.5,1.2,14.3
E00103539,88.5,0.5,10.9
E00103540,81.9,1.4,16.8
E00103541,72.4,1.3,26.2
E00103542,80.5,1.9,17.6
E00103543,86,1.5,12.5
E00103544,70.4,0.3,29.3
E00103545,78.8,2.7,18.4
E00103546,84.4,2,13.6
E00103547,78.5,3,18.5
E00103548,71.4,2.9,25.7
E00103549,77.8,1.1,21.1
E00103550,81.7,2.2,16.1
E00103551,77.9,1.8,20.4
E00103552,80.2,1,18.8
E00103553,80.2,4.6,15.2
E00103554,87.3,2.9,9.7
E00103555,81.3,1.9,16.8
E00103556,81.9,0.9,17.2
E00103558,89.1,1.4,9.5
E00103559,75.3,1.5,23.3
E00103561,89.7,2.1,8.2
E00103562,79.9,3.3,16.8
E00103563,71.4,1.6,27
E00103564,68,1.5,30.5
E00103565,79.5,2.7,17.8
E00103566,79.3,2,18.7
E00103567,74.2,1.8,24
E00103568,78.9,6.8,14.3
E00103569,71.5,8.5,20
E00103570,78.1,3.1,18.8
E00103571,71.9,2.3,25.8
E00103572,69.4,8.3,22.3
E00103573,80.4,4.4,15.2
E00103574,81.4,4.3,14.2
E00103575,69.9,7.6,22.5
E00103576,62,5,33
E00103577,65.4,2.3,32.3
E00103578,83.1,1.5,15.4
E00103579,66.4,3.1,30.5
E00103580,89.9,1,9.2
E00103581,79.8,2.9,17.3
E00103582,88.8,0.3,10.9
E00103583,84.1,0.9,15
E00103584,82.3,3.3,14.4
E00103585,86,2.3,11.8
E00103586,75.1,2.5,22.4
E00103587,84,0.8,15.1
E00103588,88.5,0.9,10.6
E00103589,82.6,1.4,16
E00103590,86.2,2.5,11.3
E00103591,83.9,5.2,10.9
E00103592,74.3,0.5,25.2
E00103593,81.1,1.8,17.2
E00103594,75.5,2.9,21.6
E00103595,86.8,1.6,11.6
E00103596,85.6,5.2,9.2
E00103598,78.9,1,20.1
E00103599,90.2,0,9.8
E00103600,87.8,0.5,11.7
E00103603,72.1,3.3,24.6
E00103604,71.9,6.3,21.7
E00103605,83,1.1,15.9
E00103606,65.3,11.8,22.9
E00103608,50.4,8.6,41
E00103609,69.4,11.7,19
E00103610,91.6,3.3,5.1
E00103611,86,3,11
E00103612,87.4,2.8,9.8
E00103613,71.7,0.7,27.5
E00103614,81,1.1,17.9
E00103615,92.1,1.4,6.5
E00103616,81.1,9.6,9.3
E00103617,88.5,3.1,8.4
E00103619,87.9,2.3,9.8
E00103620,73.7,1.7,24.6
E00103621,87.2,0.8,12
E00103622,73.2,1.5,25.3
E00103623,84.1,5.4,10.5
