areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00071262,89.2,5.2,1.3,4.3
E00071263,92.5,6.2,0.3,1
E00071264,88.8,6,3.6,1.6
E00071265,92.8,2.7,1.8,2.7
E00071266,88.6,5.8,3.1,2.5
E00071267,88.5,6.1,3,2.4
E00071268,86.1,8,2.5,3.4
E00071269,91.3,5.9,1,1.8
E00071332,88.3,3.9,2.7,5.1
E00071333,90.4,3.1,2.2,4.3
E00071334,91.9,3.2,1.4,3.5
E00071335,89.5,3.1,2.7,4.7
E00071336,84.1,4.7,3.4,7.7
E00071337,90.1,3.3,3,3.6
E00071338,91.8,3.8,2.2,2.2
E00071339,82.9,8.1,1.3,7.7
E00071340,86.6,6.5,3,4
E00071341,90.9,3.5,1.6,4
E00071343,87.5,6.6,1.6,4.3
E00071344,89,3.7,1.8,5.5
E00071345,89.7,4,3,3.3
E00071346,88.7,3.3,1.8,6.3
E00071347,88.6,4.6,4.1,2.7
E00071348,87.8,2.6,3,6.6
E00071349,88.6,6.5,2,2.9
E00071350,88.2,2.8,3.5,5.6
E00071351,89.8,4.1,2.3,3.8
E00071362,89.3,6.7,1.3,2.7
E00071363,89.5,5.4,1.9,3.2
E00071364,90.7,5.2,1.5,2.6
E00071365,90.9,5.4,2.1,1.7
E00071367,85.7,7.6,2,4.7
E00071368,87.2,5.8,3.5,3.5
E00071482,81.6,5.4,3.6,9.4
E00071483,86.3,2.6,4.1,7
E00071484,88.3,4.1,1.9,5.7
E00071485,88,4.6,1.4,6
E00071539,92.3,4.2,0.7,2.8
E00071540,89.4,7.7,1.9,1
E00071541,89.1,5,2.2,3.7
E00071542,93.9,3.4,1.9,0.8
E00071543,89.5,7.4,1.8,1.2
E00071544,91.4,3.6,1.7,3.3
E00071545,91.9,3.7,2.7,1.7
E00071547,91.7,2.1,0.8,5.4
E00071548,87.1,5.1,3,4.8
E00071549,90.5,5.3,0.4,3.8
E00071550,91.2,6.1,0.7,2
E00071551,89.7,4.3,1.2,4.7
E00071552,88.4,5.2,1.7,4.7
E00071553,89.3,5.9,2,2.8
E00071554,90.3,6.7,1.4,1.7
E00071555,89.5,3.5,3.5,3.5
E00071557,91.6,6.7,0.7,1
E00071558,89.2,7.7,0.3,2.8
E00071559,88.2,5.5,2.6,3.7
E00071560,90,5.2,1,3.9
E00071561,88.3,3.6,4.5,3.6
E00071562,93,5.2,0.3,1.4
E00071563,91.6,5.6,1.4,1.4
E00071564,87.8,5.3,2.3,4.6
E00071565,91.3,3.6,2.4,2.8
E00071566,89.6,7.7,1.2,1.5
E00071567,87.4,5,2.6,5
E00071568,88.6,5.4,2.9,3.2
E00071569,89.4,4.9,1.8,3.9
E00071570,91,5.8,1.5,1.7
E00071571,91,3.7,2.5,2.9
E00071572,86.5,4.6,2.7,6.2
E00071573,93.4,2.6,1.8,2.2
