areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00071262,10.1,21.1,65.1,3.7
E00071263,14.8,12.1,53.8,19.2
E00071264,8.7,17.3,65.4,8.7
E00071265,4.8,14.4,69.2,11.5
E00071266,13,21.7,52.8,12.4
E00071267,17.2,14.6,57,11.3
E00071268,5.8,17.5,59.2,17.5
E00071269,7.9,13.1,67.7,11.4
E00071332,5.6,18.1,67.5,8.8
E00071333,9.7,21.6,62.7,6
E00071334,5,17.5,63.3,14.2
E00071335,5.6,21.4,62.7,10.3
E00071336,10.9,25.7,56.4,6.9
E00071337,5.7,21.4,66.4,6.4
E00071338,9.7,18.2,61.4,10.8
E00071339,3.9,22.4,65.8,7.9
E00071340,8.8,20,55,16.3
E00071341,9,18.8,58.4,13.9
E00071343,9.8,22.8,58.5,8.9
E00071344,7.8,18.8,61.7,11.7
E00071345,6.1,20.9,66.2,6.8
E00071346,9.5,28.6,54,7.9
E00071347,7.7,20.3,63.2,8.8
E00071348,7.1,26.2,61.9,4.8
E00071349,8.9,21.2,63,6.8
E00071350,8.5,17.6,63.4,10.6
E00071351,6.9,14.4,73.6,5.2
E00071362,15.1,18.7,48.2,18
E00071363,17.6,20.4,40.8,21.1
E00071364,11.1,21.3,54.6,13
E00071365,10.5,21.9,50.9,16.7
E00071367,7.5,25.6,54.1,12.8
E00071368,8.1,29.3,52.5,10.1
E00071482,14.3,15.6,62.3,7.8
E00071483,8.2,27.1,58.8,5.9
E00071484,9.6,18.5,61.6,10.3
E00071485,4.9,20.7,70.7,3.7
E00071539,6.2,20.5,67.1,6.2
E00071540,7.8,16.8,68.2,7.3
E00071541,9.3,21.2,62.9,6.6
E00071542,5.8,22.8,63.7,7.6
E00071543,5.3,18,66.1,10.6
E00071544,12,19.7,61.5,6.8
E00071545,6.5,26.6,61.2,5.8
E00071547,6,18.1,71.1,4.8
E00071548,11.3,14.8,64.3,9.6
E00071549,10,19.2,57.5,13.3
E00071550,5.5,23.8,64,6.7
E00071551,13.9,17.5,52.6,16.1
E00071552,6.3,20.3,64.6,8.9
E00071553,4.9,18,63,14.1
E00071554,6.8,15.5,68.5,9.1
E00071555,4.8,20.7,67.6,6.9
E00071557,11.7,20.6,56.1,11.7
E00071558,12.3,17.7,59.2,10.8
E00071559,6.4,22.7,61.8,9.1
E00071560,15.7,22.1,55,7.1
E00071561,12.6,23.2,51.6,12.6
E00071562,9.9,20.6,58.8,10.7
E00071563,8.1,19.4,61.1,11.4
E00071564,11.2,16.9,64,7.9
E00071565,10.2,27.3,52.3,10.2
E00071566,11.4,22.3,52.5,13.9
E00071567,10.9,21.9,58.3,8.9
E00071568,11.5,24.6,54.9,9
E00071569,12.4,17.4,60.3,9.9
E00071570,9.1,19.1,60.6,11.2
E00071571,8.2,19,57.6,15.2
E00071572,14.7,18.9,57.9,8.4
E00071573,11.1,19.4,61.1,8.3
E00071574,9.7,18.1,60.6,11.6
E00071575,13.3,23.3,58.3,5
E00071576,9.3,25.6,54.9,10.2
E00071577,12.6,18.9,55.9,12.6
E00071578,10.3,22.2,58.7,8.7
E00071579,10.1,17.1,61,11.8
E00071580,10.9,24.8,53.5,10.9
E00071581,7.2,15.5,71.1,6.2
E00071582,8.1,17,63.7,11.2
E00071583,13,14.8,58.3,13.9
E00071584,8.7,24.6,62.7,4
E00071586,5.4,20.7,66.3,7.6
E00071587,7.4,31.4,52.1,9.1
E00071588,7.7,17,64.4,10.8
E00071590,6.1,21.4,61.2,11.2
E00071591,6.2,28.9,53.6,11.3
E00071592,12,24.8,50.4,12.8
E00071593,10.1,19.5,60.4,10.1
E00071620,4.6,17.9,65.3,12.2
E00071632,11.1,13.6,65.4,9.9
E00071633,9.6,14.4,67.4,8.6
E00071634,6.6,10.5,70.8,12.1
E00071635,11.2,19.6,61.5,7.7
E00071636,4.8,10.7,72.7,11.8
E00071637,9.6,14.4,66.4,9.6
E00071638,15.1,14.4,61.9,8.6
E00071639,9.7,18.4,66,5.8
E00071716,1.1,19.3,63.6,15.9
E00071717,10.1,21.5,57.7,10.7
E00071718,8,14.2,70.8,7.1
E00071720,7.2,20.5,63.3,9
E00071721,8.3,27.8,59.7,4.2
E00071722,10.1,18.1,61.7,10.1
E00071723,4.4,22.1,69.1,4.4
E00071724,1.2,25.3,61.4,12
E00071725,9.8,18.8,69.9,1.5
E00071727,8.6,18.5,62.9,9.9
E00071728,4.8,15.9,71.4,7.9
E00071729,7.6,18.5,68.1,5.9
E00071730,8.3,17.9,62.8,10.9
E00071731,6.1,16,66.9,11
E00071732,2.8,21.2,67.5,8.5
E00071733,8,16.1,66.4,9.5
E00071735,6.3,17.9,65.2,10.7
E00071736,11,20.3,58.2,10.4
E00071737,6.4,15.2,69.6,8.8
E00146970,15.2,16.3,56,12.5
E00146971,10.8,18.9,51.9,18.4
E00147023,8.9,13.3,57.8,20
E00147024,14.5,19.4,45.7,20.4
E00147025,14.1,22.7,48.4,14.8
E00147028,9.9,18.8,53.7,17.6
E00147029,8.5,18,56.9,16.6
E00147030,6.3,18.1,59.5,16
E00150675,17.6,13.7,45,23.7
E00151099,14.3,17.9,49.3,18.6
E00151100,4.2,23.6,56.4,15.8
E00151101,11.9,19.6,60.1,8.4
E00151104,16.5,18.8,51.8,12.9
E00151110,4.8,23.1,64.4,7.7
E00151114,17.9,17.9,57.9,6.3
E00151117,1,24,61.5,13.5
E00151122,13.9,14.6,55.5,16.1
E00151123,5.2,21.4,66.9,6.5
E00151124,11.8,16.7,56.3,15.3
E00151125,9.5,23.2,38.4,28.9
E00151126,16,19.8,54.2,9.9
E00151127,4.3,25.8,62.4,7.5
E00151128,13.9,17.2,61.6,7.3
E00151172,11.3,14.7,52.8,21.2
E00151173,9.2,18.4,53.4,19
E00151176,6.8,20.9,57.4,14.9
E00151177,10.3,20.6,61.9,7.1
E00151178,14,16.3,51.2,18.6
E00151179,12.8,14.9,58.2,14.2
E00151180,9,22.8,56.3,12
E00151181,8.1,19.5,56.9,15.4
E00151182,9.4,22.8,56.7,11.1
E00151183,12.4,18.3,58.2,11.1
E00151270,14.2,30.5,44,11.3
E00151271,11.4,15.9,49.3,23.4
E00151272,16.8,21.1,52.6,9.5
E00151273,9.2,17.4,46.4,27.1
E00151274,0,18.9,55.4,25.7
E00151275,13.1,31,46.4,9.5
E00151276,8.6,12.7,71.7,7
E00151277,6.8,13.6,70.9,8.7
E00151278,3.2,20.6,69.8,6.3
E00151280,8,14.4,67.2,10.4
E00151285,9.3,9.3,71.5,9.9
E00151286,13.3,12,63.3,11.4
E00151287,5.1,14.9,68,12
E00151288,9.9,15.7,63.6,10.7
E00151289,26.3,10.5,52.6,10.5
E00151290,6.5,19.6,66.5,7.4
E00151291,7.4,10.3,75.4,6.9
E00151293,12.1,25.3,54.9,7.7
E00151296,5.2,17,69,8.7
E00151299,3.8,14.4,71.3,10.6
E00151300,9.3,15.7,70.4,4.6
E00151303,10.6,14.3,63.5,11.6
E00151305,10.9,17.2,52.3,19.5
E00151306,6.1,16.7,56.1,21.2
E00151307,10.1,17.8,53.3,18.8
E00151308,9.2,18.9,56.6,15.4
E00151309,13.1,15.6,42.6,28.7
E00151310,10.7,20.9,53.7,14.7
E00151311,8.2,12.6,57.9,21.3
E00151312,13.4,21.8,52.9,11.8
E00151313,9.5,18,61.6,10.9
E00151314,8.3,17.3,60.2,14.3
E00151315,10.3,20.6,50.8,18.3
E00151316,10.1,12.7,57.7,19.5
E00151317,8.5,15.3,60.2,16.1
E00151318,9,19.3,55.9,15.9
E00151319,12.7,14.8,54.9,17.6
E00151320,14,16.2,47.1,22.8
E00151321,16,18.7,44,21.3
E00151322,18.6,15.9,46,19.5
E00151326,4.9,20.8,67.2,7.1
E00151327,7.3,14.5,70.9,7.3
E00151331,3.6,15.3,70.1,10.9
E00151333,9.1,13.7,70.3,6.9
E00151334,8.9,18.4,67.7,5.1
E00151336,7.3,15.8,67.9,9.1
E00151340,2.4,15.7,69.3,12.6
E00151360,12.4,16.8,51.6,19.3
E00151361,9.8,19,54.9,16.3
E00151362,14.4,20,56,9.6
E00151363,12.9,18.7,56.8,11.5
E00151364,8.3,24,53.7,14
E00151365,9.8,22.3,57.1,10.7
E00151366,5.7,17.9,52.9,23.6
E00151367,8.9,14.8,60,16.3
