areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00071262,34.3,36.1,21.3,8.3
E00071263,56,37.7,0.6,5.7
E00071264,53,32.5,1.7,12.8
E00071265,54.1,27.5,0.9,17.4
E00071266,50,30.4,9.5,10.1
E00071267,60.9,28.6,1.5,9
E00071268,29,28.2,25.2,17.6
E00071269,29.4,42.3,3.1,25.2
E00071332,21.6,34.3,14.2,29.9
E00071333,26.7,29.2,28.3,15.8
E00071334,12.4,10.6,51.3,25.7
E00071335,25,14.8,31.3,28.9
E00071336,26.5,30.1,19.3,24.1
E00071337,43.4,27.9,12.4,16.3
E00071338,22.5,30.2,18.6,28.7
E00071339,42.2,18,28.1,11.7
E00071340,21.8,12.9,55.6,9.7
E00071341,10,26.7,8.9,54.4
E00071343,36.2,26.7,29.3,7.8
E00071344,20.5,32.1,33,14.3
E00071345,31,37.9,12.9,18.1
E00071346,12.7,9.6,70.1,7.6
E00071347,23.4,31,19.6,25.9
E00071348,14.2,13.3,54.9,17.7
E00071349,28.6,27.8,18.3,25.4
E00071350,30.5,34.7,16.1,18.6
E00071351,14.4,8.8,46.3,30.6
E00071362,54.3,31.8,3.9,10.1
E00071363,54.3,19.7,10.2,15.7
E00071364,59,28.2,2.6,10.3
E00071365,56.5,33.3,0.9,9.3
E00071367,55.1,34.6,0.8,9.4
E00071368,41.9,21,22.9,14.3
E00071482,44.3,13.9,19.1,22.6
E00071483,25.6,12,47,15.4
E00071484,15.1,20.5,37,27.4
E00071485,30.8,17.9,41,10.3
E00071539,52.8,38.4,1.6,7.2
E00071540,50,43.1,0,6.9
E00071541,34.4,25.2,34.4,6.1
E00071542,15.3,37.9,7.3,39.5
E00071543,41.6,45.6,0,12.8
E00071544,7.6,5.9,51.7,34.7
E00071545,13.8,21.6,35.3,29.3
E00071547,76.8,7.7,3.5,12
E00071548,65.4,28.8,0.6,5.1
E00071549,54.9,32,4.1,9
E00071550,48,41.6,0,10.4
E00071551,34.2,43.2,0.9,21.6
E00071552,45,40.7,5.7,8.6
E00071553,32.3,54,0.5,13.1
E00071554,36.5,54.7,0.7,8
E00071555,43.7,34.8,4.4,17
E00071557,49.2,40.3,0.8,9.7
E00071558,48.3,32.5,0,19.2
E00071559,52.5,32.5,1.7,13.3
E00071560,35.1,30.6,6.7,27.6
E00071561,22.8,10.5,50,16.7
E00071562,28.4,28.4,21.6,21.6
E00071563,42.7,37.1,4.5,15.7
E00071564,61,23.7,0,15.3
E00071565,32.8,15.5,28.4,23.3
E00071566,47.8,47,0.7,4.5
E00071567,57.3,35.7,0.6,6.4
E00071568,36.7,23.1,23.8,16.3
E00071569,61.4,33.3,0,5.3
E00071570,37.9,44.2,6.3,11.6
E00071571,37.7,23.6,24.5,14.1
E00071572,12,9,60.2,18.8
E00071573,16.8,24.5,13.5,45.2
E00071574,40.7,35.7,0.7,22.9
E00071575,75,17.2,0,7.8
E00071576,36.7,20.8,14,28.5
E00071577,60.6,22.7,0,16.7
E00071578,65.4,19.9,0,14.7
E00071579,28.5,41.8,10.9,18.8
E00071580,49.2,30.3,4.9,15.6
E00071581,19.8,16.7,48.4,15.1
E00071582,26.7,43.3,13.4,16.6
E00071583,43.3,19.7,8.9,28
E00071584,33.6,25.5,8.2,32.7
E00071586,53.4,24.6,0,22
E00071587,36,31.6,23.7,8.8
E00071588,18.4,21.1,14.1,46.5
E00071590,52.7,20,8.2,19.1
E00071591,11,17.3,48.8,22.8
E00071592,43.7,31,3.2,22.2
E00071593,47.7,27.9,0.9,23.4
E00071620,29.8,36.9,14.2,19.1
E00071632,37.6,42.4,3.2,16.8
E00071633,18,38.5,0.8,42.6
E00071634,26.1,45,5.2,23.7
E00071635,51.7,31.5,0.7,16.1
E00071636,30.9,46,0.7,22.3
E00071637,39,30.8,10.3,19.9
E00071638,40.5,27.7,13.5,18.2
E00071639,26.3,15.3,41.6,16.8
E00071716,48.7,16.8,22.1,12.4
E00071717,35.5,20.8,35.5,8.2
E00071718,52.5,23.7,14.4,9.3
E00071720,39.5,31.8,0.8,27.9
E00071721,68.2,17.8,0.9,13.1
E00071722,32.4,33.3,5.4,28.8
E00071723,45.9,27.9,1.8,24.3
E00071724,19.2,14.2,55,11.7
E00071725,51.1,28.1,1.5,19.3
E00071727,31.9,28.9,25.2,14.1
E00071728,57.9,30.6,0,11.6
E00071729,28,8.1,48.4,15.5
E00071730,34.9,37.3,2.4,25.4
E00071731,22.3,24.2,16.6,36.9
E00071732,10.7,20.9,27.7,40.7
E00071733,27.9,27,25.4,19.7
E00071735,51.7,33.6,6.9,7.8
E00071736,32.8,31.1,11.5,24.6
E00071737,56.8,37.6,0,5.6
E00146970,45.8,32.6,3.5,18.1
E00146971,32.7,39.5,17.7,10.2
E00147023,50,26.9,4.5,18.7
E00147024,55.6,29.2,4.2,11.1
E00147025,41.3,22.7,26.7,9.3
E00147028,33.3,41.8,17.5,7.4
E00147029,47.3,43.1,5.4,4.2
E00147030,45,45.6,1.8,7.6
E00150675,36.3,24.2,5.6,33.9
E00151099,46.6,42.7,1,9.7
E00151100,36,33.3,1.8,28.8
E00151101,44.9,24.4,24.4,6.3
E00151104,15.4,19.7,48.7,16.2
E00151110,51.8,36.6,0,11.6
E00151114,22.5,17.5,49.2,10.8
E00151117,68.6,24,0,7.4
E00151122,58.8,32.1,0,9.2
E00151123,49.3,34.6,6.6,9.6
E00151124,56.2,34.3,0,9.5
E00151125,47.3,34.9,7.8,10.1
E00151126,29.2,20.8,40,10
E00151127,18.1,16.2,40.5,25.2
E00151128,43.6,37.6,2.3,16.5
E00151172,35.4,33.7,2.8,28.2
E00151173,18.1,15.3,16.7,50
E00151176,61.5,27.7,1.4,9.5
E00151177,64.5,28.4,2.1,5
E00151178,62.8,25.5,0,11.7
E00151179,30.6,30.6,4.6,34.3
E00151180,60,33.1,1.4,5.5
E00151181,36.9,30.6,26.3,6.3
E00151182,52,29.1,7.4,11.5
E00151183,26.7,25.2,43,5.2
E00151270,51.2,32.8,6.4,9.6
E00151271,45.5,31.5,0,23.1
E00151272,41.2,16.7,37.7,4.4
E00151273,51.9,30.5,5.3,12.3
E00151274,53.8,29.2,7.7,9.2
E00151275,64.3,26.8,0.9,8
E00151276,13.5,23.1,8.3,55
E00151277,8.8,15.8,45.6,29.8
E00151278,2.8,9.4,70.8,17
E00151280,34.7,20.1,4.9,40.3
E00151285,15.3,42,9.9,32.8
E00151286,23.5,25,14.4,37.1
E00151287,13.1,19.2,41,26.6
E00151288,14.9,21.1,5.3,58.8
E00151289,0.9,5.2,87,7
E00151290,20.8,25.2,20.3,33.7
E00151291,13.9,22.8,4.4,58.9
E00151293,28.9,26.4,35.5,9.1
E00151296,21.2,34.1,0.6,44.1
E00151299,20.3,32.5,5.7,41.5
E00151300,25.6,19.5,41.4,13.5
E00151303,18.3,24.4,5.5,51.8
E00151305,60.2,25.8,0.8,13.3
E00151306,29.7,20.3,23.7,26.3
E00151307,43.3,34,13.4,9.3
E00151308,42.8,35.6,9,12.6
E00151309,48.8,34.7,6.6,9.9
E00151310,46.4,41.6,0,12
E00151311,52.8,33.3,4.4,9.4
E00151312,21.8,16.3,52.4,9.5
E00151313,44.5,38.8,12.4,4.3
E00151314,40.4,24.7,8.2,26.7
E00151315,54,29.9,0.7,15.3
E00151316,37.2,43.3,10.5,8.9
E00151317,49.3,17.6,14.2,18.9
E00151318,51.9,35.1,5.2,7.8
E00151319,56.4,27.8,4.5,11.3
E00151320,38.3,20.8,5,35.8
E00151321,48.4,41,0,10.7
