areacd,disability_3a-001,disability_3a-002
E00071262,22.1,77.9
E00071263,13.4,86.6
E00071264,20.8,79.2
E00071265,16.8,83.2
E00071266,17.7,82.3
E00071267,20.2,79.8
E00071268,23.5,76.5
E00071269,13.4,86.6
E00071332,20.5,79.5
E00071333,26,74
E00071334,22.7,77.3
E00071335,26.7,73.3
E00071336,24.7,75.3
E00071337,23,77
E00071338,19.1,80.9
E00071339,38.9,61.1
E00071340,32.8,67.2
E00071341,16.6,83.4
E00071343,23,77
E00071344,23.1,76.9
E00071345,19.4,80.6
E00071346,48.6,51.4
E00071347,26.1,73.9
E00071348,28.2,71.8
E00071349,20.4,79.6
E00071350,20.9,79.1
E00071351,20.1,79.9
E00071362,16.5,83.5
E00071363,24.3,75.7
E00071364,17.5,82.5
E00071365,16.7,83.3
E00071367,18.2,81.8
E00071368,26.1,73.9
E00071482,30.4,69.6
E00071483,30.4,69.6
E00071484,23.2,76.8
E00071485,29.7,70.3
E00071539,13,87
E00071540,9,91
E00071541,17.6,82.4
E00071542,10.5,89.5
E00071543,12.9,87.1
E00071544,23.4,76.6
E00071545,17.3,82.7
E00071547,25.5,74.5
E00071548,19.8,80.2
E00071549,20.4,79.6
E00071550,18.5,81.5
E00071551,21.1,78.9
E00071552,16.4,83.6
E00071553,8.6,91.4
E00071554,13.4,86.6
E00071555,18.8,81.2
E00071557,8.9,91.1
E00071558,19.7,80.3
E00071559,23.2,76.8
E00071560,18.5,81.5
E00071561,26.8,73.2
E00071562,16.3,83.7
E00071563,13.8,86.2
E00071564,21.8,78.2
E00071565,24.3,75.7
E00071566,18.9,81.1
E00071567,17,83
E00071568,27.4,72.6
E00071569,16.7,83.3
E00071570,15.4,84.6
E00071571,21.1,78.9
E00071572,32.7,67.3
E00071573,15.7,84.3
E00071574,14.5,85.5
E00071575,17.8,82.2
E00071576,16.9,83.1
E00071577,16.7,83.3
E00071578,22.3,77.7
E00071579,14.6,85.4
E00071580,19.6,80.4
E00071581,25,75
E00071582,12.7,87.3
E00071583,30.1,69.9
E00071584,19,81
E00071586,25.6,74.4
E00071587,21.2,78.8
E00071588,20.4,79.6
E00071590,22.1,77.9
E00071591,31,69
E00071592,23.3,76.7
E00071593,17,83
E00071620,17.6,82.4
E00071632,15.6,84.4
E00071633,8.2,91.8
E00071634,11.9,88.1
E00071635,25.4,74.6
E00071636,12.2,87.8
E00071637,20.6,79.4
E00071638,29.7,70.3
E00071639,26.1,73.9
E00071716,25.8,74.2
E00071717,22.6,77.4
E00071718,25.4,74.6
E00071720,16.4,83.6
E00071721,28.6,71.4
E00071722,19,81
E00071723,14.8,85.2
E00071724,33.6,66.4
E00071725,20.3,79.7
E00071727,22,78
E00071728,21.5,78.5
E00071729,29.6,70.4
E00071730,17.9,82.1
E00071731,21.9,78.1
E00071732,17.7,82.3
E00071733,13.7,86.3
E00071735,21,79
E00071736,18,82
E00071737,20.4,79.6
E00146970,13.4,86.6
E00146971,17.4,82.6
E00147023,30,70
E00147024,10.9,89.1
E00147025,22.1,77.9
E00147028,20.7,79.3
E00147029,14.5,85.5
E00147030,10.6,89.4
E00150675,15.8,84.2
E00151099,16.6,83.4
E00151100,11.8,88.2
E00151101,16.3,83.7
E00151104,33.2,66.8
E00151110,17.6,82.4
E00151114,27.6,72.4
E00151117,22,78
E00151122,21.6,78.4
E00151123,15.4,84.6
E00151124,21.5,78.5
E00151125,16.7,83.3
E00151126,25,75
E00151127,39.9,60.1
E00151128,20,80
E00151172,10.7,89.3
E00151173,19.2,80.8
E00151176,19,81
E00151177,17.4,82.6
E00151178,22,78
E00151179,15.6,84.4
E00151180,16.4,83.6
E00151181,21.5,78.5
E00151182,14.7,85.3
E00151183,19.4,80.6
E00151270,18,82
E00151271,12.1,87.9
E00151272,26.8,73.2
E00151273,16.4,83.6
E00151274,10.7,89.3
E00151275,24,76
E00151276,20.4,79.6
E00151277,22.7,77.3
E00151278,40.2,59.8
E00151280,16.1,83.9
E00151285,18.4,81.6
E00151286,23,77
E00151287,39.9,60.1
E00151288,22.2,77.8
E00151289,51.4,48.6
E00151290,16.8,83.3
E00151291,16.4,83.6
E00151293,29.8,70.2
E00151296,16.8,83.2
E00151299,16.2,83.8
E00151300,25.1,74.9
E00151303,19,81
E00151305,17.5,82.5
E00151306,24.2,75.8
E00151307,14.4,85.6
E00151308,16.7,83.3
E00151309,15.7,84.3
E00151310,15,85
E00151311,12.8,87.2
E00151312,23.3,76.7
E00151313,15.7,84.3
E00151314,17.7,82.3
E00151315,17,83
E00151316,10.1,89.9
E00151317,17.4,82.6
E00151318,16.2,83.8
E00151319,14.8,85.2
E00151320,22,78
E00151321,27.6,72.4
E00151322,19.2,80.8
E00151326,17.9,82.1
E00151327,20.6,79.4
E00151331,26.5,73.5
E00151333,17.2,82.8
E00151334,14.5,85.5
E00151336,19.3,80.7
E00151340,30.9,69.1
E00151360,12.7,87.3
E00151361,22.6,77.4
E00151362,27.4,72.6
E00151363,15.4,84.6
E00151364,17.5,82.5
E00151365,14.8,85.2
E00151366,17.7,82.3
E00151367,19.8,80.2
E00151368,18.8,81.3
E00151369,13.5,86.5
E00151370,16.2,83.8
E00151371,19.6,80.4
E00151372,38.7,61.3
E00151373,13.6,86.4
E00151374,15.9,84.1
E00151375,10.7,89.3
E00151376,11.2,88.8
E00151377,19.5,80.5
E00151378,11.2,88.8
E00151379,14.2,85.8
E00151380,15.5,84.5
E00151401,14.7,85.3
E00151402,12.5,87.5
E00151403,18.6,81.4
E00151404,19.9,80.1
E00151405,25.6,74.4
E00151406,27.1,72.9
E00151407,28.1,71.9
E00151408,20.1,79.9
E00151409,14.3,85.7
E00151410,16.3,83.7
E00151411,26.1,73.9
E00151412,13.6,86.4
E00151413,26.4,73.6
E00151414,21.2,78.8
E00151415,15.8,84.2
