areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00071262,95.8,0,4.2,0
E00071263,90,0.8,8.5,0.8
E00071264,93.4,0.4,4.7,1.6
E00071265,95.7,0,4.3,0
E00071266,91.9,1.7,6.4,0
E00071267,91.9,0,8.1,0
E00071268,95.1,1.6,2.9,0.4
E00071269,89.3,0,10.2,0.5
E00071332,88.8,0.3,11,0
E00071333,92.6,1.8,5,0.6
E00071334,77.7,0,22.3,0
E00071335,91.9,0,6.7,1.5
E00071336,91.8,0,5.8,2.5
E00071337,93.4,0,6.3,0.3
E00071338,92.7,0,7.3,0
E00071339,95.9,0,4.1,0
E00071340,95.1,0,4.9,0
E00071341,79.3,1.7,18,1.1
E00071343,91.5,0,8.1,0.4
E00071344,89.9,0,8.7,1.4
E00071345,92.6,0,7.4,0
E00071346,93.1,0,6.9,0
E00071347,88.6,0,10.9,0.5
E00071348,94.4,0,5.6,0
E00071349,95.7,0,3.7,0.6
E00071350,93.4,0,6.3,0.3
E00071351,94.3,0.2,5.5,0
E00071362,89.3,0.6,9.7,0.3
E00071363,84.7,0.6,14.4,0.3
E00071364,93.8,0.4,5.8,0
E00071365,95.1,0.4,4.1,0.4
E00071367,84.9,1.9,10.3,2.9
E00071368,92.3,0,6.4,1.3
E00071482,90.7,0.4,8.4,0.4
E00071483,93.3,0.4,6.4,0
E00071484,89.1,0,10.3,0.6
E00071485,86.6,1.3,12.1,0
E00071539,87.7,0.3,11,1
E00071540,92.1,0.6,7.2,0
E00071541,93.5,0,6.5,0
E00071542,88.5,0,10.7,0.7
E00071543,92.6,0,6.5,0.9
E00071544,93.9,0,6.1,0
E00071545,86.1,1.9,9.8,2.2
E00071547,89.7,0,9.5,0.8
E00071548,95.6,0,4.4,0
E00071549,96.3,0,3.3,0.4
E00071550,92.6,1.3,6,0
E00071551,98,0,2,0
E00071552,94.4,0,5.3,0.3
E00071553,91.7,0,8.1,0.2
E00071554,93.7,0.5,5.5,0.3
E00071555,96.6,0,3.4,0
E00071557,93.3,0,6.7,0
E00071558,87.3,3.4,9.2,0
E00071559,84.4,0.7,14.5,0.4
E00071560,74.4,9.3,16,0.3
E00071561,86.6,0.8,10.6,2
E00071562,83.5,3.1,13.1,0.3
E00071563,87.2,2,10.3,0.4
E00071564,85.1,4,10.9,0
E00071565,83.8,2.3,13.8,0
E00071566,83.4,0.7,15.9,0
E00071567,92,2.3,5.4,0.3
E00071568,89.9,1.2,8.8,0
E00071569,94.2,0.3,5.1,0.3
E00071570,88.6,0,11.2,0.2
E00071571,85.8,1.2,12.4,0.6
E00071572,82.7,3.4,13.9,0
E00071573,85.5,3.5,11,0
E00071574,87,4.8,7.6,0.6
E00071575,94.5,0,5.5,0
E00071576,84.4,3.4,11.9,0.2
E00071577,89.1,4.8,6.1,0
E00071578,90.8,0.3,8.3,0.7
E00071579,87.4,0.9,11.5,0.2
E00071580,89.9,1.1,9.1,0
E00071581,90.6,0,8.2,1.2
E00071582,65,0,34.4,0.6
E00071583,78,4.5,17.2,0.3
E00071584,79.9,1.9,15.5,2.7
E00071586,88.2,3.1,8.3,0.4
E00071587,93.9,0.4,5.2,0.4
E00071588,80.7,2.5,16.8,0
E00071590,86.2,2.8,11,0
E00071591,83.9,1.7,14.4,0
E00071592,86.8,1.7,11.1,0.3
E00071593,84.6,6.6,8.7,0
E00071620,95.6,0.3,4.1,0
E00071632,94.9,0,5.1,0
E00071633,86.8,0.7,12.2,0.3
E00071634,93.6,0,6.2,0.2
E00071635,93.4,0,6,0.7
E00071636,95.3,0,4.3,0.3
E00071637,95.5,0.3,3.9,0.3
E00071638,92.4,1,5.5,1
E00071639,94.8,0,5.2,0
E00071716,91.3,0,8.7,0
E00071717,94.8,0,5.2,0
E00071718,93.1,0.4,6.5,0
E00071720,93.1,0.6,6.1,0.3
E00071721,94.6,0,5.4,0
E00071722,94.3,0,5.3,0.4
E00071723,93.7,0,5.9,0.3
E00071724,90.6,0,8.1,1.3
E00071725,94.4,0.3,5.2,0
E00071727,90.4,0,9.6,0
E00071728,95.5,0,4.5,0
E00071729,86.9,0,13.1,0
E00071730,91.8,0,8.2,0
E00071731,74.7,0.6,24.7,0
E00071732,65.1,0,32.9,2.1
E00071733,88.4,0,9.4,2.3
E00071735,96.6,0,3.4,0
E00071736,90.2,0,9.8,0
E00071737,95.6,0.4,4,0
E00146970,89.4,0,10,0.6
E00146971,92.2,0.5,7.3,0
E00147023,89.5,0,10.5,0
E00147024,92.7,0.3,6.5,0.6
E00147025,93.5,0.3,6.2,0
E00147028,80.9,0.4,18.5,0.2
E00147029,94.3,0.2,5.3,0.2
E00147030,91.4,0.5,8.2,0
E00150675,90.6,0,8.6,0.7
E00151099,89.7,0,10.3,0
E00151100,90.3,0,9.3,0.4
E00151101,93.7,0,6.3,0
E00151104,86.3,0,13.7,0
E00151110,94.7,0,4.9,0.4
E00151114,95.3,0,4.7,0
E00151117,95.1,0,4.9,0
E00151122,93.8,0,5.9,0.3
E00151123,92.9,0,7.1,0
E00151124,89.9,0.4,9.1,0.7
E00151125,91.2,0,8.2,0.6
E00151126,93.4,0,6.6,0
E00151127,88.2,0,11.5,0.3
E00151128,90.8,0,9.2,0
E00151172,91,0,7.7,1.4
E00151173,87.2,0,12.5,0.3
E00151176,93.4,0.3,6.3,0
E00151177,92,0.4,7.6,0
E00151178,88.6,0.3,11.1,0
E00151179,93,0,6.6,0.4
E00151180,92.6,0,7.1,0.3
E00151181,92.9,0,7.1,0
E00151182,92.6,0,7.1,0.3
E00151183,92.2,0,7.8,0
E00151270,93.5,0,6.5,0
E00151271,91.6,0.3,8.1,0
E00151272,93.8,0.4,5.7,0
E00151273,89.1,0.2,10,0.7
E00151274,88,0.6,11.4,0
E00151275,93.8,1.2,4.9,0
E00151276,83.2,0.3,15.2,1.3
E00151277,92.8,0,6.7,0.4
E00151278,88.2,0,11.2,0.6
E00151280,83.6,0.4,15.1,0.9
E00151285,87.8,0,11.9,0.4
E00151286,86.9,0,12.7,0.4
E00151287,81.6,0.5,17.9,0
E00151288,81.5,0,16.9,1.7
E00151289,89.2,0,10.8,0
E00151290,80.6,0,19.4,0
E00151291,81.3,0.7,17.7,0.4
E00151293,91.3,0,8.3,0.5
E00151296,81.3,0.2,16.9,1.5
E00151299,86.4,0,13.6,0
E00151300,86,0,13.2,0.7
E00151303,86.3,0.6,11.8,1.2
E00151305,95.1,0,4.9,0
E00151306,91.5,0,7.7,0.8
E00151307,92.4,0,6.7,0.9
E00151308,81.1,0,18.6,0.2
E00151309,94.1,0.4,5.5,0
E00151310,86.3,0.4,13.4,0
E00151311,94,0.3,4.9,0.8
E00151312,73.9,0,25.3,0.8
E00151313,95,0.2,4.4,0.4
E00151314,83.6,0,16.1,0.4
E00151315,91.6,0.4,8,0
E00151316,92.8,0.4,6.7,0.2
E00151317,89,0,9.8,1.1
E00151318,93.5,0,6.5,0
E00151319,91.8,0.4,6.4,1.5
E00151320,93.5,0,6.5,0
E00151321,77.7,0,22.1,0.2
E00151322,92.2,0,7.8,0
E00151326,78,0.8,20.8,0.4
E00151327,69.1,1,27.1,2.8
E00151331,88.1,0.3,11.3,0.3
E00151333,74.9,0.7,20.1,4.3
E00151334,83.9,0.3,15.7,0
E00151336,84.8,0,14.1,1.1
E00151340,84.6,0,15,0.4
E00151360,92.4,0,7,0.7
E00151361,94.2,0,5.8,0
E00151362,91.7,0,8.3,0
E00151363,94.8,0.3,4.8,0
E00151364,91,0,9,0
E00151365,90.2,0.4,9.4,0
E00151366,93.2,0,6.5,0.3
E00151367,92.1,0.6,6.4,0.9
E00151368,94.4,0,5.6,0
E00151369,92.7,0.4,6.9,0
E00151370,91.9,0,6.8,1.3
E00151371,97.2,0,2.8,0
E00151372,87.8,0.5,11.8,0
E00151373,93.2,1.4,4.1,1.4
E00151374,89.7,0.3,9.5,0.6
E00151375,91,0,8.5,0.5
E00151376,95.6,0.3,3.9,0.3
E00151377,97.7,0,2.3,0
E00151378,91.3,0,8.1,0.5
E00151379,94.1,0.3,4.8,0.7
E00151380,93.8,0.2,6,0
E00151401,88.4,0,9.5,2.2
E00151402,92.8,0.3,6.1,0.8
E00151403,89.2,0,10.8,0
E00151404,90.6,0.9,7.9,0.6
E00151405,93.6,0,6.4,0
E00151406,93.7,0,6,0.3
E00151407,93.3,0,6.7,0
E00151408,91.1,0,6.2,2.7
E00151409,85.9,0,12,2.1
E00151410,86.9,0,12.7,0.4
E00151411,91.9,0,8.1,0
E00151412,89.8,0,10.2,0
E00151413,90.7,0,9.3,0
E00151414,89.9,0,9.7,0.4
E00151415,95.5,0.3,4.2,0
E00151416,91.9,0.5,7.5,0
E00151417,94.7,0,5.3,0
E00151418,88.3,0,11.3,0.4
E00151419,91,0,9,0
E00151420,92.8,0,7.2,0
E00151421,94.5,0.4,5.1,0
E00151422,87.8,0,12.2,0
E00151423,92.5,0,7.3,0.3
E00151424,90.6,0,9.4,0
E00151425,95.7,0,4,0.3
E00151426,95.6,0,4.4,0
E00151427,96.1,0,3.9,0
E00151428,92.5,0,7.5,0
E00151429,88.8,0,11.2,0
E00151430,89.3,0,9.5,1.2
E00151431,90,0,10,0
E00151432,93.2,0.4,6.1,0.4
E00151433,95,0,5,0
E00151434,91.5,0,7.9,0.6
E00151435,89.6,0,10.4,0
E00151436,95.5,0,4,0.5
E00151437,93.7,0.6,5.4,0.4
E00151438,89.2,0,10.8,0
E00151439,92.3,0.8,6.9,0
E00151440,91.3,0.6,8.1,0
E00151441,90.4,0.5,9.1,0
E00151442,85,0,14.6,0.3
E00151443,94.7,0,5,0.3
E00151444,84.3,0.3,15.4,0
E00151460,82.9,1.1,13.7,2.3
E00151465,90.6,0,9.4,0
E00151466,93.4,0.8,5.8,0
E00151467,93,0,7,0
E00151468,88.3,0,11.7,0
E00151469,93.6,0,6.4,0
E00151470,91.4,0.3,8.2,0
E00151471,93.4,0.3,6.3,0
E00151472,92.1,0,7.9,0
E00151473,88.3,0,11.3,0.3
E00151474,91.9,0,6.7,1.5
E00151475,92.2,0.3,7.5,0
E00151476,90.6,0,9.4,0
E00151477,89,0.3,10.7,0
E00151478,94.4,0,5.6,0
E00151479,93.5,0,6.5,0
E00151480,95.4,0,3.4,1.2
E00151481,94.6,0,5.4,0
E00151482,92.6,0,6.1,1.3
E00151483,92.7,0,7.3,0
E00151484,95.5,0,4.5,0
E00151485,88.3,0,11.7,0
E00151504,83.4,0.3,16.3,0
E00151505,90.4,0,8.9,0.7
E00151510,91,0,9,0
E00151517,94.5,0,5.5,0
E00151518,90.9,0,9.1,0
E00151519,88.3,0,11.2,0.6
E00151520,85,0.6,13.1,1.2
E00151522,90.6,0.9,8.5,0
E00151523,94,0,6,0
E00151524,87.6,0.4,10.6,1.3
E00151525,95.8,0.4,3.5,0.4
E00151526,97.2,0,2.8,0
E00151527,91.3,0.4,8.3,0
E00151528,95.3,0.4,4.3,0
E00151529,88.6,0.7,9.8,1
E00151530,95.1,0.3,4.6,0
E00151531,89,0,11,0
E00151532,92.4,0.4,7.2,0
E00151533,89,0,10.7,0.3
E00151534,94.6,0,5.4,0
E00151535,93.6,0.3,6.1,0
E00151536,93.7,0.3,6,0
E00151537,94.9,0.3,4.5,0.3
E00151538,97.2,0,2.8,0
E00151539,92.7,1.5,5.8,0
E00151540,90.9,0,9.1,0
E00151541,92,0,7.6,0.4
E00151542,96.5,0,3.5,0
