geography_code,heating_type_3a-001,heating_type_3a-002
E00111605,3.1,96.9
E00111606,0,100
E00111607,1.5,98.5
E00111608,0,100
E00111609,0.8,99.2
E00111610,0.8,99.2
E00111611,2.3,97.7
E00111612,0.7,99.3
E00111628,0,100
E00111629,0.6,99.4
E00111630,0,100
E00111631,1,99
E00111632,4,96
E00111633,0.9,99.1
E00111634,0,100
E00111677,0,100
E00111678,0,100
E00111679,3.8,96.2
E00111680,0.5,99.5
E00111681,0.7,99.3
E00111682,0,100
E00111684,0,100
E00111707,2.7,97.3
E00111708,1.4,98.6
E00111709,0,100
E00111710,1.7,98.3
E00111711,0,100
E00111712,3.1,96.9
E00111713,1.5,98.5
E00111714,0,100
E00111715,0.7,99.3
E00111716,0,100
E00111717,0.5,99.5
E00111718,1.5,98.5
E00111719,0,100
E00111720,2.9,97.1
E00111721,1.4,98.6
E00111722,0.7,99.3
E00111723,1.6,98.4
E00111724,1.6,98.4
E00111725,0.8,99.2
E00111726,0.7,99.3
E00111727,0,100
E00111728,0,100
E00111729,2.5,97.5
E00111730,0.9,99.1
E00111731,1,99
E00111732,2.2,97.8
E00111733,0.9,99.1
E00111734,1.6,98.4
E00111735,0,100
E00111736,4.2,95.8
E00111737,7.2,92.8
E00111738,4.7,95.3
E00111739,1.7,98.3
E00111740,1.7,98.3
E00111741,1.9,98.1
E00111742,2.4,97.6
E00111743,3.1,96.9
E00111744,3,97
E00111745,6.9,93.1
E00111746,0.7,99.3
E00111747,1.5,98.5
E00111748,0,100
E00111749,4.1,95.9
E00111750,0.5,99.5
E00111751,3.2,96.8
E00111752,2.6,97.4
E00111753,0.8,99.2
E00111754,0.8,99.2
E00111755,1,99
E00111756,2.5,97.5
E00111757,3.4,96.6
E00111758,2.8,97.2
E00111759,0,100
E00111760,0.8,99.2
E00111761,1.9,98.1
E00111762,1.7,98.3
E00111763,2,98
E00111764,0,100
E00111765,0,100
E00111766,2.9,97.1
E00111767,0,100
E00111769,1.2,98.8
E00111770,0.6,99.4
E00111771,0.9,99.1
E00111772,0.6,99.4
E00111773,2.8,97.2
E00111774,1.1,98.9
E00111775,1.6,98.4
E00111776,0,100
E00111777,1.7,98.3
E00111778,0,100
E00111779,0.9,99.1
E00111780,3.4,96.6
E00111781,0.8,99.2
E00111782,0,100
E00111783,0,100
E00111784,2,98
E00111785,0,100
E00111786,1.6,98.4
E00111787,0,100
E00111788,1.7,98.3
E00111789,0.5,99.5
E00111790,2.6,97.4
E00111791,0.8,99.2
E00111792,1.3,98.7
