geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00111605,4.6,17.6,77.9
E00111606,6.3,21.8,71.8
E00111607,8.3,29.3,62.4
E00111608,3.1,17.8,79.1
E00111609,2.5,31.4,66.1
E00111610,5.9,22.7,71.4
E00111611,6.8,38.3,54.9
E00111612,4.9,28,67.1
E00111628,4.7,18.8,76.4
E00111629,4.6,15.6,79.8
E00111630,7,26.8,66.2
E00111631,1.9,20.4,77.8
E00111632,15.6,22.9,61.5
E00111633,8.9,15.2,75.9
E00111634,6.6,25.9,67.5
E00111677,2.6,39.1,58.3
E00111678,2.6,33,64.3
E00111679,2.8,47.2,50
E00111680,4.4,39.8,55.8
E00111681,1.4,41.5,57
E00111682,3,35.1,61.9
E00111684,4,29.5,66.4
E00111707,3.3,25.2,71.5
E00111708,3.5,28.7,67.8
E00111709,3.3,27.3,69.3
E00111710,0.9,33.3,65.8
E00111711,8.2,20.9,70.9
E00111712,7.8,29.5,62.8
E00111713,7.9,16.7,75.4
E00111714,2.4,19.7,78
E00111715,6,19.2,74.8
E00111716,3.1,25.8,71.1
E00111717,3.1,23.6,73.3
E00111718,4.7,36.7,58.6
E00111719,6.6,27.2,66.2
E00111720,4.3,19.9,75.9
E00111721,1.4,36,62.6
E00111722,8.8,25,66.2
E00111723,2.5,23.1,74.4
E00111724,2.4,46.8,50.8
E00111725,1.7,37.8,60.5
E00111726,3.8,38.3,57.9
E00111727,5.8,24.8,69.4
E00111728,2.6,33.3,64
E00111729,0.9,37.1,62.1
E00111730,3.6,28.8,67.6
E00111731,3.7,54.2,42.1
E00111732,2.8,39,58.2
E00111733,1.8,40.7,57.5
E00111734,0.8,30.2,69
E00111735,0.8,34.7,64.5
E00111736,5.7,52.9,41.4
E00111737,6.7,51.1,42.2
E00111738,3.9,45,51.2
E00111739,5.8,25.8,68.3
E00111740,4.3,26.1,69.6
E00111741,0,49.5,50.5
E00111742,1.6,54.9,43.4
E00111743,4.5,56.4,39.1
E00111744,3.6,33.1,63.3
E00111745,7.9,41.7,50.4
E00111746,5.1,24.1,70.8
E00111747,5.3,23.5,71.2
E00111748,4.8,26.6,68.5
E00111749,2.7,57.1,40.1
E00111750,6.2,26.9,66.8
E00111751,6.2,40.7,53.1
E00111752,6.5,53.6,39.9
E00111753,2.4,30.9,66.7
E00111754,5.2,16.4,78.4
E00111755,5.7,33,61.3
E00111756,7.4,54,38.7
E00111757,0.9,30.1,69
E00111758,1.4,57.3,41.3
E00111759,4.6,20.6,74.8
E00111760,2.4,62.1,35.5
E00111761,4.9,31.1,64.1
E00111762,3.4,31.1,65.5
E00111763,2,41,57
E00111764,0.8,40.9,58.3
E00111765,2.9,33.6,63.6
E00111766,2.9,28,69.1
E00111767,3.8,26.4,69.8
E00111769,3.5,50.6,45.9
E00111770,8.9,38.6,52.5
E00111771,0.9,36.7,62.4
E00111772,8.9,19,72
E00111773,12.3,31.1,56.6
E00111774,2.2,19.1,78.7
E00111775,4.1,29.3,66.7
E00111776,4.2,31.4,64.4
E00111777,1.7,40.8,57.5
E00111778,3.1,26.7,70.2
E00111779,0.9,36.9,62.2
E00111780,5.4,51.4,43.2
E00111781,0,39.8,60.2
E00111782,3.7,25.7,70.6
E00111783,1.6,32,66.4
E00111784,4.8,29.5,65.8
E00111785,6.8,16.2,76.9
E00111786,3.8,28.5,67.7
E00111787,1.7,28.1,70.2
E00111788,5,20,75
E00111789,5.6,28.2,66.2
E00111790,5.3,15.9,78.8
E00111791,8.9,16.3,74.8
E00111792,1.3,61.5,37.2
E00111793,7.8,22.5,69.8
E00111794,5.5,22.8,71.7
E00111795,6.8,29.1,64.2
E00111796,4.5,39.6,55.9
E00111805,1.6,30.1,68.3
E00111806,6.2,32.4,61.4
E00111810,6.9,20.6,72.5
E00111811,3.4,30.3,66.2
E00111812,3.8,26.9,69.2
E00111813,3.5,27.8,68.8
E00111814,12.4,22.7,64.9
E00111815,3.8,28.2,67.9
E00111816,5.1,21.2,73.7
E00111817,3.1,27.9,69
E00111818,4.9,30.1,65
E00111819,3.7,16.8,79.4
E00111820,3.2,26.3,70.5
E00111821,4.6,32.8,62.6
E00111822,2.4,44.4,53.2
E00111823,3.3,32.5,64.2
E00111824,5.3,40.2,54.5
E00111825,0.8,60.2,39
E00111826,4.8,42.5,52.7
