geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00111605,4.5,28,37.1,30.3
E00111606,5.6,35.2,34.5,24.6
E00111607,7.6,39.4,31.8,21.2
E00111608,3.1,35.2,40.1,21.6
E00111609,8.9,38.2,35.8,17.1
E00111610,7.4,36.4,36.4,19.8
E00111611,15.2,42.4,31.1,11.4
E00111612,13.5,45.3,31.1,10.1
E00111628,5.3,37.9,40,16.8
E00111629,6.3,29.9,46,17.8
E00111630,5.6,35.9,26.1,32.4
E00111631,6.7,37.1,37.1,19
E00111632,7,21,38,34
E00111633,4.5,31.3,32.1,32.1
E00111634,8,31.5,38.9,21.6
E00111677,18.6,55.1,22,4.2
E00111678,16.1,53.6,23.2,7.1
E00111679,19.4,56.3,18.4,5.8
E00111680,15.8,57.4,20.2,6.6
E00111681,24.8,53.2,17.7,4.3
E00111682,9.1,48.5,31.5,10.9
E00111684,10.7,52.3,29.5,7.4
E00111707,6,36,38,20
E00111708,2.8,40.8,40.8,15.5
E00111709,8.6,27.8,39.7,23.8
E00111710,16.5,40,28.7,14.8
E00111711,3.6,29.1,39.1,28.2
E00111712,13.1,37.7,28.5,20.8
E00111713,8.7,29.4,40.5,21.4
E00111714,7,35.2,44.5,13.3
E00111715,7.2,32,38.6,22.2
E00111716,10.3,34,39.7,16
E00111717,8.5,31,46,14.5
E00111718,13.2,48.8,26.4,11.6
E00111719,14.4,33.3,35.6,16.7
E00111720,7.2,32.4,38.8,21.6
E00111721,21.3,46.8,23.4,8.5
E00111722,10.2,43.1,31.4,15.3
E00111723,12.2,39,32.5,16.3
E00111724,20.5,57.5,18.1,3.9
E00111725,21,54.6,18.5,5.9
E00111726,17.2,51.5,23.9,7.5
E00111727,10.7,48.4,29.5,11.5
E00111728,21.6,53.4,19.8,5.2
E00111729,21.4,46.2,23.1,9.4
E00111730,14.7,44.8,28.4,12.1
E00111731,43.8,33.3,15.2,7.6
E00111732,32.6,44.9,15.9,6.5
E00111733,19.1,52.7,17.3,10.9
E00111734,21.4,36.5,32.5,9.5
E00111735,14.4,44.8,28,12.8
E00111736,41.3,46.2,7.7,4.9
E00111737,36.5,44.2,15.5,3.9
E00111738,27.5,38.2,25.2,9.2
E00111739,22.2,45.3,24.8,7.7
E00111740,21.7,44.3,25.2,8.7
E00111741,23.6,55.7,17.9,2.8
E00111742,38,41.3,16.5,4.1
E00111743,41.4,43.6,12,3
E00111744,27.5,46.1,20.4,6
E00111745,38.7,44.4,9.9,7
E00111746,11.7,38.7,33.6,16.1
E00111747,14,48.8,29.5,7.8
E00111748,19.4,42.7,28.2,9.7
E00111749,37.9,46.9,13.8,1.4
E00111750,22.6,39.5,28.4,9.5
E00111751,50,37.3,9.5,3.2
E00111752,40.9,44.8,9.1,5.2
E00111753,20.2,45.2,28.2,6.5
E00111754,12.1,40.9,33.3,13.6
E00111755,16.2,46.2,28.9,8.6
E00111756,45.4,35,9.8,9.8
E00111757,21.7,40.9,31.3,6.1
E00111758,43,40.1,12,4.9
E00111759,19.7,42.4,30.3,7.6
E00111760,54.5,37.2,5.8,2.5
E00111761,23.1,48.1,23.1,5.8
E00111762,21.1,50,21.9,7
E00111763,19.6,61.3,16.1,3
E00111764,23.1,50,20,6.9
E00111765,26.4,44.4,21.5,7.6
E00111766,28.9,38.7,24.9,7.5
E00111767,10.5,45.7,30.5,13.3
E00111769,37.6,44.7,12.9,4.7
E00111770,11.9,50.3,28.3,9.4
E00111771,25.2,46.7,24.3,3.7
E00111772,10.5,37.8,34.9,16.9
E00111773,27.4,39.6,28.3,4.7
E00111774,17.4,30.2,43,9.3
E00111775,17.6,37.6,30.4,14.4
E00111776,14.7,49.1,25.9,10.3
E00111777,22.1,47.5,23.8,6.6
E00111778,16,44.3,29,10.7
E00111779,18.6,55.8,22.1,3.5
E00111780,39.5,34.2,21.9,4.4
E00111781,16.3,48.8,24.8,10.1
E00111782,13.6,40,33.6,12.9
E00111783,27.6,37.4,25.2,9.8
E00111784,19,39.5,30.6,10.9
E00111785,6.8,45.3,34.2,13.7
E00111786,12.5,43.8,30.5,13.3
E00111787,14,37.2,35.5,13.2
E00111788,11,40.7,28.8,19.5
E00111789,24.3,45,23.9,6.9
E00111790,14.7,44,31,10.3
E00111791,19.2,41.6,28,11.2
E00111792,45.6,43.9,8.3,2.2
E00111793,21.7,48.1,24,6.2
E00111794,8.6,35.9,41.4,14.1
E00111795,23.2,50.3,23.2,3.3
E00111796,27.5,46.8,18.3,7.3
E00111805,19.8,50.4,22.3,7.4
E00111806,13.2,42.4,31.3,13.2
E00111810,9.3,32.6,36.4,21.7
E00111811,7.4,49.3,31.8,11.5
E00111812,7,45,34.9,13.2
E00111813,12.8,39.7,35.5,12.1
E00111814,8.6,33.9,36.6,21
E00111815,11.4,44.7,32.6,11.4
E00111816,8.6,41.6,35.5,14.2
E00111817,15.4,43.8,28.5,12.3
E00111818,13.3,42.7,30.8,13.3
E00111819,5.5,36.4,36.4,21.8
E00111820,10.5,49.7,30.4,9.4
E00111821,19.5,53.9,21.1,5.5
E00111822,29.8,49.2,18.5,2.4
E00111823,18.3,51.6,19.8,10.3
E00111824,24.6,46.2,23.1,6.2
E00111825,41.6,46.4,7.2,4.8
E00111826,20.9,47.3,25,6.8
E00111827,12,60.9,19.5,7.5
E00111828,14.4,45.8,28,11.9
E00111829,9.2,42,39.1,9.8
E00111835,21.4,40.5,31.7,6.3
E00111844,9.7,29,42.8,18.6
E00111845,8.3,30,46.7,15
E00111846,10.8,32.4,31.5,25.2
E00111854,7,34.6,38.3,20.1
E00111855,7.8,31.6,41.5,19.2
E00111856,8.8,39,30.2,22
E00111857,32.3,40.6,20.8,6.3
E00111858,11.5,41.8,34.4,12.3
E00111859,9.4,45.5,33.5,11.5
E00111860,4.8,30.6,43.5,21
E00111861,29.6,53,14.8,2.6
E00111862,41.7,36.2,17.3,4.7
E00111863,14.5,53.8,20.5,11.1
E00111864,28,44.8,17.5,9.8
E00111865,8.7,43.5,32.2,15.7
E00111866,28.1,47.4,21.9,2.6
E00111867,15.6,44.5,26.6,13.3
E00111868,7.8,48.7,36.4,7.1
E00111869,22.3,37.2,32.2,8.3
E00111870,0.9,33,33,33
E00111871,14.8,44,29.1,12.1
E00111873,15.2,44,33.6,7.2
E00111874,8.6,24.5,37.7,29.1
E00111875,7.1,22,37,33.9
E00111909,2.6,33.6,38.8,25
E00111910,8.8,15.4,41.8,34.1
E00111911,11.9,43.7,28.1,16.3
E00111912,24.2,52.9,19.7,3.2
E00111913,31.4,47.9,15,5.7
E00111914,13.8,43.5,33.3,9.4
