geography_code,heating_type_3a-001,heating_type_3a-002
E00101786,2.7,97.3
E00101787,1.8,98.2
E00101788,0.7,99.3
E00101789,0.8,99.2
E00101790,0.7,99.3
E00101791,4.4,95.6
E00101792,1.4,98.6
E00101793,1.6,98.4
E00101794,0.8,99.2
E00101795,2.4,97.6
E00101796,0.8,99.2
E00101797,8.8,91.2
E00101798,8.2,91.8
E00101831,0,100
E00101843,4.8,95.2
E00101844,0.7,99.3
E00101845,4.9,95.1
E00101846,6.1,93.9
E00101847,5.6,94.4
E00101848,2.3,97.7
E00101849,9.4,90.6
E00101850,3.1,96.9
E00101851,0.8,99.2
E00101852,2.4,97.6
E00101853,0.8,99.2
E00101854,2.8,97.2
E00101855,6.1,93.9
E00101856,1.9,98.1
E00101857,5.3,94.7
E00101858,6.2,93.8
E00101859,3.8,96.2
E00101860,5,95
E00101861,0,100
E00101862,2.3,97.7
E00101863,0,100
E00101864,3.2,96.8
E00101865,2.8,97.2
E00101866,2.2,97.8
E00101867,1.6,98.4
E00101868,0,100
E00101869,0.7,99.3
E00101870,4.5,95.5
E00101871,1.5,98.5
E00101872,1.9,98.1
E00101873,0,100
E00101874,0.8,99.2
E00101875,3.8,96.2
E00101876,2.2,97.8
E00101877,2.3,97.7
E00101878,4.9,95.1
E00101915,3.1,96.9
E00101916,9,91
E00101917,4.8,95.2
E00101918,5,95
E00101919,4.1,95.9
E00101920,6.8,93.2
E00149415,2.9,97.1
E00149478,7.1,92.9
E00149479,0.8,99.2
E00149480,2.2,97.8
E00149481,3.9,96.1
E00149482,3.4,96.6
E00149483,3.9,96.1
E00149484,5.3,94.7
E00149485,5.7,94.3
E00149486,0,100
W00003947,0,100
W00003948,1.6,98.4
W00003949,0,100
W00003950,3.8,96.2
W00003951,0,100
W00003952,0,100
W00003953,0.8,99.2
W00003954,0,100
W00003955,0,100
W00003956,2.2,97.8
W00003957,10.6,89.4
W00003958,3,97
W00003982,0,100
W00003983,1.3,98.7
W00003984,0.6,99.4
W00003988,0.5,99.5
W00003989,1.1,98.9
W00003990,4,96
W00003991,0.6,99.4
W00003995,4.9,95.1
W00003996,0.6,99.4
W00003997,1.8,98.2
W00003998,0,100
W00003999,4.3,95.7
W00004145,0.6,99.4
W00004146,0.8,99.2
W00004147,0.7,99.3
W00004148,0.8,99.2
W00004160,4.6,95.4
W00004161,3.2,96.8
W00004164,1,99
W00004165,2.3,97.7
W00004166,3.1,96.9
W00004167,2,98
W00004168,1.3,98.7
W00004169,0,100
W00004197,0,100
W00004198,0.9,99.1
W00004199,0,100
W00004204,2.3,97.7
W00004307,0,100
W00004308,0,100
W00004309,0,100
W00004310,0,100
W00004311,0.8,99.2
W00004312,0.7,99.3
W00004313,0,100
W00004314,1.8,98.2
W00004315,0,100
W00004402,0.8,99.2
W00004403,5.1,94.9
W00004404,3,97
W00004405,0,100
W00004406,0.6,99.4
W00004407,1.7,98.3
W00004408,0.5,99.5
W00004409,0,100
W00004410,4.1,95.9
W00004411,0.7,99.3
W00004412,4.1,95.9
W00004413,3.6,96.4
W00004414,0,100
W00004415,0,100
W00004416,1,99
W00004417,0,100
W00004418,0.9,99.1
W00004419,8.8,91.2
W00004420,0,100
W00004421,0,100
W00004422,0.9,99.1
W00004423,0,100
W00004424,0,100
W00004425,0.7,99.3
W00004426,1.1,98.9
W00004427,0.8,99.2
W00004428,0.9,99.1
W00004487,6.4,93.6
W00004488,0.8,99.2
W00004489,0.8,99.2
W00004490,0.7,99.3
W00004491,1.1,98.9
W00004492,0,100
W00004493,0,100
W00004494,0,100
W00004495,0.7,99.3
W00004553,0.7,99.3
W00004554,0.5,99.5
W00004570,0,100
W00004572,1.7,98.3
W00004573,0.7,99.3
W00004574,0,100
W00004575,1.7,98.3
W00004576,0,100
W00004577,0.8,99.2
W00004578,3.9,96.1
W00004579,0.8,99.2
W00004580,1.6,98.4
W00004581,0,100
W00004582,0,100
W00004583,0,100
W00004584,0,100
W00004586,0,100
W00004587,0,100
W00004588,0.8,99.2
W00004633,4.2,95.8
W00004634,0,100
W00004646,1.6,98.4
W00004649,0,100
W00004650,0,100
W00004651,0.8,99.2
W00004652,1.5,98.5
W00004653,0.8,99.2
W00004654,3.4,96.6
W00004655,1.4,98.6
W00004656,0.6,99.4
W00004657,0,100
W00004658,2.3,97.7
W00004659,0,100
W00004660,2.2,97.8
W00004661,0,100
W00004662,0.7,99.3
W00004663,0,100
W00004664,2.6,97.4
W00004682,0,100
W00004683,1.2,98.8
W00004684,0,100
W00004685,0,100
W00004686,0,100
W00004687,0,100
W00004688,0,100
W00004689,1.5,98.5
W00004690,0.9,99.1
W00004691,0,100
W00004692,0,100
W00004693,0,100
W00004694,0,100
W00004695,0,100
W00004696,0,100
W00004697,0,100
W00004698,0.8,99.2
W00004699,0,100
W00004700,0,100
W00004701,0.8,99.2
W00004702,0,100
W00004703,0,100
W00004704,0,100
W00004705,0,100
W00004706,0.6,99.4
W00004707,0,100
W00004709,3,97
W00004710,0,100
W00004711,3.5,96.5
W00004712,0.8,99.2
W00004713,0,100
W00004714,1.9,98.1
W00004715,1.7,98.3
W00004716,0.8,99.2
W00004717,0.6,99.4
W00004718,1.9,98.1
W00004719,0.7,99.3
W00004720,0,100
W00004721,1.5,98.5
W00004722,1.9,98.1
W00004723,2.1,97.9
W00004748,0,100
W00004751,0.8,99.2
W00004752,1.4,98.6
W00004753,0,100
W00004754,0,100
W00004755,0,100
W00004756,0.6,99.4
W00004757,0.8,99.2
W00004758,2.2,97.8
W00004788,0.7,99.3
W00004789,2.1,97.9
W00004790,0,100
W00004791,0,100
W00004792,0,100
W00004793,1.7,98.3
W00004802,0.7,99.3
W00004803,0.8,99.2
W00004804,0.8,99.2
W00004805,0.8,99.2
W00004806,1.9,98.1
W00004807,1.5,98.5
W00004808,0.8,99.2
W00004809,0.6,99.4
W00004956,1.8,98.2
W00004958,0,100
W00004960,0,100
W00004961,0,100
W00004962,0,100
W00004963,0,100
W00005042,0,100
W00005044,0,100
W00005045,0.7,99.3
W00005046,0.8,99.2
W00005047,0.8,99.2
W00005048,0.8,99.2
W00005049,2,98
W00005050,0,100
W00005051,0,100
W00005052,0,100
W00005053,0.5,99.5
W00005054,2.2,97.8
W00005055,0.8,99.2
W00005056,0.8,99.2
W00005057,3.6,96.4
W00005058,1.6,98.4
W00005059,2.7,97.3
W00005080,2,98
W00005081,0.8,99.2
W00005082,0.9,99.1
W00005083,0.8,99.2
W00005084,0,100
W00005085,0,100
W00005086,0.9,99.1
W00005087,1.8,98.2
W00005088,0,100
W00005089,0,100
W00005090,0.9,99.1
W00005091,0,100
W00005092,1,99
W00005093,0.8,99.2
W00005094,0,100
W00005095,0.8,99.2
W00005096,0,100
W00005097,0,100
W00005098,1.2,98.8
W00005099,0,100
W00005100,0,100
W00005101,0,100
W00005102,0,100
W00005103,0.7,99.3
W00005104,0.7,99.3
W00005105,0,100
W00005106,0,100
W00005107,0,100
W00005108,1.7,98.3
W00005109,0,100
W00005110,0,100
W00005111,1.6,98.4
W00005112,0.9,99.1
W00005113,0,100
W00005114,0,100
W00005115,0,100
W00005116,0.7,99.3
W00005117,0.8,99.2
W00005118,0,100
W00005119,0,100
W00005120,0,100
W00005121,1.8,98.2
W00005122,0.9,99.1
W00005123,0,100
W00005124,0,100
W00005132,3.1,96.9
W00005133,2.5,97.5
W00005134,0,100
W00005135,0,100
W00005136,0,100
W00005137,0.9,99.1
W00005138,2.2,97.8
W00005139,0,100
W00005140,2.2,97.8
W00005141,3.5,96.5
W00005142,1.6,98.4
W00005143,0.8,99.2
W00005144,2.4,97.6
W00005145,1.9,98.1
W00005146,1.8,98.2
W00005147,1,99
W00005172,0,100
W00005173,0,100
W00005174,1.5,98.5
W00005176,1.4,98.6
W00005177,0.7,99.3
W00005178,1.4,98.6
W00005179,0.8,99.2
W00005180,0,100
W00005181,0,100
W00005182,1.5,98.5
W00005183,0,100
W00005184,1.6,98.4
W00005186,0,100
W00005187,0.5,99.5
W00005188,0,100
W00005190,0,100
W00005199,0,100
W00005202,0,100
W00005203,0,100
W00005204,0,100
W00005205,2.5,97.5
W00005206,0.8,99.2
W00005207,0,100
W00005211,0,100
W00005212,0,100
W00005213,0,100
W00005214,1.9,98.1
W00005215,0,100
W00005216,1.9,98.1
W00005217,0,100
W00005218,1.7,98.3
W00005219,0.8,99.2
W00005220,0,100
W00005221,0,100
W00005222,4.5,95.5
W00005223,0,100
W00005224,0.8,99.2
W00005225,0,100
W00005226,0,100
