geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00101786,67.1,32.9
E00101787,62.2,37.8
E00101788,48.2,51.8
E00101789,55.4,44.6
E00101790,46,54
E00101791,47,53
E00101792,60.7,39.3
E00101793,48.8,51.2
E00101794,50.4,49.6
E00101795,49.8,50.2
E00101796,59,41
E00101797,59.8,40.2
E00101798,56,44
E00101831,48,52
E00101843,28.7,71.3
E00101844,34.9,65.1
E00101845,28.9,71.1
E00101846,24.9,75.1
E00101847,27.2,72.8
E00101848,22.2,77.8
E00101849,30.5,69.5
E00101850,23.4,76.6
E00101851,35.2,64.8
E00101852,34.5,65.5
E00101853,44,56
E00101854,53.5,46.5
E00101855,28.3,71.7
E00101856,20.4,79.6
E00101857,47.8,52.2
E00101858,36,64
E00101859,25.7,74.3
E00101860,51.4,48.6
E00101861,48.5,51.5
E00101862,49.8,50.2
E00101863,53.3,46.7
E00101864,55.5,44.5
E00101865,58,42
E00101866,43.2,56.8
E00101867,48.2,51.8
E00101868,44.8,55.2
E00101869,36.1,63.9
E00101870,53.2,46.8
E00101871,54.9,45.1
E00101872,51,49
E00101873,51.8,48.2
E00101874,24.4,75.6
E00101875,42.6,57.4
E00101876,53.4,46.6
E00101877,34.3,65.7
E00101878,39.9,60.1
E00101915,56.8,43.2
E00101916,45.4,54.6
E00101917,52.8,47.2
E00101918,56.1,43.9
E00101919,50.2,49.8
E00101920,52,48
E00149415,65.2,34.8
E00149478,53.6,46.4
E00149479,64.4,35.6
E00149480,55.2,44.8
E00149481,53.2,46.8
E00149482,40.6,59.4
E00149483,61.1,38.9
E00149484,64.6,35.4
E00149485,54.4,45.6
E00149486,61.4,38.6
W00003947,61.3,38.7
W00003948,56.6,43.4
W00003949,52.7,47.3
W00003950,57.5,42.5
W00003951,56.2,43.8
W00003952,60.1,39.9
W00003953,64.3,35.7
W00003954,61.7,38.3
W00003955,60.7,39.3
W00003956,58.9,41.1
W00003957,47.4,52.6
W00003958,48.2,51.8
W00003982,34.1,65.9
W00003983,25.3,74.7
W00003984,34.4,65.6
W00003988,34.4,65.6
W00003989,29.1,70.9
W00003990,12.8,87.2
W00003991,22.5,77.5
W00003995,19.6,80.4
W00003996,12.5,87.5
W00003997,20.2,79.8
W00003998,31,69
W00003999,27.5,72.5
W00004145,57,43
W00004146,43.9,56.1
W00004147,53.8,46.2
W00004148,52.9,47.1
W00004160,52.5,47.5
W00004161,58.1,41.9
W00004164,55.7,44.3
W00004165,57.6,42.4
W00004166,55.8,44.2
W00004167,57.6,42.4
W00004168,53.4,46.6
W00004169,63.9,36.1
W00004197,43.6,56.4
W00004198,52.7,47.3
W00004199,63.3,36.7
W00004204,53.2,46.8
W00004307,54.8,45.2
W00004308,62,38
W00004309,62,38
W00004310,67,33
W00004311,58.1,41.9
W00004312,49.5,50.5
W00004313,62.8,37.2
W00004314,65.8,34.2
W00004315,66.5,33.5
W00004402,58.1,41.9
W00004403,47.4,52.6
W00004404,59.8,40.2
W00004405,55.9,44.1
W00004406,61.5,38.5
W00004407,63.5,36.5
W00004408,59.1,40.9
W00004409,63,37
W00004410,42.4,57.6
W00004411,52.5,47.5
W00004412,46.3,53.7
W00004413,54.1,45.9
W00004414,62,38
W00004415,60.9,39.1
W00004416,60.2,39.8
W00004417,45.5,54.5
W00004418,43.4,56.6
W00004419,37.8,62.2
W00004420,42.9,57.1
W00004421,47.8,52.2
W00004422,67.6,32.4
W00004423,66.5,33.5
W00004424,57.3,42.7
W00004425,56.3,43.7
W00004426,37.9,62.1
W00004427,35,65
W00004428,47.9,52.1
W00004487,42.1,57.9
W00004488,59.9,40.1
W00004489,63.6,36.4
W00004490,58,42
W00004491,50,50
W00004492,58.8,41.2
W00004493,49.6,50.4
W00004494,63.8,36.2
W00004495,64.8,35.2
W00004553,50.9,49.1
W00004554,43,57
W00004570,31.5,68.5
W00004572,27.7,72.3
W00004573,26.5,73.5
W00004574,55.9,44.1
W00004575,37.4,62.6
W00004576,61.5,38.5
W00004577,47.5,52.5
W00004578,30.5,69.5
W00004579,29.7,70.3
W00004580,68,32
W00004581,55.4,44.6
W00004582,65.5,34.5
W00004583,65.8,34.2
W00004584,63.9,36.1
W00004586,64.8,35.2
W00004587,72.4,27.6
W00004588,58.7,41.3
W00004633,23,77
W00004634,15.8,84.2
W00004646,7.8,92.3
W00004649,13.8,86.2
W00004650,12.8,87.2
W00004651,18.8,81.2
W00004652,31.6,68.4
W00004653,21,79
W00004654,18.1,81.9
W00004655,7,93
W00004656,16.5,83.5
W00004657,5.9,94.1
W00004658,14.7,85.3
W00004659,10.1,89.9
W00004660,30.4,69.6
W00004661,18.2,81.8
W00004662,8.4,91.6
W00004663,9.7,90.3
W00004664,7.1,92.9
W00004682,32.1,67.9
W00004683,28.1,71.9
W00004684,50.4,49.6
W00004685,57.9,42.1
W00004686,57.4,42.6
W00004687,57.5,42.5
W00004688,34.4,65.6
W00004689,39.2,60.8
W00004690,46.9,53.1
W00004691,63.4,36.6
W00004692,57.6,42.4
W00004693,55.9,44.1
W00004694,64.2,35.8
W00004695,57.3,42.7
W00004696,50.7,49.3
W00004697,41.5,58.5
W00004698,56.6,43.4
W00004699,32.3,67.7
W00004700,18.1,81.9
W00004701,41.7,58.3
W00004702,29.2,70.8
W00004703,43.5,56.5
W00004704,21.8,78.2
W00004705,51.7,48.3
W00004706,44.9,55.1
W00004707,43.1,56.9
W00004709,39.1,60.9
W00004710,43.8,56.2
W00004711,28.6,71.4
W00004712,38,62
W00004713,25.6,74.4
W00004714,38,62
W00004715,43.8,56.3
W00004716,34.6,65.4
W00004717,30,70
W00004718,22.9,77.1
W00004719,24,76
W00004720,60,40
W00004721,68,32
W00004722,43.7,56.3
W00004723,65.4,34.6
W00004748,45,55
W00004751,47.8,52.2
W00004752,54.6,45.4
W00004753,56.7,43.3
W00004754,51.8,48.2
W00004755,58.3,41.7
W00004756,54.3,45.7
W00004757,55.8,44.2
W00004758,30.7,69.3
W00004788,52,48
W00004789,50.9,49.1
W00004790,32.3,67.7
W00004791,43.5,56.5
W00004792,56,44
W00004793,25.6,74.4
W00004802,46.3,53.7
W00004803,45.3,54.7
W00004804,33,67
W00004805,37.5,62.5
W00004806,26.5,73.5
W00004807,36.4,63.6
W00004808,63.7,36.3
W00004809,60.1,39.9
W00004956,33.8,66.2
W00004958,59.2,40.8
W00004960,47.1,52.9
W00004961,53.3,46.7
W00004962,37.3,62.7
W00004963,32.7,67.3
W00005042,44.4,55.6
W00005044,49.4,50.6
W00005045,35.7,64.3
W00005046,46.9,53.1
W00005047,47.1,52.9
W00005048,43.3,56.7
W00005049,36.6,63.4
W00005050,59.8,40.2
W00005051,46,54
W00005052,37.2,62.8
W00005053,56.6,43.4
W00005054,41.6,58.4
W00005055,32,68
W00005056,48,52
W00005057,37.5,62.5
W00005058,36.3,63.7
W00005059,46,54
W00005080,23,77
W00005081,32.8,67.2
W00005082,42.5,57.5
W00005083,45,55
W00005084,37.1,62.9
W00005085,21.8,78.2
W00005086,25.9,74.1
W00005087,36.6,63.4
W00005088,33.8,66.2
W00005089,33.9,66.1
W00005090,39,61
W00005091,51.6,48.4
W00005092,31.7,68.3
W00005093,47,53
W00005094,42.9,57.1
W00005095,48,52
W00005096,40,60
W00005097,47.7,52.3
W00005098,50,50
W00005099,31.4,68.6
W00005100,39.3,60.7
W00005101,21.2,78.8
W00005102,47.6,52.4
W00005103,25.6,74.4
W00005104,24.7,75.3
W00005105,36.4,63.6
W00005106,31,69
W00005107,32.3,67.7
W00005108,45.2,54.8
W00005109,42.6,57.4
W00005110,36.2,63.8
W00005111,35,65
W00005112,35,65
W00005113,43.9,56.1
W00005114,44.5,55.5
W00005115,38.5,61.5
W00005116,31.1,68.9
W00005117,32.7,67.3
W00005118,33.7,66.3
W00005119,32.7,67.3
W00005120,38,62
W00005121,49.3,50.7
W00005122,37.2,62.8
W00005123,43.5,56.5
W00005124,25.9,74.1
W00005132,39.2,60.8
W00005133,30.9,69.1
W00005134,51.4,48.6
W00005135,40.7,59.3
W00005136,45.3,54.7
W00005137,60.1,39.9
W00005138,39.9,60.1
W00005139,43.3,56.7
W00005140,42.1,57.9
W00005141,36.6,63.4
W00005142,35.4,64.6
W00005143,23.6,76.4
W00005144,36.2,63.8
W00005145,42.8,57.2
W00005146,47.2,52.8
W00005147,47.8,52.2
W00005172,33.1,66.9
W00005173,50.9,49.1
W00005174,43.6,56.4
W00005176,41.6,58.4
W00005177,48.7,51.3
W00005178,37.4,62.6
W00005179,44.1,55.9
W00005180,43.6,56.4
W00005181,37.2,62.8
W00005182,44.4,55.6
W00005183,35.5,64.5
W00005184,28.8,71.2
W00005186,40.8,59.2
W00005187,39.5,60.5
W00005188,54.6,45.4
W00005190,31,69
W00005199,30,70
