geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00101786,96.4,3.1,0,0.5,0
E00101787,94.3,4.3,1.1,0,0.2
E00101788,95.5,3,0.3,0.6,0.6
E00101789,94.6,3.7,0.3,1.4,0
E00101790,96.9,1.7,1.4,0,0
E00101791,98.1,1.5,0,0,0.4
E00101792,96,3.7,0,0.3,0
E00101793,98.6,1.4,0,0,0
E00101794,96.2,2.8,0.7,0.3,0
E00101795,92.4,4.2,2.7,0.8,0
E00101796,97.4,1.9,0.7,0,0
E00101797,89.7,7.7,0.6,1.9,0
E00101798,97.7,1.6,0.7,0,0
E00101831,93.5,6.5,0,0,0
E00101843,93.1,3.8,0.8,1.9,0.4
E00101844,94.3,1.9,1.1,1.1,1.5
E00101845,92.8,4.3,1.7,0.8,0.4
E00101846,96.6,1.2,0.3,1.5,0.3
E00101847,94.4,3.5,1.3,0.3,0.5
E00101848,94.7,4,0.4,0.4,0.4
E00101849,95.1,3.5,0.3,1,0
E00101850,95.4,1.7,0.8,2.1,0
E00101851,97,2.6,0.4,0,0
E00101852,94.7,1.9,0,2.5,0.9
E00101853,99.6,0,0.4,0,0
E00101854,95.2,3,1.8,0,0
E00101855,93.1,3.8,1,1,1
E00101856,94.3,4.2,1.5,0,0
E00101857,94.1,2.4,0.8,2.4,0.4
E00101858,96.3,2.4,0.8,0,0.4
E00101859,96.9,2.7,0,0.3,0
E00101860,97.3,2.7,0,0,0
E00101861,93.7,4.1,0.3,0,1.9
E00101862,96.4,2.4,0,0.9,0.3
E00101863,94.8,4.2,0.6,0,0.3
E00101864,97.3,2.7,0,0,0
E00101865,98.2,1.5,0.3,0,0
E00101866,97.1,2.1,0.3,0,0.6
E00101867,94.7,5.3,0,0,0
E00101868,95.3,2.5,0,0.3,1.9
E00101869,95.3,3.5,0.9,0.3,0
E00101870,94,4.2,0.3,0.9,0.6
E00101871,96.8,2.6,0.6,0,0
E00101872,96.8,2.6,0.5,0,0
E00101873,98.1,1.5,0.4,0,0
E00101874,98,2,0,0,0
E00101875,95,3,1.7,0,0.3
E00101876,97.4,1.6,0.7,0,0.3
E00101877,97.2,2.2,0.3,0.3,0
E00101878,95.9,2.5,0.6,0.6,0.3
E00101915,91.2,5.9,2.4,0,0.5
E00101916,91.9,5.5,1.7,0.3,0.6
E00101917,92.4,4.3,0,1.3,2
E00101918,93.3,3.3,2.5,0,0.8
E00101919,94.1,4.3,0.4,1.2,0
E00101920,95.8,3.4,0.4,0.4,0
E00149415,97.4,2.6,0,0,0
E00149478,93,4.3,0.5,0.5,1.6
E00149479,97.1,2.5,0,0,0.4
E00149480,99,0.7,0.3,0,0
E00149481,96,3.2,0.4,0,0.4
E00149482,97.9,2.1,0,0,0
E00149483,92.4,6.6,0,0.5,0.5
E00149484,91.2,6.2,2.2,0,0.4
E00149485,94.4,3.4,0.9,0.9,0.4
E00149486,94.3,5.3,0.4,0,0
W00003947,96,2,0.8,1.2,0
W00003948,93.7,3.3,2.6,0,0.4
W00003949,93.5,5.1,1.4,0,0
W00003950,96.4,1.8,0.9,0.9,0
W00003951,94.5,2.2,2.2,1.1,0
W00003952,95.7,3.5,0.4,0,0.4
W00003953,97.8,1.9,0.3,0,0
W00003954,91.3,7.4,0.3,0.6,0.3
W00003955,95.7,3.1,0.8,0,0.4
W00003956,96.6,2.8,0.3,0,0.3
W00003957,91.2,6.4,0,0,2.4
W00003958,94,3.9,2.1,0,0
W00003982,70.9,12.5,5,3.5,8
W00003983,84.6,9,2.4,1.7,2.4
W00003984,75.9,10,4.5,3.1,6.6
W00003988,57.4,22.4,8.2,3.8,8.2
W00003989,65.3,15.3,6,5.8,7.4
W00003990,71.2,7.8,4.1,3.3,13.6
W00003991,64.3,6.7,5.9,7.8,15.3
W00003995,88.1,9.3,0.4,0.9,1.3
W00003996,61.8,8.9,5.3,9.8,14.2
W00003997,82.5,6.8,3.9,1.8,5
W00003998,77.9,11.7,4,2.7,3.7
W00003999,71.5,8.1,2.6,6.8,11.1
W00004145,95.3,4.2,0.3,0.3,0
W00004146,92.2,7.5,0.3,0,0
W00004147,96.7,2.8,0,0,0.6
W00004148,97.6,2.4,0,0,0
W00004160,94.6,3.4,0.7,0,1.4
W00004161,92.4,5,1.3,0.3,0.9
W00004164,96.8,1.2,0,2,0
W00004165,98,2,0,0,0
W00004166,94.1,4.8,0.3,0.8,0
W00004167,96.2,3.3,0,0.5,0
W00004168,96.9,3.1,0,0,0
W00004169,95.4,2.9,0.2,0.5,1
W00004197,95.7,3.9,0,0.4,0
W00004198,95.4,2.5,1.2,0,0.8
W00004199,94.7,4.2,0,1.1,0
W00004204,91.5,3.9,3.5,0.7,0.4
W00004307,91.9,4.8,2.3,0.5,0.5
W00004308,90.3,5.9,2.4,0.7,0.7
W00004309,93.6,5.6,0,0.8,0
W00004310,92,6.8,0.4,0,0.8
W00004311,94.4,3.5,0,0,2.2
W00004312,93.9,5.3,0,0.4,0.4
W00004313,92.4,5.9,0.7,0,1
W00004314,90.2,8.6,0,0.8,0.4
W00004315,88.7,8.3,1.3,0.3,1.3
W00004402,94.8,3.2,0,0,1.9
W00004403,93.8,5.5,0,0,0.7
W00004404,95.9,3.7,0,0.5,0
W00004405,96.4,2.7,0.7,0.2,0
W00004406,97.3,2.4,0.3,0,0
W00004407,96.8,3.2,0,0,0
W00004408,92.8,6.1,1.1,0,0
W00004409,94.6,3.4,0,1.4,0.7
W00004410,92.7,6.3,1,0,0
W00004411,96.2,2.8,0,1,0
W00004412,95.4,2.7,0.5,0.9,0.5
W00004413,93.5,5.1,0.7,0.4,0.4
W00004414,93.7,3.7,1.5,1.1,0
W00004415,92.5,7,0.4,0,0
W00004416,95,2.3,0,2.7,0
W00004417,93.2,1.1,2.6,3.2,0
W00004418,84.4,8.5,4.7,0.5,1.9
W00004419,93.8,5.7,0,0,0.5
W00004420,92.3,4.8,2.8,0,0
W00004421,95.9,1.5,1.5,1.1,0
W00004422,92.3,5.1,0.4,0,2.2
W00004423,94.7,2.3,2.3,0.4,0.4
W00004424,93.2,4.3,0.9,1.3,0.4
W00004425,93.2,3.9,1.8,1.1,0
W00004426,95.9,2,1.4,0,0.7
W00004427,83.9,6.7,3.5,4.7,1.2
W00004428,85.6,6.9,0,3.2,4.2
W00004487,96.6,2.6,0,0.7,0
W00004488,95,4.6,0,0.4,0
W00004489,97,3,0,0,0
W00004490,94.9,3.7,0.7,0.4,0.4
W00004491,94.9,5.1,0,0,0
W00004492,97.9,0.8,0,0.4,0.8
W00004493,95.5,2.7,0.6,0.3,0.9
W00004494,96.8,2.2,0.7,0,0.2
W00004495,95.1,4.3,0.3,0,0.3
W00004553,84.4,8.5,2.7,1.6,2.9
W00004554,79.4,12.5,3.6,3.1,1.3
W00004570,82.3,8.3,4.2,2.6,2.6
W00004572,88.3,4.2,0.9,2.7,3.9
W00004573,80.5,11.1,1.1,2.1,5.3
