geography_code,disability_3a-001,disability_3a-002
E00101786,17,83
E00101787,16.2,83.8
E00101788,18.4,81.6
E00101789,18.9,81.1
E00101790,21.7,78.3
E00101791,24.6,75.4
E00101792,21.7,78.3
E00101793,18.8,81.2
E00101794,20.9,79.1
E00101795,26.3,73.7
E00101796,26.4,73.6
E00101797,12.9,87.1
E00101798,17.4,82.6
E00101831,17.4,82.6
E00101843,21.5,78.5
E00101844,21.4,78.6
E00101845,28.4,71.6
E00101846,24.2,75.8
E00101847,38.9,61.1
E00101848,22.7,77.3
E00101849,31.4,68.6
E00101850,26.9,73.1
E00101851,29.4,70.6
E00101852,23.2,76.8
E00101853,23.5,76.5
E00101854,24.5,75.5
E00101855,24.9,75.1
E00101856,31.9,68.1
E00101857,12.9,87.1
E00101858,23,77
E00101859,34,66
E00101860,20.8,79.2
E00101861,18,82
E00101862,21.6,78.4
E00101863,13.5,86.5
E00101864,16.7,83.3
E00101865,21.8,78.2
E00101866,19.9,80.1
E00101867,18.1,81.9
E00101868,16.8,83.2
E00101869,22.3,77.7
E00101870,16.7,83.3
E00101871,16.9,83.1
E00101872,15.3,84.7
E00101873,19.5,80.5
E00101874,26.4,73.6
E00101875,23.3,76.7
E00101876,19.3,80.7
E00101877,22.8,77.2
E00101878,26.2,73.8
E00101915,15.8,84.2
E00101916,18.7,81.3
E00101917,13.5,86.5
E00101918,27.2,72.8
E00101919,29,71
E00101920,18.7,81.3
E00149415,18.3,81.7
E00149478,20.1,79.9
E00149479,23.9,76.1
E00149480,23.6,76.4
E00149481,15.5,84.5
E00149482,30.6,69.4
E00149483,24.5,75.5
E00149484,17.9,82.1
E00149485,15.7,84.3
E00149486,25.5,74.5
W00003947,11.3,88.7
W00003948,15.9,84.1
W00003949,12.3,87.7
W00003950,18.7,81.3
W00003951,13.9,86.1
W00003952,23.3,76.7
W00003953,19,81
W00003954,16.3,83.7
W00003955,14.3,85.7
W00003956,11.5,88.5
W00003957,19.2,80.8
W00003958,31,69
W00003982,17.3,82.7
W00003983,20.4,79.6
W00003984,21.8,78.2
W00003988,23.1,76.9
W00003989,17.2,82.8
W00003990,34.2,65.8
W00003991,13.7,86.3
W00003995,43.8,56.2
W00003996,32.3,67.7
W00003997,34,66
W00003998,36.8,63.2
W00003999,18.3,81.7
W00004145,17.6,82.4
W00004146,25,75
W00004147,17.1,82.9
W00004148,27.3,72.7
W00004160,15.4,84.6
W00004161,21.7,78.3
W00004164,19.5,80.5
W00004165,19.3,80.7
W00004166,19.1,80.9
W00004167,16.4,83.6
W00004168,17.9,82.1
W00004169,13.1,86.9
W00004197,25.2,74.8
W00004198,21.4,78.6
W00004199,19,81
W00004204,17.8,82.2
W00004307,17.2,82.8
W00004308,15,85
W00004309,8.6,91.4
W00004310,12.1,87.9
W00004311,20.3,79.7
W00004312,21.8,78.2
W00004313,12.2,87.8
W00004314,16.5,83.5
W00004315,12.6,87.4
W00004402,16.2,83.8
W00004403,21.5,78.5
W00004404,20.2,79.8
W00004405,19.1,80.9
W00004406,20.1,79.9
W00004407,17.6,82.4
W00004408,11.4,88.6
W00004409,11.8,88.2
W00004410,25.4,74.6
W00004411,24.4,75.6
W00004412,17.4,82.6
W00004413,19.3,80.7
W00004414,14.4,85.6
W00004415,18.4,81.6
W00004416,15.4,84.6
W00004417,13.2,86.8
W00004418,16,84
W00004419,25.8,74.2
W00004420,19.9,80.1
W00004421,16.1,83.9
W00004422,12.8,87.2
W00004423,20.7,79.3
W00004424,20.3,79.7
W00004425,16.1,83.9
W00004426,29.9,70.1
W00004427,19.9,80.1
W00004428,16.7,83.3
W00004487,22.6,77.4
W00004488,22.9,77.1
W00004489,16.8,83.2
W00004490,25.4,74.6
W00004491,20.6,79.4
W00004492,21.3,78.8
W00004493,21.6,78.4
W00004494,16,84
W00004495,18.2,81.8
W00004553,32.1,67.9
W00004554,21.8,78.2
W00004570,30.7,69.3
W00004572,20,80
W00004573,59.5,40.5
W00004574,13.2,86.8
W00004575,33.9,66.1
W00004576,14.1,85.9
W00004577,32.1,67.9
W00004578,28.3,71.7
W00004579,36.6,63.4
W00004580,22.2,77.8
W00004581,24.2,75.8
W00004582,15.6,84.4
W00004583,14.6,85.4
W00004584,21.6,78.4
W00004586,16.3,83.7
W00004587,12.8,87.2
W00004588,21.1,78.9
W00004633,24.6,75.4
W00004634,14.7,85.3
W00004646,16.5,83.5
W00004649,16.9,83.1
W00004650,17.5,82.5
W00004651,22.7,77.3
W00004652,22.1,77.9
W00004653,13.7,86.3
W00004654,12.1,87.9
W00004655,20.2,79.8
W00004656,17.2,82.8
W00004657,16.1,83.9
W00004658,15.3,84.7
W00004659,14.8,85.2
W00004660,18.6,81.4
W00004661,17.5,82.5
W00004662,23.7,76.3
W00004663,14.7,85.3
W00004664,14.6,85.4
W00004682,30.1,69.9
W00004683,30.6,69.4
W00004684,22.2,77.8
