areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00009587,65.3,8.4,26.2
E00009588,69.5,3,27.6
E00009591,72.7,6.2,21.1
E00009592,78.7,2.2,19.1
E00009593,74.6,5.3,20.2
E00009594,65.4,9.4,25.2
E00009596,68.2,6.2,25.7
E00009597,61,6,33
E00012793,82.6,2.1,15.3
E00012794,76,4.7,19.3
E00012795,78.6,9,12.4
E00012796,83.1,6.3,10.7
E00019092,67.2,7.7,25.1
E00019093,84.2,5.6,10.2
E00019094,74.6,5.3,20.1
E00019095,82.6,5.7,11.7
E00019096,81.6,2.6,15.8
E00019097,81.9,5.2,12.9
E00019098,78.5,3.8,17.7
E00019099,78.2,5.4,16.4
E00019100,75.8,8.4,15.9
E00019101,76.8,5.9,17.3
E00019102,73.1,7.1,19.7
E00019103,78.9,4,17.1
E00019104,69.6,6.1,24.3
E00019105,68.3,5.7,26
E00019106,86,2.2,11.8
E00019107,72.6,11.8,15.6
E00019110,88.6,5.1,6.3
E00019112,75.4,7.1,17.5
E00019114,86.4,5.6,8
E00019118,84,6.1,9.9
E00019120,81.9,8,10.1
E00019121,80.1,5.2,14.7
E00019122,68.4,8.5,23.2
E00019123,81.1,3.1,15.8
E00019124,87.1,5.6,7.3
E00019127,76,2.8,21.2
E00019370,80.3,5.5,14.2
E00019371,78.4,5.3,16.2
E00019372,76.4,5.6,18
E00019373,78.5,5.6,15.9
E00019374,82.4,5.3,12.3
E00019375,81.3,3.9,14.8
E00019377,76.3,6.1,17.6
E00019378,74.2,6.6,19.2
E00019379,81,6.1,13
E00019380,70,9.1,20.9
E00019382,74.4,8.2,17.4
E00019383,73.8,2.6,23.5
E00019386,78.1,4.8,17.1
E00019387,83.5,3.7,12.8
E00019389,77.2,5.9,17
E00019390,87.3,4.2,8.5
E00019391,79.5,2.4,18.1
E00019392,81.2,5.5,13.3
E00019393,71.2,6.9,21.9
E00019394,77.7,6,16.3
E00019395,80.8,3.8,15.4
E00019396,66.4,7.3,26.3
E00019397,61.4,12.4,26.2
E00019398,78,8.7,13.3
E00019399,76,7,17
E00019400,83.7,5.1,11.2
E00019401,83.2,4.4,12.5
E00019402,84,4.6,11.4
E00019403,79.4,6.6,14
E00019404,74.8,3.7,21.5
E00019405,72.9,8.2,18.9
E00019406,80.9,4.5,14.6
E00019407,85.6,2.9,11.4
E00022629,73.3,5,21.7
E00022630,73.8,2.9,23.3
E00022636,68.8,4.2,26.9
E00022639,65.3,5.7,29
E00022667,66.5,8.1,25.4
E00022668,74.1,5.6,20.3
E00022672,76.1,2.6,21.3
E00022675,70.3,3,26.7
E00023002,73.5,8.5,17.9
E00023003,72.1,5.7,22.1
E00023032,68.5,6.5,25
E00023033,71.9,4.2,23.9
E00023034,77.3,2.8,19.9
E00023035,70.1,1.8,28.1
E00023036,66.3,5.6,28.1
E00023037,71.1,3.9,25
E00023038,76.9,2.5,20.5
E00023191,82.9,6.4,10.7
E00023192,79.7,3.9,16.4
E00023209,71.5,9.5,19
E00023210,73.5,6.3,20.2
E00023211,86.3,4.2,9.5
E00023212,73.3,4.6,22.1
E00023213,85.5,4.6,9.9
E00023214,78.6,7.4,14
E00023216,76,8.7,15.3
E00023217,78.8,6.6,14.7
E00023218,84.8,4.5,10.7
E00023219,82.9,6,11.1
E00023220,82.6,7,10.4
E00023221,71,5.6,23.4
E00023222,81.3,6.4,12.4
E00023224,77.1,5.8,17.1
E00023227,76.3,7.2,16.5
E00023228,75.7,8.8,15.5
E00023231,70.2,9.1,20.7
E00023232,83.3,2.6,14
E00023233,73.5,9.7,16.7
E00023368,78.3,6.4,15.3
E00023369,79.2,2.4,18.5
E00023370,80.8,5.3,13.8
E00023371,85.2,4.7,10.2
E00023372,79.5,6.6,13.9
E00023373,77.3,6.6,16.1
E00023374,70.8,6.1,23.1
E00023375,73.6,5.1,21.2
E00023376,68,1.8,30.2
E00023377,60.4,7.9,31.7
E00023378,75.5,9.7,14.8
E00023379,85.5,2.1,12.4
E00023380,72,5.9,22
E00023381,78.8,4.7,16.4
E00023382,77,2.5,20.5
E00023383,75.4,4.6,20
E00023384,64.4,8.5,27
E00023386,74.3,6,19.7
E00023387,70.1,4.5,25.5
E00023389,73.5,3.1,23.5
E00023390,66.7,5.7,27.6
E00023395,62.7,7.8,29.5
E00023396,82.2,5.5,12.3
E00023397,70.3,5.8,23.9
E00023398,69,7.8,23.2
E00023399,67.4,4.8,27.8
E00023400,69,8,22.9
E00023401,68.3,4.8,26.9
E00023402,76.6,7.9,15.5
E00023403,78.9,4.6,16.5
E00023404,69.9,5.3,24.8
E00023405,73.6,5.9,20.5
E00023406,82.1,3.9,14
E00023407,71.9,6.4,21.6
E00023408,66.7,5.9,27.4
E00023409,77.9,3.9,18.2
E00023410,80.4,5.8,13.8
E00023411,78.4,4.8,16.8
E00170903,69.6,3.5,26.9
E00170907,74.3,6.6,19
