areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00009587,88.9,7.1,4
E00009588,78.6,13.1,8.3
E00009591,88.8,8.1,3.1
E00009592,63.3,23,13.7
E00009593,72.2,17.6,10.1
E00009594,95.3,3.8,0.9
E00009596,90.8,6.8,2.4
E00009597,96.3,1.9,1.9
E00012793,78.2,14.9,6.9
E00012794,83.9,10.1,6
E00012795,88.3,9,2.8
E00012796,84,11.6,4.4
E00019092,93.3,6.7,0
E00019093,70.6,16.4,13
E00019094,89.6,7.6,2.8
E00019095,77.1,17.9,5
E00019096,80,13.5,6.5
E00019097,91.4,7.7,0.9
E00019098,93,4.5,2.4
E00019099,90,6,4
E00019100,92.8,4.9,2.3
E00019101,91.3,6.8,2
E00019102,91.1,6.8,2.1
E00019103,89.9,8.7,1.3
E00019104,90.1,7.7,2.2
E00019105,91.4,7.1,1.5
E00019106,92.3,6.6,1.1
E00019107,93.4,4.9,1.7
E00019110,91.7,5.9,2.4
E00019112,92.4,6.1,1.5
E00019114,84.1,11.8,4.1
E00019118,91.7,6.4,1.9
E00019120,95.9,4.1,0
E00019121,93.5,5.2,1.3
E00019122,92.6,5.9,1.5
E00019123,90.4,8,1.5
E00019124,92.8,6.1,1.2
E00019127,92.2,6.9,0.8
E00019370,94.5,5.5,0
E00019371,93.8,3.6,2.5
E00019372,92.8,5.9,1.2
E00019373,93,4.7,2.3
E00019374,86.2,11.1,2.7
E00019375,94.4,4.2,1.4
E00019377,95.9,3.9,0.3
E00019378,91.9,8.1,0
E00019379,95.7,3,1.3
E00019380,93.1,5.6,1.4
E00019382,90,6.1,4
E00019383,87.6,8.6,3.7
E00019386,96.6,3.1,0.3
E00019387,87.2,9.5,3.3
E00019389,92,6.3,1.7
E00019390,84.8,12.8,2.4
E00019391,76.1,15,8.9
E00019392,91.8,6.3,2
E00019393,89.2,6.5,4.2
E00019394,92.7,5.8,1.5
E00019395,91.3,7.4,1.3
E00019396,91.9,6,2.1
E00019397,87.8,6.3,5.9
E00019398,77.3,16.8,5.9
E00019399,82.7,10.7,6.6
E00019400,88.4,9.5,2
E00019401,92.6,7.4,0
E00019402,90.2,7.7,2.1
E00019403,96.9,1.3,1.8
E00019404,88,7.2,4.9
E00019405,90.6,7.7,1.7
E00019406,94.3,4.1,1.6
E00019407,85.4,11.1,3.4
E00022629,83.6,11.7,4.6
E00022630,91.4,8.6,0
E00022636,89.6,10,0.4
E00022639,82.5,12.3,5.1
E00022667,92.9,5.8,1.3
E00022668,83.6,12.8,3.6
E00022672,87.2,7.5,5.2
E00022675,88.9,8.1,3
E00023002,77.3,15,7.7
E00023003,93.5,4.2,2.3
E00023032,84.2,11.6,4.2
E00023033,82.9,12.4,4.7
E00023034,65.6,24.5,9.9
E00023035,76.6,16.4,7
E00023036,84.8,10.1,5.1
E00023037,88.8,7.8,3.4
E00023038,84.2,11.7,4.2
E00023191,95.1,2.9,2
E00023192,92.3,6.6,1.2
E00023209,80,13.2,6.8
E00023210,83.5,9.3,7.2
E00023211,91.6,6.3,2.1
E00023212,97.3,2.3,0.4
E00023213,91.4,4.8,3.7
E00023214,95.9,3.7,0.4
E00023216,93.4,4.2,2.4
E00023217,94.5,4,1.5
E00023218,92.6,5.8,1.6
E00023219,89.5,7.8,2.7
E00023220,93,5.3,1.7
E00023221,94.8,3.3,2
E00023222,92,7.3,0.7
E00023224,88.4,8.2,3.4
E00023227,95.3,3.2,1.4
E00023228,93.2,6.8,0
E00023231,93.3,6.7,0
E00023232,93.6,3.7,2.7
E00023233,94.2,3.9,1.9
E00023368,91.2,7.4,1.4
E00023369,84.9,8.6,6.5
E00023370,92.4,5.4,2.2
E00023371,91.3,6.8,1.8
E00023372,82.7,11,6.3
E00023373,85.9,7.8,6.2
E00023374,88,8.9,3.1
E00023375,91.3,7.1,1.6
E00023376,79.6,13.3,7.1
E00023377,91.4,6.3,2.3
E00023378,88.7,9.7,1.6
E00023379,87.1,8.6,4.3
E00023380,78.8,14.5,6.7
E00023381,85.8,10.6,3.6
E00023382,84.1,9.7,6.3
E00023383,74.6,22.2,3.2
E00023384,90.8,6.6,2.6
E00023386,91.6,7,1.4
E00023387,82,12.7,5.3
E00023389,83.1,11.1,5.8
E00023390,91.2,6.1,2.8
E00023395,83.3,14.3,2.4
E00023396,91.4,7.2,1.4
E00023397,87.7,7.9,4.5
E00023398,87.6,9.5,2.9
E00023399,81.5,12.7,5.8
E00023400,93.5,5.3,1.2
E00023401,90.8,8.7,0.4
E00023402,80.4,13.4,6.2
E00023403,87,8.4,4.6
E00023404,94,4.1,1.9
E00023405,90.3,7.3,2.4
E00023406,82.1,10.6,7.3
E00023407,85.5,9.1,5.5
E00023408,88.1,7.9,4
E00023409,92.5,5.5,1.9
E00023410,94.6,4,1.4
E00023411,82.8,10.6,6.7
E00170903,85.2,12.9,1.9
E00170907,86.3,10.6,3.1
