areacd,in_full_time_education-001,in_full_time_education-002
E00009587,24.7,75.3
E00009588,16.2,83.8
E00009591,17.1,82.9
E00009592,9.7,90.3
E00009593,12.2,87.8
E00009594,23,77
E00009596,19.6,80.4
E00009597,23.8,76.2
E00012793,23.7,76.3
E00012794,27.8,72.2
E00012795,24.9,75.1
E00012796,23.9,76.1
E00019092,10.5,89.5
E00019093,13.3,86.7
E00019094,29.9,70.1
E00019095,17.9,82.1
E00019096,24.8,75.2
E00019097,24.1,75.9
E00019098,25.4,74.6
E00019099,24.3,75.7
E00019100,26.4,73.6
E00019101,21.3,78.7
E00019102,18.8,81.2
E00019103,15.1,84.9
E00019104,13.8,86.2
E00019105,12.8,87.2
E00019106,29.7,70.3
E00019107,27.1,72.9
E00019110,23.1,76.9
E00019112,31.5,68.5
E00019114,18.2,81.8
E00019118,23.6,76.4
E00019120,18.5,81.5
E00019121,18.6,81.4
E00019122,19.6,80.4
E00019123,22.8,77.2
E00019124,23.4,76.6
E00019127,24.9,75.1
E00019370,22.2,77.8
E00019371,26.3,73.7
E00019372,25,75
E00019373,15.3,84.7
E00019374,17.2,82.8
E00019375,23.7,76.3
E00019377,22.5,77.5
E00019378,14.3,85.7
E00019379,20.7,79.3
E00019380,15.7,84.3
E00019382,23.4,76.6
E00019383,21.1,78.9
E00019386,18.3,81.7
E00019387,19.8,80.2
E00019389,16.7,83.3
E00019390,15,85
E00019391,23.1,76.9
E00019392,24.7,75.3
E00019393,15.8,84.2
E00019394,22.8,77.2
E00019395,17.7,82.3
E00019396,9,91
E00019397,10.5,89.5
E00019398,18.5,81.5
E00019399,17.8,82.2
E00019400,18.8,81.2
E00019401,21.9,78.1
E00019402,18.5,81.5
E00019403,15.8,84.2
E00019404,14.3,85.7
E00019405,27.2,72.8
E00019406,18.8,81.2
E00019407,16.4,83.6
E00022629,17,83
E00022630,8.9,91.1
E00022636,9.7,90.3
E00022639,19.9,80.1
E00022667,13.8,86.2
E00022668,11.2,88.8
E00022672,21.2,78.8
E00022675,13,87
E00023002,19.4,80.6
E00023003,26.1,73.9
E00023032,56.6,43.4
E00023033,33.8,66.2
E00023034,11.9,88.1
E00023035,16.2,83.8
E00023036,30.8,69.2
E00023037,35.1,64.9
E00023038,53.6,46.4
E00023191,18.8,81.2
E00023192,18.3,81.7
E00023209,20.8,79.2
E00023210,18.5,81.5
E00023211,19,81
E00023212,11.2,88.8
E00023213,13.6,86.4
E00023214,17,83
E00023216,16.4,83.6
E00023217,9.1,90.9
E00023218,19.9,80.1
E00023219,22.1,77.9
E00023220,22.1,77.9
E00023221,10,90
E00023222,19.9,80.1
E00023224,17.1,82.9
E00023227,22.3,77.7
E00023228,13.6,86.4
E00023231,14.9,85.1
E00023232,25.8,74.2
E00023233,20.1,79.9
E00023368,15.7,84.3
E00023369,20.6,79.4
E00023370,22.2,77.8
E00023371,25.5,74.5
E00023372,18.2,81.8
E00023373,18.7,81.3
E00023374,21.9,78.1
E00023375,17.4,82.6
E00023376,25.5,74.5
E00023377,22.1,77.9
E00023378,23.4,76.6
E00023379,16.5,83.5
E00023380,18.6,81.4
E00023381,23.4,76.6
E00023382,29.4,70.6
E00023383,21.7,78.3
E00023384,13.5,86.5
E00023386,16.3,83.7
E00023387,28.7,71.3
E00023389,24.9,75.1
E00023390,18.4,81.6
E00023395,5.5,94.5
E00023396,18,82
E00023397,21.1,78.9
E00023398,17.4,82.6
E00023399,15.2,84.8
E00023400,19.3,80.7
E00023401,6.4,93.6
E00023402,17.2,82.8
E00023403,14.1,85.9
E00023404,18.6,81.4
E00023405,7.7,92.3
E00023406,19.5,80.5
E00023407,24.2,75.8
E00023408,21.8,78.2
E00023409,19.2,80.8
E00023410,27.2,72.8
E00023411,22.3,77.7
E00170903,86,14
E00170907,19.3,80.7
