areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00009587,61.2,17.4,8.5,7.6,5.4
E00009588,55.3,22.8,8.3,8.7,4.9
E00009591,61.3,17.3,12.9,5.8,2.7
E00009592,64.6,26.1,5.3,0,4
E00009593,61.7,30,3.1,1.3,4
E00009594,64.8,14.2,9.2,6.2,5.6
E00009596,58.5,24.1,7.5,3.7,6.1
E00009597,55.5,20.6,8.4,9.7,5.9
E00012793,59.1,34.1,2.4,1.8,2.7
E00012794,60.1,25.8,7.7,3.7,2.7
E00012795,68.2,19.6,5.6,5.9,0.7
E00012796,72.2,20.3,3.2,1.3,3.2
E00019092,52.3,25.6,12.3,5.1,4.6
E00019093,68.2,22.7,6.8,1.7,0.6
E00019094,64.2,24.6,3.2,3.2,4.9
E00019095,68,26,3,2,1
E00019096,68.1,23.1,3.2,3,2.5
E00019097,71.3,16.9,5.2,2.9,3.7
E00019098,72.9,20.4,4,0.5,2.1
E00019099,71.3,22.3,1,3.3,2
E00019100,75.7,16.2,2.9,0.3,4.9
E00019101,72.1,15.8,5.4,3.9,2.8
E00019102,67.1,22.3,3.4,4.8,2.4
E00019103,72.5,20.1,3.4,2.7,1.3
E00019104,63.8,22.4,4.5,4.2,5.1
E00019105,61.4,22,11.4,3.4,1.9
E00019106,82.7,13.7,2.2,0.5,0.8
E00019107,68.3,20.5,6.1,4.3,0.9
E00019110,83.4,11.5,2.1,1.5,1.5
E00019112,70.1,15.1,7.5,5.6,1.7
E00019114,80.4,10.9,3.5,2.6,2.6
E00019118,82.8,13.9,2.2,0.6,0.6
E00019120,80.9,12.5,1.7,2.8,2.1
E00019121,73.8,13.3,5.2,3.2,4.5
E00019122,57.9,16.6,8.5,12.5,4.4
E00019123,72.6,15.1,4.9,3.4,4
E00019124,76.4,18.7,3.7,0.9,0.3
E00019127,66.5,18.8,5.8,2.5,6.4
E00019370,70.7,15.5,6.2,7.6,0
E00019371,74.7,13.8,4.2,3.1,4.2
E00019372,76.4,12.6,3.1,4.1,3.8
E00019373,71.3,15.7,6.8,3.6,2.7
E00019374,75.4,17.5,2.7,1.7,2.7
E00019375,75.6,12.5,3.3,4.4,4.2
E00019377,73.3,13.5,6.3,4.1,2.8
E00019378,68.2,15,8,3.8,4.9
E00019379,72.2,14.3,4.3,7.4,1.7
E00019380,66.8,11.1,8.3,10,3.8
E00019382,69.3,19,4.9,4.9,1.8
E00019383,65.1,19.5,4.9,3.5,7
E00019386,70.7,17.6,4.8,4.1,2.8
E00019387,75.9,15.7,3.3,2.6,2.6
E00019389,68.6,12.5,4.5,8,6.3
E00019390,81.7,12.7,1.9,0.9,2.8
E00019391,64,20,6.4,4,5.6
E00019392,77.3,15.3,3.1,3.9,0.4
E00019393,66.9,21.4,2.3,3.5,5.8
E00019394,64.5,20.3,5.2,3.9,6.1
E00019395,74.1,13.1,3.2,4.2,5.4
E00019396,50.4,24.6,11,8.5,5.5
E00019397,52.1,23.9,10.1,5.9,8
E00019398,67.6,21.8,4.6,3.2,2.8
E00019399,64.7,21.7,6.3,3.3,4
E00019400,79,13.2,3.7,2.7,1.4
E00019401,75.1,17.2,3.7,2.2,1.8
E00019402,75.2,17.5,2.1,2.1,3.1
E00019403,73.1,17.6,2.2,5.3,1.8
E00019404,61.9,21.8,8.4,6.7,1.2
E00019405,70.3,16.4,4.2,4.2,4.8
E00019406,75.1,12.3,7.3,3.2,2.2
E00019407,71.7,20.9,5.3,1.1,1.1
E00022629,55.2,26.7,10,5.3,2.8
E00022630,58.5,15.9,10.8,9.7,5.1
E00022636,53.5,23.1,11.2,6.9,5.4
E00022639,51.4,31.9,9,3.3,4.4
E00022667,61.3,19,6.2,9,4.5
E00022668,64.3,18,8.2,5.2,4.3
E00022672,66.6,18.7,4.3,2.6,7.9
E00022675,56.6,21.5,7.7,6.4,7.7
E00023002,58.9,30.8,5,4.4,0.9
E00023003,62.8,25.3,3.4,3.1,5.4
E00023032,59,21.1,6.1,4.4,9.3
E00023033,55.4,25.1,8.3,5.4,5.7
E00023034,62.8,24.5,5.6,1.7,5.4
E00023035,55.3,29.2,6,8.8,0.7
E00023036,51.2,24.3,12.1,5,7.4
E00023037,57.1,19.5,13.9,6.4,3.1
E00023038,68.2,19.8,4.7,3.5,3.8
E00023191,77,14.5,3.5,1.7,3.2
E00023192,70.4,16.5,4.6,3.5,5
E00023209,56.7,26.3,8.2,5.1,3.8
E00023210,60.7,28.2,4.7,4.3,2.1
E00023211,80,14.4,2.8,2.1,0.7
E00023212,63.3,20.5,6.2,5.4,4.6
E00023213,76.4,13.1,2.9,3.2,4.3
E00023214,76.3,15.8,4.1,2.1,1.7
E00023216,70.4,19.9,2.4,3.9,3.3
E00023217,71.3,16.2,4,4.8,3.7
E00023218,73.8,18.9,4.9,0.8,1.6
E00023219,71.4,19.9,3.4,3.4,2
E00023220,76.3,18.1,1.7,2.3,1.7
E00023221,64.6,16.7,10.5,3.9,4.3
E00023222,76.8,12.6,4.6,3,3
E00023224,72,16.4,6.5,3.8,1.4
E00023227,71.4,14.3,5.7,4.6,3.9
E00023228,70.5,17.3,5.4,4.7,2
E00023231,65.4,17.7,7,6.6,3.3
E00023232,82.5,10.6,2.9,2.6,1.3
E00023233,70.4,17.1,5.4,3.5,3.5
E00023368,77.2,14.2,3.9,2.8,1.8
E00023369,69,19.2,6.8,2.1,2.9
E00023370,74.8,16.9,2.5,2.2,3.5
E00023371,78.8,17.5,1.8,1,0.8
E00023372,75.3,17.1,3.6,3.3,0.7
E00023373,68.6,24.5,4.2,0.7,2
E00023374,65.3,18.8,7,6.7,2.2
E00023375,61.9,18.1,12.6,3.5,3.9
E00023376,53.7,30.2,7.7,5.2,3.1
E00023377,47.4,28.1,10.5,10,4
E00023378,68.5,22,4.6,3.5,1.3
E00023379,67.3,24.6,7.1,0.4,0.7
E00023380,64.6,24,5.5,3.1,2.8
E00023381,68.7,21.2,7.3,1.1,1.7
E00023382,63.2,23,10.1,3.5,0.3
E00023383,62.2,27.9,5.2,2.4,2.4
E00023384,53.9,20.7,15.1,5.5,4.8
E00023386,62.7,24.7,5.6,4.9,2.1
E00023387,51.5,29.7,8.4,5.5,4.9
E00023389,55.4,27,7.5,4.5,5.6
E00023390,53.5,25.6,10.4,5.7,4.8
E00023395,50.6,25,10.1,10.1,4.2
E00023396,71.2,19.5,4.5,3.1,1.7
E00023397,58.6,24.7,8.6,4.8,3.4
E00023398,60.5,20.3,10.5,6.2,2.6
E00023399,55.4,27.2,9.4,5.1,2.9
E00023400,56.7,20.1,11.5,5.3,6.5
E00023401,62.3,13,9.1,7.8,7.8
E00023402,64.3,24.2,6.9,2.5,2.2
E00023403,72,17.5,3.8,4.5,2.1
E00023404,60.2,18.5,7.5,4.7,9.1
E00023405,62.5,20.6,12.4,4.1,0.3
E00023406,74.5,16.8,5,2.8,0.8
E00023407,58.8,25.4,8.8,5.4,1.6
E00023408,61.8,22.3,5,6.3,4.7
E00023409,67.2,22.4,4.5,3.2,2.6
E00023410,76.5,18.1,0.7,2.9,1.8
E00023411,64,22.6,5.9,4.5,3.1
E00170903,65.9,8.2,2.5,3.3,20.1
E00170907,66.7,26.2,0.4,4,2.7
