areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00009587,13.8,19.6,1.6,63.5,1.6
E00009588,16.7,22.6,2.7,53.2,4.8
E00009591,7.3,26.7,1.6,62.3,2.1
E00009592,32.5,30.6,3.3,28.7,4.8
E00009593,24.3,27.2,4.5,40.6,3.5
E00009594,5.2,23.1,3,65.3,3.4
E00009596,5.9,19.7,1.3,71,2.1
E00009597,8.6,22.4,0.4,65.9,2.7
E00012793,23.4,29.5,3.8,39.1,4.2
E00012794,19.7,34.3,2.9,40.6,2.5
E00012795,14.2,32.2,3.3,47.4,2.8
E00012796,19.1,32.5,7.3,37.8,3.3
E00019092,8.2,23.1,2.2,63.7,2.7
E00019093,23.5,37.9,2.6,32.7,3.3
E00019094,6.2,26.7,0.9,64.9,1.3
E00019095,16.7,26.7,2.7,51.6,2.3
E00019096,11.5,17.1,2.1,66.4,2.9
E00019097,6,22.6,0.7,70.3,0.4
E00019098,2.4,22.3,0.7,74.2,0.3
E00019099,6.5,20.8,3.7,62.9,6.1
E00019100,3.2,19.5,1.1,72.9,3.2
E00019101,3.9,21.8,2.8,70.1,1.4
E00019102,7.2,17.4,1.3,74.2,0
E00019103,5,24.4,1.6,67.1,1.9
E00019104,7.7,20.8,1.9,67.2,2.3
E00019105,5.7,20.9,0,70,3.5
E00019106,3.8,21.9,0.4,73.1,0.8
E00019107,1.5,21.6,0,76.8,0
E00019110,1.8,16.2,0.4,79,2.6
E00019112,3.3,26.7,1,67,2
E00019114,15.4,27.3,2.6,50.6,4.1
E00019118,2.3,20.8,0.8,74.6,1.5
E00019120,5.5,20,0,74.1,0.5
E00019121,3.8,20.4,0.4,74.9,0.4
E00019122,1.4,26.8,5.6,64.3,1.9
E00019123,8.8,24.5,0.4,65.1,1.2
E00019124,5.1,22.8,1.1,70.6,0.4
E00019127,7.3,20.1,2.2,66.7,3.7
E00019370,4.3,18.1,0,76.7,1
E00019371,6,19,2.4,71.8,0.8
E00019372,9.5,20.2,2.9,64.5,2.9
E00019373,3,20.8,0,74.7,1.5
E00019374,5.5,23.9,2,66.7,2
E00019375,3,17.7,1.5,77.4,0.4
E00019377,2.4,12.5,1.6,81.9,1.6
E00019378,4.2,20.4,3.2,69.4,2.8
E00019379,1.7,18.1,1.1,78.5,0.6
E00019380,7.2,18.8,1.8,70.4,1.8
E00019382,6.1,22.6,1.3,66.5,3.5
E00019383,9.8,32.5,0.4,54.7,2.6
E00019386,3.2,22.5,0.5,72.5,1.4
E00019387,12.4,25.2,5,54.1,3.2
E00019389,3.2,21.3,3.2,71.5,0.9
E00019390,11.2,22.9,3.4,60.3,2.2
E00019391,16.8,35.3,3.7,41.1,3.2
E00019392,1.5,29.5,2,67,0
E00019393,12.3,26.4,4.7,55.7,0.9
E00019394,5.2,16.5,0,75.8,2.4
E00019395,6.6,22.2,1.6,69.1,0.4
E00019396,10.4,25.5,2.4,60.4,1.4
E00019397,8.3,19.9,1.9,66.5,3.4
E00019398,13.7,26.1,3,55.6,1.7
E00019399,11.9,28.6,3.1,54.2,2.2
E00019400,6.8,20.3,0.8,71.2,0.8
E00019401,6.7,27.4,2.2,63.7,0
E00019402,7.3,26.7,1.6,62.3,2
E00019403,2,15.2,0.5,80.2,2
E00019404,9.2,23.4,2.6,63,1.7
E00019405,6,22.8,2.2,66.4,2.6
E00019406,2.9,17.8,0,78.5,0.8
E00019407,10,25.9,1.9,60.8,1.3
E00022629,11.7,29.6,2,55.1,1.6
E00022630,5,21.3,2.5,68.8,2.5
E00022636,5.3,19.5,0.4,72.1,2.7
E00022639,14.1,38.8,4.9,40.4,1.8
E00022667,2,17,1,78.6,1.5
E00022668,15.9,22.1,2.2,57.2,2.6
E00022672,12.2,20.1,1.2,63.4,3.1
E00022675,11.6,22,1.5,62.2,2.7
E00023002,17.2,27,5.1,47.1,3.6
E00023003,6.7,21,3.3,67.6,1.4
E00023032,8.4,56.3,1.3,30.2,3.8
E00023033,21.3,39.2,4.8,31.3,3.4
E00023034,36.9,21.8,4.6,33.5,3.1
E00023035,30.3,32.4,4.1,29.1,4.1
E00023036,22.5,38.3,5.1,31.2,2.8
E00023037,16.9,33.3,3.5,43.1,3.1
E00023038,13.4,53.7,1.8,28.6,2.5
E00023191,5.3,21.6,0,72.1,1.1
E00023192,7.2,18.8,1.4,72.6,0
E00023209,17.3,24.6,3.6,50.4,4
E00023210,20.9,27.6,3.6,45.9,2
E00023211,3.5,15.5,1.3,79.2,0.4
E00023212,3.1,12.3,2.2,81.1,1.3
E00023213,4,19.9,0.3,72.7,3
E00023214,0.5,18.2,1.6,78.1,1.6
E00023216,6.2,22.3,1.1,68.2,2.2
E00023217,2.3,13.6,0.5,83.7,0
E00023218,3.9,20,0,75.6,0.5
E00023219,7.5,23.2,2.5,65.6,1.2
E00023220,3.9,15.9,0.4,78.5,1.3
E00023221,6.1,19.5,1.1,71.3,1.9
E00023222,3,18.2,1.3,75.8,1.7
E00023224,12.4,23.5,1.2,62.5,0.4
E00023227,5.6,23.4,2.3,66.8,1.9
E00023228,6,14.4,0.4,79.2,0
E00023231,1,17.3,0,80.2,1.5
E00023232,3.9,16.3,0,79.8,0
E00023233,4.8,17.4,0,75.4,2.4
E00023368,2.5,19.3,0,76.9,1.3
E00023369,14.4,30,2.3,51,2.3
E00023370,6.1,14.9,1.9,76.7,0.4
E00023371,3.4,19.8,0,74.8,2
E00023372,14.2,30,3.6,52.2,0
E00023373,8.8,27.6,2.1,60.7,0.8
E00023374,11.2,28,3.5,52.1,5.2
E00023375,3.6,27.8,1.2,65.5,2
E00023376,23.3,30.2,3.4,38.5,4.6
E00023377,8.6,28.6,3.9,56.3,2.7
E00023378,5.4,24.1,0.6,68.9,1
E00023379,15,26.4,4.5,51.6,2.4
E00023380,17.9,31.8,5.8,40.8,3.6
E00023381,11.3,37,3.2,45.4,3.2
E00023382,20.6,37.7,5.4,32.3,4
E00023383,32.6,25.7,6.7,30.7,4.3
E00023384,5.6,14.7,2.2,74.6,3
E00023386,2.6,19.3,0,77.3,0.9
E00023387,20.9,28.8,3.8,40.5,6
E00023389,24.3,32.5,5.7,33.6,3.9
E00023390,6.9,20.2,1.6,68.5,2.9
E00023395,9.5,23.4,2.5,60.1,4.4
E00023396,2.8,23.6,0,71.6,2
E00023397,16.5,29.8,4.1,46.3,3.3
E00023398,10.3,24.9,1.1,60.5,3.1
E00023399,14.4,29.6,4.1,50.2,1.6
E00023400,7.7,28.8,1.8,60.1,1.5
E00023401,3.7,18.2,2.8,75.2,0
E00023402,17.2,24.1,0.9,54.7,3
E00023403,5.6,17.3,0.4,75,1.6
E00023404,5.9,13.7,0.4,78,2
E00023405,7,16.4,2.3,71.9,2.3
E00023406,15.3,24.7,2.4,54.9,2.8
E00023407,10.9,30,2,53.8,3.3
E00023408,15.4,29.1,2.4,49,4
E00023409,6.9,18.1,0.4,71.4,3.1
E00023410,2.3,20.1,0,74.3,3.3
E00023411,16.3,29.6,5.1,44.9,4.1
E00170903,3.6,65.1,1,25.9,4.4
E00170907,9.3,23,0.5,66.1,1.1
