areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00009587,63.9,2.1,34
E00009588,53.3,4.3,42.4
E00009591,58.8,2.1,39.2
E00009592,37.4,2.5,60.1
E00009593,43.4,2,54.5
E00009594,69.1,2.3,28.7
E00009596,60.9,5.5,33.6
E00009597,73,2.8,24.2
E00012793,54.1,5.8,40.2
E00012794,57.6,4.2,38.2
E00012795,64.1,5.1,30.9
E00012796,52.5,5.7,41.8
E00019092,74.6,3.4,22
E00019093,34.9,3.9,61.2
E00019094,55.8,3.1,41.1
E00019095,47.5,2.7,49.8
E00019096,47.9,1.2,50.9
E00019097,53.5,2.1,44.4
E00019098,55.4,4.5,40.1
E00019099,46.9,1.2,51.9
E00019100,54.9,2.5,42.5
E00019101,62.8,3.2,34
E00019102,55.2,3,41.8
E00019103,51.6,2.3,46.1
E00019104,70.7,3.9,25.5
E00019105,65,1.8,33.2
E00019106,63.8,1.2,35
E00019107,61.1,2.7,36.2
E00019110,50.7,2.6,46.7
E00019112,57.9,2.7,39.5
E00019114,65.9,3.8,30.3
E00019118,68,1.9,30.1
E00019120,71.9,4.5,23.5
E00019121,73.9,3.8,22.2
E00019122,73.6,2.8,23.6
E00019123,65.3,4,30.7
E00019124,58.2,2.2,39.6
E00019127,62.5,3,34.6
E00019370,80.5,2.4,17.1
E00019371,71.4,5.2,23.4
E00019372,60,2.4,37.6
E00019373,73.8,0.8,25.5
E00019374,51.2,0,48.8
E00019375,72.6,2.6,24.8
E00019377,79.7,2,18.3
E00019378,79.9,2.8,17.3
E00019379,83.6,2.3,14.1
E00019380,82,0.9,17.1
E00019382,71.4,2.2,26.4
E00019383,67.8,3.7,28.5
E00019386,77.4,3.2,19.4
E00019387,59,2.3,38.7
E00019389,74.2,3.2,22.6
E00019390,68.3,5.6,26.1
E00019391,57.8,2.7,39.6
E00019392,54.8,2.5,42.7
E00019393,76.7,3.3,20
E00019394,65.9,2.8,31.3
E00019395,65.7,2.9,31.4
E00019396,71.1,2.8,26.1
E00019397,68.1,0,31.9
E00019398,54.2,3,42.8
E00019399,57.5,8,34.5
E00019400,55.3,2.1,42.6
E00019401,63.1,3.2,33.8
E00019402,58.8,2.5,38.7
E00019403,70.9,4.6,24.5
E00019404,69.1,3.6,27.3
E00019405,68.2,5.2,26.6
E00019406,66.9,1.7,31.4
E00019407,66.4,3.3,30.3
E00022629,62.2,4,33.7
E00022630,79.5,3.1,17.4
E00022636,71.1,2.2,26.8
E00022639,53.8,8.2,38
E00022667,74.6,2.9,22.4
E00022668,66.3,4.1,29.6
E00022672,59.8,3.1,37
E00022675,70.3,3.9,25.9
E00023002,57.3,2.9,39.8
E00023003,49.8,0,50.2
E00023032,36.7,12.7,50.6
E00023033,56.5,8.5,35
E00023034,41.5,4,54.5
E00023035,44.2,5.4,50.4
E00023036,52.6,9.5,37.9
E00023037,60.5,7.7,31.8
E00023038,44.3,10.6,45
E00023191,66.8,3.2,30
E00023192,63.6,5.3,31.1
E00023209,58.1,5.3,36.6
E00023210,59.6,6.6,33.8
E00023211,63.9,2.2,33.9
E00023212,87.6,2.2,10.2
E00023213,66.8,1.3,31.9
E00023214,82.4,0.5,17.1
E00023216,72.4,2.6,25
E00023217,82.1,0.4,17.5
E00023218,63.1,3.9,33
E00023219,57,2.9,40.2
E00023220,64.9,1.7,33.3
E00023221,78.9,3.8,17.2
E00023222,69.7,2.6,27.8
E00023224,71.8,4.8,23.4
E00023227,66.4,2.8,30.9
E00023228,82.8,1.2,16
E00023231,75.7,4,20.3
E00023232,60.8,1.4,37.8
E00023233,62.6,4.4,33
E00023368,67.2,2.1,30.7
E00023369,68.8,5.3,25.9
E00023370,55.6,1.5,42.9
E00023371,61.3,2,36.7
E00023372,69.8,3.6,26.6
E00023373,63.4,0.4,36.1
E00023374,71.9,3.2,24.9
E00023375,72.4,3.2,24.4
E00023376,56.4,6.6,37.1
E00023377,68.3,4.2,27.5
E00023378,54.5,2.2,43.3
E00023379,68.6,0,31.4
E00023380,55.6,5.8,38.7
E00023381,64.6,3.9,31.6
E00023382,46.2,6.7,47.1
E00023383,44.9,7.8,47.3
E00023384,59.8,3,37.2
E00023386,64.7,3.4,31.9
E00023387,53,4.6,42.3
E00023389,56.8,6.8,36.4
E00023390,70.2,3.8,26
E00023395,74.2,3.8,22
E00023396,66.3,3.6,30.1
E00023397,61.4,5.4,33.2
E00023398,66.4,5.4,28.2
E00023399,66.7,8.1,25.2
E00023400,66.2,2.9,30.9
E00023401,78.7,0.9,20.4
E00023402,56,3.8,40.2
E00023403,68.3,3.2,28.5
E00023404,74.1,2.4,23.5
E00023405,80.3,1.2,18.5
E00023406,59.2,4.8,36
E00023407,60.3,3.6,36.1
E00023408,63.1,2.8,34.1
E00023409,62.8,3.1,34.1
E00023410,63.8,2.8,33.3
E00023411,61.8,3.4,34.8
E00170903,23.5,16.8,59.7
E00170907,60.7,3.8,35.5
