geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00101477,76.9,17.3,5.8,0,0
E00101478,73.4,17.7,8.9,0,0
E00101479,62.9,25.8,10.3,1,0
E00101481,48.4,35.9,14.1,1.6,0
E00101488,58,30.9,9.9,1.2,0
E00101498,63.9,23,11.5,1.6,0
E00101499,63.5,22.6,13.9,0,0
E00101500,46.9,33.6,19.6,0,0
E00101501,35.4,43.8,18.5,2.3,0
E00101502,48.9,25.8,23.7,1.6,0
E00101503,56.6,28.9,13.2,1.3,0
E00101505,60,32,8,0,0
E00149046,46.5,33.1,20.4,0,0
E00149048,40.2,31,26.6,2.2,0
E00149050,50,39.1,10.9,0,0
E00149051,72.5,20.4,6.3,0.7,0
E00149052,22.1,33.6,43.5,0.8,0
E00149053,58.1,25.6,15.1,1.2,0
E00149054,47.3,29.5,20.2,3.1,0
E00149055,66.2,21.5,10.8,1,0.5
E00149056,33.3,31,31.8,3.1,0.8
E00149057,63.2,19.8,17,0,0
E00149058,60.4,30.6,8.1,0.9,0
E00149059,67.2,25,6,1.7,0
E00149069,62.6,21.8,13.6,1.4,0.7
E00149070,61.4,24.3,13.6,0.7,0
E00149071,65.6,23.2,10.4,0.8,0
E00149072,51.4,29.9,17.8,0.9,0
E00149073,62.9,25.2,10.7,1.3,0
E00149074,74.2,21.3,4.5,0,0
E00149075,40.1,39.5,19.7,0.7,0
E00149096,63.9,20.8,15.3,0,0
E00149097,73.6,15.5,10,0.9,0
E00149098,61.8,25.2,11.4,1.6,0
E00149099,61.6,25.6,12,0.8,0
E00149100,68.2,20.6,10.3,0.9,0
E00149101,53.8,30.8,14.3,1.1,0
E00149102,20.8,41.5,34,2.5,1.3
E00149103,56.5,25.2,15.6,2.7,0
E00149104,58.5,33.3,7.7,0,0.5
E00149105,65.2,21.2,12.1,1.5,0
E00149106,56.1,27.8,15.6,0.6,0
E00149107,56.7,30.8,11.7,0.8,0
E00149108,67.4,24.4,8.1,0,0
E00149109,60.4,23.7,15.8,0,0
E00149110,48.1,35,16.4,0.5,0
E00149111,52.8,34,13.2,0,0
E00149112,70.1,22.9,6.3,0.7,0
E00149327,77.1,17.4,4.2,1.4,0
E00149329,34.1,27.5,37,1.4,0
E00149330,13.1,25.4,59.2,2.3,0
E00149331,19.5,33.1,42.9,4.5,0
E00149332,25.9,40.5,29.7,3.8,0
E00149333,24,39.7,31.4,4.1,0.8
E00149334,63.9,22.6,12,1.5,0
E00149335,21.3,49.2,26.2,3.3,0
E00149336,51.7,34.3,14,0,0
E00149337,58.4,32,8.8,0.8,0
E00149338,63.8,26.9,9.2,0,0
E00149339,22.7,56,19.9,1.4,0
E00149340,35.8,30.9,30.1,3.3,0
E00149342,21.7,31.2,44.6,2.5,0
