geography_code,in_full_time_education-001,in_full_time_education-002
E00101477,10,90
E00101478,12.6,87.4
E00101479,19.5,80.5
E00101481,20.3,79.7
E00101488,12.3,87.7
E00101498,11.8,88.2
E00101499,14.2,85.8
E00101500,8,92
E00101501,12.9,87.1
E00101502,16.5,83.5
E00101503,10,90
E00101505,9.5,90.5
E00149046,20,80
E00149048,28.2,71.8
E00149050,21,79
E00149051,11.4,88.6
E00149052,14.5,85.5
E00149053,19,81
E00149054,15.4,84.6
E00149055,20.8,79.2
E00149056,21.5,78.5
E00149057,18.1,81.9
E00149058,11.9,88.1
E00149059,11.8,88.2
E00149069,16.6,83.4
E00149070,9.2,90.8
E00149071,16.7,83.3
E00149072,12.4,87.6
E00149073,16.3,83.7
E00149074,17,83
E00149075,15.6,84.4
E00149096,10.6,89.4
E00149097,11.3,88.7
E00149098,13.8,86.2
E00149099,19.3,80.7
E00149100,20,80
E00149101,21.8,78.2
E00149102,18.6,81.4
E00149103,15.8,84.2
E00149104,16.5,83.5
E00149105,17.3,82.7
E00149106,14.1,85.9
E00149107,13.6,86.4
E00149108,15.2,84.8
E00149109,6.1,93.9
E00149110,10.9,89.1
E00149111,8.9,91.1
E00149112,13.8,86.2
E00149327,10.5,89.5
E00149329,19.1,80.9
E00149330,9.8,90.2
E00149331,20.9,79.1
E00149332,11.1,88.9
E00149333,21.1,78.9
E00149334,19.1,80.9
E00149335,38.4,61.6
E00149336,5.9,94.1
E00149337,16,84
E00149338,11.3,88.7
E00149339,12.7,87.3
E00149340,21.8,78.2
E00149342,23.3,76.7
E00149343,14.4,85.6
E00149344,17.5,82.5
E00149345,17.1,82.9
E00149346,15.1,84.9
E00149347,18.1,81.9
E00149348,8.4,91.6
E00149349,24.4,75.6
E00149350,18.4,81.6
E00149352,15.6,84.4
E00149353,16.6,83.4
E00149354,17,83
E00149355,13,87
E00149356,9.8,90.2
E00149357,12.6,87.4
E00149358,15.5,84.5
E00149359,14.7,85.3
E00149360,11.6,88.4
E00149361,13.5,86.5
E00149362,5.2,94.8
E00149363,22,78
E00149364,9.3,90.7
E00149365,21.4,78.6
E00149366,10.6,89.4
E00149367,6.9,93.1
E00149368,18.8,81.2
E00149369,22.3,77.7
E00149370,12.6,87.4
E00149371,17,83
E00149385,11.4,88.6
E00149386,15.6,84.4
E00149387,17.9,82.1
E00149388,17.2,82.8
E00149389,17,83
E00149390,13.7,86.3
E00149391,11.6,88.4
E00149392,18.4,81.6
E00149393,20,80
E00149394,14.4,85.6
E00149395,17.7,82.3
E00149396,15.4,84.6
E00149397,14.5,85.5
E00149413,12.2,87.8
E00149414,12,88
E00149416,15.5,84.5
E00149417,9.8,90.2
E00149418,10.2,89.8
E00149419,4,96
E00149420,12.7,87.3
E00149421,20.7,79.3
E00149422,5.1,94.9
E00149423,12.7,87.3
E00149424,13.8,86.2
E00149425,14.1,85.9
E00149426,15.1,84.9
E00149427,15.1,84.9
E00149469,14.5,85.5
E00149470,11.9,88.1
E00149471,4.8,95.2
E00149472,9.5,90.5
E00149473,7.8,92.2
E00149474,15.8,84.2
E00149475,3.2,96.8
E00149476,10.8,89.2
E00149477,19.4,80.6
E00149487,13.3,86.7
E00149494,5.9,94.1
E00149495,9.6,90.4
E00149498,13.1,86.9
E00149501,16.2,83.8
E00149503,22.4,77.6
E00149504,16.4,83.6
E00149505,10.4,89.6
E00149506,25.2,74.8
E00149507,11.7,88.3
E00149512,7.9,92.1
E00149514,10.2,89.8
E00149515,11.2,88.8
E00149516,11.2,88.8
E00149517,17.8,82.2
E00149518,5,95
E00149519,14.4,85.6
E00149520,17.8,82.2
E00149521,12.4,87.6
E00149522,8.5,91.5
E00149523,19.7,80.3
E00149524,17.3,82.7
E00149525,7.1,92.9
E00149526,3.8,96.2
E00166741,23.2,76.8
E00166746,17.6,82.4
E00166751,22.2,77.8
E00166752,22.2,77.8
E00166754,25.8,74.2
E00167298,23.2,76.8
E00167300,17.2,82.8
E00167304,21.5,78.5
E00167315,29.3,70.7
E00186539,23.3,76.7
E00186561,27.1,72.9
E00186573,4.7,95.3
E00186590,27.5,72.5
E00186607,20.5,79.5
E00186617,27.1,72.9
E00186623,17.7,82.3
E00186631,16.1,83.9
E00186651,17.9,82.1
