geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00101477,3.9,23.5,72.5
E00101478,5.1,16.5,78.5
E00101479,4.1,18.4,77.6
E00101481,1.6,14.5,83.9
E00101488,4.9,14.8,80.2
E00101498,9,27,63.9
E00101499,8.5,24.6,66.9
E00101500,2.8,39.7,57.4
E00101501,1.5,40.2,58.3
E00101502,4.7,33.2,62.1
E00101503,3.9,32.5,63.6
E00101505,5.2,25.3,69.5
E00149046,2.8,28.5,68.8
E00149048,3.3,17.7,79
E00149050,0,30.2,69.8
E00149051,3.5,12.6,83.9
E00149052,6.9,43.8,49.2
E00149053,5.9,8.2,85.9
E00149054,3.1,36.2,60.8
E00149055,4.6,24.7,70.6
E00149056,8.6,29.7,61.7
E00149057,1.9,32.7,65.4
E00149058,3.6,33.9,62.5
E00149059,5.1,24.6,70.3
E00149069,10.5,23.1,66.4
E00149070,3.6,27.1,69.3
E00149071,3.2,20,76.8
E00149072,3.6,25.9,70.5
E00149073,5.1,20.9,74.1
E00149074,6.2,18.1,75.7
E00149075,4.1,34.7,61.2
E00149096,5.8,15.9,78.3
E00149097,7.3,25.7,67
E00149098,5.6,23.4,71
E00149099,4.8,21.6,73.6
E00149100,5.7,18.9,75.5
E00149101,3.2,21.3,75.5
E00149102,7.5,31.9,60.6
E00149103,3.4,27.4,69.2
E00149104,3.5,33.5,63
E00149105,5.4,24.8,69.8
E00149106,5.6,26.1,68.3
E00149107,7.6,22,70.3
E00149108,3.7,20.7,75.6
E00149109,9.8,26.6,63.6
E00149110,7.1,24,68.9
E00149111,5.1,31.9,63
E00149112,4.1,15.8,80.1
E00149327,4.1,21.2,74.7
E00149329,6.5,28.8,64.7
E00149330,3,65.4,31.6
E00149331,1.6,48.8,49.6
E00149332,11.3,41.9,46.9
E00149333,5.8,26.7,67.5
E00149334,2.3,24.1,73.7
E00149335,5,45.4,49.6
E00149336,1.4,36.2,62.3
E00149337,5.6,21.8,72.6
E00149338,0.8,28.7,70.5
E00149339,2.8,31.7,65.5
E00149340,3.3,26.8,69.9
E00149342,4.5,26.1,69.4
E00149343,1.7,56.8,41.5
E00149344,4.3,28.7,67
E00149345,1.8,37.7,60.5
E00149346,1.7,34.2,64.2
E00149347,5.6,30.6,63.7
E00149348,6.3,41.5,52.2
E00149349,5.9,27.7,66.3
E00149350,3.6,40.3,56.1
E00149352,3.4,38,58.5
E00149353,5.4,31.7,62.9
E00149354,2.5,16,81.6
E00149355,5.4,35.4,59.2
E00149356,3.4,35.3,61.2
E00149357,0,24.4,75.6
E00149358,0.7,26.4,72.9
E00149359,8.3,36.8,54.9
E00149360,0.8,24,75.2
E00149361,3.2,38.7,58.1
E00149362,0,46.4,53.6
E00149363,4.2,20.9,74.9
E00149364,4.1,51.7,44.2
E00149365,4.5,34.5,60.9
E00149366,7.4,39.9,52.7
E00149367,1.6,64.4,34
E00149368,2,29.1,68.9
E00149369,3.1,30.8,66.2
E00149370,9,35.1,56
E00149371,3.9,31.2,64.9
E00149385,6.6,30.8,62.6
E00149386,5.6,25.4,69
E00149387,4.1,14.8,81.1
E00149388,8.1,25.8,66.1
E00149389,6.4,27.1,66.4
E00149390,3.9,46.1,50
E00149391,2.6,20.6,76.8
E00149392,7.1,19.2,73.7
E00149393,4.2,29.2,66.7
E00149394,0.6,33.3,66.1
E00149395,4.6,32,63.5
E00149396,3.4,41.6,55
E00149397,5.7,28.5,65.9
E00149413,0,42.1,57.9
E00149414,6.6,26.4,67
E00149416,2.5,19,78.5
E00149417,6,19.5,74.4
E00149418,9.3,22,68.6
E00149419,1.2,24.4,74.4
E00149420,6.3,40.1,53.5
E00149421,4.3,25.6,70.1
E00149422,3.4,25.6,70.9
E00149423,5.6,22.2,72.2
E00149424,7.8,30,62.2
E00149425,7,20,73
E00149426,3.3,17.4,79.3
E00149427,3.2,23,73.8
E00149469,8.7,24.3,67
E00149470,1.9,32.7,65.4
E00149471,4.8,28.9,66.3
E00149472,5.2,40,54.8
E00149473,3.7,36.6,59.7
E00149474,6.1,21.4,72.5
E00149475,2,46.4,51.7
E00149476,8.5,33.1,58.5
E00149477,5.7,29.8,64.5
E00149487,5.8,25.4,68.8
E00149494,10.1,19.3,70.6
E00149495,2.3,39.8,58
E00149498,2,54.4,43.5
E00149501,4.4,32.1,63.5
E00149503,5.5,20,74.5
E00149504,1.6,16.9,81.5
E00149505,6.9,28.4,64.7
E00149506,4.3,17.2,78.4
E00149507,3.2,26.9,69.9
E00149512,1.1,27.4,71.5
E00149514,2.9,33.1,64
E00149515,5,34,61
E00149516,5.1,23.9,71
E00149517,3.5,27.4,69
E00149518,7.1,21.4,71.4
E00149519,3.7,30.1,66.2
E00149520,5.7,30.1,64.2
E00149521,2,29.4,68.6
E00149522,6.2,37,56.8
E00149523,1.7,47,51.3
E00149524,2.5,39.5,58
E00149525,4,41.6,54.4
E00149526,3.7,28.4,67.9
E00166741,3.8,23.1,73.1
E00166746,2.2,30.4,67.4
E00166751,1.2,17.3,81.5
E00166752,3.6,19.6,76.8
E00166754,6.5,16.7,76.9
E00167298,3.4,26.4,70.1
E00167300,3.5,38.1,58.4
E00167304,5,19.4,75.6
E00167315,0,17.1,82.9
E00186539,4.3,44.4,51.3
E00186561,9.5,12.7,77.8
E00186573,6.8,31.8,61.4
E00186590,5.4,11.3,83.3
E00186607,3.9,23,73
E00186617,4.3,18.4,77.3
E00186623,3.9,14.6,81.5
E00186631,4,22.9,73.1
E00186651,4.1,24.4,71.5
