geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00101477,11.9,18.6,49.2,20.3
E00101478,16.7,16.7,38.2,28.4
E00101479,13.7,27.4,41.9,16.9
E00101481,13.4,25.4,37.3,23.9
E00101488,18.2,21.5,39.7,20.7
E00101498,16,20,46.4,17.6
E00101499,16.9,23.2,39.4,20.4
E00101500,19.4,25.5,43.9,11.2
E00101501,12.9,14.9,55.4,16.8
E00101502,9.3,20.5,52.8,17.4
E00101503,18.3,21.7,49.2,10.8
E00101505,18.7,19.3,38,24
E00149046,13.1,20.8,53,13.1
E00149048,9,22,61.6,7.5
E00149050,11.1,17.3,64.2,7.4
E00149051,11.3,17.7,46.1,24.8
E00149052,14.7,25.7,51.4,8.3
E00149053,14.1,21.1,53.9,10.9
E00149054,11.8,19.3,53.8,15.1
E00149055,13.4,17.9,54,14.7
E00149056,12.3,25.3,55.8,6.5
E00149057,8.1,20.2,59.6,12.1
E00149058,20.3,12.7,53.2,13.9
E00149059,9.1,21,61.5,8.4
E00149069,12.3,19.5,49.2,19
E00149070,11.9,23.8,49.2,15.1
E00149071,22.5,24.8,38.8,14
E00149072,14.3,18.8,55.4,11.6
E00149073,12.8,22.3,43,21.8
E00149074,15.4,19.2,51.4,13.9
E00149075,11.9,24.5,45,18.5
E00149096,14.6,18,42.7,24.7
E00149097,11.7,23.4,45.9,18.9
E00149098,19.3,25.7,36.4,18.6
E00149099,16.1,23.4,41.6,19
E00149100,11.4,21.4,49.3,17.9
E00149101,12.5,17.5,50.8,19.2
E00149102,11.3,22.7,59.3,6.7
E00149103,20.8,21.5,47,10.7
E00149104,16.9,24.2,48.9,10.1
E00149105,12.8,19.6,54.1,13.5
E00149106,14.6,20.6,48.7,16.1
E00149107,15.7,19.6,43.1,21.6
E00149108,9.2,17.1,53.3,20.4
E00149109,13.1,18.5,46.4,22
E00149110,9.7,20.2,56.7,13.4
E00149111,12.6,17.2,53.4,16.7
E00149112,7.4,24.5,55.2,12.9
E00149327,9.6,18.5,59.6,12.3
E00149329,4.6,21.9,64.9,8.6
E00149330,10.3,26.5,47.1,16.2
E00149331,10.4,24,59.4,6.3
E00149332,10.3,19,59.5,11.3
E00149333,10.3,24.3,57.9,7.5
E00149334,9.4,18.9,57.9,13.8
E00149335,6.6,16.8,59.1,17.5
E00149336,7.1,16.4,69.3,7.1
E00149337,9.3,28.7,51.9,10.1
E00149338,13.5,27,49.4,10.1
E00149339,14.7,19.6,51.5,14.1
E00149340,10.7,17.9,62.9,8.6
E00149342,9.8,15,63.6,11.6
E00149343,9.1,24.7,61,5.2
E00149344,12.9,21.9,58.7,6.5
E00149345,8,20,58,14
E00149346,6.7,27.5,53.7,12.1
E00149347,6.8,13.5,72.2,7.5
E00149348,5.9,17.6,69.7,6.9
E00149349,4.4,24.3,61.8,9.6
E00149350,6.3,29.6,54.7,9.4
E00149352,4.9,15,70.4,9.7
E00149353,14.5,23.8,48.1,13.6
E00149354,11,25.4,52.2,11.5
E00149355,8.7,24.2,61.1,6
E00149356,14.9,23,51.4,10.8
E00149357,7.2,26.8,53.6,12.4
E00149358,12.4,18.6,57.1,11.8
E00149359,5.9,24.3,59.2,10.5
E00149360,10.5,21.6,54.9,13
E00149361,13.3,21,55.2,10.5
E00149362,11.5,29.9,55.2,3.4
E00149363,10.2,28.2,51,10.6
E00149364,8.6,17.2,63.3,10.9
E00149365,19.6,17.8,53.3,9.3
E00149366,12.3,19.6,55.8,12.3
E00149367,9.3,25.3,49.3,16
E00149368,16.5,17,53.3,13.2
E00149369,9,23.9,60.4,6.7
E00149370,16.5,21.3,48.8,13.4
E00149371,14.5,17,55.8,12.7
E00149385,13.5,20.6,47.6,18.3
E00149386,17.8,19.2,38.4,24.7
E00149387,12.7,20.4,34.4,32.5
E00149388,16.9,16.2,44.8,22.1
E00149389,10.2,26.3,47.4,16.1
E00149390,9.4,21,58.7,10.9
E00149391,11.5,26.8,43.9,17.8
E00149392,17.5,20.8,38.7,23.1
E00149393,8.2,25.2,53.5,13.2
E00149394,8.8,27.1,52.9,11.2
E00149395,11.7,27.6,51.5,9.2
E00149396,14.4,22.3,51.1,12.2
E00149397,14.9,21.9,49.1,14
E00149413,17.9,26.9,50.7,4.5
E00149414,16.7,25,49.1,9.3
E00149416,17.4,28.3,31.2,23.2
E00149417,16.1,24.8,36.6,22.4
