areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00076314,7.5,57.7,6.4,26.7,1.8
E00076315,11.1,52.9,5.3,28.9,1.8
E00076316,19.2,53.1,7.5,19.7,0.5
E00076317,7.7,52.6,10.8,25.8,3.1
E00076318,13.5,45.7,13.1,26.6,1.1
E00076319,8,54.4,9.9,25.9,1.8
E00076320,9.8,49.8,9.8,28.7,1.9
E00076321,7.9,51.6,6,32.6,1.9
E00076322,7.7,46.9,6.9,37.2,1.3
E00076323,10.5,53.6,6.7,27.2,2.1
E00076324,9.9,51.6,5.8,32.1,0.6
E00076325,9.3,49.6,6.1,32.5,2.4
E00076326,9.6,53.8,10.1,23.8,2.7
E00076327,15.9,52.3,7.7,22.7,1.4
E00076328,17.1,52.3,7.4,21.7,1.6
E00076329,7.4,53.2,7.9,27.8,3.7
E00076330,12.7,53.9,4.9,24.5,3.9
E00076331,16.9,49.2,9.2,23.5,1.2
E00076332,8.8,56.3,7.7,25.7,1.5
E00076333,9.7,54.4,8.3,25.7,1.9
E00076334,13.4,50.6,8.1,25.6,2.3
E00076335,10.5,51.4,8.3,29,0.7
E00076336,11,46.9,7.3,33.1,1.6
E00076337,7.6,53,7.6,31.4,0.5
E00076338,5.8,45.4,8.8,38.8,1.3
E00076339,17.5,44.5,13.1,23.6,1.3
E00076340,15.2,44.3,11.8,24,4.7
E00076341,23.9,46.6,6.8,18.2,4.5
E00076358,15.8,46.9,10.8,24.2,2.3
E00076360,17.2,54,6.1,20.7,1.9
E00076361,15.8,53.5,8.3,21.1,1.3
E00076362,14.8,47.1,13.5,24.5,0
E00076363,19.8,44.8,7.8,19.8,7.8
E00076365,13.9,56.1,5.8,20.8,3.5
E00076366,17.6,47.1,11,21.3,2.9
E00076367,14.2,53.2,8.6,21,3
E00076368,11.3,45,7.5,33.8,2.5
E00076377,8.3,44.2,9.4,36.7,1.4
E00076378,18.2,44.2,10.1,25.2,2.3
E00076380,11.7,51.6,9.5,23.4,3.8
E00076398,7.7,54,6.3,30.5,1.4
E00076399,4.1,52,9.4,34.5,0
E00102028,17.2,35.5,4.7,40.9,1.7
E00102029,8.3,38.7,4,47.9,1.2
E00102030,6.7,39.1,6.7,45.3,2.2
E00102035,13.4,53.4,8.2,22.3,2.7
E00102037,10.6,45.2,6.6,34.6,3
E00102038,10,43.3,7.1,35.8,3.8
E00102085,11.4,28.4,3.9,52.3,3.9
E00102086,11.9,36.9,9,37.7,4.5
E00102087,10.9,43.5,2.9,42.7,0
E00102088,9.1,39.3,3.9,45.6,2.1
E00102089,6.5,25.5,4.3,62.3,1.3
E00102090,9.8,34,3.7,49.2,3.4
E00102091,19.6,34.8,5.7,37.8,2
E00102092,7.9,45.1,1.1,45.5,0.4
E00102093,7.2,34.5,3.4,52.1,2.8
E00102095,12.8,39,6.7,41.5,0
E00102096,23.4,32.9,6.3,34.2,3.2
E00102101,11.6,43.7,6.3,36.6,1.8
E00102102,28.5,36.7,7.5,23.8,3.6
E00102103,17.7,32.2,7.1,37.1,6
E00102104,12.2,42,6.7,36.1,2.9
E00102105,24.4,44.6,8.1,19.6,3.3
E00102106,16,45.2,6.8,26.3,5.7
E00102107,20.5,36.5,8.6,32,2.5
E00102108,8.4,42.1,6.2,41,2.2
E00102109,20.5,37.6,9.7,29.8,2.3
E00102110,13.6,35.5,7,41,2.9
E00102111,11.2,53,7.2,25.9,2.8
E00102112,24.1,44.4,5.6,24.1,1.9
E00102113,15.9,45.9,8.2,27.1,2.9
E00102114,8.6,47.5,6.1,35.6,2.2
E00102115,9.5,46.2,5.3,36.4,2.7
E00102116,11.3,48.9,5.6,32,2.1
E00102117,12.5,47.3,6.4,31.7,2.1
E00102118,10.8,41.8,6.7,38.7,2.1
E00102119,7.9,38,4.5,49.6,0
E00102120,10,49.8,4.8,34.3,1.2
E00102121,10.2,50.4,4.5,35,0
E00102122,16.6,35.1,7.5,39.2,1.5
E00102123,7.8,45.9,3.1,41.2,2
E00102124,10.3,45.5,7.1,35.6,1.6
E00102125,17.5,46.8,6.7,26.6,2.4
E00102126,18.6,40.2,7.6,30.7,3
E00102127,8.1,40.1,6.9,42.5,2.4
E00102128,11.5,43.1,7.7,34.4,3.3
E00102129,12.4,48.3,3.8,35.4,0
E00102130,13.5,43.2,7.2,33.3,2.7
E00102131,7.6,43.6,4.6,43,1.2
E00102132,12.7,43.8,9.2,31.5,2.8
E00102133,7,48.3,7,37,0.7
E00102134,13.9,46.4,8.9,28.3,2.5
E00102135,10.7,43.5,8.1,34.7,2.9
E00102136,7.4,44.8,4.8,41.7,1.3
E00102158,3.1,30.4,5.8,60.8,0
E00102159,4.7,31.7,3.3,59,1.3
E00102160,5.1,40.3,2.8,50,1.9
E00102161,6.3,31.7,2,56.7,3.2
E00102162,15.7,34.1,6.3,41.2,2.7
E00102163,13,32.3,3.9,47.7,3.2
E00102243,13.2,43.6,7.5,34.6,1.1
E00102245,21.7,37.1,5.9,31.5,3.9
E00102246,15.3,42.5,8.4,32.2,1.6
E00102271,4.7,28.8,3,60.6,3
E00102272,9.8,40.4,4.3,44.2,1.3
E00102273,12.7,33.7,6.9,44.4,2.3
E00102274,15.8,38.2,5,39.8,1.2
E00102275,26,38.1,8.4,25.6,1.9
E00102276,7.3,35.8,4.7,51.7,0.4
E00102277,11.6,39.4,7.5,39.7,1.8
E00172073,11.9,48.4,7.9,28.6,3.2
E00172075,21.9,47.4,8.8,20.2,1.8
E00172076,14.9,47.5,11.6,23.1,2.9
E00181104,5.5,43.5,3,46.8,1.3
E00181125,9,41.6,6.1,41.2,2.2
E00181135,6.5,46.7,3.3,41.3,2.2
E00181167,6.2,41.6,2.6,48.7,0.9
E00181170,13.6,38.8,6.4,38.8,2.4
E00181184,2.5,41.2,4.6,49.6,2.1
