areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00076314,17.6,60,22.4
E00076315,8.6,60.2,31.2
E00076316,13.1,56,31
E00076317,20.8,56.6,22.6
E00076318,11.3,71.3,17.5
E00076319,16.9,64.6,18.5
E00076320,9.1,77.3,13.6
E00076321,16.7,75.8,7.6
E00076322,28.2,33.3,38.5
E00076323,18.2,72.7,9.1
E00076324,17.9,61.5,20.5
E00076325,23,62.2,14.9
E00076326,10.4,79.3,10.4
E00076327,12.4,74.2,13.4
E00076328,9.5,68.4,22.1
E00076329,11.5,76.9,11.5
E00076330,9.1,67.5,23.4
E00076331,9.8,74.6,15.6
E00076332,13.9,68.4,17.7
E00076333,17.5,63.5,19
E00076334,7.7,71.2,21.2
E00076335,15.4,75.8,8.8
E00076336,10.5,86,3.5
E00076337,12.1,87.9,0
E00076338,13.4,79.8,6.7
E00076339,8.9,72.2,18.9
E00076340,6.8,74.8,18.4
E00076341,6.5,65.6,28
E00076358,4.9,84.4,10.7
E00076360,5.4,70.3,24.3
E00076361,11.5,66.7,21.8
E00076362,19,73,7.9
E00076363,11.8,58.8,29.4
E00076365,14.9,75.7,9.5
E00076366,9.1,76.6,14.3
E00076367,10.3,72.4,17.2
E00076368,10.9,71.9,17.2
E00076377,14.5,66.3,19.3
E00076378,8.3,74.2,17.5
E00076380,13.4,75.9,10.7
E00076398,12.9,63.5,23.5
E00076399,28.6,57.1,14.3
E00102028,15.4,75.5,9.1
E00102029,12.8,82.6,4.7
E00102030,9.4,81.1,9.4
E00102035,12.2,71.4,16.3
E00102037,8.7,81.9,9.4
E00102038,14.1,67.4,18.5
E00102085,10.8,77.7,11.5
E00102086,8.6,69.9,21.5
E00102087,11.8,80,8.2
E00102088,13.3,75.5,11.2
E00102089,16.3,72.8,10.9
E00102090,9.4,77.7,12.9
E00102091,11,71.6,17.4
E00102092,18.8,69.3,11.9
E00102093,9.1,81.8,9.1
E00102095,5.1,74.4,20.5
E00102096,6.3,76.8,17
E00102101,9.4,77.8,12.8
E00102102,3.1,58.8,38.1
E00102103,7.8,80.1,12
E00102104,13.4,70.5,16.1
E00102105,4.5,70.1,25.4
E00102106,11,66.5,22.5
E00102107,9.2,64.2,26.7
E00102108,9.7,69.4,20.9
E00102109,13.1,71.7,15.2
E00102110,5.3,84,10.7
E00102111,11.6,68.6,19.8
E00102112,11.4,65.2,23.5
E00102113,14.3,65.7,20
E00102114,14.1,71.8,14.1
E00102115,16.7,72.5,10.8
E00102116,18.1,61.4,20.5
E00102117,15.5,68,16.5
E00102118,13.8,70.7,15.5
E00102119,11.8,79.4,8.8
E00102120,14.3,72.7,13
E00102121,14.3,69,16.7
E00102122,17.3,65.3,17.3
E00102123,15.3,62.4,22.4
E00102124,7.5,74.6,17.9
E00102125,15.2,72.8,12
E00102126,9.8,66.4,23.8
E00102127,9.1,68.2,22.7
E00102128,4.6,83.9,11.5
E00102129,17.2,65.6,17.2
E00102130,10.3,83.2,6.5
E00102131,14.5,68.7,16.9
E00102132,7.8,77.9,14.3
E00102133,17,69.9,13.1
E00102134,8.4,77.9,13.7
E00102135,14.6,69.8,15.6
E00102136,17.4,66.3,16.3
E00102158,9.5,85.7,4.8
E00102159,6.8,83.3,9.9
E00102160,13.1,73.7,13.1
E00102161,5.2,87.2,7.6
E00102162,14.7,71.6,13.8
E00102163,4.7,82.8,12.4
E00102243,7,78.3,14.8
E00102245,8,71.3,20.7
E00102246,9.5,69.3,21.2
E00102271,9.7,85.5,4.8
E00102272,9.2,76.3,14.5
E00102273,5.1,81.4,13.5
E00102274,5,80.7,14.3
E00102275,5.2,80,14.8
E00102276,9.8,78.9,11.4
E00102277,16.8,62.8,20.4
E00172073,10,56,34
E00172075,9.9,63.4,26.7
E00172076,3.9,78.6,17.5
E00181104,18.3,72.2,9.6
E00181125,5.2,79.1,15.7
E00181135,19.4,63.9,16.7
E00181167,27,58.7,14.3
E00181170,7.7,72.1,20.2
E00181184,16.7,75,8.3
