areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00076314,91.3,8.7
E00076315,93.4,6.6
E00076316,94.7,5.3
E00076317,92.5,7.5
E00076318,97.9,2.1
E00076319,95.8,4.2
E00076320,96,4
E00076321,95,5
E00076322,94.5,5.5
E00076323,94.8,5.2
E00076324,95.5,4.5
E00076325,92,8
E00076326,96.5,3.5
E00076327,97.7,2.3
E00076328,98.1,1.9
E00076329,96.3,3.7
E00076330,95,5
E00076331,95.1,4.9
E00076332,88.6,11.4
E00076333,97.7,2.3
E00076334,95.8,4.2
E00076335,96.8,3.2
E00076336,95.4,4.6
E00076337,93.2,6.8
E00076338,98.5,1.5
E00076339,95.5,4.5
E00076340,95.7,4.3
E00076341,96,4
E00076358,96.7,3.3
E00076360,96.4,3.6
E00076361,97.7,2.3
E00076362,93.1,6.9
E00076363,95.3,4.7
E00076365,96.2,3.8
E00076366,91.7,8.3
E00076367,98.6,1.4
E00076368,97.8,2.2
E00076377,97,3
E00076378,96.2,3.8
E00076380,96.4,3.6
E00076398,95.9,4.1
E00076399,98.6,1.4
E00102028,95.4,4.6
E00102029,95.5,4.5
E00102030,87.4,12.6
E00102035,96.5,3.5
E00102037,97.7,2.3
E00102038,93.7,6.3
E00102085,92.9,7.1
E00102086,91.9,8.1
E00102087,90.2,9.8
E00102088,93.8,6.2
E00102089,93.1,6.9
E00102090,93.8,6.2
E00102091,94.7,5.3
E00102092,95.6,4.4
E00102093,88.6,11.4
E00102095,98.3,1.7
E00102096,92.7,7.3
E00102101,92.2,7.8
E00102102,97.8,2.2
E00102103,96.9,3.1
E00102104,93.9,6.1
E00102105,94.5,5.5
E00102106,95.9,4.1
E00102107,95.4,4.6
E00102108,93.3,6.7
E00102109,95.2,4.8
E00102110,94.4,5.6
E00102111,92,8
E00102112,95.5,4.5
E00102113,94.3,5.7
E00102114,95.1,4.9
E00102115,96.6,3.4
E00102116,96.2,3.8
E00102117,96.6,3.4
E00102118,94.2,5.8
E00102119,96,4
E00102120,95.1,4.9
E00102121,95.8,4.2
E00102122,95.4,4.6
E00102123,97.5,2.5
E00102124,97.7,2.3
E00102125,96.4,3.6
E00102126,98.7,1.3
E00102127,97.4,2.6
E00102128,96.1,3.9
E00102129,94.7,5.3
E00102130,93.3,6.7
E00102131,93.6,6.4
E00102132,95.9,4.1
E00102133,95,5
E00102134,96.2,3.8
E00102135,95.6,4.4
E00102136,97,3
E00102158,92.6,7.4
E00102159,93.5,6.5
E00102160,97,3
E00102161,90.5,9.5
E00102162,95.1,4.9
E00102163,92.8,7.2
E00102243,95.8,4.2
E00102245,94.7,5.3
E00102246,96.4,3.6
E00102271,93.5,6.5
E00102272,94.5,5.5
E00102273,94.9,5.1
E00102274,94.4,5.6
E00102275,92.7,7.3
E00102276,92,8
E00102277,95.6,4.4
E00172073,97.7,2.3
E00172075,97,3
E00172076,95.9,4.1
E00181104,94,6
E00181125,94.3,5.7
E00181135,89.4,10.6
E00181167,97.1,2.9
E00181170,93.8,6.3
E00181184,97,3
