areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00076314,12.5,43.8,20.3,23.4
E00076315,26,42.3,17.1,14.6
E00076316,22.5,31.5,23.4,22.5
E00076317,40.3,34.7,19.4,5.6
E00076318,17.7,40,21.5,20.8
E00076319,23.3,40.4,22.6,13.7
E00076320,23,50.4,16.5,10.1
E00076321,21.7,47,15.7,15.7
E00076322,18,36,22.2,23.8
E00076323,22.4,38.4,17.6,21.6
E00076324,23.6,35.8,19.4,21.2
E00076325,31.3,34.7,16,18.1
E00076326,27.8,32,20.7,19.5
E00076327,17.1,45.7,18.1,19
E00076328,20.9,43.3,17.9,17.9
E00076329,20.5,47,17.9,14.5
E00076330,29.1,30,23.6,17.3
E00076331,19.7,39.4,17.3,23.6
E00076332,21.9,29.9,22.6,25.5
E00076333,33.6,22.7,24.5,19.1
E00076334,41.5,34,14.2,10.4
E00076335,14.3,42.9,19.5,23.3
E00076336,26,48.1,12.2,13.7
E00076337,51.2,29.3,8.9,10.6
E00076338,19.6,49.1,14.3,17
E00076339,34.1,36.6,13.8,15.4
E00076340,25.5,42,19.1,13.4
E00076341,30.1,40.8,17.5,11.7
E00076358,25.8,41.7,12.9,19.7
E00076360,35.8,29.7,13.5,20.9
E00076361,26.4,26.4,16.4,30.9
E00076362,23.4,41.6,18.2,16.9
E00076363,17.7,43.5,17.7,21
E00076365,25.3,45.3,12.6,16.8
E00076366,20.9,46.3,13.4,19.4
E00076367,22,44.1,13.6,20.3
E00076368,11.3,52.1,15.5,21.1
E00076377,23.4,35.8,20.4,20.4
E00076378,18,41,16.4,24.6
E00076380,16.7,43.3,16,24
E00076398,13.7,37.4,24.5,24.5
E00076399,23.9,42,13.6,20.5
E00102028,18.9,55.4,8.1,17.6
E00102029,25.6,48.3,11.6,14.5
E00102030,26.8,49.5,11.3,12.4
E00102035,28.7,36,17.8,17.4
E00102037,21,44.8,16.1,18.2
E00102038,23.1,39.3,19.7,17.9
E00102085,21.2,43.1,15.3,20.4
E00102086,20.4,39.8,13.3,26.5
E00102087,26.7,42,8.4,22.9
E00102088,33.1,38.4,13.2,15.2
E00102089,20.7,44,11.2,24.1
E00102090,38.3,37.1,12.6,12
E00102091,34.8,41,8.7,15.5
E00102092,21.2,41.7,13.6,23.5
E00102093,32.9,41.6,12.4,13
E00102095,27.7,36.6,16.8,18.8
E00102096,28.7,49.6,9.6,12.2
E00102101,31.8,35.1,22.1,11
E00102102,37.6,32.8,16,13.6
E00102103,38.8,37.4,12.9,10.9
E00102104,31,38,14,17.1
E00102105,32.2,37.8,9.1,21
E00102106,35.7,28.1,14.5,21.7
E00102107,53.2,22.8,9.5,14.6
E00102108,25.4,37.7,15.9,21
E00102109,20,48,14.4,17.6
E00102110,20.6,52.7,9.9,16.8
E00102111,19.5,38.3,21.9,20.3
E00102112,41.7,27.8,17.9,12.6
E00102113,50,35.7,8.9,5.4
E00102114,18.2,35.8,15.3,30.7
E00102115,19.2,43.8,13.8,23.1
E00102116,21.8,26.3,22.6,29.3
E00102117,18.9,32.6,16.7,31.8
E00102118,15.8,42.6,21.3,20.2
E00102119,15.3,43.2,18.6,22.9
E00102120,24.6,41.5,14.6,19.2
E00102121,11.1,44.4,23.1,21.4
E00102122,20.1,39.6,20.9,19.4
E00102123,26.9,30.6,21.6,20.9
E00102124,11.8,42,22.7,23.5
E00102125,20.3,41.5,19.5,18.7
E00102126,24,44,14.4,17.6
E00102127,18.6,37.3,17.8,26.3
E00102128,38.9,44.4,11.1,5.6
E00102129,24.3,36.9,21.6,17.1
E00102130,19.8,56.9,9.5,13.8
E00102131,16.6,36.1,21.9,25.4
E00102132,21.6,38.4,18.4,21.6
E00102133,20.8,36.2,19.5,23.5
E00102134,15.5,44,18.1,22.4
E00102135,19.7,38.2,23.7,18.4
E00102136,25,36.2,22.4,16.4
E00102158,27.6,48.5,12.7,11.2
E00102159,25.8,55.2,8.6,10.4
E00102160,21.9,48.6,18.1,11.4
E00102161,39.1,47,4.6,9.3
E00102162,18.5,42,20.2,19.3
E00102163,35,41.7,9.2,14.1
E00102243,28.1,40.7,15.6,15.6
E00102245,36,27.9,14.5,21.5
E00102246,24.9,43,14.5,17.6
E00102271,21.8,47.9,11.8,18.5
E00102272,19.6,40.2,15.7,24.5
E00102273,31.2,36.9,15.3,16.6
E00102274,30.8,45.9,12,11.3
E00102275,40.5,27,14.3,18.3
E00102276,20.7,47.4,12.9,19
E00102277,22.1,39.9,17.8,20.2
E00172073,15.4,36.9,29.2,18.5
E00172075,31.6,37.5,15.4,15.4
E00172076,14.3,46.4,18.8,20.5
E00181104,24.8,35.9,20.5,18.8
E00181125,27.6,46.2,12.8,13.5
E00181135,22.2,42.2,26.7,8.9
E00181167,16.8,35.2,24.6,23.5
E00181170,24.4,40.5,19.1,16
E00181184,18.5,36.2,19.2,26.2
