areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00076314,3.1,35.9,43.8,17.2
E00076315,17.1,43.9,35,4.1
E00076316,18,45.9,24.3,11.7
E00076317,24,48,23.2,4.8
E00076318,6.1,38.9,35.9,19.1
E00076319,6.8,43.2,41.1,8.9
E00076320,7.2,37,39.9,15.9
E00076321,9.6,37.7,41.2,11.4
E00076322,10.8,32.5,50,6.7
E00076323,8.8,36.8,43.2,11.2
E00076324,4.8,45.5,40,9.7
E00076325,8.3,55.6,32.6,3.5
E00076326,13.7,47.3,30.7,8.3
E00076327,3.8,40.6,40.6,15.1
E00076328,8.2,47.8,39.6,4.5
E00076329,9.5,42.2,36.2,12.1
E00076330,15.3,38.7,36.9,9
E00076331,9.4,43.8,32.8,14.1
E00076332,5.8,54,31.4,8.8
E00076333,11.1,47.2,30.6,11.1
E00076334,17.4,50.5,22.9,9.2
E00076335,4.5,35.1,44.8,15.7
E00076336,6.1,44.3,38.9,10.7
E00076337,18.7,52,20.3,8.9
E00076338,4.3,28.7,48.7,18.3
E00076339,17.7,41.1,26.6,14.5
E00076340,8.9,41.4,39.5,10.2
E00076341,22.1,42.3,28.8,6.7
E00076358,9.1,39.4,34.1,17.4
E00076360,23.5,40.3,30.2,6
E00076361,16.1,37.5,29.5,17
E00076362,12.8,35.9,32.1,19.2
E00076363,23.7,49.2,20.3,6.8
E00076365,8.7,45.7,35.9,9.8
E00076366,11.8,36.8,39.7,11.8
E00076367,7.8,44.3,41.7,6.1
E00076368,2.8,26.8,52.1,18.3
E00076377,5.1,38.4,38.4,18.1
E00076378,10.7,37.2,38,14
E00076380,6.7,33.3,45.3,14.7
E00076398,2.9,33.3,49.3,14.5
E00076399,2.3,37.5,46.6,13.6
E00102028,6,28.7,44.7,20.7
E00102029,5.3,34.5,43.3,17
E00102030,8.3,37.5,36.5,17.7
E00102035,10.6,37.4,38.2,13.8
E00102037,3.5,29.4,43.4,23.8
E00102038,3.4,33.1,38.1,25.4
E00102085,2.9,27.9,45.6,23.5
E00102086,5.1,26.3,39,29.7
E00102087,8.4,35.9,42,13.7
E00102088,4.7,43,40.3,12.1
E00102089,0,34.5,44,21.6
E00102090,13.8,45.5,31.7,9
E00102091,10.8,46.4,31.9,10.8
E00102092,4.7,25.6,37.2,32.6
E00102093,8.8,43.8,33.8,13.8
E00102095,6.1,47.5,33.3,13.1
E00102096,8.5,47.9,31.6,12
E00102101,22.9,39.2,30.1,7.8
E00102102,20.6,37.3,30.2,11.9
E00102103,15.1,50,22.6,12.3
E00102104,12.7,44.4,29.4,13.5
E00102105,25.9,38.5,25.9,9.8
E00102106,26.6,39.9,27,6.5
E00102107,36.1,41.8,17.1,5.1
E00102108,15.9,36.2,36.2,11.6
E00102109,10.8,38.5,40,10.8
E00102110,6.1,37.9,43.9,12.1
E00102111,9.4,41.4,35.9,13.3
E00102112,33.8,31.1,22.5,12.6
E00102113,24.8,50.4,19.5,5.3
E00102114,5.8,32.4,42.4,19.4
E00102115,10.8,35.4,38.5,15.4
E00102116,7.5,36.8,38.3,17.3
E00102117,7.6,31.3,43.5,17.6
E00102118,10.4,31.7,36.1,21.9
E00102119,4.2,28.8,45.8,21.2
E00102120,10.4,37,40.7,11.9
E00102121,5.1,33.1,52.5,9.3
E00102122,7.5,44,36.6,11.9
E00102123,5.3,37.9,43.2,13.6
E00102124,5.1,24.6,50.8,19.5
E00102125,3.2,41.1,44.4,11.3
E00102126,10.3,37.3,36.5,15.9
E00102127,9.3,23.7,48.3,18.6
E00102128,7.1,54.8,28.6,9.5
E00102129,11.8,41.8,36.4,10
E00102130,9.6,40.9,34.8,14.8
E00102131,4.7,32.5,46.7,16
E00102132,7.1,38.9,34.9,19
E00102133,5,33,47.5,14.5
E00102134,7.7,36.8,45.3,10.3
E00102135,5.2,30.7,47.1,17
E00102136,5.2,37.9,38.8,18.1
E00102158,3.8,36.8,39.8,19.5
E00102159,4.3,34.1,41.5,20.1
E00102160,1.9,29.9,40.2,28
E00102161,10,46.7,30.7,12.7
E00102162,10.1,26.9,40.3,22.7
E00102163,6.3,46.9,32.5,14.4
E00102243,8.7,37.7,39.1,14.5
E00102245,15.2,41.5,28.1,15.2
E00102246,2.6,45.5,37.7,14.1
E00102271,7.6,30.3,44.5,17.6
E00102272,5.9,28.6,46.3,19.2
E00102273,7.6,43,33.5,15.8
E00102274,9.7,38.8,32.8,18.7
E00102275,18.6,47.3,25.6,8.5
E00102276,5.2,29.3,42.2,23.3
E00102277,4.8,31.9,34.3,28.9
E00172073,14.5,43.5,29,12.9
E00172075,21.9,46,27.7,4.4
E00172076,6.2,38.1,36.3,19.5
E00181104,4.2,30.5,42.4,22.9
E00181125,9.3,33.1,41.7,15.9
E00181135,4.3,31.9,46.8,17
E00181167,2.8,38,48,11.2
E00181170,9.7,32.1,34.3,23.9
E00181184,3.3,35,49.6,12.2
