areacd,heating_type_3a-001,heating_type_3a-002
E00076314,0,100
E00076315,0.8,99.2
E00076316,2.7,97.3
E00076317,6.5,93.5
E00076318,2.3,97.7
E00076319,1.4,98.6
E00076320,0.7,99.3
E00076321,3.5,96.5
E00076322,0,100
E00076323,0,100
E00076324,0,100
E00076325,1.4,98.6
E00076326,1.2,98.8
E00076327,0,100
E00076328,1.5,98.5
E00076329,1.7,98.3
E00076330,4.6,95.4
E00076331,0,100
E00076332,0,100
E00076333,2.7,97.3
E00076334,7.5,92.5
E00076335,0,100
E00076336,0,100
E00076337,4.1,95.9
E00076338,0.9,99.1
E00076339,0.8,99.2
E00076340,1.9,98.1
E00076341,6.7,93.3
E00076358,0.8,99.2
E00076360,3.4,96.6
E00076361,3.6,96.4
E00076362,2.6,97.4
E00076363,1.8,98.2
E00076365,2.2,97.8
E00076366,1.5,98.5
E00076367,1.7,98.3
E00076368,0,100
E00076377,1.4,98.6
E00076378,0.8,99.2
E00076380,3.9,96.1
E00076398,0,100
E00076399,0,100
E00102028,5.5,94.5
E00102029,2.4,97.6
E00102030,3.1,96.9
E00102035,2.9,97.1
E00102037,6.1,93.9
E00102038,4.4,95.6
E00102085,2.2,97.8
E00102086,7.6,92.4
E00102087,2.3,97.7
E00102088,8,92
E00102089,4.3,95.7
E00102090,0.6,99.4
E00102091,2.4,97.6
E00102092,2.3,97.7
E00102093,0,100
E00102095,0,100
E00102096,3.4,96.6
E00102101,2.6,97.4
E00102102,0,100
E00102103,2.7,97.3
E00102104,0,100
E00102105,2.1,97.9
E00102106,0.8,99.2
E00102107,1.3,98.7
E00102108,0,100
E00102109,1.5,98.5
E00102110,0.8,99.2
E00102111,1.6,98.4
E00102112,1.3,98.7
E00102113,7.1,92.9
E00102114,0,100
E00102115,0,100
E00102116,0.8,99.2
E00102117,0,100
E00102118,1.1,98.9
E00102119,0.8,99.2
E00102120,2.3,97.7
E00102121,0.9,99.1
E00102122,0.7,99.3
E00102123,1.5,98.5
E00102124,0.9,99.1
E00102125,0,100
E00102126,1.6,98.4
E00102127,0,100
E00102128,0,100
E00102129,1.8,98.2
E00102130,0.9,99.1
E00102131,0,100
E00102132,4.7,95.3
E00102133,0.9,99.1
E00102134,1.7,98.3
E00102135,0,100
E00102136,0.9,99.1
E00102158,3,97
E00102159,0,100
E00102160,1,99
E00102161,2,98
E00102162,1.7,98.3
E00102163,2.5,97.5
E00102243,2.2,97.8
E00102245,1.2,98.8
E00102246,0.5,99.5
E00102271,0,100
E00102272,1,99
E00102273,2.5,97.5
E00102274,1.5,98.5
E00102275,3.2,96.8
E00102276,0,100
E00102277,3,97
E00172073,0,100
E00172075,0,100
E00172076,0,100
E00181104,6,94
E00181125,0,100
E00181135,0,100
E00181167,0,100
E00181170,1.5,98.5
E00181184,0,100
