areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00076314,61.7,27.3,10.2,0.8,0
E00076315,36.6,44.7,17.1,1.6,0
E00076316,16.2,47.7,33.3,2.7,0
E00076317,7.2,60.8,27.2,4.8,0
E00076318,49.6,32.1,18.3,0,0
E00076319,42.1,40.7,17.2,0,0
E00076320,63.6,23.6,12.1,0.7,0
E00076321,57,24.6,18.4,0,0
E00076322,32.2,40.6,26.4,0.8,0
E00076323,37.1,41.9,21,0,0
E00076324,51.8,26.5,21.7,0,0
E00076325,26.4,50,22.9,0,0.7
E00076326,24.9,44.8,27,3.3,0
E00076327,74.5,18.9,6.6,0,0
E00076328,61.2,26.1,11.2,0,1.5
E00076329,28.4,47.4,22.4,1.7,0
E00076330,31.5,34.3,31.5,2.8,0
E00076331,62.5,25.8,10.9,0.8,0
E00076332,25.7,52.2,18.4,3.7,0
E00076333,29.1,44.5,25.5,0.9,0
E00076334,28,20.6,49.5,1.9,0
E00076335,61.4,26.5,12.1,0,0
E00076336,51.9,33.6,13,1.5,0
E00076337,22,31.7,45.5,0.8,0
E00076338,80.7,13.2,4.4,1.8,0
E00076339,42.3,41.5,13.8,2.4,0
E00076340,67.1,27.8,5.1,0,0
E00076341,29.1,37.9,28.2,4.9,0
E00076358,68.9,24.2,6.8,0,0
E00076360,33.6,31.5,33.6,1.4,0
E00076361,34.2,29.7,29.7,5.4,0.9
E00076362,32.9,48.7,17.1,1.3,0
E00076363,19,27.6,48.3,5.2,0
E00076365,57.6,29.3,13,0,0
E00076366,55.2,35.8,9,0,0
E00076367,37.6,45.3,15.4,1.7,0
E00076368,67.6,21.1,11.3,0,0
E00076377,55.1,34.1,10.9,0,0
E00076378,56.1,33.3,10.6,0,0
E00076380,52.9,32,13.1,2,0
E00076398,53.6,34.1,10.9,0.7,0.7
E00076399,54.5,33,12.5,0,0
E00102028,55.7,32.9,9.4,2,0
E00102029,59.9,31.4,6.4,2.3,0
E00102030,62.5,27.1,10.4,0,0
E00102035,24.2,52.5,20.9,2,0.4
E00102037,43,39.4,16.2,1.4,0
E00102038,54.7,31.6,12.8,0,0.9
E00102085,56.6,30.1,12.5,0,0.7
E00102086,55.1,31.4,11,2.5,0
E00102087,42.7,32.1,22.1,3.1,0
E00102088,45.6,28.9,24.8,0.7,0
E00102089,64.3,27,8.7,0,0
E00102090,41.1,33.3,24.4,1.2,0
E00102091,50.6,31.3,16.9,1.2,0
E00102092,59.1,27.3,13.6,0,0
E00102093,47.5,38.8,13.8,0,0
E00102095,33.3,45.1,20.6,1,0
E00102096,30.8,46.2,21.4,1.7,0
E00102101,34.2,41.4,23,1.3,0
E00102102,48.8,34.4,16.8,0,0
E00102103,59.3,31.7,9,0,0
E00102104,58.7,29.4,11.9,0,0
E00102105,25.7,25.7,45.1,2.8,0.7
E00102106,25.8,35.5,36.3,2.4,0
E00102107,12.7,31.2,55.4,0.6,0
E00102108,53.2,17,27,2.1,0.7
E00102109,50.8,29.2,19.2,0.8,0
E00102110,74,23.7,1.5,0,0.8
E00102111,46,34.9,19,0,0
E00102112,29.6,30.3,36.8,3.3,0
E00102113,23,43.4,32.7,0.9,0
E00102114,53.2,38.1,7.9,0.7,0
E00102115,53.1,29.2,16.9,0.8,0
E00102116,36.1,40.6,21.1,1.5,0.8
E00102117,65.6,23.7,9.2,1.5,0
E00102118,66.1,23.5,9.3,0.5,0.5
E00102119,77.1,19.5,2.5,0.8,0
E00102120,21.1,50.4,22.6,5.3,0.8
E00102121,50.8,34.7,14.4,0,0
E00102122,41,41.8,16.4,0.7,0
E00102123,49.3,35.8,14.9,0,0
E00102124,61.2,27.6,10.3,0.9,0
E00102125,53.6,32,13.6,0.8,0
E00102126,64.3,30.2,4,1.6,0
E00102127,55.9,34.7,6.8,2.5,0
E00102128,38.5,49.2,11.5,0.8,0
E00102129,30.4,43.8,25.9,0,0
E00102130,66.1,24.3,9.6,0,0
E00102131,56.2,27.8,16,0,0
E00102132,51.6,29.4,19,0,0
E00102133,55.4,27,16.2,1.4,0
E00102134,50.9,37.1,12.1,0,0
E00102135,56.9,31.4,11.8,0,0
E00102136,58.6,25,16.4,0,0
E00102158,71.9,20.7,7.4,0,0
E00102159,73.8,20.7,5.5,0,0
E00102160,62.9,28.6,7.6,1,0
E00102161,61.3,19.3,18.7,0.7,0
E00102162,50,30,15.8,3.3,0.8
E00102163,50.3,32.9,16.1,0.6,0
E00102243,32.6,50.4,17,0,0
E00102245,33.9,22,42.9,1.2,0
E00102246,52.6,31.8,15.1,0,0.5
E00102271,70.6,26.1,3.4,0,0
E00102272,52.2,30,14.3,3,0.5
E00102273,60.1,27.2,12.7,0,0
E00102274,61.7,32.3,5.3,0.8,0
E00102275,11.9,33.3,53.2,1.6,0
E00102276,65.5,27.6,6,0.9,0
E00102277,50,35.2,14.2,0.6,0
E00172073,42.6,30.9,23.5,2.9,0
E00172075,19,42.3,35,3.6,0
E00172076,67.3,23.9,7.1,1.8,0
E00181104,54.7,26.5,17.9,0.9,0
E00181125,68.8,26.6,4.5,0,0
E00181135,43.5,41.3,15.2,0,0
E00181167,41,36.5,21.3,1.1,0
E00181170,49.6,26.3,23.3,0.8,0
E00181184,46.9,34.4,18.8,0,0
