geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00070666,97.2,0,2.8
E00070671,94.3,0.5,5.2
E00070741,97.9,0,2.1
E00070752,97.4,0,2.6
E00070820,96.4,0,3.6
E00070822,93,1,6
E00070823,92.4,1.6,6
E00070824,94.8,2.5,2.7
E00070825,95.8,2.5,1.7
E00070826,93.8,2.3,3.9
E00070827,92.2,3.1,4.7
E00070828,93.8,2.9,3.3
E00070829,94.7,0.8,4.5
E00070830,95.4,1,3.6
E00070831,95,1.5,3.5
E00070832,96.9,0.3,2.8
E00070833,94.1,1.9,4.1
E00070834,95.7,1.9,2.4
E00070835,97.1,0.7,2.2
E00070836,85.8,0.6,13.6
E00070837,95,1.7,3.3
E00070838,71.3,0.9,27.8
E00164127,96.9,1.4,1.7
E00164128,97.1,1.2,1.7
E00164129,97.1,0,2.9
E00164130,99.6,0,0.4
E00164131,97.9,0.6,1.5
E00164132,97.8,0,2.2
E00164133,97.5,0.7,1.7
E00164134,94.4,2.1,3.5
E00164135,97.2,0.4,2.4
E00164136,95.6,1.6,2.7
E00164137,97,1.8,1.3
E00164141,91.8,0.3,7.9
E00164142,95.8,1.5,2.7
E00164144,98.4,0.7,0.9
E00164145,95.1,2,2.9
E00164146,97.2,1.4,1.4
E00164147,97.5,0.3,2.2
E00164148,98,1.7,0.3
E00164149,97.2,1.3,1.5
E00164150,96.3,0.7,3
E00164152,99.1,0,0.9
E00164153,97.7,0,2.3
E00164154,95.3,1.3,3.3
E00164155,93.4,2.1,4.5
E00164156,80.3,3.4,16.3
E00164157,94.3,1.9,3.8
E00164158,97.2,1.6,1.2
E00164159,97.8,1.7,0.4
E00164160,93.6,1.1,5.3
E00164161,96.7,1.7,1.7
E00164162,94.9,0.4,4.7
E00164163,95.4,2.5,2.1
E00164164,94,1,5
E00164165,93.9,2.5,3.5
E00164166,96.9,1.7,1.4
E00164167,97.3,0.4,2.3
E00164168,95.8,0,4.2
E00164169,96.8,1.2,2
E00164170,97.1,2.5,0.4
E00164171,97.6,0,2.4
E00164172,96.2,1.7,2.1
E00164173,96.9,0,3.1
E00164174,95.4,1.2,3.3
E00164175,96.4,1.1,2.5
E00164176,95.6,1.9,2.5
E00164179,95.5,1,3.5
E00164180,95.2,2.3,2.5
E00164181,95,1.2,3.7
E00164182,96,0.3,3.7
E00164183,95.9,0,4.1
E00164184,97.2,1.8,1.1
E00164185,95.4,1.6,3
E00164186,97.2,0.6,2.2
E00164187,94.9,1.9,3.2
E00164188,96.2,1.1,2.7
E00164189,97.1,0,2.9
E00164190,98.6,0.6,0.8
E00164191,97.2,1.1,1.7
E00164192,97.2,0,2.8
E00164193,97.7,1,1.3
E00164196,96.8,2.2,1
E00164197,95,1.8,3.2
E00164198,98.4,0.3,1.3
E00164199,97.8,0.6,1.6
E00164200,94.9,2,3
E00164201,97.8,0,2.2
E00164202,96.3,0.6,3.1
E00164203,97.2,1.5,1.2
E00164211,92,0.3,7.7
E00164212,98,0,2
