geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00070666,23.1,74.4,2.6
E00070671,12.3,71.9,15.8
E00070741,12.5,75,12.5
E00070752,10.3,79.5,10.3
E00070820,16.2,56.6,27.3
E00070822,13.7,71.8,14.5
E00070823,8.1,73.8,18.1
E00070824,9.3,78.4,12.3
E00070825,12.1,72.9,15
E00070826,9,82.8,8.2
E00070827,6.5,81.5,12
E00070828,7.7,86.9,5.4
E00070829,7.1,83,9.9
E00070830,9.1,84.4,6.5
E00070831,8.3,85.5,6.2
E00070832,12.9,72.1,15
E00070833,13.2,75.5,11.3
E00070834,9.6,80.1,10.3
E00070835,15.2,73.2,11.6
E00070836,7.6,79.7,12.7
E00070837,9.5,86.2,4.3
E00070838,11.2,81.3,7.5
E00164127,8.8,83,8.2
E00164128,3.5,85.2,11.3
E00164129,7.3,75.8,16.9
E00164130,7.3,73.2,19.5
E00164131,8.5,77.6,13.9
E00164132,9.5,81.6,8.8
E00164133,11.3,76.6,12.1
E00164134,14.7,72.1,13.2
E00164135,8.3,78.1,13.5
E00164136,7.6,69.6,22.8
E00164137,11.8,82.4,5.9
E00164141,11.5,69.2,19.2
E00164142,7.7,77.9,14.4
E00164144,11.9,72.6,15.4
E00164145,13.3,75.6,11.1
E00164146,12.2,76.3,11.5
E00164147,6.7,76.9,16.3
E00164148,5.2,82.6,12.2
E00164149,7.8,79.9,12.3
E00164150,16.8,70.5,12.6
E00164152,8.9,75,16.1
E00164153,5.9,74.1,20
E00164154,12.2,69.8,18
E00164155,10.4,69.8,19.8
E00164156,7.8,62.1,30.1
E00164157,6.6,79.1,14.3
E00164158,7.6,84.8,7.6
E00164159,5.4,84.4,10.2
E00164160,8.4,77.4,14.2
E00164161,14.2,83.3,2.5
E00164162,8.5,84.3,7.2
E00164163,9.7,76.6,13.7
E00164164,9.6,78.1,12.3
E00164165,10,68.9,21.1
E00164166,12.9,57.4,29.7
E00164167,9.5,75.2,15.3
E00164168,11.6,58.9,29.5
E00164169,8.1,85.9,5.9
E00164170,3.4,89.9,6.7
E00164171,10.7,81.7,7.6
E00164172,6.3,78.3,15.4
E00164173,13.6,80,6.4
E00164174,6.3,87.5,6.3
E00164175,8.9,73.2,17.9
E00164176,9.2,80.1,10.6
E00164179,10.7,64.3,25
E00164180,9.9,83.2,6.9
E00164181,14.8,64.8,20.4
E00164182,13.7,55.9,30.4
E00164183,13.1,63.6,23.2
E00164184,6.9,58.8,34.3
E00164185,15.1,71.9,12.9
E00164186,15.1,68.3,16.7
E00164187,13.7,67.7,18.5
E00164188,10.1,69.7,20.2
E00164189,9.6,71.7,18.7
E00164190,12.4,70.1,17.5
E00164191,7.9,82.9,9.2
E00164192,4.1,81.3,14.6
E00164193,9.9,71.8,18.3
E00164196,13.6,71.8,14.6
E00164197,11.7,75.8,12.5
E00164198,10.6,75.2,14.2
E00164199,8.3,78.2,13.5
E00164200,15,70,15
E00164201,11.5,66.2,22.3
E00164202,16,71.4,12.6
E00164203,7.8,80.4,11.8
E00164211,7.8,63.6,28.7
E00164212,4.7,75.7,19.6
E00164213,7.9,71.7,20.4
E00164214,18.1,66.7,15.3
E00164215,6.7,88.2,5
E00164216,8.2,69.8,22
E00164217,11.4,70.9,17.7
E00164218,12.5,73.3,14.2
E00164219,2.7,79.6,17.7
E00164220,8,76,16
E00164221,6.9,83.1,10
E00164222,7.3,76.8,15.9
E00164223,13.3,68,18.7
E00164224,12.4,68.5,19.1
E00164225,8,75,17
E00164226,12.4,76.9,10.7
E00164227,3.4,84.6,12
E00164228,7.8,65.6,26.7
E00164229,5,81.2,13.9
E00164230,15.3,62.1,22.6
E00164231,9.4,77.9,12.8
E00164232,5.3,85.1,9.6
E00164240,10.4,71.5,18.1
E00164241,5.6,85.2,9.3
E00164242,14.3,70.1,15.6
E00164243,7,65,28
E00164244,13.5,73.9,12.6
E00164248,14.1,74.2,11.7
E00164249,13.7,70.5,15.8
E00164251,8,70.5,21.4
E00164252,16.5,58.7,24.8
E00164253,14.5,65.2,20.3
E00164254,11.3,74.2,14.4
E00164255,14.5,52.9,32.6
E00164256,8.7,69.6,21.7
E00164257,16,57,27
E00164258,14.7,47.4,37.9
E00164259,15.7,54.8,29.6
E00164260,14.1,56.3,29.7
E00164261,8.7,73.8,17.5
E00164262,13,75,12
E00164263,7.3,69.3,23.3
E00164264,11.6,78.5,9.9
E00164265,5.5,70.7,23.8
E00164266,7.3,54.8,37.9
E00164267,10.5,54.4,35.1
E00164268,7.6,58.8,33.6
E00164269,6.1,78.8,15.2
E00164270,13.5,54,32.5
E00164271,7.5,67.3,25.2
E00164272,8.8,69.9,21.2
E00164273,6.3,90.1,3.6
E00164274,11.1,71.1,17.8
E00164275,6.3,77.8,15.9
E00164276,1,88.8,10.2
E00164277,10.8,68.2,20.9
E00164278,7.1,81.4,11.4
E00164279,17.7,69.5,12.8
E00164280,14.3,66.7,19
E00164281,6.5,81.8,11.7
E00164282,8.4,73.1,18.5
E00164283,10.4,76.3,13.3
E00164284,9.1,77.3,13.6
E00164285,6.5,80.4,13.1
E00164286,11.6,75.6,12.8
E00164287,7.3,85.4,7.3
E00164288,17.2,75.4,7.4
E00164289,2.9,87.4,9.7
E00164290,4.8,82.5,12.7
E00164291,11.4,75.7,12.9
E00164292,13.7,76.3,10.1
E00164293,13.8,71.3,14.9
E00164294,4.5,80.3,15.2
E00164295,4.8,93.2,2.1
E00164296,10.4,79.3,10.4
E00164298,7.3,84.9,7.8
E00164299,4.3,82.2,13.5
E00164300,16.7,65.3,18.1
E00164301,12.7,67.3,20
E00164302,6.2,79.6,14.2
E00164303,10.7,75,14.3
E00164305,5.4,90.6,4
E00164306,6.6,80.2,13.2
E00164307,14.2,68.2,17.6
E00164308,7.5,74.6,17.9
E00164312,11.4,73.4,15.2
E00164330,6.4,77.1,16.6
E00164331,8,62.7,29.2
E00164332,9.5,81.7,8.7
E00164333,9.2,80,10.8
E00164334,5.1,83.9,10.9
E00164335,6.4,75.2,18.4
E00164336,16.3,68.8,15
E00164337,10.4,68.8,20.8
E00164338,8.8,81.4,9.8
E00164339,5.7,79.2,15.1
E00164340,14,76,10
E00164341,15.2,70.7,14.1
E00164342,9.4,71.8,18.8
E00164343,8.1,78.4,13.5
E00164345,13.2,53,33.8
E00164346,12.9,72,15.1
E00164347,4.6,87,8.4
E00164348,9.4,76.4,14.2
E00164349,12.5,81.6,5.9
E00164350,2.4,80,17.6
E00164351,7.1,85.7,7.1
E00164352,8.9,88.9,2.2
E00164353,19.8,69.8,10.5
E00164354,9.9,71.3,18.8
E00164355,12.8,79.9,7.4
E00164356,18.5,69.6,12
E00164357,12.2,64.3,23.5
E00164358,8.2,83.6,8.2
E00164359,6,60,34
E00164360,15.4,65.4,19.2
E00164361,9.5,71.4,19
E00164362,7.6,79.3,13
E00164363,12.6,78.7,8.7
E00164364,10.1,77.5,12.4
E00164365,8.7,77.2,14.1
E00164366,14.9,77.7,7.4
E00164367,11.9,76.9,11.2
E00164368,17.6,72.9,9.4
E00164369,15.2,69.6,15.2
E00164632,14.2,57.4,28.4
E00164633,12.4,70.1,17.5
E00164634,23,62.1,14.9
E00164635,18.7,57.3,24
E00164636,14.7,60,25.3
E00164637,11.9,72.6,15.5
E00164638,18.3,56.3,25.4
E00164639,24.1,44.8,31
E00164640,14.4,65.6,20
E00164641,14.3,58.7,27
E00164642,12.2,51.2,36.6
E00164643,36.8,40.4,22.8
E00164644,34.9,48.8,16.3
E00164645,23.4,59.7,16.9
E00164646,15.2,54.3,30.4
E00164647,28,44,28
E00164649,15.9,72,12.2
E00164650,14.1,64.1,21.8
E00164651,8.7,79.7,11.6
E00164652,8.9,73.4,17.7
E00164653,11.1,75.8,13.1
E00164654,11.5,56.4,32.1
E00164655,9.3,73.8,16.8
E00164656,16.7,53.6,29.8
E00164657,18.9,64.2,17
E00164658,15.4,62.6,22
E00164659,4.8,83.6,11.6
E00164660,14.9,57.9,27.2
E00164661,7.3,62.8,29.9
E00164662,15.8,65.8,18.4
E00164663,18.2,52.9,28.9
E00164664,9.6,72.1,18.4
E00164665,14.6,53.9,31.5
E00164666,7,77.4,15.7
E00164667,18.5,64.6,16.9
E00164668,14.3,68.8,16.9
E00164669,8,73,19
E00164671,21.5,49.2,29.2
E00164672,7.4,80.7,11.9
E00164673,15.2,54.5,30.3
E00164674,8.2,86.3,5.5
E00164675,8.1,74.7,17.2
E00164676,5.7,86.7,7.6
E00164677,6,87.1,6.9
E00164678,5.7,75.6,18.7
E00164679,8.3,76.7,15
E00164680,13.8,75.9,10.3
E00164681,15.5,67.2,17.2
E00164682,16.3,55.1,28.6
E00164683,20.4,54.6,25
E00164685,13.6,63,23.4
E00164686,17.1,59.2,23.7
E00164687,9,82,9
E00164688,11,70,19
E00164689,9.7,77.7,12.6
E00164690,10.8,74.3,14.9
E00164691,10.6,70.8,18.6
E00164692,14.1,63.5,22.4
E00164693,10.6,77.7,11.7
E00164694,7.6,77.9,14.5
E00164695,8.7,73.2,18.1
E00164697,12.9,61.2,25.9
E00164698,16.8,56.8,26.4
E00164700,20.4,41.7,38
E00164701,21.1,55.6,23.3
E00164702,8.8,68.1,23.1
E00164704,18.2,51.5,30.3
E00164705,10.9,53.3,35.9
E00164706,12.7,60.3,27
E00164709,19.7,62,18.3
E00164710,16.9,37.7,45.4
E00164711,17,51,32
E00164712,9.9,75.8,14.3
E00164714,14.7,50.5,34.7
E00164715,17.7,41.8,40.4
E00164716,11.7,59.2,29.1
E00164717,12,47,41
E00164719,20,52,28
E00164721,9,78.7,12.4
E00164722,41.9,29.8,28.3
E00164723,16.1,66.7,17.2
E00164724,19.7,63.4,16.9
E00164725,21.7,65,13.3
