geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00070666,95,3.5,1.4,0
E00070671,87.7,6.7,2.2,3.4
E00070741,86.9,7.4,2.2,3.5
E00070752,93.7,4.5,0,1.8
E00070820,83.7,9.3,1.2,5.7
E00070822,90,5.3,2.1,2.5
E00070823,91.8,4.3,1.3,2.6
E00070824,87.4,7.1,1.7,3.7
E00070825,91.2,3.1,0.9,4.8
E00070826,91,5.5,1.2,2.4
E00070827,84.5,10.3,2.4,2.8
E00070828,83,11.5,1.1,4.4
E00070829,88,7.1,1.7,3.1
E00070830,86.8,7.4,2.7,3
E00070831,86.7,7,2.3,3.9
E00070832,89.7,5.4,2,2.9
E00070833,95,3.1,0.8,1.2
E00070834,90.5,7.9,0.5,1.1
E00070835,88.8,7.1,1.9,2.2
E00070836,93.9,4.2,0.6,1.3
E00070837,90.6,5.1,1.7,2.6
E00070838,91.1,4.3,3,1.6
E00164127,89.3,6.8,1.8,2.1
E00164128,86.7,5.6,3,4.7
E00164129,89,5.3,1.8,3.9
E00164130,92,6.3,1.3,0.4
E00164131,90.9,3.8,1.3,4.1
E00164132,88.8,7.3,2,2
E00164133,92.1,4.2,2.4,1.3
E00164134,89.5,4.2,2.4,4
E00164135,89.5,3.8,2.1,4.6
E00164136,89,2.3,4,4.6
E00164137,89.9,6.9,1.3,1.9
E00164141,92.4,3.4,1.3,2.9
E00164142,91.3,6.2,0.6,1.9
E00164144,91.2,5.1,1.7,2.1
E00164145,90.2,7,1.2,1.5
E00164146,88.2,6.1,1.7,4
E00164147,93.2,3.9,0,2.9
E00164148,89.4,5.6,1.8,3.2
E00164149,89.4,7.4,0.5,2.7
E00164150,95.2,2,0.8,2
E00164152,90.2,5.2,1.8,2.8
E00164153,92.8,4.8,0.4,2
E00164154,86.4,7.3,2.1,4.2
E00164155,90.5,5.5,1.5,2.5
E00164156,93.6,5.3,0,1.1
E00164157,85.8,8.6,1.3,4.3
E00164158,87.6,6.6,2.1,3.7
E00164159,92.6,3.9,0.4,3.1
E00164160,94.2,3.8,1.2,0.9
E00164161,92.2,5.1,2,0.7
E00164162,89.1,5.1,2.8,3
E00164163,90.3,5.5,0.8,3.4
E00164164,90.1,4.8,1,4.1
E00164165,89.6,6.2,2.1,2.1
E00164166,92.7,2.9,2.2,2.2
E00164167,92.5,2.4,1.2,4
E00164168,88.6,5.7,3.3,2.4
E00164169,89.1,7.3,0.8,2.8
E00164170,87,6.7,0.4,5.9
E00164171,90.2,2.9,1,5.9
E00164172,91.4,5,1.8,1.8
E00164173,87.9,8.9,2,1.2
E00164174,88.7,5.9,3.4,2.1
E00164175,86.6,6.3,3.3,3.7
E00164176,91.4,4.5,1.6,2.6
E00164179,88.4,7.6,0.4,3.6
E00164180,88.3,6,3.6,2.1
E00164181,93.9,3.2,1.6,1.3
E00164182,90.9,2.8,3.1,3.1
E00164183,87.6,5.8,2.3,4.3
E00164184,90.5,3.3,1.8,4.4
E00164185,86.2,7.6,2,4.2
E00164186,90.8,6.7,0.3,2.2
E00164187,93.1,5.6,0.7,0.7
E00164188,89.6,4.8,2,3.6
E00164189,88.2,6.8,2,3.1
E00164190,93.6,3.7,0.2,2.5
E00164191,89.1,8,0.6,2.3
E00164192,88.1,7.8,0.8,3.3
E00164193,90.3,6.5,1.3,1.9
E00164196,86.5,8.3,2.3,3
E00164197,91.7,3.8,1.5,3
E00164198,90.8,4.2,1,3.9
E00164199,90.7,5.8,2,1.5
E00164200,89.3,8,1.7,1
E00164201,91.1,3.3,1.5,4.1
E00164202,89.6,7.2,2.3,0.9
E00164203,88.8,6.1,2.6,2.6
E00164211,86.4,4.2,3.9,5.5
E00164212,87.3,5.5,1.9,5.2
E00164213,90.9,5,0.9,3.2
E00164214,92.4,3.6,0.4,3.6
E00164215,89.2,8.6,0.7,1.5
E00164216,92.5,3.9,2.8,0.8
E00164217,91.8,6.7,0.7,0.7
E00164218,87.7,7.2,0.9,4.3
E00164219,83.3,8.9,2.4,5.3
E00164220,88.7,6.2,2.6,2.6
E00164221,86.9,7.9,2.2,3
E00164222,88,6.2,2.2,3.6
E00164223,91.7,4.1,1.2,2.9
E00164224,89.1,7,1.2,2.7
E00164225,91.1,5.3,0.8,2.8
E00164226,87.9,8.6,1.7,1.7
E00164227,94.9,3.4,0.6,1.1
E00164228,94.1,3.2,1.1,1.6
E00164229,91.1,5.8,1,2.1
E00164230,89.2,7,1.4,2.4
E00164231,87.2,8.3,1.9,2.5
E00164232,87,8.3,2.4,2.4
E00164240,91.2,6.4,0.6,1.9
E00164241,87.6,7.4,1.4,3.5
E00164242,93.7,4.2,1.7,0.4
E00164243,85.4,5,5.5,4.1
E00164244,89.1,5.5,1.5,3.9
E00164248,91.1,3.7,1.7,3.4
E00164249,93.4,5,0.4,1.2
E00164251,92.2,4.9,0.8,2
E00164252,91.5,3.6,2.2,2.7
E00164253,91.5,3.4,1.7,3.4
E00164254,86.9,8.8,1.9,2.3
E00164255,86.8,5.1,2.7,5.4
E00164256,93.1,3.4,0.7,2.7
E00164257,91.8,2.3,3.1,2.7
E00164258,89.8,2.2,4.7,3.3
E00164259,92,3.7,0.7,3.7
E00164260,89.1,4.9,2.7,3.3
E00164261,92.3,6.8,0.9,0
E00164262,93.2,4.8,0.3,1.7
E00164263,87.3,4.9,2.3,5.6
E00164264,91,5.1,2,2
E00164265,91.9,3.5,2.3,2.3
E00164266,90.3,1,3.4,5.2
E00164267,88.1,4.3,2.6,5
E00164268,90.8,1.4,1.7,6.1
E00164269,90.4,5.6,1,3
E00164270,90.5,3.4,3.1,3.1
E00164271,92.3,3.3,2.2,2.2
E00164272,89.3,5.6,1.7,3.4
E00164273,89.6,7.6,2.4,0.4
E00164274,91.1,5.5,0,3.4
E00164275,94.2,2.9,2.2,0.7
E00164276,89.7,4.5,2.6,3.2
E00164277,90.7,6.6,1.2,1.5
E00164278,89.7,5.6,1.6,3.1
E00164279,90.2,7.1,1.5,1.2
E00164280,92.8,6,0.3,0.9
E00164281,90.7,4.3,2.1,2.9
E00164282,91.5,4,2.5,2
E00164283,89,5.7,1.9,3.5
E00164284,89.7,6.3,1.3,2.8
E00164285,90.7,3.5,0.9,4.8
E00164286,91.3,3.3,2.5,2.8
E00164287,89,7.1,2.8,1.1
E00164288,92.3,4.9,0.4,2.4
E00164289,90.6,4.2,1.5,3.7
E00164290,88.9,7.6,1.6,1.9
E00164291,93.1,3.2,0.9,2.8
E00164292,86.3,7.8,1,4.9
E00164293,90.1,4.7,3.3,1.9
E00164294,91.9,4.1,1.4,2.7
E00164295,87.8,9.5,1.4,1.4
E00164296,90,5.7,2.5,1.8
E00164298,90.6,4.6,1.5,3.3
E00164299,92.8,3.8,0.7,2.7
E00164300,94.8,3.4,0.9,0.9
E00164301,91.8,1.9,2.5,3.8
E00164302,91.5,4.1,2.2,2.2
E00164303,89.5,6.7,0.5,3.3
E00164305,91.7,5,0.8,2.5
E00164306,89.4,4.9,2.2,3.5
E00164307,90.8,5.4,1.2,2.6
E00164308,91.6,4.2,1,3.2
E00164312,93.4,3.5,1.3,1.8
E00164330,91.7,4.6,0.6,3.1
E00164331,88.2,7.1,2.8,1.9
E00164332,91.8,4.4,0.6,3.2
E00164333,93.2,3.4,1.7,1.7
E00164334,88.2,7.7,1.1,3
E00164335,91,4.9,0.4,3.7
E00164336,91.3,5.5,1.6,1.6
E00164337,89.6,2.6,3.5,4.3
E00164338,89.7,8.9,0,1.4
E00164339,92.9,4.2,2.5,0.4
E00164340,88.3,7.1,1.7,2.9
E00164341,89.2,7.2,0.9,2.7
E00164342,93.2,4.8,0.4,1.6
E00164343,88.4,4.3,2.5,4.7
E00164345,89,6.5,2.1,2.4
E00164346,91.3,4.7,2.8,1.2
