geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00126856,97.9,2.1
E00126857,97.1,2.9
E00126858,97.2,2.8
E00126875,96.8,3.2
E00126876,95.5,4.5
E00126877,94.8,5.2
E00126878,95.2,4.8
E00126879,97.1,2.9
E00126880,96.9,3.1
E00126881,96.5,3.5
E00126882,89.4,10.6
E00126883,91.6,8.4
E00126884,95.8,4.2
E00126885,94,6
E00126886,88.7,11.3
E00126887,96,4
E00126888,95.8,4.2
E00126889,96.1,3.9
E00126890,95.9,4.1
E00126891,96.7,3.3
E00126893,96.3,3.7
E00126928,90,10
E00126930,94.8,5.2
E00126931,93.8,6.2
E00126932,99,1
E00126933,95.7,4.3
E00126934,89.3,10.7
E00126935,97,3
E00126936,98.3,1.7
E00126937,95.7,4.3
E00126938,91.9,8.1
E00126939,91.4,8.6
E00126940,95.5,4.5
E00126941,93.4,6.6
E00126943,96.9,3.1
E00126944,88.6,11.4
E00126945,96.2,3.8
E00126946,87,13
E00126947,93.7,6.3
E00126948,89.2,10.8
E00126949,82.8,17.2
E00126950,92.7,7.3
E00126951,92.7,7.3
E00126953,92.3,7.7
E00126954,92.8,7.2
E00126955,98.7,1.3
E00126956,86.9,13.1
E00126957,93,7
E00126958,92.8,7.2
E00126959,81.5,18.5
E00126960,91.1,8.9
E00126962,95.2,4.8
E00126963,95.1,4.9
E00126964,96.6,3.4
E00126965,97.3,2.7
E00126966,94.6,5.4
E00126967,97.1,2.9
E00126968,97.6,2.4
E00126969,98.5,1.5
E00126970,97.2,2.8
E00126979,95.3,4.7
E00126986,94.9,5.1
E00126987,96,4
E00126988,96.4,3.6
E00126989,93.6,6.4
E00126990,96,4
E00127020,97.8,2.2
E00127021,95.5,4.5
E00127022,97.2,2.8
E00127025,97.1,2.9
E00127030,95,5
E00127031,86.3,13.7
E00127032,96.2,3.8
E00127035,96.9,3.1
E00127036,94.6,5.4
E00127037,92.5,7.5
E00127039,92.4,7.6
E00127040,95.2,4.8
E00127041,96,4
E00127042,92.8,7.2
E00127043,95.2,4.8
E00127044,91.8,8.2
E00127045,94,6
E00127048,94.5,5.5
E00127049,95.9,4.1
E00129622,96.3,3.7
E00129629,94.8,5.2
E00129630,96.3,3.7
E00129632,94.4,5.6
E00129710,97.9,2.1
E00129714,96.5,3.5
E00129715,99.3,0.7
E00129716,99.7,0.3
E00129737,94.4,5.6
E00129738,94.9,5.1
E00129740,96.6,3.4
E00129741,93.7,6.3
E00129742,96.7,3.3
E00129743,96,4
E00129744,98,2
E00129746,96.4,3.6
E00170184,81.9,18.1
E00174064,94.9,5.1
E00174065,86.2,13.8
E00174067,92.4,7.6
E00174070,90.9,9.1
E00174071,97.6,2.4
E00185568,96.3,3.7
E00185572,93.5,6.5
E00185576,98.4,1.6
E00185584,98,2
E00185600,93.3,6.7
E00185603,92.2,7.8
E00185605,90.3,9.7
E00185615,96.9,3.1
E00185627,92.8,7.2
E00185634,91.2,8.8
E00185642,96.8,3.2
E00185655,95,5
E00185656,98.2,1.8
E00185660,98.4,1.6
E00185662,93.6,6.4
