geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00126856,98.8,0.3,0.9
E00126857,99.4,0.3,0.3
E00126858,98.2,1.3,0.5
E00126875,98,0.8,1.3
E00126876,98.5,0,1.5
E00126877,97,0,3
E00126878,98.7,0,1.3
E00126879,96.3,2.5,1.3
E00126880,96.9,0.9,2.2
E00126881,96.8,1,2.2
E00126882,89.1,0.6,10.3
E00126883,94.1,0.3,5.6
E00126884,98.7,0,1.3
E00126885,97,1,2
E00126886,97.5,0,2.5
E00126887,98.4,0.4,1.2
E00126888,97.8,0.3,2
E00126889,98.6,0.8,0.6
E00126890,96.7,0.4,2.9
E00126891,98.5,0.3,1.2
E00126893,97.8,0,2.2
E00126928,94.6,0.3,5.1
E00126930,97.2,0.7,2.1
E00126931,97.7,0.4,1.9
E00126932,99.3,0,0.7
E00126933,96.8,0,3.2
E00126934,89.6,0.3,10.1
E00126935,98.3,0.7,1
E00126936,98.6,0.3,1
E00126937,97.8,1.5,0.7
E00126938,95.8,0.7,3.5
E00126939,93,0.6,6.4
E00126940,96.6,0,3.4
E00126941,95,0,5
E00126943,99.7,0,0.3
E00126944,94.3,0.4,5.3
E00126945,97.9,0.3,1.8
E00126946,92.7,0,7.3
E00126947,93.8,2,4.3
E00126948,93.4,0,6.6
E00126949,88.2,0.6,11.1
E00126950,92.6,0.6,6.8
E00126951,96.5,0.5,3
E00126953,94,1,5
E00126954,97.1,0.4,2.5
E00126955,99.2,0.4,0.4
E00126956,89.9,2.5,7.6
E00126957,97,0,3
E00126958,95.2,1.4,3.4
E00126959,87.3,1.4,11.3
E00126960,91.7,0.9,7.4
E00126962,97.2,0.6,2.3
E00126963,97.3,0,2.7
E00126964,97.6,0.7,1.7
E00126965,97.6,1.7,0.7
E00126966,98.6,0.4,1.1
E00126967,98.1,0,1.9
E00126968,98.4,0,1.6
E00126969,98.8,0.4,0.8
E00126970,98.9,0,1.1
E00126979,98.8,0,1.2
E00126986,98.6,0,1.4
E00126987,98.8,0,1.2
E00126988,98.5,0.2,1.3
E00126989,96.1,1.4,2.5
E00126990,98.7,0.5,0.8
E00127020,98.6,0.4,1
E00127021,97.5,0.8,1.7
E00127022,98.5,0.3,1.2
E00127025,97.3,0.2,2.4
E00127030,98.7,0,1.3
E00127031,91.8,0.4,7.8
E00127032,98.3,0.5,1.2
E00127035,97.1,0,2.9
E00127036,97.7,1.1,1.1
E00127037,98.6,0,1.4
E00127039,95.9,0.7,3.4
E00127040,97.7,1.1,1.1
E00127041,99.1,0,0.9
E00127042,97.6,1,1.4
E00127043,98.1,0,1.9
E00127044,94.8,1,4.2
E00127045,95.5,0,4.5
E00127048,96,0.3,3.8
E00127049,98.8,0,1.2
E00129622,98.2,1,0.8
E00129629,94.8,1.5,3.8
E00129630,96.3,0.8,2.9
E00129632,98.3,0,1.7
E00129710,99.6,0.4,0
E00129714,97,1.3,1.8
E00129715,99.6,0,0.4
E00129716,99.7,0.3,0
E00129737,97,0,3
E00129738,97.9,0.9,1.3
E00129740,96.6,1.1,2.3
E00129741,96.8,0.7,2.4
E00129742,98.6,0.5,1
E00129743,99.7,0.3,0
E00129744,98.4,0.7,1
E00129746,99.7,0,0.3
E00170184,86.5,2.3,11.3
E00174064,97.5,0.5,2
E00174065,87.6,1.7,10.7
E00174067,94.2,2.1,3.8
E00174070,95.6,0.9,3.6
E00174071,99.1,0.3,0.6
E00185568,97.5,0.5,1.9
E00185572,97.2,0,2.8
E00185576,98.7,0.6,0.6
E00185584,98.5,0.5,1
E00185600,93.8,1.4,4.9
E00185603,91.3,3.5,5.2
E00185605,92.7,1,6.3
E00185615,97.4,0.7,1.9
E00185627,93.6,1.7,4.7
E00185634,95.6,0,4.4
E00185642,96,0.3,3.7
E00185655,95.7,0,4.3
E00185656,98.2,1.3,0.4
E00185660,98,1.2,0.8
E00185662,95.3,1.1,3.6
