areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025905,34.6,37.7,10.8,16.9
E00025932,32.8,39.7,21.4,6.1
E00025938,17.3,22,47.2,13.4
E00025942,16.9,25,52.4,5.6
E00026438,45.9,42.6,3.3,8.2
E00029090,36.7,43,1.6,18.8
E00029093,28.4,35.8,13.8,22
E00029108,46.6,45.7,0.9,6.9
E00029114,32.4,42.4,2.9,22.3
E00029117,54.7,25.5,4.4,15.3
E00029119,49,35,3,13
E00029120,59.6,27.5,1.8,11
E00029122,38.2,37.4,0.8,23.6
E00029123,29.8,35.5,7.3,27.4
E00029125,39.3,53,0,7.7
E00029126,33,53,0,13.9
E00029127,41.4,44.8,0.9,12.9
E00029128,43.6,41.8,0,14.5
E00029129,35,46.3,0.8,17.9
E00029130,49.2,38.1,0,12.7
E00029131,55.2,36.2,0,8.6
E00029133,42.1,40.2,0.9,16.8
E00029134,23.3,55.8,0.8,20
E00029135,12.8,48.2,29.8,9.2
E00029136,1.6,9.8,83.4,5.2
E00029137,4.4,12.5,80.1,2.9
E00029138,19.2,22.3,51.5,6.9
E00029139,17.6,22,50.9,9.4
E00029140,43.2,40.8,4.8,11.2
E00029141,23,30.2,25.4,21.4
E00029142,11.5,26.4,47.1,14.9
E00029143,22.1,37.2,13.3,27.4
E00029144,11.6,27.5,50,10.9
E00029145,18.7,33.6,44,3.7
E00029146,8.5,3.9,80.6,7
E00029147,7,17.4,66.1,9.6
E00029148,24.5,27.5,35.3,12.7
E00029149,8.7,22.6,61.7,7
E00029150,10.8,17.4,64.1,7.8
E00029151,30.6,28.1,5.8,35.5
E00029153,27.7,42,0,30.3
E00029154,17.9,23.1,3.4,55.6
E00029155,20.7,40.7,13.3,25.2
E00029156,16.2,21.8,46.5,15.5
E00029157,4.5,1.5,84.8,9.1
E00029158,9,18.4,52,20.5
E00029159,5.6,10.6,54.6,29.2
E00029160,3.3,10.5,60.3,25.8
E00029161,2.1,1.1,82.4,14.4
E00029162,0,5,90.7,4.3
E00029163,2.3,8.8,83.6,5.3
E00029164,8,4.3,79.1,8.6
E00029165,5.8,11.7,74.2,8.3
E00029167,17.4,24.8,47.1,10.7
E00029168,17.4,25.6,43,14
E00029169,17.7,26.9,45.4,10
E00029170,21.4,19.8,45,13.7
E00029171,6.7,7.3,81.1,4.9
E00029172,9.4,14.8,71.1,4.7
E00029173,26.1,28.8,36.9,8.1
E00029174,26.9,49.7,6.2,17.2
E00029175,12,21.3,29.3,37.3
E00029176,37.5,54.7,0.8,7
E00029177,18.4,22.4,51.2,8
E00029178,20.8,18.3,41.7,19.2
E00029179,38.4,47.8,2.9,10.9
E00029180,21.5,31.4,18.2,28.9
E00029181,17.9,15.9,6,60.3
E00029182,18,23,18.9,40.2
E00029183,19.2,21.7,18.3,40.8
E00029184,35.6,55.4,0,8.9
E00029185,21.3,35.3,11.3,32
E00029186,14.6,23.8,32.3,29.2
E00029187,20.1,50,2.5,27.5
E00029188,46.6,41.7,1,10.7
E00029189,21.2,29.1,11.3,38.4
E00029190,34,46.4,4.1,15.5
E00029191,19.7,40.2,11.5,28.7
E00029192,22.9,29.9,4.2,43.1
E00029193,24.7,46,6.3,23
E00029194,22.3,32.3,6.9,38.5
E00029195,14.9,9.9,66.9,8.3
E00029196,15.5,19.4,35.7,29.5
E00029197,22,42.3,0,35.8
E00029199,30.9,33.1,5.9,30.1
E00029200,27.9,35.8,22.4,13.9
E00029201,23.3,57.9,0,18.8
E00029202,13.8,23.6,48.8,13.8
E00029203,11.1,16,65.3,7.6
E00029204,20.2,36.4,31,12.4
E00029205,29.6,40,14.8,15.6
E00029206,30.1,37.6,14.3,18
E00029207,16.5,30.3,48.6,4.6
E00029208,29,44.4,7.3,19.4
E00029209,7,16.1,69.2,7.7
E00029210,18.3,34.9,33.3,13.5
E00029211,22.5,49.3,19,9.2
E00029212,19.3,44.8,18.6,17.2
E00029262,20.2,31.8,24.8,23.3
E00029263,61.5,29.4,1.8,7.3
E00029270,35.2,53.3,1.6,9.8
E00029272,22.9,65.7,2.9,8.6
E00029284,40.9,43.3,3.1,12.6
E00029285,41.5,50.4,0,8.1
E00029286,38.2,48,1.6,12.2
E00029288,43.5,50,0.9,5.6
E00029290,34.7,47.5,4,13.9
E00029293,10.3,13.5,66.7,9.5
E00029294,7,6,84,3
E00029295,13.3,16.3,59.6,10.8
