areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025905,33.7,3.9,2.9,56.4,3.1
E00025932,27.4,3.1,3.8,55.5,10.1
E00025938,39.3,4.1,6.6,47.3,2.7
E00025942,33,4.2,5.9,53.9,3.1
E00026438,38,7.8,4.5,48,1.7
E00029090,3.2,0,2.8,94,0
E00029093,2.8,0.9,1.1,95.3,0
E00029108,1.1,0,4.4,94.1,0.4
E00029114,4.5,1,4.5,87.7,2.4
E00029117,3.8,1,0.7,94.5,0
E00029119,4.8,0.4,3.6,91.2,0
E00029120,0,0,2.9,97.1,0
E00029122,0,0.3,1.3,96.5,1.9
E00029123,2,0.3,0.3,97.3,0
E00029125,5.9,0,2.6,91.5,0
E00029126,2,0,2.4,95.3,0.4
E00029127,3,0,1.5,92.2,3.3
E00029128,0.4,0,0.4,99.2,0
E00029129,0,0,0.7,98.6,0.7
E00029130,0,0,1.2,98.1,0.8
E00029131,0,0.4,0,99.2,0.4
E00029133,9.2,0.4,2.9,85.7,1.7
E00029134,0.3,0.3,2.4,95.2,1.7
E00029135,4.2,4.2,3.5,83.7,4.4
E00029136,5.3,0,0.6,92.3,1.8
E00029137,2.1,1,3.8,91.7,1.4
E00029138,2,4.1,4.1,89.8,0
E00029139,6.1,1.5,0.8,89.5,2
E00029140,4.8,0,1,93.1,1
E00029141,8.9,8.5,3.8,78.8,0
E00029142,0.4,1.8,1.4,92.1,4.3
E00029143,4.6,5.8,4.6,85.1,0
E00029144,7.2,2.1,2.6,86,2.1
E00029145,2.3,3.8,5.2,87.2,1.5
E00029146,6.1,1.9,4.7,85.4,1.9
E00029147,1.7,3.8,2.7,91.4,0.3
E00029148,0.4,2.5,4.2,92.9,0
E00029149,3,0,2,91.1,4
E00029150,3.3,17.9,3,70.5,5.4
E00029151,7.8,2.4,2.7,85,2
E00029153,3.5,3.1,2.7,90.3,0.4
E00029154,3.6,13.8,0.9,81.8,0
E00029155,8.7,5.6,2.8,81.9,1
E00029156,4.6,1.9,3.7,89.8,0
E00029157,5.8,2.7,6.3,81.3,4
E00029158,5.9,1.5,3.3,87.7,1.5
E00029159,14,4,1.6,79.2,1.2
E00029160,7.9,2.6,3,84.4,2
E00029161,13.2,1.3,3.5,79,2.9
E00029162,2.8,0,13.8,79.4,4.1
E00029163,8.1,2.1,1.5,87.4,0.9
E00029164,1.5,2.1,2.7,90.7,3
E00029165,3.6,6.9,2.7,86,0.9
E00029167,3.9,0,5.3,89,1.8
E00029168,4.5,3.2,5.8,86.3,0.3
E00029169,0.3,1.3,0.3,96,2
E00029170,3.5,0.8,3,91.3,1.4
E00029171,0.8,0.8,2,96,0.4
E00029172,7.8,3.1,1.9,87.2,0
E00029173,12.8,4.3,3.3,77,2.6
E00029174,13.1,0,5.8,81.2,0
E00029175,15.7,13.5,5.9,62.2,2.7
E00029176,2.5,0,3.4,92.8,1.2
E00029177,12.8,1.7,0,82.2,3.3
E00029178,4.7,2.4,9,83.9,0
E00029179,0.9,2.2,2.2,94,0.6
E00029180,6.9,1.1,5.7,86.2,0
E00029181,20.4,0.9,4.5,73.1,1.2
E00029182,8.6,0,2.3,85.5,3.5
E00029183,2.6,3,2.6,88.8,3
E00029184,2.5,0,2.2,95.3,0
E00029185,5.8,1.8,1.4,89.9,1.1
E00029186,1.9,4.6,2.3,90.8,0.4
E00029187,6.5,3.3,3.5,85.7,1.1
E00029188,0,0.4,0.4,97.9,1.3
E00029189,28.7,5.9,3.7,60.9,0.7
E00029190,0.4,0.4,2.2,96.9,0
E00029191,0,0.4,3.4,96.2,0
E00029192,31.6,2.5,1.9,61.3,2.7
E00029193,0.8,0,2.7,96,0.5
E00029194,12.9,3.1,4.4,79.3,0.3
E00029195,4.1,2.1,0,92.2,1.6
E00029196,15.3,0,4.8,77,2.8
E00029197,1.9,1.9,4.8,91.4,0
E00029199,2.7,0,4.5,92.5,0.3
E00029200,3.8,0.6,5.1,90.5,0
E00029201,14.6,3.7,2.7,73.8,5.3
E00029202,13.6,2.2,0.5,83.4,0.2
E00029203,3.5,2.4,0.8,90.5,2.7
E00029204,12.9,2.3,6.3,78.3,0.3
E00029205,3.4,2.3,2.6,88.8,2.9
E00029206,23.6,0.6,3.8,69.7,2.3
E00029207,4.4,2.2,3.8,87.4,2.2
E00029208,4.9,1.1,0,92,1.9
E00029209,3.6,5.7,5.1,85.2,0.3
E00029210,21.4,3.5,4.6,66.1,4.3
E00029211,12.9,3.1,4.2,78.1,1.7
E00029212,20.1,2.7,3.3,70.7,3.3
E00029262,5.7,0,4,88.7,1.7
E00029263,4.4,0,1.5,94.1,0
E00029270,4.9,0.7,3.3,90.8,0.3
E00029272,10.5,3.3,3.3,79.6,3.3
E00029284,6.9,0.7,2,89.5,1
E00029285,7.8,1.7,3.1,87.4,0
E00029286,1.4,1.7,2.4,94.1,0.3
E00029288,13.8,0,0.7,82,3.6
E00029290,2.5,0,0.4,95.4,1.7
E00029293,7.2,1.9,3.9,87,0
E00029294,0.9,2.6,0,91.2,5.3
E00029295,4.9,0,2.3,92.7,0
E00029296,9.7,0.7,3.3,82.9,3.3
E00029297,4,3.4,1.1,91.5,0
E00029299,4.4,1.8,6.6,82.1,5.1
E00029300,3.2,0,2.8,93.9,0
E00029301,2.5,0.8,0.6,94.1,2
E00029303,4.4,2.5,4.1,87.1,1.9
E00029304,5.5,0,2.1,88,4.3
E00029306,4.1,2.6,4.1,86.3,3
E00029308,8.5,0,2.5,86,3
E00029310,6.2,0.4,0.4,92.4,0.4
E00029358,5.8,5.5,8,80.7,0
E00029359,2.9,2.9,2.6,91.2,0.4
E00029360,11.7,0.7,5,82,0.7
E00029361,1.9,0.3,3.1,94.4,0.3
E00029362,13.4,2.7,2.7,79.7,1.4
E00029363,8.1,4.9,1.8,82.1,3.2
E00029364,8.3,1.4,3.6,86.2,0.4
E00029365,4.9,0,4.7,89.5,0.9
E00029366,3.6,2.2,0,88.7,5.5
E00029367,6.9,1.9,3.6,87.6,0
E00029368,1.8,1.4,0.7,96,0
E00029369,0,0,2.7,96.9,0.3
E00029370,4.7,0,2.5,90.9,1.8
E00029371,6.4,2,2.9,88.7,0
E00029373,0,0,3.8,96.2,0
E00029374,1.7,0,4.7,91.8,1.7
E00029375,3,1.9,1.1,93.6,0.4
E00029376,2.3,0,0.4,97,0.4
E00029377,17.1,0.9,1.7,77.2,3.1
E00029378,1.9,0.4,3.4,94,0.4
E00029380,4.1,0.3,1.4,93.1,1
E00029382,4.4,0.4,4.8,88.6,1.8
E00029383,4.8,0,5.1,89.4,0.7
E00029384,3,0,1.7,94.8,0.4
E00029385,3.3,0.3,1.5,94.6,0.3
E00029386,8.2,0,3.3,87.7,0.7
E00029387,4.1,2.6,7,85.2,1.1
E00029388,3.1,0,1.9,90.6,4.4
E00029389,5.2,2.4,1.6,87.3,3.6
E00029390,1.3,0,4.3,93.1,1.3
E00029391,2.8,0.4,3.1,88.2,5.5
E00029392,2.5,0,1.7,92.9,2.9
E00029393,1.3,1.3,3,93.7,0.7
E00029394,8,0,2.4,89.6,0
E00029395,1,0.7,3.5,94.8,0
E00029396,6.7,2.5,1.7,86.8,2.3
E00029397,3.9,0,1.8,94.4,0
E00029448,6.2,1.5,1.2,84.6,6.5
E00029449,3.6,0.4,1.3,92.9,1.8
E00029450,3.2,0.5,3.2,93.2,0
E00029451,4.1,0.3,1.9,93.3,0.3
E00029452,5.2,1.1,3.2,90.5,0
E00029453,6.6,2,1.3,90,0
E00029454,0.7,0,4.3,93.3,1.7
E00029455,3.6,4.2,2.3,87.3,2.6
E00029456,4.6,1.5,5.4,87,1.5
E00029457,4.2,0,3.6,91,1.2
E00029458,6.3,4,2.2,85.7,1.8
E00029459,5.4,3.2,3.2,87.2,1
E00029460,5.1,3.3,6,83.2,2.4
E00029461,7.4,2.3,3.4,81.8,5.1
E00029462,8,1.5,5.8,81.1,3.6
E00029463,3.3,1,5.7,89,1
E00029464,3.8,2.3,4.5,87.2,2.3
E00029465,6.2,1.1,5.5,87.2,0
E00029466,4.8,1.2,3.3,89.6,1
E00029467,7.5,4.2,4.6,80.8,2.9
E00029468,26.3,0,4.5,68.2,1.1
E00029469,4.1,4.1,1.6,90.2,0
E00029470,8.1,2.5,4.7,77.1,7.6
E00029471,6.6,3.1,2.4,85.7,2.1
E00029472,2.7,2.3,5.3,89.3,0.4
E00029474,1.5,1.1,1.1,95.5,0.8
E00029475,4.2,0,3.4,92.1,0.3
E00029476,6.8,0,2.9,89.9,0.4
E00029477,2.6,1.3,3.6,88.9,3.6
E00029478,2.8,0,1.9,95.3,0
E00029479,4.6,1.1,4.9,89.5,0
E00029481,6.6,0,0.9,92.5,0
E00029482,11.9,0,4.4,83.7,0
E00029484,3.9,1.2,2.1,91.8,0.9
E00029485,3.1,1.1,3.6,89.2,3.1
E00029486,15.7,1.4,4.2,68.5,10.2
E00029487,7.8,8.5,6.9,72.1,4.7
E00029488,2.7,3.1,2.3,91.8,0
E00029489,0,2.7,12.6,83.6,1.1
E00029490,1.5,0.4,4.2,93.2,0.8
E00029491,13.7,0,0.6,85.7,0
E00029492,5.7,0.4,1.4,88.7,3.9
E00029493,3.6,0,2.5,92.4,1.5
E00029494,9.4,0,3.1,87.4,0
E00029495,9.5,1,2.9,86.7,0
E00029496,4.4,0.3,2,92.2,1
E00029497,1.9,0,1.4,96.7,0
E00029498,1.1,0.4,1.4,96.8,0.4
E00029499,0,1.7,0,98.3,0
E00029500,6.8,1.5,2.1,89.6,0
E00029501,3.6,0,0.3,93.9,2.3
E00029502,5.2,2.4,2.4,89.6,0.3
E00029503,5.6,0,0,94.4,0
E00029504,7.4,0.9,1.2,88.7,1.8
E00029505,2.8,0,0.9,95.4,0.9
E00029506,11.5,1.6,2.8,81.7,2.5
E00029507,2.8,2.3,0.6,93.2,1.1
E00029508,4.3,5.6,3,87.1,0
E00029509,8,0,2.8,88.9,0.3
E00029510,1,0,3,95.1,1
E00029511,7.8,0.6,0,90.6,1
E00029512,7.2,0.8,5.5,86.5,0
E00029513,5.5,0,0,92.6,1.9
E00029514,3.9,0.4,5.5,90.2,0
E00029515,10.1,0,2,85.9,2
E00029516,6.7,0,0.8,92.2,0.3
E00029517,5.1,1.4,2.3,90.3,0.9
E00029518,10.6,0,2.7,85.9,0.8
E00029519,8.5,0.3,1.3,89.9,0
E00029520,13.1,0,2.5,80.7,3.7
E00029521,0,0.3,2.1,97.6,0
E00029522,2,0,4.1,93.9,0
E00029523,3.3,0,1,95.4,0.3
E00029524,1.3,0.3,3,94.6,0.7
E00029525,5.4,1.4,2.3,89.6,1.4
E00029526,6.9,0,0.5,86.2,6.4
E00029527,4,0.3,2.2,92.2,1.3
E00029528,6.1,2.9,1,90,0
E00029529,5.6,0,1,90.9,2.5
E00029530,2.2,0.4,1.7,94.4,1.3
E00029531,0.3,1.5,1.2,96.4,0.6
E00029532,2.5,0.4,2.5,94.6,0
E00029533,3.5,2.4,1.7,91.7,0.7
E00029534,2.4,3,3.6,86.8,4.2
E00029535,0,1.4,1.8,96.8,0
E00029536,1.2,3.5,1.2,94,0
E00029537,1.2,1.9,2.7,94.2,0
E00029538,7.5,1.4,2.5,87.5,1.1
E00029543,2.8,0.3,1.4,95.6,0
E00029547,8.1,3.7,2.1,83,3.1
E00029549,2.6,3,2.6,87.5,4.3
E00029552,1.2,0,2.4,96.4,0
E00029553,8.6,1.9,1.5,88,0
E00029584,4.2,0.3,1.9,93.5,0
E00029587,0.3,2.4,0,96.4,0.9
E00029590,3.7,0.7,4.4,87.9,3.3
E00029631,15.5,0.4,4.9,72.6,6.6
E00029632,56,1.3,4,31.4,7.3
E00029634,11.6,0,4,80.4,4
E00029635,3.6,2,4.2,89.1,1.1
E00029636,7.2,1.1,2.3,86,3.4
E00029639,9.4,1,2.7,84.6,2.3
E00029640,12.7,1.3,3.2,80.4,2.4
E00029643,5,0,4.3,89.5,1.2
E00029644,2,1.3,3.3,93,0.3
E00029647,0.4,2.6,3.9,93.1,0
