areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00025905,13.2,20.9,65.9
E00025932,11,16.9,72.1
E00025938,16.3,29.3,54.5
E00025942,8.1,26,65.9
E00026438,11.2,16.8,72
E00029090,3.9,31.5,64.6
E00029093,2.8,33.2,64.1
E00029108,3.4,30.8,65.8
E00029114,5,35.7,59.3
E00029117,4.5,26.9,68.7
E00029119,4,23,73
E00029120,3.7,25.7,70.6
E00029122,7,19.4,73.6
E00029123,6.4,30.4,63.2
E00029125,3.4,14.5,82.1
E00029126,0,31.3,68.7
E00029127,2.5,27.5,70
E00029128,4.6,28.4,67
E00029129,1.6,31.1,67.2
E00029130,4.3,31.9,63.8
E00029131,4.3,31,64.7
E00029133,1.9,35.8,62.3
E00029134,3.3,25.8,70.8
E00029135,5.5,25.1,69.4
E00029136,3.6,63.5,32.8
E00029137,7.4,47.4,45.2
E00029138,8.4,31.3,60.3
E00029139,8.6,30.9,60.5
E00029140,7,34.9,58.1
E00029141,2.4,30.6,66.9
E00029142,8,21.6,70.5
E00029143,1.8,37.2,61.1
E00029144,5.2,19.3,75.6
E00029145,8.1,37,54.8
E00029146,4.7,64.1,31.3
E00029147,5.1,25.4,69.5
E00029148,5.8,33,61.2
E00029149,2.5,22.9,74.6
E00029150,2.3,52.6,45
E00029151,6,27.6,66.4
E00029153,3.4,32.8,63.8
E00029154,5.4,31.5,63.1
E00029155,7.4,37.5,55.1
E00029156,5.6,32.2,62.2
E00029157,3.1,61.2,35.7
E00029158,5.8,45.5,48.8
E00029159,1.4,64.7,34
E00029160,4.3,71.3,24.4
E00029161,2.1,55.3,42.6
E00029162,0.7,66.7,32.6
E00029163,1.8,60.6,37.6
E00029164,1.8,39.4,58.8
E00029165,3.3,28.3,68.3
E00029167,4.2,37.8,58
E00029168,2.4,26,71.5
E00029169,3,39.4,57.6
E00029170,6.9,26.7,66.4
E00029171,3,69.7,27.3
E00029172,7.4,27.4,65.2
E00029173,3.6,26.1,70.3
E00029174,6.2,26.2,67.6
E00029175,6.1,46.1,47.8
