geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00140528,0.8,0,0.8,97.6,0.8
E00140599,0.4,0,0,99.6,0
E00140600,0,0,0.4,99.6,0
E00140602,0,0,0,99.5,0.5
E00140641,2.1,0,0.3,97.6,0
E00140643,0.3,0,0,99.7,0
E00140644,0,0,0,100,0
E00140645,0.7,0,0,99,0.3
E00140646,1.4,0,2.5,95,1.1
E00140647,0,0.4,0,99.6,0
E00140649,1.9,0,0,98.1,0
E00140650,0,0,0.3,99.7,0
E00140651,0,0.8,0.4,98.8,0
E00140652,0.3,2.3,0,97.4,0
E00140692,0.4,0,0.6,99,0
E00140693,0,0,0.9,99.1,0
E00140694,0.4,0,1.1,98.2,0.4
E00140695,0,0.4,0.4,99.2,0
E00140696,0.7,0.4,0,98.9,0
E00140698,2.7,0,0.4,96.5,0.4
E00140699,2.4,0,0,97.6,0
E00140700,0.3,0,0,99.7,0
E00140701,0,1.7,0,98.3,0
E00140702,0,0.7,0,99.3,0
E00140703,0,1,0,97.7,1.3
E00140704,0,0,1.8,98.2,0
E00140705,2.5,0,0,97.1,0.4
E00140706,4.3,0,0.8,94.9,0
E00140707,4.3,0,0.7,94.9,0
E00140708,1,0,1,98.1,0
E00140709,1.7,0,0.3,96.9,1
E00140710,0,0,0,100,0
E00140711,0.4,0,0.4,98.9,0.4
E00140718,0.4,0,0,99.6,0
E00140719,0.8,0,1.3,97.9,0
E00140728,0,0,0,98.5,1.5
E00140729,0,0,0,99.5,0.5
E00140730,1,0,1.4,97.6,0
E00140731,0,0,0.6,99.1,0.3
E00140732,0.3,0.3,0.6,98.6,0.3
E00140734,0.7,0,0,99.3,0
E00140735,0.7,0,1.8,97.4,0
E00140736,0,0,0.6,99.4,0
E00140737,0,0,0.8,99.2,0
E00140738,0.5,0,1.8,97.5,0.3
E00140739,0,0,0,99.5,0.5
E00140740,0.8,0,3.8,95.5,0
E00140741,0.8,0,0,99.2,0
E00140742,0,0,0.7,99.3,0
E00140743,0,0.3,0.8,99,0
E00140744,0.5,0.5,1,98,0
E00140745,0,0.8,0.8,98.4,0
E00140746,0,0,0.3,99.4,0.3
E00140747,0,0.4,1.2,98.4,0
E00140748,0,0,0.3,99.3,0.3
E00140749,1.8,0,0,98.2,0
E00141249,0.3,0,0.9,98.7,0
E00141447,1.8,0,0,98.2,0
E00141448,0,0,1.8,97.6,0.6
E00141449,0,0,0.4,99.6,0
E00141450,0,0,0.4,98.9,0.7
E00141482,0,0,0,100,0
E00141484,2.3,0,1.8,95.9,0
E00141485,0,0,0,100,0
E00141487,0,0,0.8,99.2,0
E00141488,1.1,0,0,98.9,0
E00141491,1.3,0,0,97.4,1.3
E00141492,0,0,0,100,0
E00170097,2.9,0,0,97.1,0
E00170098,1.7,0,0,98.3,0
E00170106,0.6,0,1.7,97.8,0
E00170109,2,0.6,3.2,92.1,2
E00189797,4.8,11.2,3.5,73,7.4
E00189841,0,0.3,2.2,97.5,0
E00189861,0,0,0,98.5,1.5
E00189865,0.8,0,1.9,97.2,0
E00189866,0.3,0.3,0.8,98.6,0
E00189876,0,0,0,100,0
E00189877,0.8,0.2,1.3,97.5,0.2
E00189878,1.5,0,2.3,94.5,1.8
E00189894,0.8,0,0,99.2,0
E00189913,1.4,0,0.7,97.9,0
E00189914,3.2,4,0,92.7,0
