geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00140528,23.7,68.4,7.9
E00140599,10.6,77.3,12.1
E00140600,16.9,72.7,10.4
E00140602,14.8,72.8,12.3
E00140641,10.9,75.5,13.6
E00140643,6.7,79.8,13.5
E00140644,16.4,57.4,26.2
E00140645,9.7,74.3,16
E00140646,10.3,73.8,15.9
E00140647,6.3,78.6,15.2
E00140649,10.3,70.1,19.7
E00140650,7.9,76.8,15.2
E00140651,7.4,81.6,11
E00140652,21.5,60.8,17.7
E00140692,19.4,62,18.6
E00140693,11.3,70.9,17.7
E00140694,12.5,68.2,19.3
E00140695,13.4,65.9,20.7
E00140696,8.6,76.6,14.8
E00140698,9.3,52.5,38.1
E00140699,11.8,75.6,12.6
E00140700,8.2,70,21.8
E00140701,13.4,67.1,19.5
E00140702,13,73,14
E00140703,10.7,67,22.3
E00140704,9.5,72.4,18.1
E00140705,10.4,74.5,15.1
E00140706,13.5,51.7,34.8
E00140707,18.3,64.6,17.1
E00140708,13.5,72.1,14.4
E00140709,12.4,67,20.6
E00140710,7.7,81,11.3
E00140711,13.6,71.8,14.6
E00140718,9.2,76.5,14.3
E00140719,10.3,80.6,9.1
E00140728,21.6,69.8,8.6
E00140729,10.9,76.4,12.7
E00140730,13.4,73.3,13.4
E00140731,10,73.3,16.7
E00140732,12,57,31
E00140734,13.7,71.6,14.7
E00140735,6.4,76.6,17
E00140736,10.1,73.9,15.9
E00140737,20.5,76.1,3.4
E00140738,12.5,69.4,18.1
E00140739,12.2,80,7.8
E00140740,8.2,79.6,12.2
E00140741,4.7,79.1,16.3
E00140742,9.7,81.9,8.3
E00140743,9.6,72.6,17.8
E00140744,18,62,20
E00140745,8.9,64.4,26.7
E00140746,8.7,64.6,26.8
E00140747,11.4,73.9,14.8
E00140748,11.4,67.1,21.4
E00140749,7.1,75,17.9
E00141249,10.2,79.7,10.2
E00141447,13.6,74.1,12.3
E00141448,15.3,64.9,19.8
E00141449,4.8,75.2,20
E00141450,15.8,73.7,10.5
E00141482,15.9,70.5,13.6
E00141484,8.7,71.7,19.7
E00141485,11.4,78.9,9.6
E00141487,13.8,70.7,15.5
E00141488,5.7,82.4,11.9
E00141491,11.5,65.4,23.1
E00141492,6.8,76.3,16.9
E00170097,13.6,69.3,17
E00170098,23.2,48.2,28.6
E00170106,23.3,63,13.7
E00170109,18.5,25.9,55.6
E00189797,45.7,22.8,31.5
E00189841,20.9,58.2,20.9
E00189861,4.9,85.2,9.8
E00189865,10,84,6
E00189866,10.3,82.6,7.1
E00189876,5,75,20
E00189877,19.3,61.4,19.3
E00189878,8.2,69.7,22.1
E00189894,6.8,78.1,15.1
E00189913,11.7,69.9,18.4
E00189914,25,50,25
