geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00140528,3.6,18.2,78.2
E00140599,3.7,21.5,74.8
E00140600,7.3,20.9,71.8
E00140602,1,43.1,55.9
E00140641,3.2,22.2,74.6
E00140643,2.7,51.8,45.6
E00140644,1.6,24.4,74
E00140645,2.1,40,57.9
E00140646,0.8,21,78.2
E00140647,4.9,31.1,63.9
E00140649,4.1,35.5,60.3
E00140650,2.7,46.7,50.7
E00140651,2.2,32.6,65.2
E00140652,1.9,44,54.1
E00140692,2,22.7,75.3
E00140693,4.9,23.8,71.3
E00140694,6.4,20.2,73.4
E00140695,4.7,48.1,47.3
E00140696,0,31.9,68.1
E00140698,10.2,48,41.7
E00140699,3.1,42.9,54
E00140700,0.8,26.2,73
E00140701,5.9,36.8,57.3
E00140702,2.6,29.9,67.5
E00140703,6.1,31.1,62.8
E00140704,5.8,26.1,68.1
E00140705,6.5,45.7,47.8
E00140706,4.4,59.5,36.1
E00140707,6,57.5,36.5
E00140708,6.6,39.7,53.6
E00140709,0.8,24.8,74.4
E00140710,0,34.7,65.3
E00140711,2.3,34.6,63.2
E00140718,3.1,29.1,67.7
E00140719,3.4,20.5,76.1
E00140728,3.4,15,81.6
E00140729,1.1,29.5,69.5
E00140730,3.7,21.3,75
E00140731,4.7,18.9,76.4
E00140732,6.8,24,69.2
E00140734,2.3,23.5,74.2
E00140735,2.6,18.4,78.9
E00140736,3.8,29.5,66.7
E00140737,2.8,28.7,68.5
E00140738,1.8,24.1,74.1
E00140739,7.2,33,59.8
E00140740,0,18.2,81.8
E00140741,6.3,22.5,71.2
E00140742,5.8,30.4,63.8
E00140743,4.4,29.3,66.3
E00140744,0,25.6,74.4
E00140745,5.4,30.4,64.3
E00140746,3.5,23.1,73.4
E00140747,2.6,35.9,61.5
E00140748,6.3,21.9,71.9
E00140749,2,25.5,72.5
E00141249,2.9,20.7,76.4
E00141447,2.7,29.1,68.2
E00141448,4.2,30.1,65.7
E00141449,4.3,25.8,69.9
E00141450,5.1,18.6,76.3
E00141482,2.2,32.6,65.2
E00141484,2.4,52,45.7
E00141485,4.8,37.6,57.6
E00141487,5,42.5,52.5
E00141488,4.2,39.6,56.3
E00141491,3.8,24.8,71.4
E00141492,4.7,20,75.3
E00170097,5.7,16.4,77.9
E00170098,4.7,18.7,76.6
E00170106,10,26.3,63.8
E00170109,5.3,22.8,71.9
E00189797,3,15.6,81.5
E00189841,6.9,8.8,84.3
E00189861,0,20.3,79.7
E00189865,4.4,22.1,73.5
E00189866,1.1,36.5,62.4
E00189876,0,63.8,36.2
E00189877,1.1,12.4,86.4
E00189878,4.2,20.7,75.1
E00189894,0,55.9,44.1
E00189913,0.8,32.3,66.9
E00189914,0,25,75
