geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00140528,12.5,48.1,2.9,31.7,4.8
E00140599,13.6,41.2,6.6,37.3,1.3
E00140600,10.6,38.5,6.6,42.9,1.3
E00140602,10.2,37.7,7.2,40.7,4.2
E00140641,15.3,43.8,6.2,32.6,2.1
E00140643,14,33.7,7.8,40.4,4.1
E00140644,9.4,39.2,4.9,46.1,0.4
E00140645,19.8,36.4,6.3,34.4,3.2
E00140646,18.5,31.5,6.7,37.8,5.5
E00140647,15.7,43.5,4.9,32.7,3.1
E00140649,28.4,45.3,7.6,17.3,1.3
E00140650,29.3,32.9,4.6,29.6,3.6
E00140651,25.4,29.7,6.4,38.6,0
E00140652,14.4,48.7,5.9,29.9,1.1
E00140692,14.7,44.4,5.9,33.3,1.6
E00140693,19.6,42.2,5.8,28.7,3.6
E00140694,14.8,40.2,7.9,33.6,3.5
E00140695,22.8,35.8,6.5,32.1,2.8
E00140696,20.5,40.6,9.2,28.1,1.6
E00140698,37.6,39.8,4.1,15.8,2.7
E00140699,21.3,36.9,10.8,27.6,3.4
E00140700,26.5,47.8,5.5,17,3.2
E00140701,27.7,40.6,4.9,22.9,4
E00140702,22.1,43.2,7.7,20.7,6.3
E00140703,22.3,42.3,9.1,25.3,1.1
E00140704,26.5,50.6,6.4,15.3,1.2
E00140705,18.8,37.1,8.5,33,2.7
E00140706,21.6,34.4,4.8,38.8,0.4
E00140707,17.7,37,10.6,31.9,2.8
E00140708,15.7,35.4,9.1,38.7,1.1
E00140709,17.1,43.7,7.1,29.8,2.4
E00140710,20.3,40.2,7.2,29.9,2.4
E00140711,17.7,44,8.2,27.6,2.5
E00140718,13.8,38.5,5.3,39.7,2.8
E00140719,10.7,38.2,5.5,42.2,3.5
E00140728,10.6,46.9,7,33,2.5
E00140729,21.3,46,8,20.7,4
E00140730,14.8,33.3,7.8,40.9,3.2
E00140731,14,45.1,6.8,31.7,2.4
E00140732,13.9,42,7.3,35.1,1.7
E00140734,18,32.9,6.3,41.2,1.6
E00140735,10.9,35.3,7.6,44.1,2.1
E00140736,16.3,32,7.5,44.2,0
E00140737,12.3,39.3,5.7,40.3,2.4
E00140738,13.3,38.8,5.6,42,0.3
E00140739,10.1,34.8,6.2,46.1,2.8
E00140740,18.6,26.5,5.3,49.6,0
E00140741,12.6,37.4,7.8,40.4,1.7
E00140742,15,33.1,4.5,43.6,3.8
E00140743,18.4,25.6,4.2,51.2,0.6
E00140744,9.6,47.3,4.8,36.5,1.8
E00140745,8.2,40,2.7,46.4,2.7
E00140746,15.2,36.6,6.6,41.7,0
E00140747,18.7,40.6,7.8,32.9,0
E00140748,17.6,31.4,7.3,40.2,3.4
E00140749,18.9,27.4,6.3,47.4,0
E00141249,16.1,39.4,7.5,32.6,4.3
E00141447,12.8,38.3,4.6,43.9,0.5
E00141448,22.1,36.5,5.9,32.5,3
E00141449,6.3,31.9,4.8,56.5,0.5
E00141450,6.3,38.4,3.8,50.2,1.3
E00141482,16.3,35.6,8.1,36.3,3.8
E00141484,37,32,4.5,23,3.5
E00141485,25.7,34.5,5.3,32.5,1.9
E00141487,24.3,38.1,7.6,28.6,1.4
E00141488,21.1,32.1,7.7,32.5,6.5
E00141491,19.6,29.6,4.5,46.2,0
E00141492,20.8,27.4,8.9,40.5,2.4
E00170097,13.7,45.3,8.1,31.2,1.7
E00170098,10.2,38.1,6.6,41.6,3.5
E00170106,11,36.1,7.1,43.9,1.9
E00170109,13,53.3,1.7,29.5,2.5
E00189797,8.3,54.2,11.1,23.4,3
E00189841,15.8,53.4,7.2,22.2,1.4
E00189861,18.8,34.8,5.4,37.5,3.6
E00189865,17.3,32.6,9.9,37.4,2.9
E00189866,15.6,38,6.4,37.4,2.5
E00189876,24,37.5,6.3,30.2,2.1
E00189877,6.7,46,3.5,42.8,0.9
E00189878,10.2,43.4,8.8,36.2,1.4
E00189894,26.4,31.1,12.3,23.6,6.6
E00189913,16.8,44,8.6,28,2.6
E00189914,0,54.2,4.8,41,0
