geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00067299,96.1,2.4,1.5,0,0
E00067300,94.6,4,0,0.4,1.1
E00067301,93.9,3.6,0.9,1.2,0.3
E00067302,94.6,1.9,1.9,0.4,1.2
E00067303,96.6,3.1,0,0.3,0
E00067304,94.6,3.7,0.6,1.1,0
E00067305,96.2,2.2,0.6,0.6,0.3
E00067306,93.5,5.2,0.3,0,1
E00067307,94.9,4.8,0.3,0,0
E00067308,95.5,4.5,0,0,0
E00067309,90.1,4.9,1.8,0.4,2.8
E00067310,91.8,3.3,1.4,0.8,2.7
E00067311,94.3,5.1,0,0,0.6
E00067312,93.5,5.4,0.8,0,0.4
E00067313,95.6,4.1,0,0.3,0
E00067314,94.6,4.6,0,0.3,0.6
E00067315,94.8,2.3,1.9,0.3,0.6
E00067316,93,2.6,2.6,0,1.8
E00067317,96.7,2.2,1.1,0,0
E00067319,95.2,4.2,0.3,0.3,0
E00067320,98.8,0.3,0.3,0.6,0
E00067321,87.9,7,3.7,1,0.3
E00067322,87.7,5.9,2,0.9,3.5
E00067323,95.2,3.3,0.9,0.6,0
E00067338,79.7,8.3,2.5,4.6,5
E00067339,92.7,3.6,1,0.5,2.1
E00067341,86.2,6,3.7,3.7,0.3
E00067342,90.4,5.4,2.6,0,1.6
E00067343,84.8,6.5,3.4,2.5,2.9
E00067344,87.2,7.8,1.3,2.7,1.1
E00067345,91.5,6.3,0.3,1.3,0.6
E00067346,91.6,5.2,0.3,1,1.9
E00067347,89.2,6.7,2.4,1,0.7
E00067348,85.9,7.6,5,1.6,0
E00067349,85,8.9,3.1,1,2
E00067350,91.9,5.7,0.8,0.3,1.4
E00067351,90.7,7.8,0,0,1.5
E00067352,87.5,3.6,2.9,3.9,2.2
E00067353,83.9,7,2.5,2.8,3.8
E00067354,80.1,9.3,3.4,1.7,5.5
E00067355,81.5,11.9,2.6,2.6,1.3
E00067356,83,12.4,2.7,1.6,0.3
E00067357,82.5,8.9,4.4,3.8,0.3
E00067358,88.5,5,2.9,3.6,0
E00067359,77.2,7.9,7.4,4.8,2.6
E00067360,86.6,7.1,3.4,2.2,0.7
E00067361,89.2,5.4,2.2,1.4,1.8
E00067362,91.8,5.5,1.6,0,1.2
E00067363,84,6.6,4.7,2,2.7
E00067364,91.1,5.2,2.2,1.1,0.4
E00067365,80.9,5.3,3.2,1.8,8.8
E00067366,81.3,5.6,2.2,6,4.9
