geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00024760,0.7,16.7,47.8,34.8
E00024772,0.7,5.1,33.3,60.9
E00024773,2.1,12.7,53.5,31.7
E00024966,0,3.3,25.8,70.8
E00024967,0,16,69.5,14.5
E00024968,14.9,36,28.9,20.2
E00024971,0,15.3,34.1,50.6
E00024972,0,0.5,41.5,57.9
E00024973,0,15.6,37.5,46.9
E00024974,8.7,44.2,26,21.2
E00024975,7.4,36.8,33.7,22.1
E00024976,0,31.1,55.3,13.6
E00024977,1.8,21.2,66.4,10.6
E00024978,3.9,34.6,40.9,20.5
E00024979,0,13.7,28.2,58.1
E00024996,2.3,22.5,61.2,14
E00024997,0.9,35.3,49.1,14.7
E00024998,0,5.7,26.2,68
E00024999,1.6,42.4,47.2,8.8
E00025000,0,10.1,28.6,61.3
E00025001,1.5,21.2,28,49.2
E00025002,1.5,35.8,53.3,9.5
E00025003,23.2,39,35.4,2.4
E00025004,1.5,35.3,39.3,23.9
E00025005,9.2,40,42.5,8.3
E00031488,0,12.4,71.5,16.1
E00031489,2.9,26.7,49.5,21
E00031490,0.8,18.4,72.8,8
E00031491,16.4,18.2,57.3,8.2
E00031492,0,18.3,61.7,20
E00031493,0.7,53.7,41,4.5
E00031494,0.9,37.3,56.4,5.5
E00031495,1.8,45,46.8,6.4
E00031496,13.7,59.5,22.9,3.8
E00031497,29.7,26.1,39.9,4.3
E00031498,2.3,59.4,28.1,10.2
E00031499,2.7,14.1,67.8,15.4
E00031500,0,29.8,65.2,5
E00031501,5.9,27.8,58,8.3
E00031503,2,32.7,55.1,10.2
E00031504,0,3.9,82.4,13.7
E00031505,1.9,47.1,46.5,4.5
E00031506,0.6,45.4,42.3,11.7
E00031508,2.9,54.3,38.4,4.3
E00031509,3.6,26.1,52.9,17.4
E00031510,4.5,44,46.3,5.2
E00031511,23,38.2,33.9,4.8
E00031512,1.6,37.4,47.8,13.2
E00031513,2.9,55.9,36.8,4.4
E00031514,4.8,44.8,47.2,3.2
E00031516,9.9,52.5,37.6,0
E00031517,2.6,72.6,23.1,1.7
E00031518,2.7,39.8,53.1,4.4
E00031519,14.1,35.6,45.8,4.5
E00031520,2.8,28.2,65.5,3.5
E00031521,2.2,36.5,56.2,5.1
E00031522,0,4.8,88.8,6.4
E00031523,2.3,44.5,46.1,7
E00031524,3.5,38.1,49.6,8.8
E00031525,0.8,4.7,83.5,11
E00031526,1.5,19.7,68.2,10.6
E00031527,0.9,5.2,39.7,54.3
E00031528,0,6.1,50.4,43.5
E00031529,3.3,15.4,63.4,17.9
E00031530,6.7,17.8,65.2,10.4
E00031531,3.1,49,46.9,1
E00031532,0,30.3,62.6,7.1
E00031533,1,11.8,51.7,35.5
E00031534,0,28.8,55.9,15.3
E00031535,0,7.6,87.8,4.6
E00031536,1.3,39.6,42.3,16.8
E00031537,0.9,10.3,76.1,12.8
E00031538,1.6,53.9,40.3,4.2
E00031539,4.9,41.5,50,3.5
E00031540,12.7,38.7,41.5,7
E00031541,0.9,32.8,62.1,4.3
E00031542,20,19,52.4,8.6
E00031543,4.9,41,40.3,13.9
E00031544,0.9,43.5,44.4,11.1
E00031545,2.4,44.4,47.6,5.6
E00031546,2.5,49.4,44.4,3.7
E00031547,0,2.4,90.3,7.3
E00031548,0,21.9,70.1,8
E00031550,0,20.2,52.7,27.1
E00031551,1.7,44.1,45.8,8.5
E00031552,22.1,43.1,31.5,3.3
E00031553,0,6.8,48.9,44.4
E00031554,0,0,47.1,52.9
E00031555,0,3.1,86.9,10
E00031556,4.2,44.4,47.9,3.5
E00031559,5,37.2,44.2,13.6
E00031560,2.7,24.7,32.9,39.7
E00031561,3.1,39.1,44.5,13.3
E00031562,7.1,24.4,54.3,14.2
E00031563,3.9,18.6,70.5,7
E00031564,0,4.7,82.2,13.2
E00031566,0.6,20,69.4,10
E00031567,33.6,35.6,26,4.8
E00031568,11.1,38.9,49.1,0.9
E00031570,0.8,38.9,50.8,9.5
E00031571,0,14.2,75.5,10.4
E00031622,25.2,0.7,61.5,12.6
E00031623,51.5,36.2,10.8,1.5
E00031624,25,50,23.8,1.2
E00031625,28,47.7,18.9,5.3
E00031627,0.9,22.3,54.4,22.3
E00031629,0.8,49.2,40.9,9.1
E00031630,4.8,64.5,28.2,2.4
E00031631,0,49.6,44.5,5.8
E00031632,1.7,54.7,35.9,7.7
E00031633,0,23.9,66.7,9.4
E00031634,9.2,40.8,26,24
E00031635,6,38.3,50.4,5.3
E00031636,0,22.9,56.8,20.3
E00031637,0.4,39.8,26.3,33.5
E00031638,1.4,40.4,53.9,4.3
E00031639,1.8,34.8,61.6,1.8
E00031640,0.9,29.3,64.7,5.2
E00031641,0.8,15,83.5,0.8
E00031642,2.7,40.7,55.8,0.9
E00031643,6.3,12.6,78,3.1
E00031644,0.8,5,89.3,5
E00031645,0.8,0.8,96.2,2.3
E00031646,17.2,21.3,35.3,26.2
E00031647,0.7,20.6,70.6,8.1
E00031648,0.7,19.4,73.9,6
E00031649,27.8,53,19.1,0
E00031650,15.4,23.1,58.1,3.4
E00031651,6.8,44.4,46.2,2.6
E00031652,1.8,47.2,48.2,2.8
E00031653,8.8,28.8,56,6.4
E00031654,0,30.2,56.6,13.2
E00031655,51,38.9,9.4,0.7
E00031656,23.1,57.4,17.8,1.8
E00031657,26.4,52.2,16.3,5.1
E00031658,5.8,69.3,21.2,3.6
E00031659,0.7,17.9,73.1,8.2
E00031660,0.7,27.9,59.6,11.8
E00031661,0.7,21.8,64.6,12.9
E00031662,50,35.5,13.6,0.9
E00031666,0,11.3,78.9,9.8
E00031667,3.9,28.1,46.9,21.1
E00031669,8.9,75.9,14.3,0.9
E00031670,4.1,51.2,42.3,2.4
E00031671,15.1,39.5,44.5,0.8
E00031672,22.7,59.4,16.4,1.6
E00031674,0.7,35.7,60.1,3.5
E00031675,16.9,16.9,64.6,1.5
E00031676,2.9,25.2,67,4.9
E00031678,0.8,21.5,62,15.7
E00031681,2.5,10.2,69.5,17.8
E00031682,0.8,8.8,49.6,40.8
E00031684,1.8,18,56.9,23.4
E00031685,0,26.8,64.7,8.5
E00031686,0.8,41.2,56.3,1.7
E00031687,2.1,7.8,63.8,26.2
E00031688,0,24.6,70.2,5.3
E00031689,3.2,10.5,71,15.3
E00031690,4.4,46.7,43.3,5.6
E00031691,43.5,28.2,26,2.3
E00031692,2.4,27.6,67.7,2.4
E00031693,9.6,42.6,42.6,5.2
E00031694,0,16.8,72.3,10.9
