geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00024760,35.3,16.5,36.7,11.5
E00024772,31.9,12.9,38,17.2
E00024773,44.3,17.1,22.9,15.7
E00024966,36,16.3,34.9,12.8
E00024967,27.3,24.6,27.8,20.3
E00024968,37.7,11.3,25.8,25.2
E00024971,31.1,20.5,31.4,17
E00024972,31.7,22.8,35.5,10
E00024973,35.2,16.9,28.9,19
E00024974,39.1,18.3,20.9,21.7
E00024975,32.1,22,33,12.8
E00024976,34.7,20.8,34,10.4
E00024977,41.4,21.7,23,13.8
E00024978,37.9,21.4,18.6,22.1
E00024979,29.4,22.9,30.1,17.6
E00024996,48.7,18.7,22,10.7
E00024997,36.5,13.9,28.7,20.9
E00024998,28.7,21.6,37.1,12.6
E00024999,38.1,23.8,23,15.1
E00025000,32.7,19.3,31.6,16.4
E00025001,40.6,18.3,27.8,13.3
E00025002,34.5,17.6,27,20.9
E00025003,42.1,30.3,15.8,11.8
E00025004,40.4,16.7,35.6,7.4
E00025005,38.2,25,23.6,13.2
E00031488,43.2,19.8,19.8,17.2
E00031489,37.6,16.5,24.8,21.1
E00031490,49.1,18.2,12.7,20
E00031491,41.8,25.5,10.2,22.4
E00031492,46.3,21.1,17.1,15.4
E00031493,41.7,23,17.3,18
E00031494,47.4,15.8,17.9,18.9
E00031495,37.9,24.2,16.1,21.8
E00031496,40.8,26.2,10.7,22.3
E00031497,48.1,24,14.7,13.2
E00031498,40.8,26.4,15.2,17.6
E00031499,46.4,20.3,15,18.3
E00031500,31.3,25.3,21.7,21.7
E00031501,37.9,24.1,21.8,16.1
E00031503,36.6,22.6,15.1,25.8
E00031504,31.4,23.6,24.3,20.7
E00031505,48.7,19.2,12.8,19.2
E00031506,45,22.1,12.8,20.1
E00031508,43.8,15.4,16,24.7
E00031509,46.6,16.3,12.9,24.2
E00031510,47.1,17.1,14.3,21.4
E00031511,43.2,31.1,11.4,14.4
E00031512,38.9,25.6,15.3,20.2
E00031513,49.1,15.5,12.9,22.4
E00031514,44,19,12,25
E00031516,49,23.5,10.8,16.7
E00031517,57.5,19.5,5.3,17.7
E00031518,51.9,20.3,6.3,21.5
E00031519,49.3,16.7,13,21
E00031520,39.3,24.8,9.4,26.5
E00031521,53.4,19,9.5,18.1
E00031522,39.1,23.2,19.2,18.5
E00031523,48.9,21.2,14.6,15.3
E00031524,38.5,19.8,30.8,11
E00031525,35.1,23.9,18.7,22.4
E00031526,44.9,21.3,20.5,13.4
E00031527,36.1,22.8,29.2,11.9
E00031528,34.3,18.2,33.1,14.4
E00031529,48.2,18.2,21.9,11.7
E00031530,40.6,14.5,21.7,23.2
E00031531,53.2,16.5,17.7,12.7
E00031532,44.9,22.5,18.5,14.1
E00031533,37.2,23.7,22.8,16.3
E00031534,36.9,23.4,26.2,13.5
E00031535,51.5,19.4,11.5,17.6
E00031536,43.6,16,26.6,13.8
E00031537,42,20.3,18.8,18.8
E00031538,47.3,19,14.2,19.5
E00031539,49.3,15.5,12.8,22.3
E00031540,38.7,24.6,14.8,21.8
E00031541,54.2,16.1,16.1,13.6
E00031542,51.5,26.8,9.3,12.4
E00031543,42.6,17.4,20,20
E00031544,34.8,24.7,19.1,21.3
E00031545,48.3,20.8,17.4,13.4
E00031546,46.9,16.8,21.4,14.8
E00031547,44.1,24.4,22,9.4
E00031548,42.9,23.1,22.4,11.6
E00031550,29.5,24.9,30.1,15.5
E00031551,37.3,25.3,21.3,16
E00031552,44.2,20.6,21.2,13.9
E00031553,35.2,23.9,23.9,16.9
E00031554,36.6,18.1,32.2,13.2
E00031555,35.8,25.7,21.4,17.1
E00031556,46.9,17.5,19.4,16.3
E00031559,45.5,19.9,18.5,16.1
E00031560,40.3,15.9,27.4,16.4
E00031561,36.9,17,28.4,17.7
E00031562,35,20.5,31.6,12.8
E00031563,42,21.7,17.5,18.9
E00031564,39.5,23.7,23,13.8
E00031566,41.1,16.7,22.8,19.4
E00031567,44,22,19.8,14.3
E00031568,46.4,16.4,19.1,18.2
E00031570,42.1,23.3,15,19.5
E00031571,39.5,25.4,21.1,14
E00031622,48.6,18.3,14.7,18.3
E00031623,51.6,22.6,8.1,17.7
E00031624,41.7,19.4,23.3,15.5
E00031625,44.9,24.6,11,19.5
E00031627,38.4,20.9,25.6,15.1
E00031629,38.2,19.7,20.4,21.7
E00031630,45.5,14.5,19.1,20.9
E00031631,45.8,25.8,16.8,11.6
E00031632,38.3,13.9,26.1,21.7
E00031633,36.1,20.5,27.7,15.7
E00031634,40.9,19.8,21.1,18.1
E00031635,45.7,14.5,19.6,20.3
E00031636,40.2,19,20.7,20.1
E00031637,34.4,22.1,27.9,15.6
E00031638,42,20.2,18.6,19.1
E00031639,47.5,21.8,16.8,13.9
E00031640,41.3,22.9,13.8,22
E00031641,55.1,13.1,7.5,24.3
E00031642,44,30,10,16
E00031643,51,17,12,20
E00031644,38.7,18.9,13.5,28.8
E00031645,48.8,22.4,5.6,23.2
E00031646,42.3,23.6,19.5,14.6
E00031647,52.4,18.2,6.3,23.1
E00031648,47.1,15.7,15,22.1
E00031649,40.3,12.9,16.1,30.6
E00031650,41.3,15.6,13.8,29.4
E00031651,51,14.6,19.8,14.6
E00031652,34,22.3,28.9,14.8
E00031653,34.5,15,21.2,29.2
E00031654,39.1,19.2,19.9,21.8
E00031655,38.7,29,19.4,12.9
E00031656,48.5,17.5,20.4,13.6
E00031657,38.9,20,25.1,16
E00031658,36.7,17.2,23.4,22.7
E00031659,44.6,14.9,21.6,18.9
E00031660,30.6,25.2,23.1,21.1
E00031661,32.3,25.2,20.6,21.9
E00031662,39.7,25.4,11.1,23.8
E00031666,30.2,27.8,21.9,20.1
E00031667,32.2,25.5,29.5,12.8
E00031669,36.5,36.5,8.1,18.9
E00031670,47,21.7,9.6,21.7
E00031671,31.4,33.3,13.7,21.6
E00031672,42.1,23.7,3.9,30.3
E00031674,46.5,15.8,12.3,25.4
E00031675,44.9,22.8,15,17.3
E00031676,43.6,22.8,12.9,20.8
E00031678,28.5,27,26.3,18.2
E00031681,45.6,23.5,12.5,18.4
E00031682,32.5,24.2,29.2,14.2
E00031684,25.4,19.9,31.8,22.9
E00031685,32.5,18.2,27.3,22.1
E00031686,49.3,22.5,14.1,14.1
E00031687,30.4,24.2,28,17.4
E00031688,32.8,35.3,18.1,13.8
E00031689,31.7,20.7,31.7,15.9
E00031690,19.3,31.6,26.3,22.8
E00031691,35.1,25.7,17.6,21.6
E00031692,33.3,18.8,21,26.8
E00031693,51,24,12.5,12.5
E00031694,37.9,29.3,13.6,19.3
E00031695,30.6,24,20.2,25.1
E00031735,38.8,25.2,21.8,14.3
E00031754,38.4,25.4,21.7,14.5
E00031759,35.2,22.7,30.5,11.7
E00031773,54.8,16.7,8.3,20.2
E00031774,48.5,17.4,13.8,20.4
E00031776,36.3,18.4,30.7,14.5
E00031779,44.3,20.6,12.2,22.9
E00031780,57.8,10.2,7.5,24.5
E00031781,56.2,10.5,12.4,21
E00031782,42.7,14.5,18.8,23.9
E00031783,45.3,14.2,26.4,14.2
E00031784,47.5,18,13.9,20.5
