geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00131960,42.3,46.5,9.9,1.4
E00131961,44.6,45.2,7.3,2.8
E00131962,43.2,46.7,8.9,1.2
E00131964,38.7,41.2,16.8,3.4
E00131965,38,45.3,12,4.7
E00131966,51.5,37.9,8.3,2.3
E00131979,41.6,44.2,12.1,2.2
E00131980,35.4,45.3,16.1,3.1
E00131981,9.4,44.9,31.5,14.2
E00131982,39.9,41.1,14.6,4.4
E00131983,41.5,40.2,11.6,6.7
E00131984,29.1,43.3,20.1,7.5
E00131985,26.3,46.6,15.3,11.9
E00131986,32.2,42.7,16.8,8.4
E00131987,35.2,35.9,23.9,4.9
E00131988,43.4,39.4,14.5,2.7
E00131989,15.5,43.7,29.6,11.3
E00131990,19.7,45.1,24.6,10.7
E00131991,30.6,42.5,22.4,4.5
E00131994,8.5,55.4,31.5,4.6
E00131995,12.8,42.1,30.1,15
E00132002,12.8,51.2,29.9,6.1
E00132005,13.4,50.4,24.4,11.8
E00132006,11.1,42.2,35.6,11.1
E00132011,12,47.3,32.3,8.4
E00132012,12.4,36.6,32.4,18.6
E00132013,3.9,32.9,38.2,25
E00132021,16.9,35.4,36.9,10.8
E00132022,8.8,37.1,36.1,18
E00132023,13.7,37.6,35,13.7
E00132024,4.6,36,34.5,24.9
E00132025,6.2,37,37,19.8
E00132027,8.3,36.4,37.1,18.2
E00132029,24.8,46.9,20.7,7.6
E00132030,30.3,50,16.7,3
E00132032,42.5,45.7,11.8,0
E00132034,11.9,47,31.9,9.2
E00132036,11.9,33.3,34.5,20.2
E00132037,3.6,36.3,32.7,27.4
E00132038,12.4,46,30.1,11.5
E00132039,28,56,12,4
E00132040,40,43.1,10.6,6.3
E00132041,11.3,51.3,28.7,8.7
E00132042,5.5,47.3,29.1,18.1
E00132043,9.4,39.8,37.6,13.3
E00132044,7.8,48.1,34.9,9.3
E00132045,10.1,47.8,31.9,10.1
E00132046,20.9,50.4,21.7,7
E00132047,8.5,42.9,34.5,14.1
E00132048,10.9,43.5,27.2,18.4
E00132049,31.1,39.5,18.5,10.9
E00132061,13.3,49.2,30,7.5
E00132062,38.2,41.8,14.5,5.5
E00132063,37.3,41.2,17.6,3.9
E00132064,57.6,33.3,8.1,1
E00132065,47.3,47.3,5.3,0
E00132066,50.3,39,8.2,2.5
E00132067,22.5,42.5,30,5
E00132068,30,44.5,20,5.5
E00132069,18.2,52.1,20,9.7
E00132070,22.4,40.3,28.4,9
E00132071,44.9,39,11,5.1
E00132072,25.8,43.9,24.9,5.4
E00132073,21.2,53.4,21.6,3.8
E00132074,15.1,47.4,27.6,9.9
E00132075,21.3,47.2,23.6,7.9
E00132076,16.8,42,35.1,6.1
E00132077,15.8,45.1,29.3,9.8
E00132078,23.1,41.3,25.6,9.9
E00132079,37.7,45.7,13.8,2.9
E00132080,48.2,30.6,17.6,3.5
E00132081,41.9,35.5,17.7,4.8
E00132082,21.6,46,18.7,13.7
E00132083,44.8,34.3,14.9,6
E00132084,33.6,29.5,28.7,8.2
E00132085,24.1,53.9,17,5
E00132086,5.1,47.8,35.5,11.6
E00132088,5.5,38.8,41.6,14.2
E00132089,19.3,49.4,22.9,8.4
E00132090,12.9,49.7,22.6,14.8
E00132091,9.5,47.9,32.1,10.5
E00132092,37.4,46.1,13,3.5
E00132093,52.8,37.6,8.8,0.8
E00132094,44,45.6,7.2,3.2
E00132095,52.1,32.2,11.6,4.1
E00132096,40.3,37.8,19.3,2.6
E00132097,6.9,49.6,30.5,13
E00132098,15.5,41.9,33.3,9.3
E00132099,14.3,49,29.1,7.7
E00132100,36.2,39.1,16.7,8
E00132101,40.2,43.4,13.9,2.5
E00132102,28.1,42.1,22.3,7.4
E00132103,19.5,46.3,26,8.1
E00132104,35.4,41.7,15.3,7.6
E00132105,44.4,38.9,11.9,4.8
E00132106,37.1,36.4,17.4,9.1
E00132107,36.1,42.9,16.5,4.5
E00132108,17.4,47,26.1,9.6
E00132109,43.1,43.1,10,3.8
E00132110,36.1,41.4,16.5,6
E00132111,8.5,26.4,45.7,19.4
E00132112,9.1,37,30.3,23.6
E00132113,4.7,32.8,32,30.5
E00132115,6.6,35.1,40.4,17.9
E00132116,4.5,30.6,33.3,31.5
E00132117,9.5,44.6,34.7,11.3
E00132118,3.3,33.1,37.2,26.4
E00132119,10.3,48.3,28.7,12.6
E00132120,23.2,44.9,25.4,6.5
E00132121,9.7,50.5,28.5,11.3
E00132123,10.1,43.6,32.9,13.4
E00132124,5.9,40.1,37.4,16.7
E00132125,9.2,53.8,29.2,7.7
E00132128,12.1,36.2,40.9,10.7
E00132129,44.4,34.9,15.9,4.8
E00132130,37.8,47.4,13.5,1.3
E00132131,52.6,38.5,5.8,3.2
E00132132,14.5,51.3,29.1,5.1
E00132133,11.1,45.2,33.3,10.3
E00132134,22,48.8,25.2,4.1
E00132135,24.9,46.3,23.9,4.9
E00132136,35.5,52.9,10.7,0.8
E00132137,32.8,43.7,16,7.6
E00132138,26,42.7,26,5.2
E00132139,49.1,40.9,9.1,0.9
E00132140,39.4,42.3,13.9,4.4
E00132141,9.2,45,32.5,13.3
E00132142,25.2,46.1,20,8.7
E00132143,33.3,36.6,24.4,5.7
E00132144,26.4,48.8,20.2,4.7
E00132145,8.7,26.1,44.2,21
E00132146,35.6,44.1,16.9,3.4
E00132147,20.5,37.8,29.9,11.8
E00132148,7.5,48.4,31.7,12.4
E00132149,5.1,38.5,40.2,16.2
E00132151,7.8,45.3,25.8,21.1
E00132152,10,49.2,30.8,10
E00132153,7.2,38.7,43.2,10.8
E00132201,9.3,49.3,31.4,10
E00132202,16.4,55,26.3,2.3
E00132204,2,54.5,41.4,2
E00132207,0,36.2,27.7,36.2
E00132208,6.8,42.7,32,18.4
E00132209,8.9,47.2,29.3,14.6
E00132210,8,40.8,39.3,11.9
E00132211,31.9,39.8,15.9,12.4
E00132212,28.6,40.5,24.6,6.3
E00132213,6.7,31.7,42.1,19.5
E00132214,13.4,49.7,24.8,12.1
E00132215,5.4,53,36.7,4.8
E00132217,10.9,61.9,19,8.2
E00132218,5.6,35.9,40.8,17.6
E00132228,6.7,34.5,38.7,20.2
E00132229,12.7,31.3,38.8,17.2
E00132230,7.9,26.2,42.1,23.8
E00132231,7.1,37,41.7,14.2
E00132232,7.8,34.7,37.1,20.4
E00132233,9.9,27.7,34.8,27.7
E00132234,4.1,32.7,40.8,22.4
E00132347,3.5,38.8,36.5,21.2
E00132348,9.4,33.6,38.3,18.8
E00132349,2.5,30.9,48.1,18.5
E00132942,6.5,34,43.7,15.8
E00132943,11.2,38.4,38.4,12
E00132944,32.2,52,10.7,5.1
E00132945,7.1,40.2,42,10.7
E00132946,4.5,33.3,36.4,25.8
E00132947,8.1,43.6,33.7,14.5
E00132948,13.3,39.9,29.4,17.5
E00132949,14.6,42.2,31.9,11.4
E00133029,12,43.5,29.9,14.7
E00133030,13,38,35.9,13
E00133032,10.3,49.7,24.2,15.8
E00133033,10,43.3,34.2,12.5
E00133034,11.6,43.4,30.2,14.8
E00133035,14.8,41.4,31.4,12.4
E00133036,3.5,38,43,15.5
E00133037,15.2,46.4,24,14.4
E00133038,30.5,55.2,11.4,2.9
E00133039,8.2,38.2,40.6,12.9
E00133040,9.9,42.7,29.8,17.6
E00133041,11.9,44.6,36.9,6.5
E00133042,13.4,43.7,31.9,10.9
E00133043,0,28.6,35.7,35.7
E00133045,4.7,29.4,37.6,28.2
E00133069,6.9,44,34.9,14.3
E00133070,4.4,26,42.2,27.5
E00133074,5.9,38.6,35.1,20.3
E00133075,2.9,32.4,43.9,20.8
E00133089,6.4,43.1,32.1,18.3
E00133090,5.8,30.3,37.4,26.5
E00133091,9.7,40.7,31,18.6
E00133092,3.5,36.9,39,20.6
E00133155,4.5,36,27,32.6
E00133263,12.1,38.3,30.9,18.8
E00169322,34.6,50.5,10.3,4.7
E00169323,36.4,41.1,15,7.5
E00169324,19.6,48,26.4,6.1
E00169325,16.1,49.6,27,7.3
E00169326,10.1,53.5,24.8,11.6
E00169339,15.3,47.1,29.4,8.2
E00169340,4.5,47.7,39.8,8
