geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00131960,31.4,25.7,21.4,21.4
E00131961,38.5,33.5,15.6,12.3
E00131962,25.3,28.2,21.8,24.7
E00131964,39.5,26.1,16.8,17.6
E00131965,34.7,28.7,17.3,19.3
E00131966,34.8,31.1,16.7,17.4
E00131979,36.8,29,20.8,13.4
E00131980,21,31.5,25.9,21.6
E00131981,19.8,46.8,15.1,18.3
E00131982,24.2,30.6,22.3,22.9
E00131983,32.7,35.8,13.6,17.9
E00131984,16.3,22.2,33.3,28.1
E00131985,33.1,29.7,15.3,22
E00131986,11,22.6,15.1,51.4
E00131987,8.5,23.2,18.3,50
E00131988,32.3,20.2,24.7,22.9
E00131989,16.4,37.1,12.9,33.6
E00131990,31.5,29.8,21,17.7
E00131991,32.1,38.8,15.7,13.4
E00131994,32.6,45.7,17.1,4.7
E00131995,21.2,32.6,15.9,30.3
E00132002,19.4,42.4,17.6,20.6
E00132005,32.8,45.4,10.9,10.9
E00132006,17.6,34.6,19.1,28.7
E00132011,31.1,38.9,15.6,14.4
E00132012,25.3,43.2,17.1,14.4
E00132013,19.7,44.7,11.8,23.7
E00132021,32.3,26.2,21.5,20
E00132022,28.9,46.4,11.3,13.4
E00132023,23.9,49.6,14.5,12
E00132024,22.3,51.5,13.9,12.4
E00132025,22.2,50.6,8.6,18.5
E00132027,25.8,43.2,15.2,15.9
E00132029,45.1,36.1,9,9.7
E00132030,35.1,26.7,18.3,19.8
E00132032,44.2,27.9,14.7,13.2
E00132034,18.4,36.8,21.1,23.8
E00132036,33.7,34.9,15.7,15.7
E00132037,19.6,54.8,13.7,11.9
E00132038,27,45.2,4.3,23.5
E00132039,26.4,32.8,21.6,19.2
E00132040,43.5,28.6,12.4,15.5
E00132041,25.4,43,13.2,18.4
E00132042,16.5,35.2,14.8,33.5
E00132043,18.7,38.5,10.4,32.4
E00132044,24.2,39.1,17.2,19.5
E00132045,27.5,37,15.9,19.6
E00132046,31,34.9,20.6,13.5
E00132047,26.3,38.9,14.9,20
E00132048,35.4,41.5,14.3,8.8
E00132049,45.8,29.7,12.7,11.9
E00132061,23.1,28.9,25.6,22.3
E00132062,34.4,33.7,16,16
E00132063,25,37.5,15.8,21.7
E00132064,41.6,32.5,15.7,10.2
E00132065,56.1,30.3,9.1,4.5
E00132066,43.9,26.8,15.3,14
E00132067,24.2,29.8,26.1,19.9
E00132068,38.5,28.2,14.5,18.8
E00132069,19,28,23.2,29.8
E00132070,22.4,23.1,20.1,34.3
E00132071,47.5,21.2,17.8,13.6
E00132072,30.1,27.4,19.6,22.8
E00132073,31.6,34.4,16.7,17.2
E00132074,15.2,37.7,16.6,30.5
E00132075,27.6,29.1,21.3,22
E00132076,33.1,30.1,14.3,22.6
E00132077,20.8,35.4,22.3,21.5
E00132078,30,31.7,14.2,24.2
E00132079,37.9,28.6,10,23.6
E00132080,53.5,22.1,9.3,15.1
E00132081,34.4,33.6,14.4,17.6
E00132082,36.2,34.8,14.5,14.5
E00132083,43.3,29.1,17.9,9.7
E00132084,35.2,23,12.3,29.5
E00132085,29.1,30.5,17,23.4
E00132086,14.4,36,21.6,28.1
E00132088,13.6,38.2,22.3,25.9
E00132089,22.3,39.8,24.7,13.3
E00132090,34.2,40.3,14.8,10.7
E00132091,22.8,37.6,16.9,22.8
E00132092,22.4,31.9,20.7,25
E00132093,47.2,23.2,16,13.6
E00132094,50.8,34.7,6.5,8.1
E00132095,27.3,32.2,27.3,13.2
E00132096,39.3,22.6,17.9,20.1
E00132097,21.4,47.3,15.3,16
E00132098,23.1,41.5,16.9,18.5
E00132099,22.7,43.9,17.7,15.7
E00132100,32.6,28.3,16.7,22.5
E00132101,35.5,34.7,19,10.7
E00132102,42.1,38,9.9,9.9
E00132103,24.2,33.1,19.4,23.4
E00132104,23.4,24.8,21.4,30.3
E00132105,24,17.8,20.2,38
E00132106,30.6,26.1,15.7,27.6
E00132107,21.6,32.8,22.4,23.1
E00132108,35.7,39.1,9.6,15.7
E00132109,30.2,35.7,17.1,17.1
E00132110,22,40.2,15.2,22.7
E00132111,26.4,43.4,9.3,20.9
E00132112,28.3,43.4,9,19.3
E00132113,19.5,44.5,19.5,16.4
E00132115,15,44.4,18.3,22.2
E00132116,18,43.2,15.3,23.4
E00132117,30.9,39.9,15.2,13.9
E00132118,19.5,38.2,19.5,22.8
E00132119,34.5,41.4,12.1,12.1
E00132120,38.4,32.6,10.9,18.1
E00132121,34.8,41.7,8,15.5
E00132123,29.8,41.7,12.6,15.9
E00132124,22.4,38.1,17.5,22
E00132125,28.2,46.6,13.7,11.5
E00132128,21.5,40.9,22.1,15.4
E00132129,24.4,30.1,21.1,24.4
E00132130,38.9,33.8,15.9,11.5
E00132131,43.9,34.8,7.1,14.2
E00132132,27.8,29.6,14.8,27.8
E00132133,25.4,44.4,16.7,13.5
E00132134,35,41.5,9.8,13.8
E00132135,24.4,31.7,19,24.9
E00132136,47.5,37.5,8.3,6.7
E00132137,23.3,36.7,15.8,24.2
E00132138,8.3,22.9,29.2,39.6
E00132139,52.3,22,15.6,10.1
E00132140,33.6,27.6,20.9,17.9
E00132141,28.3,33.3,20.8,17.5
E00132142,36.4,39,11.9,12.7
E00132143,44.4,31.5,10.5,13.7
E00132144,27.7,28.5,15.4,28.5
E00132145,19.6,41.3,15.9,23.2
E00132146,40.8,25.8,14.2,19.2
E00132147,38.9,25.4,14.3,21.4
E00132148,29.4,39.4,18.1,13.1
E00132149,16.9,40.7,22.9,19.5
E00132151,13,28.2,27.5,31.3
E00132152,29.2,37.5,14.2,19.2
E00132153,20.5,47.3,15.2,17
E00132201,37.9,42.9,9.3,10
E00132202,26.2,26.2,22.1,25.6
E00132204,6.9,26.5,28.4,38.2
E00132207,31.9,36.2,17,14.9
E00132208,19.8,46.5,11.9,21.8
E00132209,25.2,39,17.1,18.7
E00132210,22,42.5,16.5,19
E00132211,38.6,36.8,9.6,14.9
E00132212,36,34.4,12,17.6
E00132213,15.8,41.2,21.2,21.8
E00132214,34.8,43,10.1,12
E00132215,14.5,41.2,15.8,28.5
E00132217,30.8,29.5,19.2,20.5
E00132218,23.9,52.8,14.1,9.2
E00132228,35.2,29.5,14.8,20.5
E00132229,30.3,36.4,18.9,14.4
E00132230,19.5,56.3,12.5,11.7
E00132231,26.2,49.2,8.7,15.9
E00132232,25.3,54.2,12.7,7.8
E00132233,29.4,34.3,16.8,19.6
E00132234,30.6,51,4.1,14.3
E00132347,21.2,45.9,15.3,17.6
E00132348,18.5,57.5,13,11
E00132349,17.1,40.2,19.5,23.2
E00132942,19.2,42.7,16.9,21.1
E00132943,29.6,37.6,12,20.8
E00132944,52.3,28.2,8.6,10.9
E00132945,24.5,50,13.6,11.8
E00132946,25.8,51.5,6.1,16.7
E00132947,27.7,37,16.8,18.5
E00132948,23.7,36.7,12.2,27.3
E00132949,31.9,37.9,13.2,17
E00133029,25.8,42.9,15.9,15.4
E00133030,32.1,45.1,12,10.9
E00133032,29.7,52.7,12.1,5.5
E00133033,20.2,55.5,16,8.4
E00133034,31.2,42.5,14,12.4
E00133035,26.8,35.7,20.8,16.7
E00133036,24.6,44.4,18.3,12.7
E00133037,38.8,42.1,11.6,7.4
E00133038,52.8,35.8,8.5,2.8
E00133039,32.5,42.8,12.7,12
E00133040,32.1,32.1,17.6,18.3
E00133041,30.6,42.9,11.8,14.7
E00133042,27.6,40.7,10.6,21.1
E00133043,15.5,40.8,16.9,26.8
E00133045,15.3,51.8,14.1,18.8
E00133069,25.7,49.7,13.1,11.4
E00133070,21.8,49.5,12.4,16.3
E00133074,32.8,35.3,13.9,17.9
E00133075,17.1,44.6,20,18.3
E00133089,27.8,43.5,17.6,11.1
E00133090,20,49.7,13.5,16.8
E00133091,22.8,41.2,12.3,23.7
E00133092,25.5,43.4,16.6,14.5
E00133155,14.8,43.2,14.8,27.3
E00133263,25.5,43.6,12.8,18.1
E00169322,32.4,38.9,15.7,13
E00169323,27.4,25.7,14.2,32.7
E00169324,26.5,36.1,17.7,19.7
E00169325,23.5,33.1,21.3,22.1
