geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00131960,8.9,17.2,62.8,11.1
E00131961,9.3,16.7,64.7,9.3
E00131962,3.2,15.9,69.4,11.5
E00131964,5.1,14,70.6,10.3
E00131965,7.5,14.5,64.5,13.5
E00131966,7.5,16.9,68.1,7.5
E00131979,10.1,17.6,64.8,7.5
E00131980,5.2,19.1,62.4,13.3
E00131981,5.9,20.4,57.9,15.8
E00131982,2.9,14.7,69.7,12.6
E00131983,4.8,11.1,72,12.1
E00131984,3.7,20.7,68.6,6.9
E00131985,9,12.7,72.3,6
E00131986,8.2,21.4,63.8,6.6
E00131987,7,22.1,66.3,4.5
E00131988,10.4,18.3,61.3,10
E00131989,5.6,20.8,66.2,7.4
E00131990,4.6,19.2,62.9,13.2
E00131991,5.3,24.6,58.8,11.4
E00131994,8.7,21.2,54.8,15.4
E00131995,9.8,22.1,61.3,6.7
E00132002,5.9,16.3,63.8,14
E00132005,9.3,24.3,57,9.3
E00132006,5.2,24.9,59.6,10.4
E00132011,11.5,21,46.5,21
E00132012,13.6,14.4,53,18.9
E00132013,13.8,12.8,57.4,16
E00132021,9.9,14.1,67.6,8.5
E00132022,9.6,21.3,55.3,13.7
E00132023,15.8,20.8,50.8,12.5
E00132024,10.2,16.5,49,24.3
E00132025,15.1,15.1,53.5,16.4
E00132027,8.9,21.9,58.9,10.3
E00132029,6.5,22.8,58.7,12
E00132030,10.9,27.7,55.5,5.9
E00132032,7.5,23.8,56.3,12.5
E00132034,5.6,25.7,57,11.6
E00132036,9.2,18.4,47.1,25.3
E00132037,7.4,25.9,52.4,14.3
E00132038,5.8,27.3,57,9.9
E00132039,7.7,19.4,58.7,14.2
E00132040,7.5,24.1,58.6,9.8
E00132041,7.5,24.5,57.5,10.4
E00132042,6.1,19,63.5,11.4
E00132043,9.5,17,62.5,11
E00132044,9.5,21,56.2,13.3
E00132045,9.6,20.4,59.9,10.2
E00132046,7.4,17.8,63,11.9
E00132047,8.6,14.5,62.9,14
E00132048,10.7,27,53.3,9
E00132049,3.1,15.6,69.5,11.7
E00132061,6,19.9,61.6,12.6
E00132062,5.5,15.5,64.5,14.5
E00132063,6,12.4,72.6,9
E00132064,8.9,15,62.3,13.8
E00132065,2.6,15,66,16.3
E00132066,10.3,19.4,62.3,8
E00132067,13.2,16.8,59.5,10.5
E00132068,12.6,17,57,13.3
E00132069,9.6,20.2,57.8,12.4
E00132070,6,17.4,65.2,11.4
E00132071,5.5,20.9,65.9,7.7
E00132072,7,19.4,61.6,12
E00132073,5,15.4,67.4,12.1
E00132074,6.9,23.4,58.4,11.3
E00132075,6.8,27.1,50.4,15.8
E00132076,6.1,22.7,53.8,17.4
E00132077,5.5,23.4,57.9,13.1
E00132078,4.3,21,63.8,10.9
E00132079,7.1,16.9,62.3,13.6
E00132080,1.4,22.9,55.7,20
E00132081,14,16,63.3,6.7
E00132082,6.6,22.1,63.2,8.1
E00132083,12.1,26.2,55.1,6.5
E00132084,4.1,23,64.2,8.8
E00132085,10.9,24.8,58.1,6.2
E00132086,8.2,17.3,63.2,11.4
E00132088,6.5,20.8,59.5,13.3
E00132089,6.9,17.4,67.9,7.8
E00132090,7.1,19.6,61.9,11.3
E00132091,8.5,17.3,59.7,14.5
E00132092,4.8,12.7,67.7,14.8
E00132093,0,26.4,64.8,8.8
E00132094,8.3,13.3,66.7,11.7
E00132095,4.9,18.2,66.4,10.5
E00132096,5.6,19.4,61.9,13.1
E00132097,7.1,21.4,62.9,8.6
E00132098,6.9,20.8,60.8,11.5
E00132099,9.4,18.9,55.2,16.5
E00132100,5.8,15.8,66.7,11.7
E00132101,8.5,21.4,62.4,7.7
E00132102,7.9,24.7,55.1,12.4
E00132103,9.5,19,63.3,8.2
E00132104,6.4,21.1,63.2,9.4
E00132105,6.3,18.8,65.2,9.7
E00132106,7.2,11.1,72.1,9.6
E00132107,4.8,9.6,71.6,13.9
E00132108,6.3,17.9,65.2,10.7
E00132109,4,20.2,63.7,12.1
E00132110,7.4,15.3,65,12.3
E00132111,10.6,22,53.7,13.8
E00132112,6.1,19.6,59.5,14.9
E00132113,11.7,22.1,50.3,15.9
E00132115,10.1,16.5,51.6,21.8
E00132116,14.4,28.8,42.4,14.4
E00132117,6.2,16.7,57.7,19.4
E00132118,19,19,44.9,17
E00132119,7.5,16.8,61.8,13.9
E00132120,5.5,28.2,52.7,13.6
E00132121,11.3,23.2,52.3,13.2
E00132123,6.4,23.4,56.1,14
E00132124,10.8,24.6,51.9,12.7
E00132125,12.2,17.9,62.6,7.3
E00132128,5.3,21.8,58.7,14.1
E00132129,9,19.6,60.3,11.1
E00132130,5.7,14.1,64.1,16.1
E00132131,11.5,21.2,59.6,7.7
E00132132,11.4,18.9,58.3,11.4
E00132133,4.2,18.6,62.3,15
E00132134,7.5,16.8,58.9,16.8
E00132135,8.5,18.8,59.8,12.8
E00132136,12.9,21.2,52.9,12.9
E00132137,7.2,20.4,67.8,4.6
E00132138,7.6,26.4,56.3,9.7
E00132139,3.9,16.7,68.6,10.8
E00132140,4.7,13.6,67.5,14.2
E00132141,6.7,27.5,55.8,10
E00132142,5.5,19.5,57.8,17.2
E00132143,11.7,27.2,56.3,4.9
E00132144,12.1,28,50,9.8
E00132145,8.7,28,44.7,18.6
E00132146,14.1,16.5,61.2,8.2
E00132147,8.1,17.7,66.9,7.3
E00132148,9.3,22.7,51.3,16.7
E00132149,8.7,22.1,54.4,14.8
E00132151,8.5,21.6,62.3,7.5
E00132152,5.5,17,61.2,16.4
E00132153,8.4,26,53.4,12.2
E00132201,7.1,21.2,61.9,9.7
E00132202,12.4,17,60.3,10.3
E00132204,9.8,12.4,68.6,9.2
E00132207,8.5,19.1,53.2,19.1
E00132208,8.6,15.5,63.8,12.1
E00132209,11.3,22.6,50.9,15.1
E00132210,10,16.2,62.7,11.2
E00132211,8.3,27.4,51.2,13.1
E00132212,7.8,20.6,56.9,14.7
E00132213,10,22.2,55.7,12.2
E00132214,16.4,21.1,46.9,15.6
E00132215,9.4,16.6,59.6,14.3
E00132217,6.2,18.5,65.4,9.9
E00132218,12.1,17.4,56.1,14.4
E00132228,10.9,25.5,46,17.5
E00132229,10.6,13.9,55.6,19.9
E00132230,12.2,20.4,51.7,15.6
E00132231,10.1,26.8,49.3,13.8
E00132232,12.7,19,48.6,19.7
E00132233,16.7,16.7,45.7,21
E00132234,13.6,15.9,52.3,18.2
E00132347,18.7,22,42.9,16.5
E00132348,14,19.6,49.7,16.8
E00132349,13.2,18.4,44.7,23.7
E00132942,10.3,20.2,52,17.5
E00132943,10.8,20.9,56.1,12.2
E00132944,18.3,21.5,49.5,10.8
E00132945,7.1,25,48.2,19.6
E00132946,14.6,18.3,47.6,19.5
E00132947,13.2,17.4,53.7,15.8
E00132948,7.1,22.1,59.1,11.7
E00132949,9.4,21,52.2,17.4
E00133029,11.4,24,53.7,10.9
E00133030,7.2,24.5,53.2,15.1
E00133032,13,20.3,49.6,17.1
E00133033,11.2,20.6,51.4,16.8
E00133034,7.6,18.6,56.6,17.2
E00133035,9,19.8,59.9,11.3
E00133036,12.3,17.4,58,12.3
E00133037,8.9,19.8,41.6,29.7
E00133038,5.3,23.7,55.3,15.8
E00133039,9.2,19,56.3,15.5
E00133040,14.4,17.6,52.9,15
E00133041,10.1,19.6,57.7,12.5
E00133042,11.3,21.7,52.8,14.2
E00133043,14.4,20,47.8,17.8
E00133045,13.7,14.7,49.5,22.1
E00133069,11,14.4,53.4,21.2
E00133070,12.8,16.2,52.1,18.8
E00133074,10.1,18.4,50.7,20.8
E00133075,16.6,16.6,53.8,13.1
E00133089,13.5,18.9,50.5,17.1
E00133090,14.3,18.5,53.4,13.8
E00133091,5.1,14.5,63.2,17.1
E00133092,10.2,17.5,51.8,20.4
E00133155,15.4,22.1,43.3,19.2
E00133263,11,22.6,49,17.4
E00169322,8.7,13.7,67.1,10.6
E00169323,5.5,13.1,67.3,14.1
E00169324,6,19,62,13
E00169325,6.8,23.6,55.3,14.3
E00169326,7.5,19.1,52.6,20.8
E00169339,17,21,51,11
E00169340,6.3,15.4,63.6,14.7
E00169341,9.8,19.5,52.4,18.3
E00169342,6.8,19.8,57.4,16
E00169343,4.7,18.6,60.5,16.3
E00169347,16.7,11.9,54.8,16.7
E00185273,7.4,22.3,52,18.3
E00185286,0,15.8,69.5,14.7
E00185291,2.7,11.9,70.3,15.1
E00185298,4.3,27.1,55.7,12.9
E00185302,7.9,19.7,54.1,18.3
E00185334,6,16,66.7,11.3
E00185335,11.9,15.1,57.1,15.9
E00185337,8.4,23.5,60.8,7.2
E00185351,4.4,12.4,70.2,12.9
E00185358,0,24.6,64.9,10.5
E00185362,8.5,19.1,59.6,12.8
E00185372,11.8,21.8,50,16.4
E00185375,1.3,7.1,77.1,14.5
E00185376,9.6,19.7,62.4,8.3
E00185382,7.4,12.4,65.3,14.9
E00185384,10,23.3,50.7,16
E00185389,12.8,18.2,58.1,10.8
E00185403,8.6,16.9,59.7,14.8
E00185413,6.6,16.8,59.3,17.4
E00185415,9.4,23.3,56,11.3
E00185416,5,17.5,65,12.5
E00185421,6.6,14.3,59.3,19.8
E00185424,7.8,15.1,64.9,12.2
E00185425,4,16,67.5,12.5
E00185434,6.2,22.3,53.1,18.5
E00185435,9.1,24.2,48.5,18.2
E00185441,5.6,21.3,61.9,11.2
E00185444,6.3,15.2,59.5,19
E00185445,5.2,24.1,58.6,12.1
E00185448,10.2,16.8,57.4,15.6
