geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00131960,18.1,38.2,32.6,11.1
E00131961,41.2,40.7,15.3,2.8
E00131962,10.6,51.8,34.1,3.5
E00131964,24.8,35.9,33.3,6
E00131965,16.1,32.9,42.3,8.7
E00131966,35.6,43.9,16.7,3.8
E00131979,31.2,49.8,13.4,5.6
E00131980,12.3,58,25.9,3.7
E00131981,4.7,32.3,47.2,15.7
E00131982,5.1,48.1,43,3.8
E00131983,13.6,50.6,24.1,11.7
E00131984,4.4,51.9,42.2,1.5
E00131985,10.3,28.2,41,20.5
E00131986,2.1,7.9,82.1,7.9
E00131987,7.7,14.8,69,8.5
E00131988,21.3,29.4,44.8,4.5
E00131989,1.4,14,68.5,16.1
E00131990,8.2,55.7,32,4.1
E00131991,9,41,50,0
E00131994,0.8,31.5,39.2,28.5
E00131995,2.3,14.4,60.6,22.7
E00132002,7.9,53,32.3,6.7
E00132005,0.9,54.7,37.6,6.8
E00132006,0.7,22.2,59.3,17.8
E00132011,3.6,39.9,49.4,7.1
E00132012,0,18.9,50,31.1
E00132013,1.3,22.4,48.7,27.6
E00132021,1.6,11.5,70.5,16.4
E00132022,2.1,25.1,41,31.8
E00132023,0.9,26.7,37.1,35.3
E00132024,3,27.8,40.4,28.8
E00132025,1.3,19.5,52.2,27
E00132027,4.6,20.6,49.6,25.2
E00132029,13.2,43.8,32.6,10.4
E00132030,0.8,55.3,41.7,2.3
E00132032,24.8,57.6,16,1.6
E00132034,1.1,25.8,59.7,13.4
E00132036,0,13.4,61,25.6
E00132037,2.4,11.3,48.2,38.1
E00132038,0.9,10.5,74.6,14
E00132039,0,43.5,51.6,4.8
E00132040,36.6,28.6,15.5,19.3
E00132041,3.4,23.9,57.3,15.4
E00132042,1.1,15.8,52.5,30.6
E00132043,0,10.4,48.9,40.7
E00132044,0,21.7,45,33.3
E00132045,13.7,18,40.3,28.1
E00132046,6.2,32.6,50.4,10.9
E00132047,1.1,14.9,41.7,42.3
E00132048,2,32.7,36.7,28.6
E00132049,21.2,16.1,33.9,28.8
E00132061,5,5,80.2,9.9
E00132062,22.6,39.6,34.8,3
E00132063,10.6,47,37.1,5.3
E00132064,35.9,47,12.1,5.1
E00132065,50.7,35.1,9.7,4.5
E00132066,33.3,42.8,17.6,6.3
E00132067,5.6,32.7,54.9,6.8
E00132068,15.2,23.2,55.4,6.3
E00132069,6.6,12.7,66.9,13.9
E00132070,5.9,22.2,60.7,11.1
E00132071,33.3,22.2,41,3.4
E00132072,21.1,22.5,44,12.4
E00132073,10.5,55.7,30,3.8
E00132074,4.6,17.2,58.9,19.2
E00132075,8.6,8.6,80.5,2.3
E00132076,6.9,19.8,66.4,6.9
E00132077,0.8,22.6,69.9,6.8
E00132078,1.7,35.3,52.1,10.9
E00132079,15,35.7,42.1,7.1
E00132080,36,22.1,37.2,4.7
E00132081,15.2,33.6,48,3.2
E00132082,7.9,17.9,62.1,12.1
E00132083,31.6,27.8,33.1,7.5
E00132084,29.5,5.7,54.1,10.7
E00132085,5,36.7,48.9,9.4
E00132086,0.7,18.8,68.8,11.6
E00132088,0.5,17.8,40.6,41.1
E00132089,1.2,33.7,57.8,7.2
E00132090,6,48.3,36.2,9.4
