geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00000037,31.3,35.4,26,7.3,0
E00000038,35.1,41.2,16.7,7,0
E00000039,29.8,40.4,22,7.1,0.7
E00000040,35.7,39.3,17.3,6,1.8
E00000041,26.2,42.9,26.2,4.8,0
E00000042,29.7,35.2,22.7,11.7,0.8
E00000043,31.1,44.3,18.9,5.7,0
E00000045,32.7,36.5,23.1,7.7,0
E00000046,29.5,48.7,14.1,7.1,0.6
E00000048,17.6,42.6,30.4,9.5,0
E00000049,39.5,41.2,8.8,9.6,0.9
E00000050,25.5,40.9,25.5,8.1,0
E00000051,38.9,37.8,16.7,6.7,0
E00000052,31.1,35.8,25.8,7.3,0
E00000053,41.1,47.6,8.9,1.6,0.8
E00000054,45.5,34.8,17.9,0.9,0.9
E00000056,27.6,39.4,23.6,8.7,0.8
E00000057,38.4,40,13.6,8,0
E00000061,28.3,36.4,27.3,7.1,1
E00000063,42.7,36,15.7,4.5,1.1
E00000064,39,38,17,6,0
E00000066,31.8,42.2,19.5,6.5,0
E00000067,38.6,34.6,23.6,3.1,0
E00000068,37.4,42.4,19.2,1,0
E00000069,29.8,34.8,30.4,4.3,0.6
E00000236,29.1,42.7,17.1,10.3,0.9
E00000238,27.4,47,17.9,6.8,0.9
E00000240,29,41.9,20.6,7.7,0.6
E00000243,21.8,42.7,22.6,10.5,2.4
E00000244,19.8,38,30.6,10.7,0.8
E00000245,15.5,43.3,30.9,10.3,0
E00000246,41.2,40.2,10.8,6.9,1
E00000247,44.7,41.5,10.6,3.3,0
E00000249,19.1,42.6,33.1,5.1,0
E00000251,61,29.4,6.9,1.8,0.9
E00000253,53.3,28.9,15.6,2.2,0
E00000256,44.6,40,15.4,0,0
E00000257,33.8,45.8,14.8,5.6,0
E00000258,59,35.2,4.8,1,0
E00000260,48.8,36.2,11,3.9,0
E00000263,38.9,33.6,19,7.1,1.4
E00017603,36.2,40.9,19.7,3.1,0
E00017604,18,38.7,32.7,10,0.7
E00017605,38.8,33.3,18.8,9.1,0
E00017607,46.7,24.8,19.7,8.8,0
E00017608,44,30.2,16.4,7.8,1.7
E00017609,28.8,37.8,26.1,7.2,0
E00017610,32.7,35.7,23.5,8.2,0
E00017611,35.9,39.1,17.7,6.8,0.5
E00017612,42.7,29.1,16.5,11.7,0
E00017614,44.4,37.4,15.2,3,0
E00017616,22.9,43.8,29.2,4.2,0
E00017617,45.9,33,14.7,6.4,0
E00017618,16.3,31.4,31.4,18.6,2.3
E00017619,26.3,32.2,30.5,10.2,0.8
E00017620,34.9,39.7,17.1,8.2,0
E00017621,39.7,43.8,11.6,5,0
E00017623,48.7,35.9,12.8,2.6,0
E00017624,35.1,47.8,13.4,3,0.7
E00017625,36.1,32,26.2,5.7,0
E00017627,55.1,37.4,7.5,0,0
E00017628,30.4,36.5,24.3,7.4,1.4
E00017629,27.4,44.4,22.6,5.6,0
E00017630,22.2,42.9,25.4,9.5,0
E00017631,50.7,32.5,11.8,4.9,0
E00017632,35.2,39.1,22.7,3.1,0
