geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00000037,22.7,23.7,53.6
E00000038,25.7,17.7,56.6
E00000039,9.6,21.3,69.1
E00000040,8.3,42,49.7
E00000041,20,16.5,63.5
E00000042,1.6,59.4,39.1
E00000043,5.7,33.6,60.7
E00000045,14.4,15.4,70.2
E00000046,8.3,42.3,49.4
E00000048,16.6,25.2,58.3
E00000049,29.2,16.8,54
E00000050,20.3,25.5,54.2
E00000051,21.8,25.7,52.5
E00000052,11.9,27.8,60.3
E00000053,34.4,12.5,53.1
E00000054,34.5,13.3,52.2
E00000056,14.3,11.9,73.8
E00000057,10.9,16.3,72.9
E00000061,10,29,61
E00000063,23.3,15.6,61.1
E00000064,25.3,20.2,54.5
E00000066,34,23.1,42.9
E00000067,12.7,25.4,61.9
E00000068,26.5,19.6,53.9
E00000069,11.2,23,65.8
E00000236,18.6,24.6,56.8
E00000238,13.7,17.1,69.2
E00000240,5.9,30.3,63.8
E00000243,6.6,22.3,71.1
E00000244,16,19.3,64.7
E00000245,9.2,14.3,76.5
E00000246,26.5,15.7,57.8
E00000247,25.6,14.9,59.5
E00000249,11,39.7,49.3
E00000251,4.1,29.5,66.4
E00000253,13.3,24.4,62.2
E00000256,7.6,25.8,66.7
E00000257,9.2,21.1,69.7
E00000258,6.7,31.4,61.9
E00000260,6.3,29.9,63.8
E00000263,11.3,26.3,62.4
E00017603,12.1,33.9,54
E00017604,7.4,52,40.5
E00017605,16.5,20.1,63.4
E00017607,20.1,15.8,64
E00017608,12.4,23,64.6
E00017609,14.4,27,58.6
E00017610,22.9,25,52.1
E00017611,11.5,24.1,64.4
E00017612,13.5,21.2,65.4
E00017614,16.5,18.6,64.9
E00017616,13,17.4,69.6
E00017617,13.9,15.7,70.4
E00017618,23.8,10.7,65.5
E00017619,10.8,20,69.2
E00017620,13.9,26.4,59.7
E00017621,18.5,22.6,58.9
E00017623,19,20.7,60.3
E00017624,6,26.9,67.2
E00017625,13,38.2,48.8
E00017627,22.6,14.2,63.2
E00017628,15.9,15.2,69
E00017629,18,23.8,58.2
E00017630,19.8,18.3,61.9
E00017631,13.6,40.3,46.1
E00017632,9.3,28.7,62
E00017633,23.8,21.3,55
E00017634,34.1,17.1,48.8
E00017635,10.6,17,72.3
E00017636,14.6,29.2,56.2
E00017637,10.1,30.3,59.6
E00017638,10.5,33.7,55.8
E00017639,12,16,72
E00017640,11.7,28.6,59.7
E00017641,16.5,27.8,55.7
E00017642,16.7,27.3,56.1
E00017644,24.8,22.3,52.9
E00017645,17.8,38,44.2
E00017646,24.3,13.5,62.2
