geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00000037,39.2,23.7,9.3,27.8
E00000038,40.9,23.5,7.8,27.8
E00000039,54,10.8,6.5,28.8
E00000040,56.8,8.9,6.5,27.8
E00000041,45.9,22.4,15.3,16.5
E00000042,68.8,5.5,0.8,25
E00000043,69.7,16.4,3.3,10.7
E00000045,54.4,8.7,13.6,23.3
E00000046,62.8,6.4,5.1,25.6
E00000048,64.7,20.7,5.3,9.3
E00000049,63.5,20.9,4.3,11.3
E00000050,52.3,30.9,4.7,12.1
E00000051,40.2,18.4,9.5,31.8
E00000052,62.9,15.2,4,17.9
E00000053,44.7,26,5.7,23.6
E00000054,38.9,26.5,11.5,23
E00000056,53.2,24.6,4.8,17.5
E00000057,57.5,13.4,7.9,21.3
E00000061,62.4,22.8,3,11.9
E00000063,38.2,25.8,10.1,25.8
E00000064,50.5,22.2,5.1,22.2
E00000066,39.1,21.2,9,30.8
E00000067,55.9,11,9.4,23.6
E00000068,41.7,29.1,2.9,26.2
E00000069,63.8,14.4,7.5,14.4
E00000236,63.6,16.1,6.8,13.6
E00000238,56.4,26.5,7.7,9.4
E00000240,69.9,13.1,6.5,10.5
E00000243,54.9,26.2,6.6,12.3
E00000244,54.5,19.8,12.4,13.2
E00000245,60.8,24.7,4.1,10.3
E00000246,52,15,6,27
E00000247,42.3,19.5,12.2,26
E00000249,67.6,5.8,6.5,20.1
E00000251,65.4,7.4,4.6,22.6
E00000253,56.5,15.2,4.3,23.9
E00000256,68.3,12.7,0,19
E00000257,58.9,15.6,12.1,13.5
E00000258,62.9,8.6,5.7,22.9
E00000260,59.7,11.6,7.8,20.9
E00000263,62.1,15.2,9.5,13.3
E00017603,59.1,13.4,6.3,21.3
E00017604,81.2,6,1.3,11.4
E00017605,54.3,11,8.5,26.2
E00017607,48.9,24.8,6.6,19.7
E00017608,49.1,19,9.5,22.4
E00017609,66.7,20.7,2.7,9.9
E00017610,73.5,18.4,3.1,5.1
E00017611,55.8,12.1,6.8,25.3
E00017612,67,15.5,2.9,14.6
E00017614,59.8,14.4,2.1,23.7
E00017616,57.1,14.3,10.2,18.4
E00017617,54.1,12.8,4.6,28.4
E00017618,63.5,29.4,1.2,5.9
E00017619,72.3,10.1,5,12.6
E00017620,49.7,13.6,10.2,26.5
E00017621,52.9,10.9,11.8,24.4
E00017623,51.3,12.8,10.3,25.6
E00017624,44.4,9.8,18,27.8
E00017625,62.1,12.9,3.2,21.8
E00017627,34.3,27.8,12,25.9
E00017628,68.9,17.6,2.7,10.8
E00017629,60.7,14.8,6.6,18
E00017630,56.3,23.8,4,15.9
E00017631,64.9,10.2,3.9,21
E00017632,69.5,7,3.9,19.5
E00017633,71.3,16.3,3.8,8.8
E00017634,34.6,18.9,15.7,30.7
E00017635,41.2,14.4,6.2,38.1
E00017636,61.8,10.1,9,19.1
E00017637,75,13.9,1.9,9.3
E00017638,51.8,15.3,3.5,29.4
E00017639,74.7,12,4,9.3
E00017640,60.3,10.3,11.5,17.9
E00017641,62.1,21.1,7.4,9.5
E00017642,63.6,19.7,0,16.7
E00017644,51.2,19.8,5,24
E00017645,66.9,16.5,0.8,15.7
E00017646,37.5,29.5,8.9,24.1
E00017647,47.8,21.7,10.1,20.3
