areacd,disability_3a-001,disability_3a-002
E00131349,20.3,79.7
E00131350,12.7,87.3
E00131351,19,81
E00131352,14,86
E00131353,17,83
E00131354,12.1,87.9
E00131355,23,77
E00131356,10.1,89.9
E00131357,21.9,78.1
E00131358,15.4,84.6
E00131359,26.4,73.6
E00131360,17.4,82.6
E00131388,12.4,87.6
E00133760,10.8,89.2
E00133761,17.7,82.3
E00133762,14.2,85.8
E00133873,20.2,79.8
E00133874,11.8,88.2
E00133875,15.2,84.8
E00133876,14.9,85.1
E00133877,18.9,81.1
E00133878,22.6,77.4
E00133879,17.8,82.2
E00133929,32.1,67.9
E00133930,21.6,78.4
E00133931,17.5,82.5
E00133932,15.5,84.5
E00133935,15.2,84.8
E00143418,19,81
E00143419,25,75
E00143420,10.6,89.4
E00143421,16.7,83.3
E00143422,16.7,83.3
E00143423,14.7,85.3
E00143424,14.5,85.5
E00143425,19.3,80.7
E00143426,16.6,83.4
E00143427,16.1,83.9
E00143428,13.9,86.1
E00143429,16.1,83.9
E00143746,16.5,83.5
E00143750,11,89
E00143751,25.2,74.8
E00144108,13.4,86.6
E00144109,27.4,72.6
E00144110,19.7,80.3
E00144111,22.9,77.1
E00144112,21.6,78.4
E00144113,15.5,84.5
E00144114,16.6,83.4
E00144115,12.8,87.2
E00144116,15,85
E00144117,18.9,81.1
E00144118,23,77
E00144119,12.2,87.8
E00144120,11.5,88.5
E00144121,29.8,70.2
E00144122,15.6,84.4
E00144123,28,72
E00144124,18.7,81.3
E00144125,16.9,83.1
E00144126,21.1,78.9
E00144127,32.6,67.4
E00144128,28.8,71.2
E00144129,19,81
E00144130,15.3,84.7
E00144131,21.1,78.9
E00144132,21.6,78.4
E00144133,18.8,81.2
E00144134,24.3,75.7
E00144136,22.9,77.1
E00144137,16.5,83.5
E00144138,28.1,71.9
E00144139,11.8,88.2
E00144140,18.7,81.3
E00144141,17.7,82.3
E00144142,27.8,72.2
E00144143,24.1,75.9
E00144144,14.8,85.2
E00144145,15.6,84.4
E00144146,16.5,83.5
E00144147,19,81
E00144148,35.6,64.4
E00144149,18.7,81.3
E00144150,14.2,85.8
E00144151,13.8,86.2
E00144152,13.8,86.2
E00144153,17.3,82.7
E00144155,15.4,84.6
E00144156,18.5,81.5
E00144158,18.1,81.9
E00144159,14,86
E00144207,17.3,82.7
E00144208,22.8,77.2
E00144209,15.2,84.8
E00144210,18.4,81.6
E00144211,14.5,85.5
E00144212,16.1,83.9
E00144213,15.9,84.1
E00144214,18,82
E00144215,22.7,77.3
E00144216,18.3,81.7
E00144217,16.1,83.9
E00144218,14.7,85.3
E00144219,17.6,82.4
E00144220,23.1,76.9
E00144221,23.5,76.5
E00144222,18.7,81.3
E00144223,24.4,75.6
E00144224,12.1,87.9
E00144225,13.8,86.2
E00144226,19.5,80.5
E00144227,23.5,76.5
E00144228,16.7,83.3
E00144229,22.7,77.3
E00144230,21.4,78.6
E00144231,19.4,80.6
E00144232,26.3,73.7
E00144233,30.3,69.7
E00144234,15.6,84.4
E00144236,12.7,87.3
E00144237,19.4,80.6
E00144238,23.7,76.3
