areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00131349,80.5,14.6,4.9
E00131350,88.6,9.8,1.6
E00131351,76.6,17.5,5.8
E00131352,83,13.8,3.3
E00131353,82.7,12.3,5
E00131354,89.1,10,0.9
E00131355,73,18.9,8.1
E00131356,89.3,9.7,0.9
E00131357,79.5,16.6,4
E00131358,88.9,10.2,0.9
E00131359,70.9,18.9,10.2
E00131360,86.9,11,2
E00131388,88.1,7.7,4.2
E00133760,88.9,7.2,3.9
E00133761,81.7,13.2,5.1
E00133762,86.3,10.1,3.6
E00133873,84.7,10.9,4.4
E00133874,88.9,9.8,1.3
E00133875,84.4,10.8,4.9
E00133876,84.4,12.1,3.4
E00133877,80.2,14.4,5.4
E00133878,72.1,21.6,6.3
E00133879,81.2,15.1,3.6
E00133929,59.6,29.8,10.6
E00133930,80.2,12.4,7.4
E00133931,81.3,14.2,4.5
E00133932,84.3,11.6,4.1
E00133935,84.2,13.4,2.4
E00143418,82.6,13.8,3.6
E00143419,76.6,13.6,9.8
E00143420,86.8,10.3,3
E00143421,83.6,13.1,3.3
E00143422,83.7,13.8,2.4
E00143423,88.6,8.3,3
E00143424,84.1,12.6,3.4
E00143425,81,15.5,3.4
E00143426,85.4,11.3,3.2
E00143427,85.4,12.7,1.9
E00143428,87.2,9.8,3
E00143429,88.6,8.8,2.7
E00143746,84.7,12.3,3
E00143750,88,9.9,2
E00143751,68.1,23.8,8.1
E00144108,83.8,12.4,3.8
E00144109,70.4,18.9,10.8
E00144110,85,11.4,3.6
E00144111,74.8,19.1,6.1
E00144112,76.8,17.5,5.7
E00144113,83.2,14.5,2.3
E00144114,84.2,10.3,5.5
E00144115,82.9,12.4,4.7
E00144116,83.5,12.1,4.4
E00144117,78.1,16.4,5.5
E00144118,76.1,16.8,7.1
E00144119,87,7.8,5.2
E00144120,88.5,8.4,3.1
E00144121,71.3,17.4,11.4
E00144122,81.9,14.7,3.4
E00144123,67.5,24.8,7.7
E00144124,77.7,16.4,5.9
E00144125,80.6,14.5,4.9
E00144126,76.1,13.4,10.4
E00144127,61.7,24.9,13.5
E00144128,68.2,21.8,10
E00144129,78.2,17.7,4.1
E00144130,80.8,14.3,4.9
E00144131,77.7,13.7,8.6
E00144132,81,11.5,7.5
E00144133,75.9,18.5,5.6
E00144134,77.2,13.1,9.7
E00144136,76,16.5,7.5
E00144137,79.8,15.7,4.5
E00144138,71.4,18.6,10
E00144139,86.3,11.8,1.9
E00144140,80.1,16.7,3.3
E00144141,74,19.3,6.8
E00144142,71.9,19.5,8.7
E00144143,76.7,19,4.3
E00144144,82,15.1,2.9
E00144145,87,10,2.9
E00144146,85.5,10.5,3.9
E00144147,78.5,13.8,7.7
E00144148,60.7,23.7,15.5
E00144149,81.4,13.1,5.5
E00144150,85.1,10.2,4.7
E00144151,81.7,14.1,4.2
E00144152,84.4,13,2.6
E00144153,83.4,12.4,4.2
E00144155,83.3,14.6,2.1
E00144156,82,14.7,3.3
E00144158,81.1,14.4,4.5
E00144159,84.9,11.6,3.4
E00144207,81.5,12.9,5.6
E00144208,75.5,15.3,9.2
E00144209,88.1,9.6,2.3
E00144210,79.5,12,8.5
E00144211,82.5,14.2,3.3
E00144212,81.5,15,3.5
E00144213,85.4,11.5,3.1
E00144214,79.1,15.9,5
E00144215,72.2,15.7,12.1
E00144216,80.7,13.1,6.2
E00144217,79.4,15.2,5.4
E00144218,85.1,11,3.9
E00144219,77.9,14.4,7.7
E00144220,74.4,18.8,6.9
E00144221,77.3,15,7.8
E00144222,74.4,19.1,6.5
E00144223,73.8,19.4,6.8
E00144224,86,11.8,2.2
E00144225,85.3,12.5,2.2
E00144226,81.4,14,4.6
E00144227,80.5,15.5,4
E00144228,83.8,13.4,2.8
E00144229,75.8,17.3,6.9
E00144230,79.1,17.3,3.6
E00144231,81.4,11.8,6.7
E00144232,71.7,23.2,5.1
E00144233,64,22.8,13.2
E00144234,81.5,12,6.5
E00144236,84.5,12.5,3
E00144237,79.7,15,5.3
E00144238,74.1,18.7,7.2
E00144239,80.8,13.1,6.1
E00144240,73.2,19.4,7.3
E00144241,82.8,13.9,3.3
E00144242,73.9,18.8,7.3
E00144243,74.9,19.1,6
E00144244,73.7,18.1,8.1
E00144245,78.9,18.5,2.5
E00144246,78.9,16,5.1
E00144250,85.2,12.6,2.2
E00144285,75.6,15,9.4
E00144286,72.7,19.8,7.5
E00144287,65.8,24.3,9.9
E00144288,80.5,12.8,6.7
E00144289,75.2,15.5,9.3
E00144290,72.1,17.4,10.6
E00144291,77.7,18.2,4.1
E00144292,80.2,13.5,6.3
E00144293,78.9,16,5.1
E00144294,59.9,21.1,18.9
E00144295,75.8,15.3,8.9
E00144296,75.6,15.6,8.9
E00144297,76.4,16.5,7.1
