areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00131349,17.1,24.3,45.4,13.2
E00131350,9,15.3,61.8,13.9
E00131351,8.3,21.7,59.2,10.8
E00131352,13.7,20.3,54.4,11.5
E00131353,10,25.6,50,14.4
E00131354,10.8,19.5,56.8,13
E00131355,16.5,15.7,54.8,13
E00131356,9.3,19.8,53.1,17.9
E00131357,6.5,25.4,52.9,15.2
E00131358,15.8,13.3,55.7,15.2
E00131359,11.5,24.8,46,17.7
E00131360,14.8,15.6,55.7,13.9
E00131388,9.5,16.7,58.7,15.1
E00133760,9.6,20.1,53.1,17.2
E00133761,14.8,21.3,49.1,14.8
E00133762,10.3,17.5,56.7,15.5
E00133873,11.7,27.5,44.2,16.7
E00133874,12.5,25,48.9,13.6
E00133875,15.5,19.3,53,12.2
E00133876,16.9,16,52.3,14.8
E00133877,16.3,17.8,57,8.9
E00133878,14.3,17.1,50,18.6
E00133879,9.9,19.8,48.9,21.4
E00133929,28.1,34.4,37.5,0
E00133930,10.6,25.5,50.4,13.5
E00133931,12.3,17.9,53.8,16
E00133932,10.9,18.2,56.7,14.2
E00133935,12.7,19.6,52.5,15.2
E00143418,18.5,21.3,56.5,3.7
E00143419,18.8,26.3,50,5
E00143420,7.9,23.7,58.3,10.1
E00143421,11.6,18.3,62.8,7.3
E00143422,14.9,26.3,45.6,13.2
E00143423,10.8,26.2,51.5,11.5
E00143424,14.5,14.5,57.9,13.2
E00143425,11.7,21.6,55,11.7
E00143426,10.3,24.7,51.5,13.4
E00143427,17.4,19.7,46.1,16.9
E00143428,13.7,23,53.2,10.1
E00143429,10.9,21.8,55.5,11.8
E00143746,14.3,16.2,57.1,12.4
E00143750,8.2,19.4,50,22.4
E00143751,6.5,15.1,68.3,10.1
E00144108,11.6,15.6,61.9,10.9
E00144109,11.9,21.4,50,16.7
E00144110,11.2,17.9,66.4,4.5
E00144111,8,18,62,12
E00144112,14.2,26.1,44,15.7
E00144113,14.3,19.4,54.3,12
E00144114,7.4,14.8,67.4,10.4
E00144115,7.3,16,64,12.7
E00144116,7.2,17.6,63.2,12
E00144117,0,14.3,71.4,14.3
E00144118,12.6,28.7,51.7,6.9
E00144119,9.4,17.2,64.8,8.6
E00144120,8.8,19.9,62.5,8.8
E00144121,11.9,35.7,39.3,13.1
E00144122,5.6,12.5,69.4,12.5
E00144123,11.1,23.1,50.9,14.8
E00144124,8.1,21.8,57.3,12.9
E00144125,10.6,19.9,57,12.6
E00144126,5.1,22,61,11.9
E00144127,4.7,10.9,75,9.4
E00144128,16.5,24.2,47.3,12.1
E00144129,10.8,13.7,61.9,13.7
E00144130,7,22.7,62.5,7.8
E00144131,6.8,21.8,60.5,10.9
E00144132,9,27.1,56.9,6.9
E00144133,8.9,12,69.6,9.5
E00144134,6.9,23.8,53.5,15.8
E00144136,8.7,26,61.3,4
E00144137,7.7,13.9,67.5,10.8
E00144138,8.6,16.2,61.9,13.3
E00144139,9.6,15.3,62.4,12.7
E00144140,12,16.9,63.4,7.7
E00144141,5.9,13.7,69.6,10.8
E00144142,9,21.8,58.6,10.5
E00144143,13.3,21.4,55.1,10.2
E00144144,14.7,21.6,54.3,9.5
E00144145,11.4,19.4,60,9.1
E00144146,10.7,24.4,56.5,8.4
E00144147,4.9,18,64.1,13.1
