areacd,in_full_time_education-001,in_full_time_education-002
E00131349,16.8,83.2
E00131350,23.2,76.8
E00131351,12.2,87.8
E00131352,13.1,86.9
E00131353,14.5,85.5
E00131354,20.7,79.3
E00131355,14,86
E00131356,22.5,77.5
E00131357,16.2,83.8
E00131358,20.1,79.9
E00131359,20.4,79.6
E00131360,18.1,81.9
E00131388,23,77
E00133760,19.3,80.7
E00133761,15.8,84.2
E00133762,18.5,81.5
E00133873,15.5,84.5
E00133874,18,82
E00133875,19.8,80.2
E00133876,17.6,82.4
E00133877,14.1,85.9
E00133878,9.7,90.3
E00133879,16.2,83.8
E00133929,1.4,98.6
E00133930,14.2,85.8
E00133931,18.8,81.2
E00133932,20.9,79.1
E00133935,12.7,87.3
E00143418,13.6,86.4
E00143419,10.9,89.1
E00143420,22.4,77.6
E00143421,21.3,78.8
E00143422,16.4,83.6
E00143423,19.6,80.4
E00143424,18.2,81.8
E00143425,15.5,84.5
E00143426,20.7,79.3
E00143427,19,81
E00143428,19.6,80.4
E00143429,20.1,79.9
E00143746,13.7,86.3
E00143750,16.9,83.1
E00143751,1.9,98.1
E00144108,13.3,86.7
E00144109,14.8,85.2
E00144110,18.2,81.8
E00144111,11.8,88.2
E00144112,13.7,86.3
E00144113,16.5,83.5
E00144114,12.9,87.1
E00144115,13.4,86.6
E00144116,19.1,80.9
E00144117,12.4,87.6
E00144118,15.2,84.8
E00144119,17.1,82.9
E00144120,26.5,73.5
E00144121,12.7,87.3
E00144122,16.8,83.2
E00144123,12.5,87.5
E00144124,15.4,84.6
E00144125,18.2,81.8
E00144126,19,81
E00144127,10.9,89.1
E00144128,16.9,83.1
E00144129,12.6,87.4
E00144130,15.5,84.5
E00144131,10.6,89.4
E00144132,17.9,82.1
E00144133,14.4,85.6
E00144134,22.4,77.6
E00144136,24.1,75.9
E00144137,20.1,79.9
E00144138,19.9,80.1
E00144139,17.3,82.7
E00144140,14.6,85.4
E00144141,6.5,93.5
E00144142,12.6,87.4
E00144143,12.9,87.1
E00144144,13.5,86.5
E00144145,20.4,79.6
E00144146,17.2,82.8
E00144147,11.8,88.2
E00144148,9,91
E00144149,10.9,89.1
E00144150,26.9,73.1
E00144151,14.9,85.1
E00144152,17.8,82.2
E00144153,18.2,81.8
E00144155,7.5,92.5
E00144156,20.2,79.8
E00144158,18.5,81.5
E00144159,14.3,85.7
E00144207,23.7,76.3
E00144208,18.8,81.3
E00144209,13.2,86.8
E00144210,22.3,77.7
E00144211,14.8,85.2
E00144212,11.1,88.9
E00144213,12.3,87.7
E00144214,26.9,73.1
E00144215,17.4,82.6
E00144216,18.2,81.8
E00144217,15.4,84.6
E00144218,13,87
E00144219,13.8,86.2
E00144220,28.8,71.2
E00144221,24.7,75.3
E00144222,21.9,78.1
E00144223,8.8,91.2
E00144224,18.2,81.8
E00144225,11.1,88.9
E00144226,13.5,86.5
E00144227,9.5,90.5
E00144228,14,86
E00144229,9.2,90.8
E00144230,9.3,90.7
E00144231,24,76
E00144232,7.7,92.3
E00144233,11.1,88.9
E00144234,14.8,85.2
E00144236,13.5,86.5
E00144237,5.6,94.4
E00144238,20.1,79.9
E00144239,11.9,88.1
E00144240,9.9,90.1
E00144241,14.9,85.1
E00144242,5.8,94.2
E00144243,11.1,88.9
E00144244,5.6,94.4
E00144245,12.5,87.5
E00144246,9,91
E00144250,16.5,83.5
E00144285,25.5,74.5
E00144286,19.2,80.8
E00144287,11.2,88.8
E00144288,28.7,71.3
E00144289,22,78
E00144290,18.5,81.5
E00144291,20.7,79.3
E00144292,15.5,84.5
E00144293,24.8,75.2
E00144294,16.1,83.9
E00144295,28.2,71.8
E00144296,26.7,73.3
E00144297,19.7,80.3
E00144298,23.3,76.7
E00144299,13.3,86.7
E00144300,24.8,75.2
E00144301,17.1,82.9
E00144320,23.4,76.6
E00144321,20.3,79.7
E00144322,13.3,86.7
E00144323,15.5,84.5
E00144324,14.7,85.3
E00144325,11.5,88.5
E00144326,15.1,84.9
E00144327,19.1,80.9
E00144328,10.7,89.3
E00144329,19.9,80.1
E00144330,10.3,89.7
E00144331,15,85
E00144332,14.3,85.7
E00144333,14.9,85.1
E00144334,17.4,82.6
E00144336,15.8,84.2
E00144337,9.9,90.1
E00144338,19.5,80.5
E00144339,20.2,79.8
E00144340,14.2,85.8
E00144341,20.7,79.3
E00144342,19.8,80.2
E00144343,19.1,80.9
E00144344,17.8,82.2
E00144345,20.5,79.5
E00144346,13.5,86.5
E00144347,16.7,83.3
E00144348,26.3,73.7
E00144351,11.2,88.8
E00144352,12.2,87.8
E00144355,20.4,79.6
E00144356,17.9,82.1
E00144357,12.2,87.8
E00144358,12,88
E00144359,14,86
E00144360,13.4,86.6
E00144361,14,86
E00144362,10.9,89.1
E00144363,12,88
E00144365,19.4,80.6
E00144366,16.7,83.3
E00144367,13.5,86.5
E00144368,21.6,78.4
E00144369,14.6,85.4
E00144370,22.1,77.9
E00144371,19.5,80.5
E00144372,14,86
E00144373,15,85
E00144374,27.7,72.3
E00144375,31.5,68.5
E00144376,23.9,76.1
