areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00131349,64.3,35.7
E00131350,56.5,43.5
E00131351,56.5,43.5
E00131352,60.1,39.9
E00131353,57.4,42.6
E00131354,58,42
E00131355,50.6,49.4
E00131356,58.8,41.2
E00131357,46.5,53.5
E00131358,66.4,33.6
E00131359,46.1,53.9
E00131360,64.9,35.1
E00131388,56.5,43.5
E00133760,59.6,40.4
E00133761,60.1,39.9
E00133762,55.6,44.4
E00133873,64.4,35.6
E00133874,62.6,37.4
E00133875,56.1,43.9
E00133876,58.5,41.5
E00133877,59.9,40.1
E00133878,58.7,41.3
E00133879,57.2,42.8
E00133929,62.7,37.3
E00133930,68.8,31.2
E00133931,58.6,41.4
E00133932,65.6,34.4
E00133935,64.9,35.1
E00143418,54.4,45.6
E00143419,53.3,46.7
E00143420,56,44
E00143421,50.7,49.3
E00143422,58.6,41.4
E00143423,51,49
E00143424,63,37
E00143425,61.5,38.5
E00143426,55.8,44.2
E00143427,63.2,36.8
E00143428,56.1,43.9
E00143429,68.8,31.2
E00143746,68.2,31.8
E00143750,64.2,35.8
E00143751,37.1,62.9
E00144108,50.4,49.6
E00144109,39.2,60.8
E00144110,50,50
E00144111,54.8,45.2
E00144112,50.2,49.8
E00144113,55.6,44.4
E00144114,48.8,51.2
E00144115,52.4,47.6
E00144116,58,42
E00144117,40,60
E00144118,57.2,42.8
E00144119,44.9,55.1
E00144120,40.8,59.2
E00144121,54.7,45.3
E00144122,33.2,66.8
E00144123,52.7,47.3
E00144124,58.5,41.5
E00144125,48,52
E00144126,36.3,63.7
E00144127,38.8,61.2
E00144128,42.6,57.4
E00144129,63.3,36.7
E00144130,61.8,38.2
E00144131,51.9,48.1
E00144132,46.3,53.7
E00144133,52.8,47.2
E00144134,32.7,67.3
E00144136,34.9,65.1
E00144137,41,59
E00144138,45.1,54.9
E00144139,51.8,48.2
E00144140,43.5,56.5
E00144141,30.9,69.1
E00144142,48.1,51.9
E00144143,45.8,54.2
E00144144,53.7,46.3
E00144145,46.8,53.2
E00144146,44.8,55.2
E00144147,28.3,71.7
E00144148,24.4,75.6
E00144149,25.2,74.8
E00144150,26.4,73.6
E00144151,33.3,66.7
E00144152,35.9,64.1
E00144153,49.3,50.7
E00144155,57.7,42.3
E00144156,61.2,38.8
E00144158,49.5,50.5
E00144159,31,69
E00144207,21.4,78.6
E00144208,36.1,63.9
E00144209,46.3,53.7
E00144210,29.6,70.4
E00144211,40.4,59.6
E00144212,39.6,60.4
E00144213,39.5,60.5
E00144214,41.2,58.8
E00144215,39,61
E00144216,46.4,53.6
E00144217,38.2,61.8
E00144218,51.3,48.7
E00144219,49.2,50.8
E00144220,36,64
E00144221,37.1,62.9
E00144222,33.1,66.9
E00144223,58,42
E00144224,31.6,68.4
E00144225,66.7,33.3
E00144226,56.8,43.2
E00144227,44.6,55.4
E00144228,58.9,41.1
E00144229,23.3,76.7
E00144230,56.8,43.2
E00144231,48.2,51.8
E00144232,58.3,41.7
E00144233,20,80
E00144234,34.8,65.2
E00144236,26.7,73.3
E00144237,45.1,54.9
E00144238,23.1,76.9
E00144239,23.5,76.5
E00144240,17.7,82.3
E00144241,26.5,73.5
E00144242,32,68
E00144243,22.5,77.5
E00144244,54.4,45.6
E00144245,35.9,64.1
E00144246,57.4,42.6
E00144250,61.3,38.7
E00144285,30.2,69.8
E00144286,50,50
E00144287,42.8,57.2
E00144288,36.6,63.4
E00144289,27.3,72.7
E00144290,47.3,52.7
E00144291,36.3,63.7
E00144292,42.1,57.9
E00144293,37.4,62.6
E00144294,33.7,66.3
E00144295,34.8,65.2
E00144296,26.4,73.6
E00144297,37.9,62.1
E00144298,26.2,73.8
E00144299,24.4,75.6
E00144300,33.1,66.9
E00144301,24,76
E00144320,63.8,36.2
E00144321,50.7,49.3
E00144322,60.6,39.4
E00144323,65.6,34.4
E00144324,50,50
E00144325,56.7,43.3
E00144326,47.9,52.1
E00144327,46.4,53.6
E00144328,61.2,38.8
E00144329,40.9,59.1
E00144330,64,36
E00144331,53.6,46.4
E00144332,55.9,44.1
E00144333,41.9,58.1
E00144334,71.1,28.9
E00144336,60.2,39.8
E00144337,61.8,38.2
E00144338,57,43
E00144339,52.4,47.6
E00144340,63.5,36.5
E00144341,47.4,52.6
E00144342,58.9,41.1
E00144343,56.8,43.2
E00144344,63.8,36.2
E00144345,59.8,40.2
E00144346,50.5,49.5
E00144347,64,36
E00144348,65,35
E00144351,58.7,41.3
E00144352,67.7,32.3
E00144355,53.5,46.5
E00144356,61.6,38.4
E00144357,47,53
E00144358,69.8,30.2
E00144359,62.7,37.3
E00144360,63.9,36.1
E00144361,54,46
E00144362,58.1,41.9
E00144363,52.8,47.2
E00144365,44.4,55.6
E00144366,62.6,37.4
E00144367,42.5,57.5
E00144368,42.4,57.6
E00144369,32.5,67.5
E00144370,36.2,63.8
E00144371,37,63
E00144372,53.2,46.8
E00144373,50.5,49.5
E00144374,35.8,64.2
E00144375,33.3,66.7
E00144376,36.1,63.9
E00144377,25.8,74.2
E00144378,27.6,72.4
E00144379,28.5,71.5
E00144380,30.4,69.6
E00144381,48.9,51.1
E00144382,49.2,50.8
E00144383,53.7,46.3
E00144385,57.6,42.4
E00144388,59.4,40.6
E00144389,60.7,39.3
E00144390,56.2,43.8
E00144391,54.4,45.6
E00144432,64.1,35.9
E00144433,51.5,48.5
E00144434,66,34
E00144435,40.9,59.1
E00144436,48.5,51.5
E00144437,51.3,48.7
E00144438,44.4,55.6
E00144439,52.3,47.7
E00144440,51.3,48.7
E00144441,50.2,49.8
E00144442,64.9,35.1
E00144443,60.7,39.3
E00144444,41.9,58.1
E00144445,71.2,28.8
E00144446,56.6,43.4
E00144448,45,55
E00144449,54.9,45.1
E00144450,52.9,47.1
E00144451,53.5,46.5
E00144452,63,37
E00144453,55.4,44.6
E00144463,69.3,30.7
E00144464,59.3,40.7
E00144465,64,36
E00144466,65.9,34.1
E00144467,65.9,34.1
E00144468,66.6,33.4
E00144469,61.3,38.7
E00144470,43.5,56.5
E00144472,55.8,44.2
E00144473,56.6,43.4
E00144474,60.3,39.7
E00144475,66.7,33.3
E00144491,47.6,52.4
E00144492,58.7,41.3
E00144493,59.3,40.7
E00144494,67.6,32.4
E00144495,60.4,39.6
E00144496,49.8,50.2
E00144497,59.2,40.8
E00144498,59.8,40.2
E00144499,65,35
E00144500,64.3,35.7
E00144501,32.4,67.6
E00144502,67.1,32.9
E00144503,59.5,40.5
E00144504,39.5,60.5
E00144505,40,60
E00144506,41.9,58.1
E00144508,48.8,51.2
E00144510,37.1,62.9
E00144511,47.2,52.8
E00144512,53.7,46.3
E00144513,36.5,63.5
E00144514,45.1,54.9
E00144515,22,78
E00144516,52.5,47.5
E00144517,70.5,29.5
E00144518,43.9,56.1
E00144519,37.5,62.5
E00144520,38.7,61.3
E00144540,53.2,46.8
E00144541,42.4,57.6
E00144542,49.6,50.4
E00144544,50.5,49.5
E00144545,46.2,53.8
E00144546,49,51
E00144555,50.3,49.7
E00144556,38.8,61.2
E00144557,47.8,52.2
E00144558,62.1,37.9
E00144559,14.3,85.7
E00144560,58.9,41.1
E00144561,53.1,46.9
E00144562,64.2,35.8
E00144563,58.6,41.4
E00144564,53.1,46.9
E00144675,56.3,43.7
E00144676,64.8,35.2
E00144677,68.3,31.7
E00144678,49.5,50.5
E00144679,50.6,49.4
E00144680,58.6,41.4
E00144681,66.5,33.5
E00144682,42.5,57.5
E00144683,43.3,56.7
E00144684,27.7,72.3
E00144685,60.4,39.6
E00144686,58.6,41.4
E00144687,68.8,31.3
E00144722,53.4,46.6
E00144723,59.5,40.5
E00144724,45.2,54.8
E00144725,53.1,46.9
E00144726,58.9,41.1
E00144727,46,54
E00144728,62.2,37.8
E00144729,51.3,48.7
E00144768,50.2,49.8
E00144769,63,37
E00144770,65.6,34.4
E00144771,62,38
E00144772,62.7,37.3
E00144773,64.4,35.6
E00144774,57.8,42.2
E00144781,53.9,46.1
E00144782,51.6,48.4
E00144783,66.9,33.1
E00144784,33.6,66.4
E00144785,23.7,76.3
E00144786,44.7,55.3
E00144787,60.3,39.7
E00144788,70.7,29.3
E00144789,57.2,42.8
E00144790,43.1,56.9
E00144791,62.6,37.4
E00144792,38.5,61.5
E00144793,49.8,50.2
E00144794,47,53
E00144795,49.8,50.2
E00144814,52.8,47.2
E00144815,50.4,49.6
E00144816,62.6,37.4
E00144817,59.6,40.4
