geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00096730,77.2,16.8,6
E00096731,62.4,19.5,18.1
E00096732,71.3,17.1,11.6
E00096733,70,19.4,10.6
E00096734,75.9,16.4,7.7
E00096735,76.7,16.6,6.7
E00096737,65.2,19.5,15.2
E00096738,71.8,19.4,8.7
E00096739,72.4,19.1,8.4
E00096740,76.8,15.2,8.1
E00096741,69.4,18.5,12.1
E00096742,75,14.8,10.2
E00096743,71.7,17.7,10.7
E00096744,69.2,21.7,9.2
E00096745,66.3,23.9,9.8
E00096746,74.5,15.8,9.7
E00096747,73.6,18.6,7.8
E00096748,68,17.8,14.2
E00096749,56.1,25.1,18.8
E00096750,71.8,18.8,9.4
E00096751,70.6,16.6,12.8
E00096752,68.5,20.3,11.2
E00096755,66.8,21.5,11.7
E00096756,64.7,24.4,10.9
E00096757,74.8,16.4,8.8
E00096758,70.2,20.6,9.1
E00096759,72.1,18,9.9
E00096771,85.4,12.8,1.8
E00096772,87.1,8.5,4.4
E00096773,81.6,13.1,5.3
E00096774,80.1,15,4.9
E00096775,80.2,15.4,4.4
E00096776,85.1,11.1,3.8
E00096777,82.5,10.3,7.2
E00096780,83.1,13.3,3.6
E00096781,79.7,17.2,3.1
E00096782,79.8,14.1,6.1
E00096783,82.8,13.4,3.8
E00096784,79.2,17.4,3.4
E00096785,73.8,20.3,5.9
E00096786,83.6,12.7,3.7
E00096787,68.8,16.7,14.6
E00096788,85.3,10.1,4.6
E00096789,80,14.5,5.5
E00096790,73.4,18.9,7.7
E00096791,75.7,16.3,7.9
E00096792,82.9,11.5,5.6
E00096793,84.4,11.6,4
E00096794,84.3,10.6,5.1
E00096795,71,18.9,10.1
E00096796,83,10.4,6.6
E00096797,76.4,14.1,9.5
E00096798,78,16.3,5.6
E00096799,82.3,13.8,3.9
E00096800,82.6,11.7,5.7
E00096801,81.5,13.3,5.2
E00096802,65.2,22.5,12.3
E00096803,83.1,11.3,5.6
E00096804,78.7,14.5,6.8
E00096805,71,18.7,10.3
E00096806,86.8,8.7,4.5
E00096807,83.9,11.7,4.5
E00096808,88.5,7.6,3.8
E00096809,87.3,8.8,3.9
E00096810,89.1,7.7,3.2
E00096811,71.7,16.9,11.4
E00096814,81.9,16.2,1.8
E00096815,74.3,17.9,7.8
E00096816,80.2,14.8,4.9
E00096817,71.1,19.9,9
E00096818,74.1,20.6,5.3
E00096819,62.6,26.3,11.1
E00096820,76.2,19.7,4
E00096821,72.7,17.6,9.6
E00096822,74.1,15,10.9
E00096823,59.3,22.4,18.2
E00096824,71.7,13.2,15.1
E00096825,78.3,13.6,8.1
E00096826,61.2,27.8,11
E00096827,63.3,21.9,14.8
E00096828,75.5,17.5,7
E00096829,70,19.4,10.6
E00096830,81.8,14.4,3.8
E00096831,82.9,13.4,3.8
E00096832,48.3,32,19.8
E00096833,76.2,17.2,6.7
E00096834,81.2,15,3.8
E00096835,74.8,15.6,9.6
E00096836,79.7,13.4,6.9
E00096837,75.2,15.7,9.1
E00096838,78.7,11.2,10.2
E00096839,72.8,18.4,8.8
E00096840,66.4,26.6,6.9
E00096841,75.9,15.6,8.5
E00096842,80.4,14.2,5.4
E00096843,47.6,31.7,20.7
E00096844,70,17.7,12.3
E00096845,79.4,13.2,7.4
E00096846,82.6,12.7,4.7
E00096847,74.6,17.6,7.8
E00096848,82.6,7,10.4
E00096849,81.9,12.2,5.9
E00096850,83.4,12,4.5
E00096851,89.8,7.4,2.8
E00096852,89.3,8.6,2
E00096853,85.8,10.8,3.5
E00096854,87.4,10.6,2
E00096855,86.5,11.3,2.3
E00096856,80.8,13,6.2
E00096857,80.3,12.8,6.9
E00096859,76.2,14.8,9
E00096860,68.9,15.8,15.4
E00096861,76.2,15.6,8.2
E00096862,81.5,13.7,4.7
E00096863,75.7,17,7.2
E00096864,64.1,18.4,17.5
E00096865,71.2,15.2,13.6
E00096866,42,37.4,20.6
E00096867,74.7,15.8,9.5
E00096868,81.5,12.5,6
E00096869,83.6,11.6,4.7
E00096870,73.1,17.9,9
E00096871,76.5,16.2,7.4
E00096872,75.2,16.1,8.7
E00096873,72.5,18.3,9.2
E00096874,78.4,16.4,5.2
E00096875,64,19.2,16.8
E00096876,75.2,15.8,9
E00096877,82.1,13.5,4.5
E00096878,76.6,17.5,5.9
E00096879,81.8,12.1,6.1
E00096880,73.6,16.4,10
E00096881,82.9,9,8.1
E00096882,84,11.8,4.1
E00096883,84.2,11.5,4.2
E00096884,88.2,9.2,2.6
E00096885,86.7,8,5.3
E00096886,89.7,7.9,2.4
E00096887,74.4,19.6,6
E00096888,85.1,11,3.9
E00096889,78.1,14.8,7.2
E00096890,79.2,13.9,6.9
E00096891,89.3,9.1,1.7
E00096892,79.2,17.5,3.3
E00096893,86.1,10.3,3.5
E00096894,76.4,16.2,7.4
E00096895,70.5,19.9,9.7
E00096896,78.5,13.5,8
E00096897,85.7,9.1,5.2
E00096898,81.1,14.4,4.5
E00096899,81.8,13.1,5.2
E00096900,74.3,20,5.7
E00096901,76,13.1,10.9
E00096902,76.3,16.7,7
E00096903,63.8,16.8,19.5
E00096904,70.5,18.6,10.9
E00096905,75.8,14.3,9.9
E00096906,77,19.6,3.3
E00096907,76.9,13.3,9.8
E00096908,84.3,9.5,6.2
E00096909,77.9,14.2,7.8
E00096910,78.5,17.2,4.3
E00096911,74.9,18.8,6.3
E00096912,83.8,12,4.2
E00096913,77.3,14.7,8
E00096914,80.8,13.6,5.6
E00096915,78.2,16.4,5.5
E00096916,81.5,11.6,6.8
E00096917,77.8,15.9,6.3
E00096919,87.8,10.2,2.1
E00096920,83.3,11.3,5.3
E00096921,85.6,9.8,4.6
E00096922,84.2,10.4,5.4
E00096923,78.1,13.2,8.7
E00096924,77.1,14.2,8.7
E00096925,79.4,16,4.6
E00096926,85.6,12,2.4
E00096927,78.8,16.6,4.6
E00096928,79.3,16.6,4.1
E00096929,81.6,13.4,5
E00096930,83.6,12.6,3.8
E00096931,81,13.8,5.2
E00096932,76.7,15.7,7.6
E00096933,85.7,10.2,4.1
E00096934,82,12.1,5.9
E00096935,79.1,13.7,7.2
E00096936,74.8,16.4,8.8
E00096937,83.5,12,4.5
E00096938,73.3,19.4,7.4
E00096939,80.6,14,5.4
E00096940,79.6,15.6,4.8
E00096941,81.1,14.8,4.1
E00096942,74,17.1,8.9
E00096943,86.5,9.1,4.4
E00096946,63.2,28.1,8.7
E00096947,86.5,9.6,3.8
E00096950,71.5,19.5,9
E00096951,64.7,20,15.3
E00096952,83.3,10.4,6.4
E00096953,66.3,24.1,9.6
E00096954,59.2,25.7,15
E00096955,74.5,15.5,10
E00096956,81.5,10.3,8.1
E00096957,81.9,13.4,4.7
E00096958,78.4,14.6,7
E00096959,81.1,13.7,5.2
E00096960,75.9,16.5,7.6
E00096961,77.6,16.4,5.9
E00096962,82.7,11.3,6
E00096963,80.8,15,4.1
E00096964,74.9,16.6,8.5
E00096965,79,14.7,6.3
E00096966,84.3,9.6,6
E00096967,84.9,12.7,2.4
E00096968,75,15.2,9.8
E00096969,82.6,11.4,6
E00096970,81.1,12.6,6.3
E00096971,76.3,13.7,10.1
E00096972,73.1,21.1,5.8
E00096973,77.1,16.3,6.6
E00096974,84.6,10.9,4.5
E00171120,55.1,30.8,14.1
E00171121,70.9,21.7,7.4
E00171122,80.5,14.7,4.9
E00171123,60.5,20.2,19.3
E00179284,62.8,23.8,13.4
E00179288,50.5,31.8,17.8
E00179296,57.1,17.8,25.1
E00179298,91.8,6.7,1.5
E00179318,75.9,15.9,8.2
E00179323,80.8,15.4,3.8
E00179329,87.9,8.7,3.4
E00179340,95.3,4.3,0.4
