geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00096730,98.6,1.4
E00096731,95.5,4.5
E00096732,93.9,6.1
E00096733,95,5
E00096734,95.6,4.4
E00096735,95.9,4.1
E00096737,93.3,6.7
E00096738,94.6,5.4
E00096739,97.8,2.2
E00096740,94.2,5.8
E00096741,87.9,12.1
E00096742,98.8,1.2
E00096743,94.6,5.4
E00096744,91.9,8.1
E00096745,97.6,2.4
E00096746,94.7,5.3
E00096747,95.2,4.8
E00096748,90.7,9.3
E00096749,95,5
E00096750,95.3,4.7
E00096751,95.5,4.5
E00096752,86.5,13.5
E00096755,95.5,4.5
E00096756,86.1,13.9
E00096757,92.7,7.3
E00096758,95.2,4.8
E00096759,90.5,9.5
E00096771,98.2,1.8
E00096772,99.1,0.9
E00096773,95.9,4.1
E00096774,98.8,1.2
E00096775,94.8,5.2
E00096776,96.9,3.1
E00096777,97.9,2.1
E00096780,98.9,1.1
E00096781,98.9,1.1
E00096782,96.2,3.8
E00096783,97.9,2.1
E00096784,99.2,0.8
E00096785,97.9,2.1
E00096786,98.9,1.1
E00096787,97.1,2.9
E00096788,97.1,2.9
E00096789,98.8,1.2
E00096790,95.3,4.7
E00096791,99.2,0.8
E00096792,96.1,3.9
E00096793,97.5,2.5
E00096794,96.9,3.1
E00096795,99.3,0.7
E00096796,96.7,3.3
E00096797,98.2,1.8
E00096798,94.9,5.1
E00096799,97.7,2.3
E00096800,96.6,3.4
E00096801,96.8,3.2
E00096802,92.6,7.4
E00096803,95.8,4.2
E00096804,93.6,6.4
E00096805,96.9,3.1
E00096806,98.2,1.8
E00096807,97.3,2.7
E00096808,64.4,35.6
E00096809,98.1,1.9
E00096810,98.1,1.9
E00096811,95.4,4.6
E00096814,95.9,4.1
E00096815,96.3,3.7
E00096816,97.9,2.1
E00096817,96,4
E00096818,91.5,8.5
E00096819,91,9
E00096820,95.6,4.4
E00096821,87.2,12.8
E00096822,84.1,15.9
E00096823,95.3,4.7
E00096824,93.4,6.6
E00096825,94.4,5.6
E00096826,90.3,9.7
E00096827,90.4,9.6
E00096828,94.8,5.2
E00096829,91.9,8.1
E00096830,96.2,3.8
E00096831,96.9,3.1
E00096832,96.5,3.5
E00096833,94.1,5.9
E00096834,97.4,2.6
E00096835,90.3,9.7
E00096836,93.4,6.6
E00096837,89,11
E00096838,97,3
E00096839,99.6,0.4
E00096840,92,8
E00096841,90.5,9.5
E00096842,93.8,6.2
E00096843,98,2
E00096844,97.8,2.2
E00096845,96.6,3.4
E00096846,96.3,3.7
E00096847,98,2
E00096848,94.3,5.7
E00096849,95.9,4.1
E00096850,93.1,6.9
E00096851,94.3,5.7
E00096852,97.5,2.5
E00096853,97.2,2.8
E00096854,94.9,5.1
E00096855,97.1,2.9
E00096856,97.4,2.6
E00096857,95.6,4.4
E00096859,97.8,2.2
E00096860,94.2,5.8
E00096861,97.3,2.7
E00096862,96.1,3.9
E00096863,95.4,4.6
E00096864,97.9,2.1
E00096865,99.6,0.4
E00096866,99.2,0.8
E00096867,97.3,2.7
E00096868,92.6,7.4
E00096869,94.8,5.2
E00096870,97.9,2.1
E00096871,97.8,2.2
E00096872,95.4,4.6
E00096873,94.6,5.4
E00096874,95.9,4.1
E00096875,96.8,3.2
E00096876,95.8,4.2
E00096877,99.1,0.9
E00096878,96.5,3.5
E00096879,96,4
E00096880,98.8,1.2
E00096881,95.2,4.8
E00096882,95.6,4.4
E00096883,95.5,4.5
E00096884,97.1,2.9
E00096885,98,2
E00096886,97.6,2.4
E00096887,96.7,3.3
E00096888,97.7,2.3
E00096889,96.2,3.8
E00096890,93,7
E00096891,98.7,1.3
E00096892,95.3,4.7
E00096893,98.7,1.3
E00096894,97.8,2.2
E00096895,94.3,5.7
E00096896,97.9,2.1
E00096897,98.3,1.7
E00096898,95.9,4.1
E00096899,95.9,4.1
E00096900,98.1,1.9
E00096901,95.7,4.3
E00096902,98.6,1.4
E00096903,95.9,4.1
E00096904,92.2,7.8
E00096905,98.2,1.8
E00096906,97.1,2.9
E00096907,93.9,6.1
E00096908,93.4,6.6
E00096909,100,0
E00096910,98.1,1.9
E00096911,98.7,1.3
E00096912,95.5,4.5
E00096913,97.9,2.1
E00096914,95.8,4.2
E00096915,95,5
E00096916,94.9,5.1
E00096917,99.1,0.9
E00096919,96.8,3.2
E00096920,99.3,0.7
E00096921,94.8,5.2
E00096922,96.4,3.6
E00096923,96.5,3.5
E00096924,95.9,4.1
E00096925,97.5,2.5
E00096926,95.5,4.5
E00096927,97.3,2.7
E00096928,95.9,4.1
E00096929,98.5,1.5
E00096930,95.9,4.1
E00096931,99.3,0.7
E00096932,98.3,1.7
E00096933,97.8,2.2
E00096934,96.6,3.4
E00096935,97,3
E00096936,97.4,2.6
E00096937,96.6,3.4
E00096938,97.2,2.8
E00096939,97.7,2.3
E00096940,100,0
E00096941,98.4,1.6
E00096942,94,6
E00096943,96.8,3.2
E00096946,98.3,1.7
E00096947,99.6,0.4
E00096950,97.3,2.7
E00096951,99.1,0.9
E00096952,96.8,3.2
E00096953,97.8,2.2
E00096954,99.5,0.5
E00096955,97.6,2.4
E00096956,98.8,1.2
E00096957,98,2
E00096958,95.7,4.3
E00096959,99.3,0.7
E00096960,98.4,1.6
E00096961,96.7,3.3
E00096962,98.5,1.5
E00096963,97.4,2.6
E00096964,98.7,1.3
E00096965,98,2
E00096966,98.6,1.4
E00096967,98,2
E00096968,99,1
E00096969,99.3,0.7
E00096970,98.6,1.4
E00096971,97.9,2.1
E00096972,98.2,1.8
E00096973,97.8,2.2
E00096974,95.5,4.5
E00171120,98.4,1.6
E00171121,97.1,2.9
E00171122,90.5,9.5
E00171123,92.7,7.3
E00179284,83.6,16.4
E00179288,97.2,2.8
E00179296,99.4,0.6
E00179298,95.2,4.8
E00179318,95.9,4.1
E00179323,98.4,1.6
E00179329,96.4,3.6
E00179340,98.4,1.6
