geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00096730,100,0,0
E00096731,99.1,0.9,0
E00096732,96.6,3.4,0
E00096733,97.5,2.5,0
E00096734,99.6,0.4,0
E00096735,99,1,0
E00096737,98.1,1.3,0.6
E00096738,97.5,2,0.5
E00096739,99.1,0.9,0
E00096740,94.9,3.6,1.5
E00096741,92.5,6.2,1.3
E00096742,100,0,0
E00096743,95.5,2.8,1.7
E00096744,92.8,4.3,2.9
E00096745,100,0,0
E00096746,99.1,0.9,0
E00096747,96.3,1.8,1.8
E00096748,94.9,5.1,0
E00096749,95.6,2.4,2
E00096750,99.3,0.4,0.4
E00096751,96.4,3.6,0
E00096752,93.5,5.8,0.7
E00096755,96.7,2.8,0.5
E00096756,91.9,4.8,3.2
E00096757,94.4,2.4,3.2
E00096758,95.2,4.4,0.4
E00096759,96,1.8,2.2
E00096771,99.1,0.9,0
E00096772,99.4,0.3,0.3
E00096773,99.6,0.4,0
E00096774,99.7,0.3,0
E00096775,99.1,0.9,0
E00096776,98.8,1.2,0
E00096777,98.9,1.1,0
E00096780,100,0,0
E00096781,100,0,0
E00096782,100,0,0
E00096783,99.3,0.7,0
E00096784,100,0,0
E00096785,99.6,0.4,0
E00096786,99.2,0.8,0
E00096787,99.2,0.8,0
E00096788,98.3,1.7,0
E00096789,99.2,0.8,0
E00096790,97.9,1.7,0.4
E00096791,100,0,0
E00096792,98.5,0.9,0.6
E00096793,99.3,0.7,0
E00096794,100,0,0
E00096795,100,0,0
E00096796,99.7,0.3,0
E00096797,99.7,0.3,0
E00096798,96.6,3.4,0
E00096799,99.6,0.4,0
E00096800,99.3,0.7,0
E00096801,98.4,0.8,0.8
E00096802,98,2,0
E00096803,97.5,2.5,0
E00096804,98,1.2,0.8
E00096805,98.8,1.2,0
E00096806,100,0,0
E00096807,100,0,0
E00096808,78.4,17.7,3.9
E00096809,99.4,0.6,0
E00096810,99.7,0.3,0
E00096811,98,1.7,0.3
E00096814,99.2,0.8,0
E00096815,97.2,2.3,0.5
E00096816,98.8,0.4,0.8
E00096817,99,0,1
E00096818,98.9,0.6,0.6
E00096819,98.9,1.1,0
E00096820,100,0,0
E00096821,96.1,2.8,1.1
E00096822,88.2,8.1,3.8
E00096823,96.6,1.9,1.5
E00096824,96.6,2.8,0.7
E00096825,96.3,2.1,1.6
E00096826,93.5,5.2,1.3
E00096827,96.3,3.2,0.5
E00096828,98.2,0.5,1.4
E00096829,94.8,3.7,1.5
