geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00096730,52.7,3.4,43.9
E00096731,36.5,10.2,53.3
E00096732,46.6,8.8,44.6
E00096733,44.7,7.8,47.5
E00096734,60.7,2.3,37
E00096735,46.7,8.3,45
E00096737,43.2,4.1,52.7
E00096738,49.1,5.8,45
E00096739,60.8,1,38.2
E00096740,58.5,4,37.5
E00096741,51.7,5.7,42.7
E00096742,37.5,4.5,58
E00096743,54.3,2.8,42.9
E00096744,49.3,5.3,45.4
E00096745,46.6,3.4,50
E00096746,43,4.7,52.3
E00096747,56,3.6,40.5
E00096748,55.3,2,42.6
E00096749,23.2,4.9,71.9
E00096750,53.8,3,43.2
E00096751,52.4,5.3,42.2
E00096752,52.1,5.8,42.1
E00096755,47.9,8.4,43.7
E00096756,43.2,4.1,52.7
E00096757,54.4,4.4,41.3
E00096758,48.5,5.1,46.4
E00096759,46,7.6,46.4
E00096771,63.8,3.3,33
E00096772,63.2,1.4,35.4
E00096773,68.8,2.1,29.2
E00096774,62.7,4.8,32.5
E00096775,65.1,2.4,32.5
E00096776,65.9,1.9,32.2
E00096777,57.7,2.5,39.8
E00096780,58.3,1.3,40.4
E00096781,55.9,1.7,42.4
E00096782,29.3,2,68.7
E00096783,52.4,0.8,46.8
E00096784,51.2,2,46.8
E00096785,57.6,0.5,41.9
E00096786,64.9,3.1,32
E00096787,49.2,3.6,47.2
E00096788,66.7,1,32.3
E00096789,61.8,0.4,37.7
E00096790,69.8,2,28.2
E00096791,54.4,3.6,42.1
E00096792,68.7,1.8,29.6
E00096793,62.1,1.7,36.2
E00096794,59.9,4.8,35.2
E00096795,37.5,1.5,61
E00096796,61.3,3.2,35.6
E00096797,52.7,5.5,41.8
E00096798,61.8,3.7,34.5
E00096799,60,0.9,39.1
E00096800,61.7,6.1,32.2
E00096801,48.6,0.9,50.5
E00096802,26.8,1,72.2
E00096803,56.1,0.4,43.5
E00096804,52.4,0.9,46.7
E00096805,35,0,65
E00096806,63.3,2.4,34.3
E00096807,56.1,0.5,43.4
E00096808,60.2,4,35.7
E00096809,61.1,1.4,37.5
E00096810,60.7,0.4,38.9
E00096811,42,0,58
E00096814,46.5,0.4,53.1
E00096815,42.9,3.1,53.9
E00096816,51.1,0,48.9
E00096817,36.8,3.3,59.9
E00096818,37.7,2.5,59.7
E00096819,21.4,1.1,77.5
E00096820,34.8,2.4,62.8
E00096821,56.9,3.1,40
E00096822,55.1,2.2,42.7
